 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials
  21.86061     0.99466
  21.92606     0.98716
  21.99151     0.99710
  22.05696     1.01392
  22.12242     0.99503
  22.18787     1.00093
  22.25332     0.98897
  22.31877     1.00189
  22.38422     1.00783
  22.44967     1.01379
  22.51512     0.99911
  22.58057     0.98856
  22.64602     1.03163
  22.71147     1.01401
  22.77693     0.99324
