Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
112610.617         881         898  0.167E+01  0.739E+00
112622.622        1843        1887  0.160E+01  0.739E+00
112634.622        2599        3232  0.140E+01  0.726E+00
112646.629        3048        4293  0.127E+01  0.716E+00
112658.618        3484        5419  0.117E+01  0.708E+00
112710.673        3880        6536  0.109E+01  0.700E+00
112722.623        4162        7399  0.103E+01  0.695E+00
112734.614        4463        8346  0.965E+00  0.692E+00
112746.623        4698        9065  0.926E+00  0.688E+00
112758.630        5108       10443  0.866E+00  0.681E+00
112810.623        5427       11499  0.820E+00  0.676E+00
112822.659        5710       12396  0.777E+00  0.672E+00
112834.674        5948       13249  0.744E+00  0.669E+00
112846.658        6159       13900  0.721E+00  0.666E+00
112858.642        6463       14935  0.683E+00  0.661E+00
112910.662        6729       15818  0.653E+00  0.658E+00
112922.673        7090       17165  0.615E+00  0.652E+00
112934.638        7476       18479  0.584E+00  0.646E+00
112946.627        7751       19441  0.560E+00  0.643E+00
112958.625        8075       20497  0.533E+00  0.639E+00
113010.630        8388       21638  0.510E+00  0.635E+00
113022.632        8718       22770  0.486E+00  0.630E+00
113034.626        9025       23920  0.464E+00  0.627E+00
113046.647        9335       25179  0.442E+00  0.624E+00
113058.626        9618       26327  0.424E+00  0.620E+00
113110.616        9891       27409  0.411E+00  0.617E+00
113122.654       10164       28471  0.394E+00  0.614E+00
113134.618       10496       29709  0.376E+00  0.611E+00
113146.618       10795       30911  0.362E+00  0.608E+00
113158.619       11068       32033  0.351E+00  0.605E+00
113210.610       11327       33133  0.341E+00  0.602E+00
113222.638       11553       34076  0.332E+00  0.599E+00
113234.654       11828       35223  0.322E+00  0.596E+00
113246.663       12098       36250  0.312E+00  0.594E+00
113258.678       12397       37518  0.301E+00  0.591E+00
113310.668       12579       38323  0.294E+00  0.589E+00
113322.631       12777       39200  0.287E+00  0.587E+00
113334.614       13040       40361  0.280E+00  0.584E+00
113346.657       13318       41496  0.273E+00  0.582E+00
113358.626       13547       42498  0.268E+00  0.580E+00
113410.620       13753       43495  0.263E+00  0.577E+00
113422.643       13975       44550  0.257E+00  0.575E+00
113434.630       14178       45492  0.253E+00  0.574E+00
113446.618       14449       46745  0.248E+00  0.570E+00
113458.643       14695       47791  0.242E+00  0.569E+00
113510.622       14961       49020  0.237E+00  0.567E+00
113522.612       15242       50352  0.232E+00  0.565E+00
113534.654       15505       51536  0.228E+00  0.562E+00
113546.626       15747       52755  0.224E+00  0.560E+00
113558.630       15977       53939  0.220E+00  0.558E+00
113610.626       16251       55292  0.215E+00  0.557E+00
113622.630       16480       56535  0.212E+00  0.554E+00
113634.634       16706       57680  0.209E+00  0.552E+00
113646.618       16954       58981  0.205E+00  0.551E+00
113658.624       17182       60186  0.203E+00  0.548E+00
113710.662       17486       61780  0.199E+00  0.546E+00
113722.618       17710       63119  0.196E+00  0.544E+00
113734.636       17942       64484  0.194E+00  0.542E+00
113746.614       18235       66020  0.191E+00  0.540E+00
113758.625       18462       67352  0.187E+00  0.539E+00
113810.622       18709       68755  0.184E+00  0.537E+00
113822.626       18906       69926  0.182E+00  0.535E+00
113834.641       19082       70983  0.180E+00  0.534E+00
113846.611       19304       72391  0.178E+00  0.531E+00
113858.616       19494       73651  0.177E+00  0.530E+00
113910.623       19724       74909  0.174E+00  0.529E+00
113922.658       19934       76168  0.172E+00  0.527E+00
113934.642       20174       77587  0.170E+00  0.525E+00
113946.630       20392       78842  0.168E+00  0.523E+00
113958.622       20571       79985  0.167E+00  0.522E+00
114010.618       20786       81210  0.165E+00  0.520E+00
114022.645       20930       82071  0.164E+00  0.519E+00
114034.626       21146       83483  0.162E+00  0.517E+00
114046.616       21455       85245  0.159E+00  0.515E+00
114058.622       21645       86484  0.158E+00  0.514E+00
114110.644       21817       87637  0.156E+00  0.513E+00
114122.617       22035       88880  0.154E+00  0.511E+00
114134.610       22235       90254  0.153E+00  0.510E+00
114146.618       22421       91571  0.151E+00  0.508E+00
114158.627       22623       92781  0.150E+00  0.506E+00
114210.641       22853       94186  0.148E+00  0.505E+00
114222.666       23016       95300  0.147E+00  0.503E+00
114234.638       23287       96986  0.145E+00  0.501E+00
114246.614       23430       98148  0.145E+00  0.500E+00
114258.611       23599       99225  0.143E+00  0.499E+00
114310.626       23863      100946  0.142E+00  0.497E+00
114322.614       24012      101978  0.141E+00  0.496E+00
114334.633       24186      103055  0.139E+00  0.495E+00
114346.618       24381      104345  0.138E+00  0.493E+00
114358.615       24584      105641  0.136E+00  0.492E+00
114410.622       24755      106659  0.135E+00  0.491E+00
114422.651       24951      107951  0.133E+00  0.490E+00
114434.622       25122      109031  0.132E+00  0.488E+00
114446.638       25310      110217  0.131E+00  0.487E+00
114458.626       25495      111567  0.130E+00  0.486E+00
114510.614       25660      112702  0.128E+00  0.485E+00
114522.616       25893      114140  0.127E+00  0.483E+00
114534.618       26087      115350  0.126E+00  0.482E+00
114546.630       26303      116702  0.124E+00  0.480E+00
114558.681       26448      117867  0.123E+00  0.480E+00
114610.622       26627      119192  0.122E+00  0.479E+00
114622.666       26845      120582  0.120E+00  0.478E+00
114634.630       27098      122175  0.119E+00  0.477E+00
114646.618       27290      123466  0.117E+00  0.475E+00
114658.616       27458      124682  0.117E+00  0.474E+00
114710.658       27679      126109  0.116E+00  0.473E+00
114722.626       27862      127375  0.115E+00  0.471E+00
114734.664       28074      128738  0.114E+00  0.470E+00
114746.678       28226      129898  0.113E+00  0.469E+00
114758.670       28392      131127  0.111E+00  0.468E+00
114810.632       28584      132516  0.111E+00  0.467E+00
114822.658       28785      133971  0.109E+00  0.466E+00
114834.658       28974      135238  0.109E+00  0.464E+00
114846.657       29158      136645  0.108E+00  0.463E+00
114858.637       29324      137811  0.106E+00  0.463E+00
114910.638       29455      138705  0.106E+00  0.462E+00
114922.626       29599      139916  0.105E+00  0.461E+00
114934.626       29779      141262  0.104E+00  0.461E+00
114946.623       29961      142519  0.103E+00  0.459E+00
114958.621       30171      143959  0.102E+00  0.458E+00
115010.622       30327      145047  0.101E+00  0.457E+00
115022.642       30358      145309  0.101E+00  0.457E+00
115034.663       30388      145604  0.101E+00  0.457E+00
115046.635       30551      146768  0.100E+00  0.456E+00
115058.633       30697      147767  0.995E-01  0.456E+00
115110.614       30894      149086  0.984E-01  0.454E+00
115122.618       31091      150472  0.972E-01  0.453E+00
115134.615       31237      151678  0.962E-01  0.453E+00
115146.642       31370      152682  0.955E-01  0.452E+00
115158.658       31512      153718  0.946E-01  0.451E+00
115210.618       31682      155055  0.937E-01  0.451E+00
115222.614       31836      156206  0.930E-01  0.450E+00
115234.622       31988      157318  0.926E-01  0.449E+00
115246.614       32114      158297  0.918E-01  0.449E+00
115258.632       32278      159587  0.913E-01  0.448E+00
115310.630       32509      161220  0.901E-01  0.447E+00
115322.626       32718      162831  0.892E-01  0.446E+00
115334.619       32873      164051  0.886E-01  0.445E+00
115346.621       33073      165365  0.879E-01  0.444E+00
115358.662       33194      166308  0.870E-01  0.443E+00
115410.622       33367      167554  0.862E-01  0.442E+00
115422.626       33564      169153  0.852E-01  0.442E+00
115434.626       33767      170665  0.846E-01  0.440E+00
115446.624       33952      171924  0.840E-01  0.439E+00
115458.630       34154      173417  0.830E-01  0.438E+00
115510.630       34346      174844  0.816E-01  0.438E+00
115522.654       34563      176204  0.807E-01  0.436E+00
115534.634       34699      177311  0.802E-01  0.435E+00
115546.629       34866      178635  0.792E-01  0.435E+00
115558.638       35028      179904  0.786E-01  0.434E+00
115610.636       35178      180961  0.780E-01  0.433E+00
115622.629       35312      181981  0.773E-01  0.433E+00
115634.634       35440      182975  0.769E-01  0.432E+00
115646.674       35603      184229  0.762E-01  0.432E+00
115658.633       35807      185895  0.754E-01  0.431E+00
115710.657       35985      187264  0.748E-01  0.430E+00
115722.625       36225      189053  0.739E-01  0.429E+00
115734.625       36411      190376  0.732E-01  0.428E+00
115746.630       36546      191378  0.725E-01  0.427E+00
115758.655       36748      192958  0.719E-01  0.426E+00
115810.629       36919      194223  0.712E-01  0.425E+00
115822.621       37052      195326  0.711E-01  0.424E+00
115834.633       37242      196695  0.703E-01  0.424E+00
115846.626       37346      197517  0.698E-01  0.423E+00
115858.623       37498      198780  0.688E-01  0.423E+00
115910.617       37728      200380  0.686E-01  0.421E+00
115922.637       37948      202088  0.674E-01  0.421E+00
115934.634       38097      203289  0.667E-01  0.420E+00
115946.621       38247      204490  0.661E-01  0.419E+00
115958.635       38487      206147  0.653E-01  0.418E+00
120010.630       38668      207472  0.645E-01  0.417E+00
120022.631       38868      208905  0.636E-01  0.416E+00
120034.649       38986      209912  0.630E-01  0.416E+00
120046.621       39137      211088  0.627E-01  0.415E+00
120058.628       39316      212433  0.618E-01  0.415E+00
120110.635       39421      213171  0.616E-01  0.414E+00
120122.624       39528      213958  0.609E-01  0.414E+00
120134.650       39694      215259  0.601E-01  0.414E+00
120146.633       39870      216663  0.597E-01  0.413E+00
120158.648       39998      217582  0.591E-01  0.412E+00
120210.649       40179      218887  0.584E-01  0.412E+00
120222.623       40377      220201  0.575E-01  0.411E+00
120234.616       40541      221449  0.569E-01  0.410E+00
120246.614       40692      222594  0.564E-01  0.409E+00
120258.642       40850      223799  0.558E-01  0.408E+00
120310.626       40955      224800  0.552E-01  0.408E+00
120322.630       41124      226151  0.549E-01  0.408E+00
120334.648       41334      227519  0.541E-01  0.407E+00
120346.646       41541      229082  0.532E-01  0.406E+00
120358.626       41713      230473  0.527E-01  0.406E+00
120410.621       41900      231742  0.387E-01  0.301E+00
120422.625       42053      232976  0.516E-01  0.404E+00
120434.649       42223      234136  0.511E-01  0.404E+00
120446.640       42375      235345  0.508E-01  0.403E+00
120458.640       42580      236803  0.502E-01  0.402E+00
120510.658       42818      238410  0.492E-01  0.401E+00
120522.614       43007      239859  0.487E-01  0.400E+00
120534.615       43166      240964  0.483E-01  0.400E+00
120546.669       43322      242214  0.479E-01  0.399E+00
120558.621       43475      243395  0.474E-01  0.399E+00
120610.650       43623      244384  0.470E-01  0.398E+00
120622.625       43777      245674  0.464E-01  0.397E+00
120634.656       43909      246678  0.463E-01  0.396E+00
120646.618       44078      247893  0.458E-01  0.396E+00
120658.626       44245      249344  0.452E-01  0.396E+00
120710.658       44403      250589  0.447E-01  0.395E+00
120722.629       44586      251889  0.441E-01  0.394E+00
120734.636       44724      253039  0.436E-01  0.394E+00
120746.626       44939      254802  0.431E-01  0.393E+00
120758.637       45076      255957  0.427E-01  0.393E+00
120810.629       45212      256939  0.421E-01  0.393E+00
120822.646       45375      258114  0.417E-01  0.392E+00
120834.644       45589      259664  0.412E-01  0.391E+00
120846.618       45715      260625  0.408E-01  0.391E+00
120858.617       45886      261910  0.405E-01  0.390E+00
120910.626       46056      263215  0.397E-01  0.390E+00
120922.650       46207      264465  0.395E-01  0.389E+00
120934.674       46367      265710  0.392E-01  0.389E+00
120946.653       46520      267012  0.388E-01  0.388E+00
120958.640       46661      268331  0.383E-01  0.388E+00
121010.625       46790      269411  0.380E-01  0.388E+00
121022.626       46921      270668  0.375E-01  0.388E+00
121034.629       47060      271771  0.372E-01  0.387E+00
121046.658       47224      273019  0.371E-01  0.386E+00
121058.646       47402      274490  0.364E-01  0.386E+00
121110.628       47556      275540  0.359E-01  0.386E+00
121122.622       47760      277152  0.352E-01  0.385E+00
121134.614       47864      278220  0.350E-01  0.385E+00
121146.626       48074      279789  0.343E-01  0.384E+00
121158.614       48266      281251  0.339E-01  0.383E+00
121210.659       48393      282331  0.337E-01  0.383E+00
121222.630       48505      283402  0.335E-01  0.382E+00
121234.649       48672      284863  0.332E-01  0.382E+00
121246.663       48835      286099  0.328E-01  0.382E+00
121258.619       49015      287623  0.324E-01  0.381E+00
121310.666       49155      288701  0.322E-01  0.381E+00
121322.618       49291      289795  0.320E-01  0.380E+00
121334.622       49454      291176  0.318E-01  0.379E+00
121346.615       49585      292360  0.317E-01  0.379E+00
121358.614       49800      294040  0.283E-01  0.343E+00
121410.650       49927      295067  0.308E-01  0.378E+00
121422.611       50064      296293  0.306E-01  0.377E+00
121434.636       50221      297453  0.305E-01  0.377E+00
121446.635       50354      298640  0.302E-01  0.377E+00
121458.620       50491      299800  0.299E-01  0.376E+00
121510.629       50647      301233  0.296E-01  0.376E+00
121522.699       50844      302686  0.292E-01  0.375E+00
121534.626       51032      304033  0.286E-01  0.375E+00
121546.637       51212      305317  0.284E-01  0.374E+00
121558.613       51396      306853  0.280E-01  0.374E+00
121610.645       51528      308034  0.278E-01  0.373E+00
121622.637       51686      309409  0.275E-01  0.373E+00
121634.618       51853      310797  0.271E-01  0.373E+00
121646.630       52002      312226  0.265E-01  0.373E+00
121658.618       52161      313627  0.261E-01  0.372E+00
121710.638       52326      314954  0.258E-01  0.372E+00
121722.619       52463      316083  0.256E-01  0.371E+00
121734.618       52643      317475  0.253E-01  0.371E+00
121746.611       52777      318643  0.250E-01  0.370E+00
121758.635       52909      319833  0.246E-01  0.370E+00
121810.615       53075      321194  0.245E-01  0.370E+00
121822.621       53247      322496  0.241E-01  0.370E+00
121834.621       53378      323571  0.237E-01  0.370E+00
121846.637       53522      324803  0.234E-01  0.369E+00
121858.622       53663      325924  0.231E-01  0.369E+00
121910.662       53796      326999  0.228E-01  0.368E+00
121922.614       53921      328082  0.226E-01  0.368E+00
121934.624       54083      329239  0.222E-01  0.368E+00
121946.623       54276      330646  0.217E-01  0.368E+00
121958.653       54412      332013  0.214E-01  0.368E+00
122010.618       54563      333310  0.211E-01  0.367E+00
122022.643       54690      334393  0.210E-01  0.367E+00
122034.627       54838      335576  0.208E-01  0.366E+00
122046.614       54968      337005  0.205E-01  0.366E+00
122058.620       55113      338159  0.202E-01  0.366E+00
122110.651       55308      339453  0.198E-01  0.366E+00
122122.622       55471      340796  0.194E-01  0.366E+00
122134.630       55640      342125  0.193E-01  0.365E+00
122146.618       55815      343510  0.190E-01  0.365E+00
122158.621       55953      344867  0.188E-01  0.365E+00
122210.668       56115      346271  0.185E-01  0.364E+00
122222.625       56257      347584  0.183E-01  0.364E+00
122234.624       56403      348892  0.182E-01  0.364E+00
122246.649       56611      350461  0.179E-01  0.363E+00
122258.634       56795      352115  0.177E-01  0.363E+00
122310.616       56917      352980  0.174E-01  0.363E+00
122322.634       57056      354134  0.173E-01  0.363E+00
122334.657       57186      355304  0.170E-01  0.363E+00
122346.638       57325      356595  0.168E-01  0.363E+00
122358.652       57479      357975  0.166E-01  0.362E+00
122410.622       57664      359582  0.164E-01  0.362E+00
122422.617       57803      360805  0.161E-01  0.362E+00
122434.620       57940      361966  0.158E-01  0.362E+00
122446.626       58125      363423  0.157E-01  0.361E+00
122458.629       58252      364513  0.156E-01  0.361E+00
122510.616       58431      365968  0.153E-01  0.361E+00
122522.661       58586      367271  0.151E-01  0.361E+00
122534.633       58721      368477  0.149E-01  0.361E+00
122546.622       58854      369627  0.146E-01  0.361E+00
122558.616       58997      370857  0.144E-01  0.360E+00
122610.620       59177      372258  0.140E-01  0.361E+00
122622.650       59333      373707  0.138E-01  0.361E+00
122634.632       59481      375060  0.136E-01  0.361E+00
122646.618       59633      376185  0.134E-01  0.360E+00
122658.625       59746      377233  0.132E-01  0.360E+00
122710.665       59894      378496  0.130E-01  0.360E+00
122722.670       60029      379941  0.129E-01  0.360E+00
122734.621       60159      381148  0.127E-01  0.360E+00
122746.641       60302      382461  0.126E-01  0.360E+00
122758.633       60492      384046  0.124E-01  0.360E+00
122810.631       60609      385038  0.123E-01  0.359E+00
122822.639       60746      386370  0.122E-01  0.359E+00
122834.615       60891      387662  0.119E-01  0.359E+00
122846.647       61055      389091  0.117E-01  0.359E+00
122858.623       61216      390421  0.116E-01  0.359E+00
122910.641       61376      391703  0.115E-01  0.359E+00
122922.633       61511      392900  0.113E-01  0.359E+00
122934.641       61675      394336  0.111E-01  0.358E+00
122946.631       61824      395714  0.109E-01  0.358E+00
122958.618       61961      396912  0.108E-01  0.358E+00
123010.656       62125      398216  0.106E-01  0.358E+00
123022.625       62217      399201  0.105E-01  0.358E+00
123034.640       62341      400509  0.103E-01  0.358E+00
123046.652       62466      401717  0.103E-01  0.358E+00
123058.612       62587      402782  0.102E-01  0.358E+00
123110.635       62717      403851  0.101E-01  0.358E+00
123122.617       62881      405242  0.990E-02  0.358E+00
123134.616       63052      406617  0.982E-02  0.357E+00
123146.666       63178      407885  0.973E-02  0.357E+00
123158.640       63283      408853  0.967E-02  0.357E+00
123210.612       63469      410297  0.952E-02  0.357E+00
123222.625       63629      411677  0.938E-02  0.357E+00
123234.677       63810      413488  0.927E-02  0.356E+00
123246.621       63926      414740  0.921E-02  0.356E+00
123258.633       64059      415864  0.905E-02  0.356E+00
123310.660       64187      416980  0.895E-02  0.356E+00
123322.629       64286      418135  0.891E-02  0.356E+00
123334.630       64417      419417  0.885E-02  0.356E+00
123346.616       64559      420489  0.877E-02  0.356E+00
123358.637       64726      421883  0.877E-02  0.355E+00
123410.667       64836      423142  0.863E-02  0.355E+00
123422.640       64966      424376  0.857E-02  0.355E+00
123434.638       65100      425464  0.850E-02  0.355E+00
123446.670       65251      426748  0.840E-02  0.355E+00
123458.669       65417      428240  0.832E-02  0.355E+00
123510.628       65535      429358  0.819E-02  0.355E+00
123522.641       65708      430832  0.810E-02  0.354E+00
123534.629       65873      432197  0.805E-02  0.354E+00
123546.633       66003      433471  0.802E-02  0.354E+00
123558.670       66130      434761  0.791E-02  0.354E+00
123610.629       66261      435937  0.784E-02  0.354E+00
123622.629       66300      437282  0.785E-02  0.354E+00
123634.624       66505      438778  0.781E-02  0.354E+00
123646.647       67151      440316  0.799E-02  0.356E+00
123658.629       67361      441568  0.776E-02  0.356E+00
123710.666       67501      442704  0.762E-02  0.355E+00
123722.632       67599      443685  0.765E-02  0.355E+00
123734.648       67720      444772  0.756E-02  0.354E+00
123746.625       67863      446166  0.750E-02  0.354E+00
123758.620       67980      447139  0.737E-02  0.354E+00
123810.645       68146      448320  0.723E-02  0.354E+00
123822.624       68295      449547  0.725E-02  0.353E+00
123834.620       68393      450591  0.719E-02  0.353E+00
123846.657       68592      452180  0.698E-02  0.353E+00
123858.624       68703      453318  0.697E-02  0.353E+00
123910.636       68777      454053  0.694E-02  0.353E+00
123922.620       68880      455039  0.685E-02  0.353E+00
123934.646       69086      456767  0.675E-02  0.353E+00
123946.677       69237      458186  0.672E-02  0.352E+00
123958.625       69485      460114  0.664E-02  0.352E+00
124010.634       69610      461378  0.662E-02  0.352E+00
124022.623       69754      462789  0.655E-02  0.352E+00
124034.645       69861      463846  0.648E-02  0.352E+00
124046.630       69989      465021  0.644E-02  0.351E+00
