 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.272999305290862E+01 ,     0.243317741572213E+00 ,    -0.291325030403958E-01 , 
   0.49828 ,    -0.276927397216040E+01 ,     0.182691421954191E+00 ,    -0.134706999324824E+00 , 
   0.52832 ,    -0.277976700700616E+01 ,     0.148659813986002E+00 ,    -0.213881212645924E+00 , 
   0.55835 ,    -0.276287992576442E+01 ,     0.140378545005490E+00 ,    -0.267276451931725E+00 , 
   0.58839 ,    -0.272099451754159E+01 ,     0.156091550252438E+00 ,    -0.296455740266404E+00 , 
   0.61842 ,    -0.265731425696584E+01 ,     0.193247572130495E+00 ,    -0.303807341123898E+00 , 
   0.64846 ,    -0.257568041749593E+01 ,     0.248646199512160E+00 ,    -0.292398184401403E+00 , 
   0.67849 ,    -0.248036638897538E+01 ,     0.318605877012366E+00 ,    -0.265804921119264E+00 , 
   0.70853 ,    -0.237586077930722E+01 ,     0.399145504851621E+00 ,    -0.227931130040679E+00 , 
   0.73856 ,    -0.226665015776974E+01 ,     0.486170860376385E+00 ,    -0.182819560846755E+00 , 
   0.76860 ,    -0.215701202326311E+01 ,     0.575657112457747E+00 ,    -0.134468219548184E+00 , 
   0.79863 ,    -0.205082777784841E+01 ,     0.663819158235198E+00 ,    -0.866585976095627E-01 , 
   0.82867 ,    -0.195142420446641E+01 ,     0.747262355797850E+00 ,    -0.428034531051315E-01 , 
   0.85870 ,    -0.186145026191681E+01 ,     0.823107405603958E+00 ,    -0.582032533584799E-02 , 
   0.88874 ,    -0.178279401415721E+01 ,     0.889084581285952E+00 ,     0.219645253849929E-01 , 
   0.91878 ,    -0.171654231361483E+01 ,     0.943594148569331E+00 ,     0.388787310579386E-01 , 
   0.94881 ,    -0.166298357723817E+01 ,     0.985731553227760E+00 ,     0.439317212732501E-01 , 
   0.97885 ,    -0.162165174978240E+01 ,     0.101527771602081E+01 ,     0.368084184116995E-01 , 
   1.00888 ,    -0.159140745789294E+01 ,     0.103265645660221E+01 ,     0.178308890322466E-01 , 
   1.03892 ,    -0.157055052764628E+01 ,     0.103886259756486E+01 ,    -0.121083871077454E-01 , 
   1.06895 ,    -0.155695655870018E+01 ,     0.103536560221436E+01 ,    -0.516367178085066E-01 , 
   1.09899 ,    -0.154822919149950E+01 ,     0.102399461689311E+01 ,    -0.990090054319031E-01 , 
   1.12902 ,    -0.154185911799824E+01 ,     0.100681147838733E+01 ,    -0.152226684719795E+00 , 
   1.15906 ,    -0.153538079329971E+01 ,     0.985978584716067E+00 ,    -0.209161062995361E+00 , 
   1.18909 ,    -0.152651820114735E+01 ,     0.963628507689255E+00 ,    -0.267674440610285E+00 , 
   1.21913 ,    -0.151331188001982E+01 ,     0.941741860793845E+00 ,    -0.325732836489897E+00 , 
   1.24916 ,    -0.149422067439990E+01 ,     0.922039256310923E+00 ,    -0.381504895255108E+00 , 
   1.27920 ,    -0.146819326252375E+01 ,     0.905892236452167E+00 ,    -0.433442557569942E+00 , 
   1.30923 ,    -0.143470633600979E+01 ,     0.894256902580976E+00 ,    -0.480340271120798E+00 , 
   1.33927 ,    -0.139376826528207E+01 ,     0.887632661197367E+00 ,    -0.521370834897316E+00 , 
   1.36930 ,    -0.134588906900140E+01 ,     0.886047127580486E+00 ,    -0.556097329089257E+00 , 
   1.39934 ,    -0.129201940736095E+01 ,     0.889066851426244E+00 ,    -0.584461911962357E+00 , 
   1.42937 ,    -0.123346303567323E+01 ,     0.895832224563105E+00 ,    -0.606753492772843E+00 , 
   1.45941 ,    -0.117176859520742E+01 ,     0.905113763723636E+00 ,    -0.623557353322031E+00 , 
   1.48944 ,    -0.110860770796250E+01 ,     0.915385986779922E+00 ,    -0.635690638480275E+00 , 
   1.51948 ,    -0.104564702624094E+01 ,     0.924914362111688E+00 ,    -0.644128229898870E+00 , 
   1.54951 ,    -0.984422134497263E+00 ,     0.931850337161802E+00 ,    -0.649923834456555E+00 , 
   1.57955 ,    -0.926221002122034E+00 ,     0.934329257944335E+00 ,    -0.654131153104983E+00 , 
   1.60958 ,    -0.871984058023669E+00 ,     0.930566075161354E+00 ,    -0.657729755968963E+00 , 
   1.63962 ,    -0.822226940637525E+00 ,     0.918944078755585E+00 ,    -0.661559800013089E+00 , 
   1.66966 ,    -0.776990630568578E+00 ,     0.898092481890047E+00 ,    -0.666269023576773E+00 , 
   1.69969 ,    -0.735822074898329E+00 ,     0.866949446882145E+00 ,    -0.672274585446415E+00 , 
   1.72973 ,    -0.697786652502142E+00 ,     0.824808060177536E+00 ,    -0.679741340261942E+00 , 
   1.75976 ,    -0.661512006551153E+00 ,     0.771343765943920E+00 ,    -0.688577116510343E+00 , 
   1.78980 ,    -0.625260984126391E+00 ,     0.706622800688453E+00 ,    -0.698444548384998E+00 , 
   1.81983 ,    -0.587029770901335E+00 ,     0.631092177565301E+00 ,    -0.708788065873334E+00 , 
   1.84987 ,    -0.544665880216602E+00 ,     0.545552695663570E+00 ,    -0.718873820128600E+00 , 
   1.87990 ,    -0.495999526637061E+00 ,     0.451117250059686E+00 ,    -0.727839656356894E+00 , 
   1.90994 ,    -0.438981143346692E+00 ,     0.349157355194122E+00 ,    -0.734751776132903E+00 , 
   1.93997 ,    -0.371817429639084E+00 ,     0.241241240244237E+00 ,    -0.738664474942904E+00 , 
   1.97001 ,    -0.293098356595914E+00 ,     0.129067115393466E+00 ,    -0.738679305477787E+00 , 
   2.00004 ,    -0.201908010574304E+00 ,     0.143952391387005E-01 ,    -0.734000196383112E+00 , 
   2.03008 ,    -0.979129881146789E-01 ,    -0.101017752260157E+00 ,    -0.723981431216769E+00 , 
   2.06011 ,     0.185767751792881E-01 ,    -0.215479141843763E+00 ,    -0.708165933922405E+00 , 
   2.09015 ,     0.146578420353533E+00 ,    -0.327412445796749E+00 ,    -0.686311977165996E+00 , 
   2.12018 ,     0.284439873953795E+00 ,    -0.435399751633405E+00 ,    -0.658407184185399E+00 , 
   2.15022 ,     0.429877165615977E+00 ,    -0.538212780157139E+00 ,    -0.624669485751894E+00 , 
   2.18025 ,     0.580043926920628E+00 ,    -0.634832093566115E+00 ,    -0.585535473328859E+00 , 
   2.21029 ,     0.731629983146403E+00 ,    -0.724454582795893E+00 ,    -0.541637311779669E+00 , 
   2.24032 ,     0.880984457792310E+00 ,    -0.806490025088226E+00 ,    -0.493769999248627E+00 , 
   2.27036 ,     0.102425756405839E+01 ,    -0.880548072198398E+00 ,    -0.442851254573895E+00 , 
   2.30039 ,     0.115755432088256E+01 ,    -0.946417481764056E+00 ,    -0.389876649245754E+00 , 
   2.33043 ,     0.127709284949336E+01 ,    -0.100403971854879E+01 ,    -0.335872767127965E+00 , 
   2.36046 ,     0.137935970626664E+01 ,    -0.105347921704524E+01 ,    -0.281851167260129E+00 , 
   2.39050 ,     0.146125489498011E+01 ,    -0.109489261020064E+01 ,    -0.228765750001109E+00 , 
   2.42054 ,     0.152021976182646E+01 ,    -0.112849909790982E+01 ,    -0.177475801361975E+00 , 
   2.45057 ,     0.155434187579759E+01 ,    -0.115455386889326E+01 ,    -0.128716539960292E+00 , 
   2.48061 ,     0.156243218395548E+01 ,    -0.117332612326276E+01 ,    -0.830784477110542E-01 , 
   2.51064 ,     0.154407113996755E+01 ,    -0.118508279859974E+01 ,    -0.409960658690709E-01 , 
   2.54068 ,     0.149962205877317E+01 ,    -0.119007861145497E+01 ,    -0.274632131418298E-02 , 
   2.57071 ,     0.143021156762810E+01 ,    -0.118855252209214E+01 ,     0.315441472058429E-01 , 
   2.60075 ,     0.133767861941040E+01 ,    -0.118073024577651E+01 ,     0.618837305721364E-01 , 
   2.63078 ,     0.122449502596701E+01 ,    -0.116683199918209E+01 ,     0.883941743549431E-01 , 
   2.66082 ,     0.109366178238852E+01 ,    -0.114708431151823E+01 ,     0.111284337078283E+00 , 
   2.69085 ,     0.948586523194633E+00 ,    -0.112173446700767E+01 ,     0.130821433674548E+00 , 
   2.72089 ,     0.792948228304471E+00 ,    -0.109106599187453E+01 ,     0.147301878527925E+00 , 
   2.75092 ,     0.630555746608102E+00 ,    -0.105541356114047E+01 ,     0.161023765528019E+00 , 
   2.78096 ,     0.465206812121687E+00 ,    -0.101517577689286E+01 ,     0.172262815459462E+00 , 
   2.81099 ,     0.300553994677135E+00 ,    -0.970824451706476E+00 ,     0.181253301049022E+00 , 
   2.84103 ,     0.139983474338250E+00 ,    -0.922909303562641E+00 ,     0.188175050958552E+00 , 
   2.87106 ,    -0.134883068595182E-01 ,    -0.872057311600315E+00 ,     0.193147164852495E+00 , 
   2.90110 ,    -0.157296129689424E+00 ,    -0.818966371145935E+00 ,     0.196228574385312E+00 , 
   2.93113 ,    -0.289382870116208E+00 ,    -0.764393295219239E+00 ,     0.197425092578915E+00 , 
   2.96117 ,    -0.408230347866694E+00 ,    -0.709136611056109E+00 ,     0.196702138561741E+00 , 
   2.99120 ,    -0.512864104426804E+00 ,    -0.654014968218029E+00 ,     0.194001934942448E+00 , 
   3.02124 ,    -0.602833382827171E+00 ,    -0.599842286384982E+00 ,     0.189263675315223E+00 , 
   3.05127 ,    -0.678168786833540E+00 ,    -0.547401006867195E+00 ,     0.182444967440579E+00 , 
   3.08131 ,    -0.739321128127121E+00 ,    -0.497414958320774E+00 ,     0.173542784184274E+00 , 
   3.11134 ,    -0.787085777327945E+00 ,    -0.450523396142012E+00 ,     0.162612202224409E+00 , 
   3.14138 ,    -0.822517382271431E+00 ,    -0.407257724860154E+00 ,     0.149781372929380E+00 , 
   3.17142 ,    -0.846840083813165E+00 ,    -0.368022268112865E+00 ,     0.135261438363748E+00 , 
   3.20145 ,    -0.861358340420109E+00 ,    -0.333080221861022E+00 ,     0.119350459302692E+00 , 
   3.23149 ,    -0.867373178392789E+00 ,    -0.302545628821672E+00 ,     0.102430837429109E+00 , 
   3.26152 ,    -0.866108139938459E+00 ,    -0.276381865098070E+00 ,     0.849601629294020E-01 , 
   3.29156 ,    -0.858648444608207E+00 ,    -0.254406755790393E+00 ,     0.674558720391241E-01 , 
   3.32159 ,    -0.845895959464984E+00 ,    -0.236304058380104E+00 ,     0.504745273039968E-01 , 
   3.35163 ,    -0.828541545973579E+00 ,    -0.221640694096041E+00 ,     0.345869088897056E-01 , 
   3.38166 ,    -0.807055277475227E+00 ,    -0.209888789865483E+00 ,     0.203504042624372E-01 , 
   3.41170 ,    -0.781693961521946E+00 ,    -0.200451335479833E+00 ,     0.828038709049606E-02 , 
   3.44173 ,    -0.752524414991424E+00 ,    -0.192690076901232E+00 ,    -0.117762841649350E-02 , 
   3.47177 ,    -0.719460079685555E+00 ,    -0.185954167012389E+00 ,    -0.767329010346812E-02 , 
   3.50180 ,    -0.682307876357756E+00 ,    -0.179608084041669E+00 ,    -0.109725309093636E-01 , 
   3.53184 ,    -0.640821709314004E+00 ,    -0.173057404354569E+00 ,    -0.109731110866974E-01 , 
   3.56187 ,    -0.594758772975143E+00 ,    -0.165771173943741E+00 ,    -0.771350274871123E-02 , 
   3.59191 ,    -0.543934783889705E+00 ,    -0.157299850602615E+00 ,    -0.137443310281181E-02 , 
   3.62194 ,    -0.488274461101540E+00 ,    -0.147288071225575E+00 ,     0.772715980383238E-02 , 
   3.65198 ,    -0.427853986255254E+00 ,    -0.135481817714171E+00 ,     0.191515504322709E-01 , 
   3.68201 ,    -0.362932762765806E+00 ,    -0.121729890519695E+00 ,     0.323563761957383E-01 , 
   3.71205 ,    -0.293972521798656E+00 ,    -0.105979930284951E+00 ,     0.467224576055746E-01 , 
   3.74208 ,    -0.221642645768176E+00 ,    -0.882695354387614E-01 ,     0.615838882837402E-01 , 
   3.77212 ,    -0.146811447457116E+00 ,    -0.687132889382825E-01 ,     0.762607362756870E-01 , 
   3.80215 ,    -0.705240033533333E-01 ,    -0.474867156193345E-01 ,     0.900925385989146E-01 , 
   3.83219 ,     0.603205622674026E-02 ,    -0.248083316135072E-01 ,     0.102470720077150E+00 , 
   3.86222 ,     0.815706953293746E-01 ,    -0.921012273886256E-03 ,     0.112868127952779E+00 , 
   3.89226 ,     0.154758891457082E+00 ,     0.239261069724030E-01 ,     0.120864041478121E+00 , 
   3.92230 ,     0.224272264664592E+00 ,     0.494940686728762E-01 ,     0.126163280120807E+00 , 
   3.95233 ,     0.288851650096747E+00 ,     0.755678953145100E-01 ,     0.128608378858980E+00 , 
   3.98237 ,     0.347357337136377E+00 ,     0.101966989116013E+00 ,     0.128184203223537E+00 , 
   4.01240 ,     0.398817879604683E+00 ,     0.128551613765280E+00 ,     0.125014815775310E+00 , 
   4.04244 ,     0.442470739512590E+00 ,     0.155225217127788E+00 ,     0.119352853177750E+00 , 
   4.07247 ,     0.477792537109803E+00 ,     0.181932635819716E+00 ,     0.111562102230989E+00 , 
   4.10251 ,     0.504517309636720E+00 ,     0.208654493615204E+00 ,     0.102094348774988E+00 , 
   4.13254 ,     0.522641891340345E+00 ,     0.235398349276641E+00 ,     0.914618926844306E-01 , 
   4.16258 ,     0.532418275292692E+00 ,     0.262187350993511E+00 ,     0.802073568685329E-01 , 
   4.19261 ,     0.534333559438564E+00 ,     0.289047302576276E+00 ,     0.688725550902494E-01 , 
   4.22265 ,     0.529078772498078E+00 ,     0.315993132873877E+00 ,     0.579682153402323E-01 , 
   4.25268 ,     0.517508480980144E+00 ,     0.343015780590782E+00 ,     0.479462815949108E-01 , 
   4.28272 ,     0.500593563618514E+00 ,     0.370070461981795E+00 ,     0.391763425393795E-01 , 
   4.31275 ,     0.479369878649149E+00 ,     0.397067183091263E+00 ,     0.319274726625531E-01 , 
   4.34279 ,     0.454885726056973E+00 ,     0.423864199293406E+00 ,     0.263564356373185E-01 , 
   4.37282 ,     0.428151014455677E+00 ,     0.450264924041734E+00 ,     0.225028128168668E-01 , 
   4.40286 ,     0.400090883702519E+00 ,     0.476018559487160E+00 ,     0.202912045865609E-01 , 
   4.43289 ,     0.371506222230733E+00 ,     0.500824478998222E+00 ,     0.195402341809960E-01 , 
   4.46293 ,     0.343043073483957E+00 ,     0.524340151147305E+00 ,     0.199776872635530E-01 , 
   4.49296 ,     0.315172376985092E+00 ,     0.546192171478522E+00 ,     0.212607693209139E-01 , 
   4.52300 ,     0.288180870062902E+00 ,     0.565989776008565E+00 ,     0.230001770191095E-01 , 
   4.55303 ,     0.262173323019189E+00 ,     0.583340060366446E+00 ,     0.247864752156151E-01 , 
   4.58307 ,     0.237085631610792E+00 ,     0.597864029290515E+00 ,     0.262171593689177E-01 , 
   4.61310 ,     0.212707683136311E+00 ,     0.609212558040306E+00 ,     0.269227690106161E-01 , 
   4.64314 ,     0.188714379979104E+00 ,     0.617081361692792E+00 ,     0.265905012070801E-01 , 
   4.67318 ,     0.164702775945027E+00 ,     0.621224138180982E+00 ,     0.249839471925099E-01 , 
