0	-0.97		0.0012
12.45	-6.73999E-5	0.00654
12.5	8.93444E-4	0.0065
12.55	0.00175	0.00638
12.6	0.00247	0.00626
12.65	0.00304	0.00626
12.7	0.00351	0.00633
12.75	0.00392	0.00629
12.8	0.00426	0.00616
12.85	0.00453	0.00611
12.9	0.00467	0.0062
12.95	0.00467	0.00625
13	0.00457	0.00619
13.05	0.00444	0.00613
13.1	0.00435	0.00611
13.15	0.0043	0.00606
13.2	0.00423	0.00598
13.25	0.00404	0.00593
13.3	0.00365	0.00592
13.35	0.00304	0.00592
13.4	0.00229	0.00592
13.45	0.00153	0.00591
13.5	8.66525E-4	0.0059
13.55	3.26021E-4	0.00593
13.6	-1.4633E-4	0.00595
13.65	-6.42032E-4	0.00591
13.7	-0.00122	0.00581
13.75	-0.00187	0.00574
13.8	-0.0025	0.0057
13.85	-0.00299	0.00567
13.9	-0.00329	0.00566
13.95	-0.00339	0.00568
14	-0.00336	0.00564
14.05	-0.0033	0.00557
14.1	-0.00324	0.00559
14.15	-0.00319	0.0057
14.2	-0.00309	0.00576
14.25	-0.00292	0.00571
14.3	-0.00267	0.00566
14.35	-0.00236	0.00565
14.4	-0.00206	0.00556
14.45	-0.00176	0.00539
14.5	-0.00148	0.00528
14.55	-0.00117	0.00533
14.6	-8.01391E-4	0.00543
14.65	-3.8807E-4	0.00545
14.7	3.54915E-5	0.00541
14.75	4.22104E-4	0.00539
14.8	7.4381E-4	0.00538
14.85	0.00101	0.00534
14.9	0.00124	0.00529
14.95	0.00149	0.0053
15	0.00174	0.00535
15.05	0.00198	0.00535
15.1	0.00217	0.00529
15.15	0.00227	0.00523
15.2	0.00228	0.00521
15.25	0.00222	0.00521
15.3	0.00211	0.00519
15.35	0.00199	0.00517
15.4	0.00187	0.00514
15.45	0.00174	0.00513
15.5	0.00159	0.00517
15.55	0.00141	0.00519
15.6	0.0012	0.00512
15.65	9.73805E-4	0.00497
15.7	7.23321E-4	0.00489
15.75	4.48546E-4	0.00497
15.8	1.52118E-4	0.00508
15.85	-1.51909E-4	0.00509
15.9	-4.38612E-4	0.005
15.95	-6.81404E-4	0.00493
16	-8.65659E-4	0.00496
16.05	-9.97153E-4	0.005
16.1	-0.0011	0.00495
16.15	-0.0012	0.00483
16.2	-0.00131	0.00473
16.25	-0.00143	0.00475
16.3	-0.00153	0.0049
16.35	-0.00158	0.00508
16.4	-0.00157	0.00511
16.45	-0.0015	0.00495
16.5	-0.00138	0.00474
16.55	-0.00124	0.00467
16.6	-0.00111	0.00473
16.65	-9.99166E-4	0.00477
16.7	-8.94229E-4	0.00475
16.75	-7.85291E-4	0.00476
16.8	-6.5374E-4	0.00481
16.85	-4.84256E-4	0.0048
16.9	-2.71702E-4	0.00475
16.95	-2.60839E-5	0.00472
17	2.27213E-4	0.0047
17.05	4.53565E-4	0.00465
17.1	6.2173E-4	0.0046
17.15	7.16992E-4	0.00462
17.2	7.49435E-4	0.00469
17.25	7.50311E-4	0.00472
17.3	7.58268E-4	0.00469
17.35	8.0094E-4	0.00464
17.4	8.82E-4	0.00463
17.45	9.81179E-4	0.00466
17.5	0.00107	0.00467
17.55	0.00111	0.00462
17.6	0.00109	0.0045
17.65	0.00103	0.00442
17.7	9.32555E-4	0.00445
17.75	8.1895E-4	0.00453
17.8	6.99659E-4	0.00454
17.85	5.81049E-4	0.00448
17.9	4.67591E-4	0.00444
17.95	3.63873E-4	0.00445
18	2.70105E-4	0.00444
18.05	1.77699E-4	0.00437
18.1	6.9144E-5	0.0043
18.15	-7.38335E-5	0.00429
18.2	-2.5702E-4	0.00433
18.25	-4.63146E-4	0.00436
18.3	-6.55085E-4	0.00439
18.35	-7.91388E-4	0.00441
18.4	-8.48092E-4	0.0044
18.45	-8.32852E-4	0.00434
18.5	-7.80645E-4	0.00425
18.55	-7.3371E-4	0.00415
18.6	-7.15642E-4	0.0041
18.65	-7.18983E-4	0.00411
18.7	-7.12084E-4	0.00414
18.75	-6.63339E-4	0.00417
18.8	-5.6596E-4	0.00423
18.85	-4.46147E-4	0.00428
18.9	-3.48397E-4	0.00425
18.95	-3.06419E-4	0.00418
19	-3.18718E-4	0.00418
19.05	-3.45803E-4	0.00423
19.1	-3.32116E-4	0.00425
19.15	-2.39734E-4	0.00423
19.2	-7.28199E-5	0.00422
19.25	1.23544E-4	0.0042
19.3	2.89325E-4	0.00414
19.35	3.84644E-4	0.00405
19.4	4.11754E-4	0.004
19.45	4.09979E-4	0.00399
19.5	4.27539E-4	0.00398
19.55	4.87931E-4	0.004
19.6	5.73561E-4	0.00407
19.65	6.36165E-4	0.00412
19.7	6.28366E-4	0.00411
19.75	5.36146E-4	0.00404
19.8	3.91748E-4	0.00398
19.85	2.57835E-4	0.00396
19.9	1.93545E-4	0.00396
19.95	2.21288E-4	0.00395
20	3.13967E-4	0.00395
20.05	4.09949E-4	0.00396
20.1	4.45409E-4	0.00394
20.15	3.86145E-4	0.00393
20.2	2.41309E-4	0.00395
20.25	5.39815E-5	0.00399
20.3	-1.23518E-4	0.00399
20.35	-2.54252E-4	0.00393
20.4	-3.28626E-4	0.00388
20.45	-3.59602E-4	0.00388
20.5	-3.68466E-4	0.00393
20.55	-3.70807E-4	0.00396
20.6	-3.70612E-4	0.00396
20.65	-3.64335E-4	0.00391
20.7	-3.46956E-4	0.00386
20.75	-3.17199E-4	0.00387
20.8	-2.77001E-4	0.00391
20.85	-2.28332E-4	0.00391
20.9	-1.72082E-4	0.00384
20.95	-1.10818E-4	0.00373
21	-5.28402E-5	0.00368
21.05	-1.28874E-5	0.00369
21.1	-6.53806E-6	0.00372
21.15	-3.90759E-5	0.00375
21.2	-9.75597E-5	0.0038
21.25	-1.51854E-4	0.00384
21.3	-1.67918E-4	0.00383
21.35	-1.27078E-4	0.00377
21.4	-3.95529E-5	0.00372
21.45	5.69084E-5	0.00374
21.5	1.16068E-4	0.00378
21.55	1.08873E-4	0.00377
21.6	4.22967E-5	0.00371
21.65	-4.16748E-5	0.00365
21.7	-8.8065E-5	0.00363
21.75	-5.902E-5	0.00364
21.8	4.34621E-5	0.00368
21.85	1.77855E-4	0.00369
21.9	2.84963E-4	0.00363
21.95	3.19954E-4	0.00355
22	2.74899E-4	0.00351
22.05	1.80645E-4	0.00354
22.1	8.63139E-5	0.00356
22.15	3.22855E-5	0.00358
22.2	3.04215E-5	0.00359
22.25	6.41171E-5	0.00358
22.3	1.04605E-4	0.00359
22.35	1.30734E-4	0.0036
22.4	1.391E-4	0.0036
22.45	1.38617E-4	0.00356
22.5	1.35861E-4	0.00352
22.55	1.24042E-4	0.0035
22.6	8.5548E-5	0.00348
22.65	7.06804E-6	0.00345
22.7	-1.0386E-4	0.00344
22.75	-2.13615E-4	0.00347
22.8	-2.76391E-4	0.00349
22.85	-2.59639E-4	0.00348
22.9	-1.66164E-4	0.00349
22.95	-3.73397E-5	0.00349
23	6.62048E-5	0.00344
23.05	9.65282E-5	0.00336
23.1	4.4525E-5	0.00336
23.15	-5.58143E-5	0.00345
23.2	-1.47196E-4	0.00352
23.25	-1.81614E-4	0.0035
23.3	-1.45968E-4	0.0034
23.35	-6.71272E-5	0.00338
23.4	6.16955E-6	0.00347
23.45	3.22275E-5	0.00355
23.5	-1.31923E-6	0.00353
23.55	-7.24149E-5	0.00345
23.6	-1.40003E-4	0.00341
23.65	-1.67085E-4	0.00344
23.7	-1.38662E-4	0.00347
23.75	-6.6633E-5	0.00346
23.8	2.03276E-5	0.00341
23.85	9.24556E-5	0.00334
23.9	1.31432E-4	0.00327
23.95	1.35246E-4	0.00328
24	1.13528E-4	0.0034
24.05	8.0744E-5	0.0035
24.1	4.8558E-5	0.00348
24.15	2.34386E-5	0.00336
24.2	5.86933E-6	0.00327
24.25	-6.86299E-6	0.00329
24.3	-1.82204E-5	0.00333
24.35	-2.96707E-5	0.00333
24.4	-3.90101E-5	0.00332
24.45	-4.0612E-5	0.00331
24.5	-2.86045E-5	0.00329
24.55	-9.7227E-7	0.00326
24.6	3.66509E-5	0.00322
24.65	7.19087E-5	0.00319
24.7	9.17119E-5	0.00317
24.75	8.95605E-5	0.0032
24.8	7.02288E-5	0.00324
24.85	4.78671E-5	0.00326
24.9	3.60763E-5	0.00323
24.95	3.92111E-5	0.00319
25	4.81841E-5	0.00316
25.05	4.66252E-5	0.00315
25.1	2.32592E-5	0.00317
25.15	-1.79572E-5	0.00319
25.2	-5.79461E-5	0.00319
25.25	-7.42042E-5	0.00315
25.3	-5.6707E-5	0.00312
25.35	-1.72789E-5	0.00312
25.4	1.64301E-5	0.00312
25.45	1.88177E-5	0.00312
25.5	-1.50725E-5	0.00308
25.55	-6.34597E-5	0.00303
25.6	-9.05206E-5	0.00302
25.65	-7.01715E-5	0.0031
25.7	-5.74551E-6	0.00316
25.75	6.87999E-5	0.00315
25.8	1.08862E-4	0.00311
25.85	8.73477E-5	0.00313
25.9	1.35455E-5	0.00316
25.95	-7.13953E-5	0.00309
26	-1.1972E-4	0.003
26.05	-1.07946E-4	0.003
26.1	-5.10458E-5	0.00304
26.15	7.794E-6	0.00303
26.2	2.58354E-5	0.00301
26.25	-9.99928E-6	0.00304
26.3	-7.51065E-5	0.00305
26.35	-1.24117E-4	0.00301
26.4	-1.21695E-4	0.003
26.45	-6.63113E-5	0.00307
26.5	8.53835E-6	0.00309
26.55	5.69117E-5	0.003
26.6	5.00696E-5	0.00293
26.65	-5.22553E-6	0.00299
26.7	-7.27829E-5	0.0031
26.75	-1.10734E-4	0.00311
26.8	-9.7919E-5	0.00302
26.85	-4.35818E-5	0.00297
26.9	2.25591E-5	0.00298
26.95	7.23926E-5	0.00298
27	9.59625E-5	0.00294
27.05	1.02829E-4	0.00293
27.1	1.0848E-4	0.00296
27.15	1.19121E-4	0.00294
27.2	1.26623E-4	0.00286
27.25	1.18134E-4	0.00282
27.3	9.10371E-5	0.00286
27.35	6.00845E-5	0.00292
27.4	4.95317E-5	0.00292
27.45	7.40326E-5	0.00288
27.5	1.23719E-4	0.00285
27.55	1.6513E-4	0.00284
27.6	1.60715E-4	0.00283
27.65	9.36733E-5	0.00285
27.7	-1.82177E-5	0.0029
27.75	-1.31498E-4	0.00292
27.8	-2.0255E-4	0.00291
27.85	-2.1344E-4	0.00289
27.9	-1.80284E-4	0.00289
27.95	-1.3887E-4	0.0029
28	-1.18098E-4	0.00289
28.05	-1.20324E-4	0.00287
28.1	-1.23085E-4	0.00285
28.15	-9.98687E-5	0.00283
28.2	-4.43241E-5	0.00281
28.25	2.04782E-5	0.00282
28.3	5.70604E-5	0.00285
28.35	4.01346E-5	0.00287
28.4	-2.18811E-5	0.00286
28.45	-8.94517E-5	0.00283
28.5	-1.16627E-4	0.00282
28.55	-8.26204E-5	0.00282
28.6	-6.57441E-6	0.0028
28.65	6.52772E-5	0.00279
28.7	9.13521E-5	0.00279
28.75	6.48201E-5	0.0028
28.8	1.89811E-5	0.00277
28.85	3.63424E-6	0.00272
28.9	4.85537E-5	0.0027
28.95	1.3869E-4	0.00274
29	2.19713E-4	0.0028
29.05	2.31656E-4	0.00282
29.1	1.48442E-4	0.00279
29.15	-2.28879E-6	0.00274
29.2	-1.53159E-4	0.00271
29.25	-2.35935E-4	0.0027
29.3	-2.20196E-4	0.00269
29.35	-1.27895E-4	0.00268
29.4	-1.57488E-5	0.00267
29.45	6.20845E-5	0.00268
29.5	8.38446E-5	0.00271
29.55	6.70072E-5	0.00274
29.6	4.81904E-5	0.00274
29.65	5.32634E-5	0.00272
29.7	7.93396E-5	0.00271
29.75	9.94168E-5	0.00272
29.8	8.51313E-5	0.00273
29.85	2.99812E-5	0.00273
29.9	-4.42471E-5	0.00271
29.95	-1.00682E-4	0.00268
