Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
025028.466        1929        2176  0.103E-01  0.993E+00
025040.460        2909        5933  0.108E-01  0.993E+00
025052.443        3517       10386  0.108E-01  0.993E+00
025104.420        3872       13778  0.108E-01  0.993E+00
025116.439        4362       18349  0.108E-01  0.993E+00
025128.423        4804       22866  0.108E-01  0.993E+00
025140.438        5244       27410  0.108E-01  0.993E+00
025152.438        5795       33093  0.108E-01  0.993E+00
025204.434        6277       38132  0.108E-01  0.993E+00
025216.428        6787       43590  0.107E-01  0.993E+00
025228.429        7277       48725  0.107E-01  0.993E+00
025240.423        7939       56042  0.106E-01  0.993E+00
025252.422        8457       61410  0.107E-01  0.993E+00
025304.431        8842       65953  0.106E-01  0.993E+00
025316.414        9286       71082  0.106E-01  0.993E+00
025328.458        9716       76083  0.106E-01  0.993E+00
025340.428       10210       81534  0.105E-01  0.993E+00
025352.437       10605       86374  0.105E-01  0.993E+00
025404.428       11068       91110  0.105E-01  0.993E+00
025416.442       11406       94997  0.105E-01  0.993E+00
025428.445       11790       99237  0.105E-01  0.993E+00
025440.447       12268      104759  0.105E-01  0.993E+00
025452.439       12830      110886  0.105E-01  0.993E+00
025504.428       13516      118392  0.105E-01  0.993E+00
025516.439       13887      122871  0.105E-01  0.993E+00
025528.424       14329      127834  0.104E-01  0.993E+00
025540.420       14692      131634  0.105E-01  0.993E+00
025552.452       15127      136707  0.105E-01  0.993E+00
025604.456       15558      141532  0.104E-01  0.993E+00
025616.443       16066      146955  0.104E-01  0.993E+00
025628.440       16516      152049  0.104E-01  0.993E+00
025640.420       16988      157287  0.104E-01  0.993E+00
025652.420       17432      162394  0.104E-01  0.993E+00
025704.433       17869      167437  0.104E-01  0.993E+00
025716.424       18518      174070  0.104E-01  0.993E+00
025728.415       18931      178978  0.103E-01  0.993E+00
025740.448       19313      183226  0.103E-01  0.993E+00
025752.418       19739      187874  0.103E-01  0.993E+00
025804.453       20208      193223  0.103E-01  0.993E+00
025816.434       20711      198897  0.103E-01  0.993E+00
025828.427       21163      203622  0.103E-01  0.993E+00
025840.426       21603      208967  0.103E-01  0.993E+00
025852.470       22275      216090  0.102E-01  0.993E+00
025904.421       22642      220635  0.102E-01  0.993E+00
025916.427       23140      226342  0.102E-01  0.993E+00
025928.428       23727      232613  0.102E-01  0.993E+00
025940.431       24212      237896  0.102E-01  0.993E+00
025952.420       24669      243320  0.102E-01  0.993E+00
030004.448       25126      248422  0.102E-01  0.993E+00
030016.421       25535      252972  0.102E-01  0.993E+00
030028.451       26064      259063  0.102E-01  0.993E+00
030040.426       26563      264600  0.102E-01  0.993E+00
030052.439       27064      270305  0.102E-01  0.993E+00
030104.415       27579      276070  0.102E-01  0.993E+00
030116.460       28004      280996  0.102E-01  0.993E+00
030128.445       28458      286069  0.102E-01  0.993E+00
030140.447       28845      290195  0.102E-01  0.993E+00
030152.436       29265      295116  0.101E-01  0.993E+00
030204.428       29736      299845  0.101E-01  0.993E+00
030216.419       30091      304360  0.101E-01  0.993E+00
030228.435       30635      310375  0.101E-01  0.993E+00
030240.422       31101      315616  0.101E-01  0.993E+00
030252.425       31530      320264  0.101E-01  0.993E+00
030304.442       31970      325415  0.101E-01  0.993E+00
030316.425       32441      330438  0.101E-01  0.993E+00
030328.466       32901      335331  0.100E-01  0.993E+00
030340.427       33368      340237  0.101E-01  0.993E+00
030352.432       33859      345504  0.100E-01  0.993E+00
030404.424       34351      351216  0.100E-01  0.993E+00
030416.435       34821      356686  0.100E-01  0.993E+00
030428.425       35291      361998  0.998E-02  0.993E+00
030440.433       35710      366891  0.999E-02  0.993E+00
030452.437       36193      372307  0.998E-02  0.993E+00
030504.444       36650      377835  0.998E-02  0.993E+00
030516.431       37191      383373  0.997E-02  0.993E+00
030528.458       37694      389245  0.998E-02  0.993E+00
030540.430       38158      394737  0.999E-02  0.993E+00
030552.425       38596      399543  0.998E-02  0.993E+00
030604.425       39085      404910  0.996E-02  0.993E+00
030616.430       39467      409195  0.998E-02  0.993E+00
030628.424       39906      414026  0.996E-02  0.993E+00
030640.427       40358      418988  0.995E-02  0.993E+00
030652.448       40893      424714  0.993E-02  0.993E+00
030704.435       41353      429948  0.994E-02  0.993E+00
030716.435       41767      434693  0.995E-02  0.993E+00
030728.422       42171      439351  0.993E-02  0.993E+00
030740.456       42583      443915  0.992E-02  0.993E+00
030752.430       42880      447827  0.988E-02  0.993E+00
030804.446       43314      452469  0.987E-02  0.993E+00
030816.446       43789      458147  0.986E-02  0.993E+00
030828.434       44129      461823  0.985E-02  0.993E+00
030840.417       44539      466371  0.986E-02  0.993E+00
030852.424       44970      471228  0.986E-02  0.993E+00
030904.439       45287      474876  0.986E-02  0.993E+00
030916.428       45693      479391  0.986E-02  0.993E+00
030928.428       45981      483422  0.984E-02  0.993E+00
030940.439       46490      489176  0.985E-02  0.993E+00
030952.415       46956      494380  0.986E-02  0.993E+00
031004.430       47365      499242  0.985E-02  0.993E+00
031016.426       47873      505066  0.984E-02  0.993E+00
031028.428       48444      511707  0.984E-02  0.993E+00
031040.431       48854      516236  0.985E-02  0.993E+00
031052.418       49354      521887  0.985E-02  0.993E+00
031104.425       49721      526131  0.984E-02  0.993E+00
031116.424       50194      531462  0.984E-02  0.993E+00
031128.422       50605      536012  0.985E-02  0.993E+00
031140.441       51085      541287  0.986E-02  0.993E+00
031152.424       51441      545588  0.987E-02  0.993E+00
031204.432       51886      550387  0.984E-02  0.993E+00
031216.468       52423      556453  0.983E-02  0.993E+00
031228.444       52884      561561  0.983E-02  0.993E+00
031240.440       53292      566199  0.982E-02  0.993E+00
031252.438       53739      571280  0.981E-02  0.993E+00
031304.439       54055      574662  0.981E-02  0.993E+00
031316.415       54574      580591  0.984E-02  0.993E+00
031328.439       54992      584922  0.983E-02  0.993E+00
031340.420       55593      591295  0.984E-02  0.993E+00
031352.439       55921      595406  0.983E-02  0.993E+00
031404.428       56265      599481  0.984E-02  0.993E+00
031416.425       56676      604200  0.981E-02  0.993E+00
031428.451       57111      609113  0.981E-02  0.993E+00
031440.419       57462      613221  0.981E-02  0.993E+00
031452.444       57901      618026  0.980E-02  0.993E+00
031504.436       58317      623016  0.979E-02  0.993E+00
031516.438       58745      627839  0.978E-02  0.993E+00
031528.436       59250      633775  0.977E-02  0.993E+00
031540.442       59741      638841  0.976E-02  0.993E+00
031552.445       60252      644834  0.976E-02  0.993E+00
031604.451       60783      650661  0.974E-02  0.993E+00
031616.431       61373      657507  0.973E-02  0.993E+00
031628.426       61989      664421  0.973E-02  0.993E+00
031640.431       62451      669595  0.972E-02  0.993E+00
031652.446       62879      674174  0.972E-02  0.993E+00
031704.425       63394      679913  0.970E-02  0.993E+00
031716.452       63854      684949  0.970E-02  0.993E+00
031728.426       64286      689790  0.970E-02  0.993E+00
031740.424       64716      694312  0.971E-02  0.993E+00
031752.422       65083      698733  0.971E-02  0.993E+00
031804.427       65449      702869  0.970E-02  0.993E+00
031816.456       65857      707768  0.967E-02  0.993E+00
031828.448       66296      713027  0.966E-02  0.993E+00
031840.445       66692      717823  0.964E-02  0.993E+00
031852.429       67110      722424  0.966E-02  0.993E+00
031904.420       67588      727906  0.967E-02  0.993E+00
031916.444       68045      733071  0.965E-02  0.993E+00
031928.424       68536      738626  0.965E-02  0.993E+00
031940.417       68977      743646  0.963E-02  0.993E+00
031952.432       69477      749394  0.961E-02  0.993E+00
032004.421       69983      755207  0.959E-02  0.993E+00
032016.440       70316      758740  0.959E-02  0.993E+00
032028.448       70703      763337  0.960E-02  0.993E+00
032040.446       71097      767834  0.106E-01  0.110E+01
032052.415       71435      771970  0.957E-02  0.993E+00
032104.441       71907      777052  0.953E-02  0.994E+00
032116.450       72324      781937  0.950E-02  0.994E+00
032128.425       72844      787322  0.949E-02  0.994E+00
032140.434       73321      792553  0.949E-02  0.994E+00
032152.438       73827      798144  0.948E-02  0.994E+00
032204.427       74295      803040  0.950E-02  0.994E+00
032216.453       74767      808785  0.949E-02  0.994E+00
032228.421       75244      813943  0.948E-02  0.994E+00
032240.466       75736      819506  0.950E-02  0.994E+00
032252.425       76204      824638  0.949E-02  0.994E+00
