 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.228628166223861E+01 ,    -0.125107952319069E+00 ,    -0.823307396439756E+00 , 
   0.49828 ,    -0.164807909372080E+01 ,     0.157851429801536E+00 ,    -0.104146776336994E+01 , 
   0.52832 ,    -0.112045492343431E+01 ,     0.404736294443958E+00 ,    -0.125137425834106E+01 , 
   0.55835 ,    -0.710909271425880E+00 ,     0.612161903480527E+00 ,    -0.145013184973268E+01 , 
   0.58838 ,    -0.423521351622966E+00 ,     0.777816696080646E+00 ,    -0.163499367838556E+01 , 
   0.61841 ,    -0.258894880581723E+00 ,     0.900494396466085E+00 ,    -0.180341213694454E+01 , 
   0.64843 ,    -0.214202544797209E+00 ,     0.980096268659733E+00 ,    -0.195308919816046E+01 , 
   0.67846 ,    -0.283327213989086E+00 ,     0.101760402497636E+01 ,    -0.208202480709724E+01 , 
   0.70848 ,    -0.457094778179172E+00 ,     0.101502471772184E+01 ,    -0.218856208619877E+01 , 
   0.73850 ,    -0.723590852721502E+00 ,     0.975309713098662E+00 ,    -0.227142807150806E+01 , 
   0.76852 ,    -0.106855121550195E+01 ,     0.902250540290213E+00 ,    -0.232976870675607E+01 , 
   0.79854 ,    -0.147581378373015E+01 ,     0.800355007427114E+00 ,    -0.236317687208254E+01 , 
   0.82855 ,    -0.192781826312706E+01 ,     0.674707463214270E+00 ,    -0.237171231697483E+01 , 
   0.85856 ,    -0.240613835674769E+01 ,     0.530817445750316E+00 ,    -0.235591250231094E+01 , 
   0.88857 ,    -0.289203063756503E+01 ,     0.374461189930872E+00 ,    -0.231679353235525E+01 , 
   0.91857 ,    -0.336698388727157E+01 ,     0.211520557523016E+00 ,    -0.225584057086432E+01 , 
   0.94858 ,    -0.381325288767330E+01 ,     0.478239096286816E-01 ,    -0.217498738135290E+01 , 
   0.97858 ,    -0.421436130985718E+01 ,    -0.111006735794033E+00 ,    -0.207658490395547E+01 , 
   1.00857 ,    -0.455555945494350E+01 ,    -0.259698219950442E+00 ,    -0.196335907292832E+01 , 
   1.03857 ,    -0.482422412017727E+01 ,    -0.393454804670850E+00 ,    -0.183835838144045E+01 , 
   1.06856 ,    -0.501018974473402E+01 ,    -0.508069661103536E+00 ,    -0.170489200493944E+01 , 
   1.09855 ,    -0.510600216985700E+01 ,    -0.600016755754967E+00 ,    -0.156645959164724E+01 , 
   1.12853 ,    -0.510708875831436E+01 ,    -0.666521250549940E+00 ,    -0.142667410908203E+01 , 
   1.15851 ,    -0.501184118299131E+01 ,    -0.705607216801959E+00 ,    -0.128917938951741E+01 , 
   1.18849 ,    -0.482160983425627E+01 ,    -0.716122160661148E+00 ,    -0.115756423605191E+01 , 
   1.21846 ,    -0.454061142982175E+01 ,    -0.697738547645150E+00 ,    -0.103527512631872E+01 , 
   1.24843 ,    -0.417575395964900E+01 ,    -0.650933174982936E+00 ,    -0.925529675731427E+00 , 
   1.27840 ,    -0.373638548617053E+01 ,    -0.576945852936263E+00 ,    -0.831233090773176E+00 , 
   1.30836 ,    -0.323397547683931E+01 ,    -0.477719402345742E+00 ,    -0.754899850978537E+00 , 
   1.33832 ,    -0.268173920990547E+01 ,    -0.355823440356964E+00 ,    -0.698582803438752E+00 , 
   1.36827 ,    -0.209421731335823E+01 ,    -0.214364797667721E+00 ,    -0.663811735243075E+00 , 
   1.39822 ,    -0.148682363044462E+01 ,    -0.568876801404398E-01 ,    -0.651543308535964E+00 , 
   1.42817 ,    -0.875375324781791E+00 ,     0.112733149729848E+00 ,    -0.662124003038129E+00 , 
   1.45811 ,    -0.275619428602858E+00 ,     0.290402841530468E+00 ,    -0.695267417048587E+00 , 
   1.48805 ,     0.297230102729188E+00 ,     0.471917297288264E+00 ,    -0.750046936984694E+00 , 
   1.51798 ,     0.828931326767201E+00 ,     0.653071256531390E+00 ,    -0.824904405900679E+00 , 
   1.54791 ,     0.130661669290458E+01 ,     0.829760742058576E+00 ,    -0.917675013003006E+00 , 
   1.57783 ,     0.171914763177645E+01 ,     0.998077305100155E+00 ,    -0.102562819991391E+01 , 
   1.60775 ,     0.205741175164772E+01 ,     0.115439189710851E+01 ,    -0.114552394708123E+01 , 
   1.63766 ,     0.231455492587739E+01 ,     0.129542663423409E+01 ,    -0.127368337751090E+01 , 
   1.66757 ,     0.248614263987021E+01 ,     0.141831319287293E+01 ,    -0.140607220722432E+01 , 
   1.69747 ,     0.257024718014254E+01 ,     0.152063706322037E+01 ,    -0.153839519455964E+01 , 
   1.72737 ,     0.256745952262961E+01 ,     0.160046737531806E+01 ,    -0.166619940504989E+01 , 
   1.75726 ,     0.248082704197652E+01 ,     0.165637248209656E+01 ,    -0.178498382553394E+01 , 
   1.78715 ,     0.231572034974550E+01 ,     0.168742192108251E+01 ,    -0.189031263948001E+01 , 
   1.81703 ,     0.207963461241666E+01 ,     0.169317576717686E+01 ,    -0.197792932270266E+01 , 
   1.84691 ,     0.178193254060033E+01 ,     0.167366272179386E+01 ,    -0.204386864034673E+01 , 
   1.87678 ,     0.143353782724354E+01 ,     0.162934854974865E+01 ,    -0.208456362575084E+01 , 
   1.90664 ,     0.104658910187564E+01 ,     0.156109666839566E+01 ,    -0.209694470095013E+01 , 
   1.93650 ,     0.634065427176505E+00 ,     0.147012281032543E+01 ,    -0.207852825623045E+01 , 
   1.96636 ,     0.209394971264349E+00 ,     0.135794572099550E+01 ,    -0.202749223912991E+01 , 
   1.99620 ,    -0.213941266726355E+00 ,     0.122633581840158E+01 ,    -0.194273660622326E+01 , 
   2.02604 ,    -0.622798918404719E+00 ,     0.107726363833436E+01 ,    -0.182392685646748E+01 , 
   2.05588 ,    -0.100474160472505E+01 ,     0.912849723346115E+00 ,    -0.167151928350430E+01 , 
   2.08571 ,    -0.134838369827454E+01 ,     0.735317395731395E+00 ,    -0.148676704514805E+01 , 
   2.11553 ,    -0.164369509008228E+01 ,     0.546949595694733E+00 ,    -0.127170663905473E+01 , 
   2.14535 ,    -0.188225991221715E+01 ,     0.350050677676977E+00 ,    -0.102912488100872E+01 , 
   2.17516 ,    -0.205748272715178E+01 ,     0.146913753449580E+00 ,    -0.762506992512983E+00 , 
   2.20496 ,    -0.216473741136412E+01 ,    -0.602061368717482E-01 ,    -0.475966903359008E+00 , 
   2.23476 ,    -0.220145577786714E+01 ,    -0.269113042573417E+00 ,    -0.174161348714561E+00 , 
   2.26455 ,    -0.216715484249944E+01 ,    -0.477685601829954E+00 ,     0.137810224262846E+00 , 
   2.29433 ,    -0.206340348418018E+01 ,    -0.683887560029444E+00 ,     0.454517540475413E+00 , 
   2.32410 ,    -0.189373102413339E+01 ,    -0.885774046961625E+00 ,     0.770320448571615E+00 , 
   2.35387 ,    -0.166348190111713E+01 ,    -0.108149450754191E+01 ,     0.107949596486770E+01 , 
   2.38363 ,    -0.137962210187911E+01 ,    -0.126929328221603E+01 ,     0.137636825986719E+01 , 
   2.41339 ,    -0.105050427780349E+01 ,    -0.144750887888794E+01 ,     0.165543834678481E+01 , 
   2.44313 ,    -0.685599506984380E+00 ,    -0.161457296790748E+01 ,     0.191151022661888E+01 , 
   2.47287 ,    -0.295204421140532E+00 ,    -0.176901006743904E+01 ,     0.213981032595848E+01 , 
   2.50260 ,     0.109867106793028E+00 ,    -0.190943877269645E+01 ,     0.233609722983849E+01 , 
   2.53233 ,     0.518598332357126E+00 ,    -0.203457522535357E+01 ,     0.249675895818043E+01 , 
   2.56205 ,     0.920080785820568E+00 ,    -0.214323932690694E+01 ,     0.261889535403813E+01 , 
   2.59175 ,     0.130381329158383E+01 ,    -0.223436398122562E+01 ,     0.270038353630725E+01 , 
   2.62145 ,     0.165998059090513E+01 ,    -0.230700741729364E+01 ,     0.273992480824134E+01 , 
   2.65115 ,     0.197970416086134E+01 ,    -0.236036840410422E+01 ,     0.273707189402356E+01 , 
   2.68083 ,     0.225525888095745E+01 ,    -0.239380393678545E+01 ,     0.269223588557899E+01 , 
   2.71051 ,     0.248025041457847E+01 ,    -0.240684875698336E+01 ,     0.260667280680243E+01 , 
   2.74018 ,     0.264974950334598E+01 ,    -0.239923588121373E+01 ,     0.248245022805218E+01 , 
   2.76984 ,     0.276038077392529E+01 ,    -0.237091715709884E+01 ,     0.232239487577996E+01 , 
   2.79949 ,     0.281036508364846E+01 ,    -0.232208275643733E+01 ,     0.213002266661998E+01 , 
   2.82913 ,     0.279951583883457E+01 ,    -0.225317845146538E+01 ,     0.190945303906049E+01 , 
   2.85876 ,     0.272919106529265E+01 ,    -0.216491951004058E+01 ,     0.166530984708298E+01 , 
   2.88839 ,     0.260220425488899E+01 ,    -0.205830008829498E+01 ,     0.140261140851594E+01 , 
   2.91801 ,     0.242269812040262E+01 ,    -0.193459709488267E+01 ,     0.112665255777019E+01 , 
   2.94761 ,     0.219598633374685E+01 ,    -0.179536764647688E+01 ,     0.842881731606371E+00 , 
   2.97721 ,     0.192836907673504E+01 ,    -0.164243942481547E+01 ,     0.556776213357314E+00 , 
