Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
122518.213       13545      365049  0.618E-01  0.100E+01
122530.213       22322      670071  0.592E-01  0.100E+01
122542.213       31077      973188  0.626E-01  0.100E+01
122554.212       45163     1289420  0.425E-01  0.100E+01
122606.213       55791     1610862  0.594E-01  0.100E+01
122618.213       67048     1924922  0.621E-01  0.100E+01
122630.213       80950     2246608  0.606E-01  0.100E+01
122642.212       92443     2568918  0.521E-01  0.100E+01
122654.213      105161     2890042  0.572E-01  0.100E+01
122706.213      117217     3209221  0.553E-01  0.100E+01
122718.213      126743     3520571  0.618E-01  0.100E+01
122730.213      136969     3838183  0.616E-01  0.100E+01
122742.213      150183     4163002  0.604E-01  0.100E+01
122754.213      160330     4487902  0.678E-01  0.100E+01
122806.213      171497     4810279  0.591E-01  0.100E+01
122818.213      183295     5129346  0.585E-01  0.100E+01
122830.213      193893     5451718  0.562E-01  0.100E+01
122842.213      204173     5776013  0.591E-01  0.100E+01
122854.213      217261     6097345  0.533E-01  0.100E+01
122906.213      228010     6416714  0.569E-01  0.100E+01
122918.212      238463     6740314  0.541E-01  0.100E+01
122930.213      248847     7066418  0.586E-01  0.100E+01
122942.213      263691     7389422  0.551E-01  0.100E+01
122954.213      273464     7708611  0.618E-01  0.100E+01
123006.213      286309     8031869  0.608E-01  0.100E+01
123018.213      297675     8347894  0.639E-01  0.100E+01
123030.213      307894     8656780  0.539E-01  0.100E+01
123042.213      317233     8969290  0.650E-01  0.100E+01
123054.213      329008     9275995  0.581E-01  0.100E+01
123106.213      341836     9583974  0.632E-01  0.100E+01
123118.213      352341     9888936  0.601E-01  0.100E+01
123130.213      364424    10187693  0.552E-01  0.100E+01
123142.213      374643    10497624  0.587E-01  0.100E+01
123154.213      385251    10799250  0.534E-01  0.100E+01
123206.213      397355    11111008  0.608E-01  0.100E+01
123218.213      406150    11415559  0.547E-01  0.100E+01
123230.213      414990    11725828  0.604E-01  0.100E+01
123242.218      425744    12049387  0.584E-01  0.100E+01
123254.213      435935    12373656  0.564E-01  0.100E+01
123306.213      447300    12697118  0.551E-01  0.100E+01
123318.213      457534    13021455  0.628E-01  0.100E+01
123330.213      469818    13344047  0.630E-01  0.100E+01
123342.213      482193    13668511  0.571E-01  0.100E+01
123354.213      492544    13993693  0.594E-01  0.100E+01
123406.213      503397    14316609  0.581E-01  0.100E+01
123418.212      512659    14639637  0.527E-01  0.100E+01
123430.213      523385    14960414  0.503E-01  0.100E+01
123442.213      536044    15269900  0.449E-01  0.100E+01
123454.213      547769    15591547  0.486E-01  0.100E+01
123506.213      557167    15895786  0.530E-01  0.100E+01
123518.213      567073    16209810  0.461E-01  0.100E+01
123530.213      576431    16523897  0.507E-01  0.100E+01
123542.213      587678    16834247  0.570E-01  0.100E+01
123554.213      597120    17140400  0.510E-01  0.100E+01
123606.213      608310    17435151  0.507E-01  0.100E+01
123618.213      619131    17755679  0.455E-01  0.100E+01
123630.212      631441    18122614  0.501E-01  0.100E+01
123642.212      642362    18482439  0.620E-01  0.100E+01
123654.212      653389    18841691  0.490E-01  0.100E+01
123706.212      664688    19196330  0.520E-01  0.100E+01
123718.213      677586    19587055  0.503E-01  0.100E+01
123730.213      688511    19980489  0.490E-01  0.100E+01
123742.212      699938    20363904  0.521E-01  0.100E+01
123754.212      711456    20756905  0.484E-01  0.100E+01
123806.212      723204    21148640  0.582E-01  0.100E+01
123818.212      733044    21519913  0.465E-01  0.100E+01
123830.213      743453    21907410  0.452E-01  0.100E+01
123842.213      753820    22228754  0.512E-01  0.100E+01
123854.212      762654    22552159  0.509E-01  0.100E+01
123906.212      774348    22944736  0.473E-01  0.100E+01
123918.212      788886    23333671  0.570E-01  0.100E+01
123930.212      801225    23708450  0.542E-01  0.100E+01
123942.212      813553    24086491  0.553E-01  0.100E+01
123954.212      824461    24455129  0.405E-01  0.100E+01
124006.212      836408    24835944  0.452E-01  0.100E+01
124018.212      847796    25220894  0.563E-01  0.100E+01
124030.212      860117    25594939  0.514E-01  0.100E+01
124042.212      870565    25969468  0.495E-01  0.100E+01
124054.212      882409    26343315  0.527E-01  0.100E+01
124106.212      895064    26708279  0.565E-01  0.100E+01
124118.213      906360    27065463  0.527E-01  0.100E+01
124130.213      917831    27375366  0.606E-01  0.100E+01
124142.213      927640    27676249  0.555E-01  0.100E+01
124154.213      937144    27990721  0.605E-01  0.100E+01
124206.213      945861    28289397  0.620E-01  0.100E+01
124218.213      955546    28607547  0.613E-01  0.100E+01
124230.213      966072    28923917  0.539E-01  0.100E+01
124242.213      974818    29242759  0.631E-01  0.100E+01
124254.213      985481    29562470  0.445E-01  0.100E+01
