611
 geo2_600K_sdq.dat    mutli by 1 
  0.46824702735654544  0.2043777216641509  0.00532764831841304
  0.4982822278633143  0.22162993957472535  0.005339713117525069
  0.5283159105160029  0.19888598285618533  0.005768006929752988
  0.558347983826805  0.22740091126401912  0.004642100017438422
  0.5883783563128171  0.22451303643058862  0.005293608106401858
  0.6184069364963166  0.25096921839580083  0.005415300140002231
  0.6484336329050404  0.2422010489737939  0.005556478277580703
  0.6784583540724642  0.2537984014330997  0.0057769141044785
  0.7084810085380802  0.266162375260475  0.005059343149142591
  0.7385015048476758  0.28868802650463593  0.005265956818383171
  0.7685197515536137  0.26322011457167194  0.005764714534422484
  0.7985356572151081  0.32324342181278587  0.005161108748968506
  0.8285491303985049  0.3265439833731502  0.0054043198511294546
  0.8585600796775593  0.3538336801473684  0.00441003176327723
  0.8885684136337156  0.34467717314190677  0.004823809249909215
  0.9185740408563848  0.38187840900424697  0.005191405040020081
  0.948576869943222  0.39037227117986795  0.005273335400819962
  0.978576809500407  0.4433109931088689  0.004719656328102755
  1.0085737681429205  0.42377364591006456  0.005247457823490414
  1.038567654494825  0.47147097552934486  0.005177174222200148
  1.0685583771895408  0.4959581487026961  0.004904578763970601
  1.0985458448701255  0.5480374779405782  0.0055384392736988804
  1.1285299661895516  0.5531470868502038  0.004808075360206533
  1.1585106498109856  0.6210874491080168  0.005321066266071166
  1.1884878044080667  0.660585583335103  0.004870802401300598
  1.2184613386651821  0.7466024581310468  0.004958425518930874
  1.2484311612777486  0.7666455290957603  0.005364892115840981
  1.278397180952489  0.828913137058074  0.005429101057139137
  1.308359306407711  0.9179232709689468  0.006515159457079605
  1.3383174463735845  1.0264995337120835  0.005418586484898036
  1.3682715095924187  1.0225882311364725  0.006437168026679123
  1.3982214048189423  1.1612624435681829  0.0056558104041270355
  1.4281670408205815  1.2145495948779093  0.0060112559774915435
  1.4581083263777348  1.3026561216505153  0.005288625771988531
  1.4880451702840547  1.2867547796331071  0.006694101652562653
  1.5179774813467213  1.3361572129098853  0.005833871605464428
  1.5479051683867255  1.3420190890437962  0.005898162844471252
  1.5778281402391416  1.3641485265471915  0.005674275531358968
  1.607746305753409  1.3030559957070071  0.005729093871170237
  1.6376595737936057  1.2923923446082237  0.004982619123906877
  1.667567853238731  1.2537663068080214  0.005066416817035429
  1.6974710529829773  1.212180234251838  0.005823583712509811
  1.727369081936013  1.1320095387919653  0.005803953976373736
  1.7572618490232566  1.1151409034307684  0.005129650348702014
  1.7871492631861565  1.0773167457344413  0.006705843080603989
  1.8170312333824645  1.0705022838787261  0.005169476623581298
  1.8469076685865176  0.9773855001147282  0.006822789194014726
  1.876778477789513  0.9449693603512389  0.005249062308921202
  1.906643569999786  0.9079680569284452  0.004814012890725326
  1.9365028542430853  0.901082110561867  0.006405309908698554
  1.9663562395628538  0.8154215553499797  0.00671375918802669
  1.996203635020502  0.8394632705254741  0.005630857638767255
  2.0260449496956867  0.805390649149111  0.005586179021905106
  2.0558800926865892  0.8185150598382241  0.005042057329337559
  2.0857089731101883  0.7586141624019022  0.005254956442639731
  2.1155315001025423  0.7750275381433291  0.005116017724794108
  2.145347582819062  0.7550545969031016  0.004718350482220337
  2.1751571304347888  0.7794723495516233  0.005932461177482647
  2.20496005214467  0.7256777170865207  0.0051049523275251306
  2.234756257163838  0.7411813434527127  0.005553766388176134
  2.2645456547278857  0.7442144329139788  0.006279317152304786
  2.29432815409314  0.7628987801731205  0.00583351248357488
  2.3241036645369446  0.7178117121276955  0.0058694649228984395
  2.353872095357931  0.749811573365227  0.005541128940420109
  2.3836333558762943  0.7401619074788683  0.0051632618241199395
  2.4133873554340757  0.7769313225069615  0.006038786492744878
  2.443134003395431  0.7260842335976657  0.005452668342634858
  2.4728732091469134  0.7469723401458142  0.005707677626271886
  2.502604882097743  0.7747415474196193  0.0055850819935725545
  2.5323289316800883  0.8093655312840315  0.0051159123694264255
  2.562045267349341  0.7547245105292958  0.00603203335265127
  2.5917537985843864  0.8291970307068931  0.0069029765640222325
  2.621454434887888  0.8131067298345726  0.0059870136997182315
  2.6511470857865556  0.8544440507363632  0.005723060696876086
  2.6808316608314255  0.8064604253890258  0.004901238862404995
  2.710508069598135  0.8269017286651708  0.005077752919929762
  2.740176221687195  0.817776788289513  0.005779756853182102
  2.7698360267242714  0.8489600643900608  0.005241877624052724
  2.799487394360452  0.7923520423145398  0.005606131033513986
  2.8291302342725286  0.8184255548924171  0.006062962042719554
  2.8587644561632715  0.8090290553480851  0.004402155303489244
  2.8883899697617004  0.8252307751472657  0.005369964229341105
  2.918006684823364  0.7561952602883777  0.005165414888643115
  2.9476145111306113  0.7696909876769839  0.004793124910230213
  2.9772133584928686  0.7534428403373205  0.00550773905535743
  3.0068031367469135  0.7894713783492859  0.0048299474494459095
  3.036383755757151  0.7350802058503716  0.005808448439229727
  3.0659551254158846  0.7435403333002253  0.006524363954287384
  3.0955171556435945  0.7447736038186237  0.004839429889490579
  3.1250697563892094  0.7614796732117467  0.005947277742953381
  3.1546128376303817  0.6910910969994186  0.005932716847530458
  3.1841463093737628  0.7705927846483682  0.0054074775652938195
  3.2136700816552772  0.737345883833226  0.004798584677559351
  3.243184064540393  0.7674258814725153  0.005570384363958567
  3.2726881681244007  0.7268239267100591  0.004937576907016762
  3.302182302532684  0.7567942051806476  0.005201036133083462
  3.331666377920993  0.7490149893620348  0.004768126300590371
  3.361140304475723  0.7769264082676858  0.005466683948400807
  3.39060399241418  0.7413843266547536  0.005304459194538387
  3.420057351984862  0.7752153892041131  0.005069187071851109
  3.449500293467728  0.7791083843040666  0.005049524933719886
  3.478932727174473  0.8000927470090643  0.00549476589030293
  3.508354563448798  0.7797788330839743  0.005507849555268422
  3.5377657126666877  0.804721636413163  0.0048043834902868
  3.56716608523668  0.8114113789172237  0.0053506168300781155
  3.596555591600143  0.8431531495553214  0.004971158854786349
  3.6259341422315434  0.8278752648595507  0.006174947127411761
  3.6553016476387197  0.8418710367348735  0.004892307241193336
  3.6846580183631588  0.8667279602622748  0.005411355640972968
  3.714003164980262  0.9052448288307334  0.005700533180831651
  3.743336998099626  0.8600066477218947  0.005502687724346373
  3.7726594283653068  0.9235454548527253  0.005675790365695277
  3.8019703664560986  0.9268050017999087  0.005832843669378501
  3.8312697230857964  0.9754162927940874  0.00537792026712507
