611
 geo2_1000K_sdq.dat    mutli by 1 
  0.46824702735654544  0.23348213614376548  0.004297430001035814
  0.4982822278633143  0.19755761042907138  0.005370733886463393
  0.5283159105160029  0.22992071071775738  0.0052964449778922975
  0.558347983826805  0.22835064219694862  0.004925739298296614
  0.5883783563128171  0.24018917058263067  0.005563222138515393
  0.6184069364963166  0.25054690452594014  0.004803508273019834
  0.6484336329050404  0.27027476603108874  0.004624263926785654
  0.6784583540724642  0.26891141765360055  0.004682951664440833
  0.7084810085380802  0.2924757281704426  0.004855546853260615
  0.7385015048476758  0.29701047322580815  0.005249530699569142
  0.7685197515536137  0.28789167767778623  0.005727322560995041
  0.7985356572151081  0.3378873812648899  0.0047767239641881174
  0.8285491303985049  0.3531116202510913  0.004273430044477964
  0.8585600796775593  0.36470064472191677  0.005320335403605071
  0.8885684136337156  0.3978782392357784  0.004770982732634876
  0.9185740408563848  0.4004491781373184  0.005043453749442475
  0.948576869943222  0.42227408654150744  0.005383113719493804
  0.978576809500407  0.44703288844588546  0.004941968004604181
  1.0085737681429205  0.4856559679949755  0.0061321400511740185
  1.038567654494825  0.5055503948474852  0.006088869643097831
  1.0685583771895408  0.5437575728957362  0.005443452405360835
  1.0985458448701255  0.5430873777854202  0.006124079193855161
  1.1285299661895516  0.5949552405962002  0.005475248309588756
  1.1585106498109856  0.6444666743170884  0.005319656946870458
  1.1884878044080667  0.69897323971842  0.005866823582254312
  1.2184613386651821  0.7527914410274181  0.00531854558378268
  1.2484311612777486  0.8259658328145015  0.006318658209836667
  1.278397180952489  0.8616642776540039  0.005168252355330162
  1.308359306407711  0.9512757255430511  0.005313920527903782
  1.3383174463735845  1.0112416862618248  0.0058447565185849835
  1.3682715095924187  0.9976983706116599  0.007166245574896966
  1.3982214048189423  1.160819296631154  0.00509491388344581
  1.4281670408205815  1.241675073345248  0.005653084639428498
  1.4581083263777348  1.274829167920326  0.006617526412509027
  1.4880451702840547  1.3061873185875776  0.005767609210017743
  1.5179774813467213  1.318141469881972  0.006049222248123382
  1.5479051683867255  1.314174382388717  0.006775783587020944
  1.5778281402391416  1.306505577108721  0.005647735572585555
  1.607746305753409  1.291157572519232  0.006725526060511037
  1.6376595737936057  1.2543517331513727  0.006984477646730008
  1.667567853238731  1.2370598266986819  0.005976096739569957
  1.6974710529829773  1.1519423489815224  0.006083636499149259
  1.727369081936013  1.124537614671886  0.006384286513003963
  1.7572618490232566  1.0973065764753482  0.006238032803008819
  1.7871492631861565  1.105757560712972  0.007168775762209847
  1.8170312333824645  1.0988926071740397  0.009022450473570294
  1.8469076685865176  1.0412550334593385  0.008625469020610383
  1.876778477789513  0.9367166381248595  0.005271103907586432
  1.906643569999786  0.8993594879679319  0.005039344022708751
  1.9365028542430853  0.857382279120527  0.005659485803808717
  1.9663562395628538  0.7796823376316869  0.00651736343804612
  1.996203635020502  0.8253822542006025  0.005010139968152366
  2.0260449496956867  0.8029610118143907  0.005522365302010146
  2.0558800926865892  0.7854609935615967  0.005789241626782703
  2.0857089731101883  0.7768436310625088  0.005591682438783192
  2.1155315001025423  0.7663447915058942  0.004998222629107233
  2.145347582819062  0.7548936053143952  0.004551556114521876
  2.1751571304347888  0.7433187053659254  0.00585412779691262
  2.20496005214467  0.7413768722430673  0.005653804822363319
  2.234756257163838  0.7379089311079275  0.004547245007935453
  2.2645456547278857  0.7420951254603542  0.0048595872948133875
  2.29432815409314  0.7023628456590821  0.00513803375483167
  2.3241036645369446  0.7229654010097452  0.00598792468029159
  2.353872095357931  0.7195689311621217  0.006004228466946057
  2.3836333558762943  0.7267532470637434  0.005210965556612616
  2.4133873554340757  0.7282675347547125  0.00519764364862004
  2.443134003395431  0.7484718769013844  0.005146108913091444
  2.4728732091469134  0.7385431826246688  0.005328114983104371
  2.502604882097743  0.7739708409508695  0.005114722288459109
  2.5323289316800883  0.7645505571172748  0.005315524559024072
  2.562045267349341  0.741154651111089  0.006586284795787815
  2.5917537985843864  0.7862074012264195  0.006404375176078334
  2.621454434887888  0.8128850815707733  0.006129465411200891
  2.6511470857865556  0.8154193801760166  0.005294433304826072
  2.6808316608314255  0.8418896838151337  0.00564805672582405
  2.710508069598135  0.8257702326868458  0.005290976250273959
  2.740176221687195  0.8298440443646972  0.005065909265735783
  2.7698360267242714  0.8234465855720664  0.005600029822613444
  2.799487394360452  0.8313174427351506  0.005505604516405256
  2.8291302342725286  0.8308610468276701  0.005992934995832284
  2.8587644561632715  0.8399769749321179  0.00611457157096521
  2.8883899697617004  0.7915921065651869  0.005976004286710769
  2.918006684823364  0.790987000698737  0.006101988432430741
  2.9476145111306113  0.776136139518821  0.004986505994257487
  2.9772133584928686  0.7782433242122193  0.0061357754490690836
  3.0068031367469135  0.7795541461771269  0.00510807321985727
  3.036383755757151  0.7875652912265979  0.005856975348166627
  3.0659551254158846  0.7642836763482617  0.005497307708045616
  3.0955171556435945  0.7706255250036749  0.0055898458631722485
  3.1250697563892094  0.7496106461897554  0.0060735716658090935
  3.1546128376303817  0.7115404652981232  0.0052419026831061555
  3.1841463093737628  0.7828665250822003  0.005301415721810531
  3.2136700816552772  0.7695802186696961  0.005588252167998838
  3.243184064540393  0.7703683648000113  0.00509500444815751
  3.2726881681244007  0.7827177828842494  0.005153609043284509
  3.302182302532684  0.7807550183702907  0.005583990315012076
  3.331666377920993  0.7849347102929655  0.005312162058199282
  3.361140304475723  0.7850735515549961  0.005634303109708864
  3.39060399241418  0.7917330674187819  0.00521034156652087
  3.420057351984862  0.7909626936901862  0.005035893178181011
  3.449500293467728  0.80692526760436  0.006397203227406205
  3.478932727174473  0.7863587183660821  0.004993859474193128
  3.508354563448798  0.8109346889687602  0.005356382638276542
  3.5377657126666877  0.8235267122732882  0.004452321979833752
  3.56716608523668  0.838653931448504  0.004876890112765934
  3.596555591600143  0.8447970430207337  0.0051186453799595185
  3.6259341422315434  0.8728489262044926  0.005637376729667193
  3.6553016476387197  0.8661905889030688  0.005566357794151642
  3.6846580183631588  0.8877944746173632  0.005477035539145159
  3.714003164980262  0.8902045849066618  0.005591673661311776
  3.743336998099626  0.8981306876004771  0.0052708951028690365
  3.7726594283653068  0.9204047685703775  0.005962990764888778
  3.8019703664560986  0.9449605353421381  0.005349900696473595
  3.8312697230857964  0.9520504400758559  0.005564576012433648
  3.8605574090034827  0.9814805797072795  0.005530396859087681
  3.8898333349937855  1.0023996404652624  0.005283086786258705
  3.9190974118771567  1.028549600214265  0.005166827167361209
  3.9483495505101445  1.0593853581259778  0.005289186365227631
  3.9775896617856588  1.0852023600872598  0.0055089278942693195
  4.0068176566332525  1.114724177773763  0.00475388029520392
  4.036033446019382  1.1409025829167432  0.005224090255296496
  4.065236940947689  1.1251071644646498  0.005952126115721673
  4.094428052459262  1.1639085597672438  0.005223156142413658
  4.123606691632911  1.1814598472416211  0.00588115919803528
  4.152772769585443  1.2085189207830764  0.006023037700975438
  4.181926197471927  1.2025621646776543  0.005428150090853437
  4.2110668864859635  1.2549075779026122  0.0051990554271920154
  4.240194747859962  1.270368213827308  0.006070256812621419
  4.269309692865403  1.3340793430901106  0.005304274083693714
  4.298411632813117  1.343498932410408  0.006280215957881206
  4.327500479053548  1.2613353817455761  0.008024186137179028
  4.356576142977024  1.4551554238128979  0.0050152829781355815
  4.3856385360140315  1.4627383731117756  0.006510023278021597
  4.414687569635479  1.4710780897281095  0.004789610809633356
  4.443723155352975  1.4977422721568072  0.0060977118682375864
  4.47274520471909  1.4947611954699644  0.005439379028901785
  4.5017536293276255  1.5095372832924885  0.005863925123953805
  4.530748340813893  1.5125140554388947  0.0058849270478833265
  4.55972925085497  1.5279547975859826  0.005612183352275277
  4.588696271169979  1.5289889065214086  0.005122910642800267
  4.617649313520356  1.55307506241962  0.0062260851676550905
  4.646588289710106  1.512962408437481  0.00546165193716934
  4.6755131115860955  1.5392505357958952  0.0058545497182133895
  4.704423691038297  1.5331274808577906  0.005492972654686787
  4.733319940000074  1.5438171473571398  0.006598769586390965
  4.762201770448439  1.5284408654147663  0.005484405084264454
  4.791069094404328  1.5360739080556793  0.005783300456040549
  4.819921823932867  1.508051587369388  0.005808304995579173
  4.848759871143635  1.5209394198058155  0.005464616129911285
  4.877583148190944  1.499429658896359  0.005834265667530174
  4.90639156727409  1.4797948830130194  0.006934993650197052
  4.9351850406376325  1.4606194319259718  0.006055014528425649
  4.9639634805716595  1.428210637486672  0.005511738292141137
  4.99272679941205  1.3891873245151973  0.00557328151007834
  5.021474909540749  1.366580470200466  0.0051766099281259585
  5.050207723386025  1.3293444560768195  0.006605522422391228
  5.078925153422746  1.2923210121542854  0.006051889008585978
  5.10762711217264  1.2210175679852633  0.0056771753646470795
  5.136313512204561  1.1934909935676814  0.005546788730232926
  5.164984266134761  1.1579038189699278  0.005448597778862678
  5.1936392866271515  1.1485173855256772  0.005186464977736299
  5.222278486393568  1.0870389725671608  0.005994825928896781
  5.250901778194046  1.0787107992170701  0.00628321178821484
  5.279509074837072  1.0325048036598272  0.005962574738752996
  5.308100289179857  1.0204309072961875  0.005352092564886629
  5.336675334128608  0.9782201642284268  0.005376767475565495
  5.365234122638779  0.9587298570869421  0.004876255139472824
  5.39377656771535  0.9196191728038208  0.0050001975511246915
  5.4223025824130815  0.9188377855009201  0.005446687622212611
  5.450812079836788  0.8809544521164475  0.004745192227518724
  5.479304973141593  0.8613522507628111  0.005181869780152281
  5.507781175533201  0.8504034834422627  0.005084223283726586
  5.536240600268168  0.8504421749005606  0.005272982086089174
  5.564683160654143  0.8260889983072597  0.005292676034431293
  5.59310877005016  0.8314207824836286  0.005009332119098046
  5.62151734186688  0.8205834253623155  0.005265328323477032
  5.649908789566866  0.8159185909666504  0.005426424998983142
  5.678283026664847  0.8100773188470287  0.00514142584098048
  5.706639966727975  0.8135811346084334  0.005589045553066942
  5.734979523376093  0.8111825898595201  0.005496433685686652
  5.763301610281995  0.8133532953302548  0.004756289966627628
  5.791606141171694  0.7676520093861431  0.005544990077288447
  5.819893029824679  0.7982853161920138  0.00532767876473292
  5.848162190074186  0.7931336250414708  0.00529123219045433
  5.876413535807443  0.790293899283853  0.006153051810877392
  5.904646980965958  0.785917861137864  0.005667001810640956
  5.932862439545757  0.7977289044548026  0.004869566753838542
  5.961059825597659  0.7847353041132459  0.0047161022536179546
  5.989239053227541  0.8045710973186464  0.004760080639373075
  6.017400036596584  0.7985063308462466  0.005237290729063513
  6.045542689921551  0.7815181125739512  0.005691918384773925
