 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.296143283609412E+01 ,    -0.932200225436615E-01 ,    -0.137081407205406E+01 , 
   0.49828 ,    -0.305886564711244E+01 ,    -0.858598571158273E-01 ,    -0.149054499682303E+01 , 
   0.52832 ,    -0.313365947561639E+01 ,    -0.689137456412703E-01 ,    -0.159369218778723E+01 , 
   0.55835 ,    -0.318207197361044E+01 ,    -0.496846858389340E-01 ,    -0.167329638605891E+01 , 
   0.58839 ,    -0.320305542555645E+01 ,    -0.341618788936055E-01 ,    -0.172479557874669E+01 , 
   0.61842 ,    -0.319826761865663E+01 ,    -0.265362834669329E-01 ,    -0.174640391175739E+01 , 
   0.64846 ,    -0.317176308891540E+01 ,    -0.289520516841051E-01 ,    -0.173919426155276E+01 , 
   0.67849 ,    -0.312940489566848E+01 ,    -0.415026969649088E-01 ,    -0.170688089870472E+01 , 
   0.70853 ,    -0.307807043344610E+01 ,    -0.624535109867157E-01 ,    -0.165533065289170E+01 , 
   0.73856 ,    -0.302474909407368E+01 ,    -0.886478018295529E-01 ,    -0.159185954146550E+01 , 
   0.76860 ,    -0.297564193638358E+01 ,    -0.116036543472300E+00 ,    -0.152439392032505E+01 , 
   0.79863 ,    -0.293537245712060E+01 ,    -0.140260826238681E+00 ,    -0.146058855081335E+01 , 
   0.82867 ,    -0.290640326778110E+01 ,    -0.157214947926463E+00 ,    -0.140699721258805E+01 , 
   0.85870 ,    -0.288872775825469E+01 ,    -0.163524929464588E+00 ,    -0.136838439698277E+01 , 
   0.88874 ,    -0.287987184583225E+01 ,    -0.156891536777892E+00 ,    -0.134725007403523E+01 , 
   0.91878 ,    -0.287520284200703E+01 ,    -0.136266574297399E+00 ,    -0.134361543641699E+01 , 
   0.94881 ,    -0.286850498243071E+01 ,    -0.101853739395539E+00 ,    -0.135508857781712E+01 , 
   0.97885 ,    -0.285274883971515E+01 ,    -0.549478796278589E-01 ,    -0.137719844999054E+01 , 
   1.00888 ,    -0.282095861723319E+01 ,     0.235366260865295E-02 ,    -0.140395649384899E+01 , 
   1.03892 ,    -0.276707002670945E+01 ,     0.675191426817636E-01 ,    -0.142858116870429E+01 , 
   1.06895 ,    -0.268667343981429E+01 ,     0.137973403634615E+00 ,    -0.144430376848005E+01 , 
   1.09899 ,    -0.257755199908317E+01 ,     0.211454702668262E+00 ,    -0.144516614656179E+01 , 
   1.12902 ,    -0.243995050206872E+01 ,     0.286287214560275E+00 ,    -0.142672299920894E+01 , 
   1.15906 ,    -0.227654488917324E+01 ,     0.361532343196970E+00 ,    -0.138657283614164E+01 , 
   1.18909 ,    -0.209211984891364E+01 ,     0.436999848675243E+00 ,    -0.132466132909398E+01 , 
   1.21913 ,    -0.189299872328302E+01 ,     0.513119911753579E+00 ,    -0.124332614682791E+01 , 
   1.24916 ,    -0.168630098260465E+01 ,     0.590697010937008E+00 ,    -0.114708082222994E+01 , 
   1.27920 ,    -0.147912415079037E+01 ,     0.670583349122146E+00 ,    -0.104216352557315E+01 , 
   1.30923 ,    -0.127775646107687E+01 ,     0.753321381851138E+00 ,    -0.935901761888656E+00 , 
   1.33927 ,    -0.108702246998390E+01 ,     0.838810250768784E+00 ,    -0.835963280129449E+00 , 
   1.36930 ,    -0.909846773231735E+00 ,     0.926048917396629E+00 ,    -0.749574862300349E+00 , 
   1.39934 ,    -0.747092889866859E+00 ,     0.101299973142712E+01 ,    -0.682793022067379E+00 , 
   1.42937 ,    -0.597698728297356E+00 ,     0.109660114040838E+01 ,    -0.639903851489801E+00 , 
   1.45941 ,    -0.459091211078111E+00 ,     0.117293908711275E+01 ,    -0.623014176682759E+00 , 
   1.48944 ,    -0.327825447951795E+00 ,     0.123756570646963E+01 ,    -0.631874574516538E+00 , 
   1.51948 ,    -0.200362998524883E+00 ,     0.128593382716049E+01 ,    -0.663949106618580E+00 , 
   1.54951 ,    -0.738832278509256E-01 ,     0.131389903375527E+01 ,    -0.714719699771385E+00 , 
   1.57955 ,     0.529857106843160E-01 ,     0.131822980620232E+01 ,    -0.778187894327338E+00 , 
   1.60958 ,     0.179622933639110E+00 ,     0.129706203798042E+01 ,    -0.847515917761573E+00 , 
   1.63962 ,     0.303144063547831E+00 ,     0.125023772959474E+01 ,    -0.915734920663178E+00 , 
   1.66966 ,     0.418457731282994E+00 ,     0.117947863167929E+01 ,    -0.976442184523564E+00 , 
   1.69969 ,     0.518663531003038E+00 ,     0.108836294494501E+01 ,    -0.102441171980879E+01 , 
   1.72973 ,     0.595762542775124E+00 ,     0.982094971306821E+00 ,    -0.105605351501260E+01 , 
   1.75976 ,     0.641610460250153E+00 ,     0.867081391238634E+00 ,    -0.106967447642082E+01 , 
   1.78980 ,     0.649009305862651E+00 ,     0.750350878948514E+00 ,    -0.106551677894161E+01 , 
   1.81983 ,     0.612810979326167E+00 ,     0.638873360191207E+00 ,    -0.104557438796217E+01 , 
   1.84987 ,     0.530897507142745E+00 ,     0.538849020360740E+00 ,    -0.101321314434339E+01 , 
   1.87990 ,     0.404910248135600E+00 ,     0.455043462554228E+00 ,    -0.972641342963012E+00 , 
   1.90994 ,     0.240623044707445E+00 ,     0.390243307021670E+00 ,    -0.928293864136973E+00 , 
   1.93997 ,     0.478901699815964E-01 ,     0.344896066120060E+00 ,    -0.884201938506231E+00 , 
   1.97001 ,    -0.159854886255895E+00 ,     0.316980317895628E+00 ,    -0.843421634360857E+00 , 
   2.00004 ,    -0.366524172799187E+00 ,     0.302128871875002E+00 ,    -0.807587127031958E+00 , 
   2.03008 ,    -0.554649539103872E+00 ,     0.294001247757018E+00 ,    -0.776640589070802E+00 , 
   2.06011 ,    -0.706890634607510E+00 ,     0.284875213996102E+00 ,    -0.748770741196139E+00 , 
   2.09015 ,    -0.807630673106566E+00 ,     0.266403253823989E+00 ,    -0.720568923958843E+00 , 
   2.12018 ,    -0.844498949870153E+00 ,     0.230461267337868E+00 ,    -0.687387523236615E+00 , 
   2.15022 ,    -0.809661202143458E+00 ,     0.170005645643428E+00 ,    -0.643863304046920E+00 , 
   2.18025 ,    -0.700738241138261E+00 ,     0.798523424673742E-01 ,    -0.584550052783069E+00 , 
   2.21029 ,    -0.521248030627914E+00 ,    -0.427019357424303E-01 ,    -0.504592803440699E+00 , 
   2.24032 ,    -0.280512992584860E+00 ,    -0.197481424483682E+00 ,    -0.400371067110551E+00 , 
   2.27036 ,     0.697210824950818E-02 ,    -0.381299155726795E+00 ,    -0.270041345213331E+00 , 
   2.30039 ,     0.322661506972889E+00 ,    -0.588107928774512E+00 ,    -0.113919410318027E+00 , 
   2.33043 ,     0.645468572270474E+00 ,    -0.809423194089949E+00 ,     0.653407627082807E-01 , 
   2.36046 ,     0.953524049610482E+00 ,    -0.103497958341105E+01 ,     0.262793721434557E+00 , 
   2.39050 ,     0.122601581052163E+01 ,    -0.125355966169383E+01 ,     0.471474220003960E+00 , 
   2.42054 ,     0.144493468989827E+01 ,    -0.145391660398034E+01 ,     0.682870387130345E+00 , 
   2.45057 ,     0.159656022169238E+01 ,    -0.162570361267820E+01 ,     0.887554699081526E+00 , 
   2.48061 ,     0.167254634772703E+01 ,    -0.176032283258737E+01 ,     0.107591349423005E+01 , 
   2.51064 ,     0.167050764347683E+01 ,    -0.185161520202112E+01 ,     0.123890632607089E+01 , 
   2.54068 ,     0.159405694308045E+01 ,    -0.189632909531447E+01 ,     0.136878401729417E+01 , 
   2.57071 ,     0.145230009721607E+01 ,    -0.189432796882436E+01 ,     0.145969896846374E+01 , 
   2.60075 ,     0.125884717575811E+01 ,    -0.184852313380507E+01 ,     0.150815247513354E+01 , 
   2.63078 ,     0.103044614899175E+01 ,    -0.176454453392483E+01 ,     0.151324024698684E+01 , 
   2.66082 ,     0.785380168530013E+00 ,    -0.165018725877455E+01 ,     0.147667722653569E+01 , 
