Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
003801.569        1769       27152  0.150E+00  0.421E+00
003813.568        2523       48784  0.150E+00  0.421E+00
003825.578        3311       76316  0.150E+00  0.420E+00
003837.568        4060      104066  0.150E+00  0.420E+00
003849.565        4774      131520  0.150E+00  0.420E+00
003901.570        5288      154351  0.149E+00  0.419E+00
003913.573        6030      175090  0.150E+00  0.420E+00
003925.572        7256      198134  0.150E+00  0.420E+00
003937.568        7939      220909  0.150E+00  0.420E+00
003949.568        9023      244608  0.150E+00  0.420E+00
004001.565        9677      268226  0.150E+00  0.420E+00
004013.566       11135      299532  0.150E+00  0.421E+00
004025.572       11747      321634  0.150E+00  0.420E+00
004037.567       12366      343688  0.150E+00  0.420E+00
004049.567       12987      367159  0.150E+00  0.419E+00
004101.574       13581      390979  0.150E+00  0.419E+00
004113.566       14158      414811  0.149E+00  0.419E+00
004125.565       14889      446426  0.149E+00  0.419E+00
004137.567       15506      476222  0.150E+00  0.418E+00
004149.575       15995      500067  0.149E+00  0.418E+00
004201.567       16715      523998  0.150E+00  0.418E+00
004213.567       17202      547834  0.149E+00  0.418E+00
004225.568       18341      576189  0.150E+00  0.419E+00
004237.565       19070      607452  0.149E+00  0.419E+00
004249.565       19814      638776  0.149E+00  0.418E+00
004301.568       20458      668055  0.149E+00  0.418E+00
004313.576       20948      691813  0.149E+00  0.418E+00
004325.565       21561      723581  0.149E+00  0.418E+00
004337.570       22546      750205  0.149E+00  0.418E+00
004349.567       23682      781339  0.149E+00  0.419E+00
004401.565       24390      806012  0.149E+00  0.419E+00
004413.566       25143      837687  0.149E+00  0.418E+00
004425.564       25820      869413  0.149E+00  0.418E+00
004437.564       26594      901328  0.149E+00  0.418E+00
004449.564       27220      933114  0.149E+00  0.418E+00
004501.564       27879      964908  0.149E+00  0.417E+00
004513.564       28463      996776  0.149E+00  0.417E+00
004525.564       29232     1026906  0.149E+00  0.417E+00
004537.568       30217     1053970  0.149E+00  0.418E+00
004549.564       30916     1084989  0.149E+00  0.418E+00
