 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.260716687839498E+01 ,     0.192662029227823E+00 ,     0.357148309523974E+00 , 
   0.49828 ,    -0.270079001027832E+01 ,    -0.187291632234273E+00 ,    -0.116310528176950E+01 , 
   0.52832 ,    -0.276239783628992E+01 ,    -0.244217521723240E+00 ,    -0.184937851215036E+01 , 
   0.55835 ,    -0.273336676058873E+01 ,    -0.427974984320678E-01 ,    -0.151195217376749E+01 , 
   0.58838 ,    -0.262168762643107E+01 ,     0.169339998510718E+00 ,    -0.654445979098113E+00 , 
   0.61841 ,    -0.250943211153302E+01 ,     0.187804138685213E+00 ,    -0.530034926501101E-01 , 
   0.64843 ,    -0.248682924679125E+01 ,     0.177103000845527E-01 ,    -0.152210935717143E+00 , 
   0.67846 ,    -0.257075134598575E+01 ,    -0.160828393427800E+00 ,    -0.780472013501845E+00 , 
   0.70848 ,    -0.268397109433776E+01 ,    -0.176731210797206E+00 ,    -0.137741488263510E+01 , 
   0.73850 ,    -0.271885738149063E+01 ,    -0.226650448853532E-01 ,    -0.149315639178090E+01 , 
   0.76852 ,    -0.263162813343243E+01 ,     0.154455093844338E+00 ,    -0.112885818630778E+01 , 
   0.79854 ,    -0.248245413814940E+01 ,     0.202029853455841E+00 ,    -0.667642476468772E+00 , 
   0.82855 ,    -0.238332196602376E+01 ,     0.101750847986178E+00 ,    -0.506776158878561E+00 , 
   0.85856 ,    -0.239914178094653E+01 ,    -0.253491142565817E-01 ,    -0.730483642290680E+00 , 
   0.88857 ,    -0.249163706688035E+01 ,    -0.418418444460545E-01 ,    -0.108652975829433E+01 , 
   0.91857 ,    -0.255777825726682E+01 ,     0.776836879995055E-01 ,    -0.124652437230499E+01 , 
   0.94858 ,    -0.252760931750256E+01 ,     0.230403487583795E+00 ,    -0.109679955855654E+01 , 
   0.97858 ,    -0.243002364584298E+01 ,     0.287815576073440E+00 ,    -0.810968013665179E+00 , 
   1.00857 ,    -0.236316765542348E+01 ,     0.215309620996832E+00 ,    -0.667071735641579E+00 , 
   1.03857 ,    -0.239511655044495E+01 ,     0.991318125275520E-01 ,    -0.792389595134482E+00 , 
   1.06856 ,    -0.248855180000380E+01 ,     0.629256939925267E-01 ,    -0.106211318989783E+01 , 
   1.09855 ,    -0.252500028607921E+01 ,     0.156671917479900E+00 ,    -0.122566570521942E+01 , 
   1.12853 ,    -0.241288210265641E+01 ,     0.318875567528606E+00 ,    -0.113358299271284E+01 , 
   1.15851 ,    -0.218183499558685E+01 ,     0.438951457340179E+00 ,    -0.862420192916629E+00 , 
   1.18849 ,    -0.197132008633834E+01 ,     0.455434554134380E+00 ,    -0.637674217683412E+00 , 
