 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   2.27036 ,     0.139324452200553E+01 ,    -0.668037453056198E+00 ,    -0.706697882706677E+00 , 
   2.30039 ,     0.134136790090995E+01 ,    -0.762524469320951E+00 ,    -0.655918280608723E+00 , 
   2.33043 ,     0.126827835364831E+01 ,    -0.850789007507470E+00 ,    -0.602972827693168E+00 , 
   2.36046 ,     0.118180371610179E+01 ,    -0.933100300346977E+00 ,    -0.549878857868021E+00 , 
   2.39050 ,     0.108969937316282E+01 ,    -0.100935804030051E+01 ,    -0.498141261903814E+00 , 
   2.42054 ,     0.998719356574702E+00 ,    -0.107902150712692E+01 ,    -0.448664774018511E+00 , 
   2.45057 ,     0.913857742715395E+00 ,    -0.114117358961941E+01 ,    -0.401801303955981E+00 , 
   2.48061 ,     0.837876422912352E+00 ,    -0.119469827022882E+01 ,    -0.357504129876984E+00 , 
   2.51064 ,     0.771188557890828E+00 ,    -0.123852724074183E+01 ,    -0.315540099906348E+00 , 
   2.54068 ,     0.712107455181850E+00 ,    -0.127189912058306E+01 ,    -0.275702798238424E+00 , 
   2.57071 ,     0.657409046522844E+00 ,    -0.129457496415405E+01 ,    -0.237974740114395E+00 , 
   2.60075 ,     0.603103898499564E+00 ,    -0.130696540621169E+01 ,    -0.202602975318440E+00 , 
   2.63078 ,     0.545281343457478E+00 ,    -0.131014467302333E+01 ,    -0.170075637372083E+00 , 
   2.66082 ,     0.480879854370348E+00 ,    -0.130575012849612E+01 ,    -0.141011424442101E+00 , 
   2.69085 ,     0.408255452989877E+00 ,    -0.129578803228957E+01 ,    -0.115994266279462E+00 , 
   2.72089 ,     0.327460044045790E+00 ,    -0.128238248801455E+01 ,    -0.953972925966388E-01 , 
   2.75092 ,     0.240196258814437E+00 ,    -0.126751243182197E+01 ,    -0.792415173830772E-01 , 
   2.78096 ,     0.149474241871788E+00 ,    -0.125278021344573E+01 ,    -0.671256421214620E-01 , 
   2.81099 ,     0.590478791895856E-01 ,    -0.123924606208755E+01 ,    -0.582465187764863E-01 , 
   2.84103 ,    -0.272561094629418E-01 ,    -0.122734822069923E+01 ,    -0.515091160115190E-01 , 
   2.87106 ,    -0.106189021723436E+00 ,    -0.121691225670017E+01 ,    -0.457049271342851E-01 , 
   2.90110 ,    -0.175593799518004E+00 ,    -0.120723843413017E+01 ,    -0.397228718158955E-01 , 
   2.93113 ,    -0.234695186727182E+00 ,    -0.119724567839340E+01 ,    -0.327498322956434E-01 , 
   2.96117 ,    -0.284125302444561E+00 ,    -0.118564590928554E+01 ,    -0.244201679875285E-01 , 
   2.99120 ,    -0.325693804250762E+00 ,    -0.117112326197029E+01 ,    -0.148840587613666E-01 , 
   3.02124 ,    -0.361957702026163E+00 ,    -0.115249764034923E+01 ,    -0.478085605360926E-02 , 
   3.05127 ,    -0.395679136864526E+00 ,    -0.112885909433234E+01 ,     0.487776730561066E-02 , 
   3.08131 ,    -0.429274666242963E+00 ,    -0.109966649749390E+01 ,     0.128929925217876E-01 , 
   3.11134 ,    -0.464355099883647E+00 ,    -0.106480920117465E+01 ,     0.180982084239654E-01 , 
   3.14138 ,    -0.501432811297906E+00 ,    -0.102463290699386E+01 ,     0.195730749568617E-01 , 
   3.17142 ,    -0.539838957383025E+00 ,    -0.979931103954485E+00 ,     0.168150920964095E-01 , 
   3.20145 ,    -0.577853353170385E+00 ,    -0.931902103231153E+00 ,     0.984043469335227E-02 , 
   3.23149 ,    -0.613012472997916E+00 ,    -0.882070499899399E+00 ,    -0.800631582440840E-03 , 
   3.26152 ,    -0.642532726539621E+00 ,    -0.832172284258790E+00 ,    -0.140931184584659E-01 , 
   3.29156 ,    -0.663771115879646E+00 ,    -0.784005757420040E+00 ,    -0.286966729482876E-01 , 
   3.32159 ,    -0.674645102311972E+00 ,    -0.739255915502430E+00 ,    -0.431295777625238E-01 , 
   3.35163 ,    -0.673946624922059E+00 ,    -0.699307087292717E+00 ,    -0.559666450486875E-01 , 
   3.38166 ,    -0.661508034195875E+00 ,    -0.665065553504758E+00 ,    -0.660204400553689E-01 , 
   3.41170 ,    -0.638205190198859E+00 ,    -0.636818467343166E+00 ,    -0.724804155414539E-01 , 
   3.44173 ,    -0.605809841787098E+00 ,    -0.614155656205804E+00 ,    -0.749931918992148E-01 , 
   3.47177 ,    -0.566725163422445E+00 ,    -0.595975611097723E+00 ,    -0.736774947650314E-01 , 
   3.50180 ,    -0.523652041352273E+00 ,    -0.580586172763584E+00 ,    -0.690772535476313E-01 , 
   3.53184 ,    -0.479238322308727E+00 ,    -0.565895484559026E+00 ,    -0.620645062777408E-01 , 
   3.56187 ,    -0.435759510181456E+00 ,    -0.549672290522935E+00 ,    -0.537090672178151E-01 , 
   3.59191 ,    -0.394869401980683E+00 ,    -0.529839927059208E+00 ,    -0.451340783923761E-01 , 
   3.62194 ,    -0.357445647475350E+00 ,    -0.504758727886376E+00 ,    -0.373758661065244E-01 , 
   3.65198 ,    -0.323540924233420E+00 ,    -0.473449633118620E+00 ,    -0.312636556415455E-01 , 
   3.68201 ,    -0.292437481445093E+00 ,    -0.435718763267151E+00 ,    -0.273305402844583E-01 , 
   3.71205 ,    -0.262792467092733E+00 ,    -0.392157995545048E+00 ,    -0.257624920218981E-01 , 
   3.74208 ,    -0.232854048736711E+00 ,    -0.344017763488505E+00 ,    -0.263877765862470E-01 , 
   3.77212 ,    -0.200723530276146E+00 ,    -0.292971568204437E+00 ,    -0.287052607999938E-01 , 
   3.80215 ,    -0.164635830618261E+00 ,    -0.240812515111453E+00 ,    -0.319468938328195E-01 , 
   3.83219 ,    -0.123229313968986E+00 ,    -0.189136264563425E+00 ,    -0.351670682331165E-01 , 
   3.86222 ,    -0.757759328513916E-01 ,    -0.139068938177009E+00 ,    -0.373495459645981E-01 , 
   3.89226 ,    -0.223443314271320E-01 ,    -0.910914514070018E-01 ,    -0.375211592400745E-01 , 
   3.92230 ,     0.361273409229805E-01 ,    -0.449943746926786E-01 ,    -0.348606743773832E-01 , 
   3.95233 ,     0.978649324053217E-01 ,     0.271718339358359E-04 ,    -0.287912530602485E-01 , 
   3.98237 ,     0.160403489756224E+00 ,     0.451562500052477E-01 ,    -0.190461037333421E-01 , 
   4.01240 ,     0.220835933786796E+00 ,     0.916565010593338E-01 ,    -0.569935061958897E-02 , 
   4.04244 ,     0.276141823416247E+00 ,     0.140552877141705E+00 ,     0.108421674504978E-01 , 
   4.07247 ,     0.323558368389367E+00 ,     0.192354710276318E+00 ,     0.298858109377158E-01 , 
   4.10251 ,     0.360944881316167E+00 ,     0.246877812984344E+00 ,     0.505333610235237E-01 , 
   4.13254 ,     0.387087088618107E+00 ,     0.303203530301945E+00 ,     0.717844491055951E-01 , 
   4.16258 ,     0.401891138601139E+00 ,     0.359785954745242E+00 ,     0.926495711582405E-01 , 
   4.19261 ,     0.406429426588536E+00 ,     0.414689089601147E+00 ,     0.112257415933249E+00 , 
   4.22265 ,     0.402820488828821E+00 ,     0.465909471866141E+00 ,     0.129941890265051E+00 , 
   4.25268 ,     0.393950473509250E+00 ,     0.511721982762226E+00 ,     0.145297208416711E+00 , 
   4.28272 ,     0.383070001663694E+00 ,     0.550980989550749E+00 ,     0.158194314590309E+00 , 
   4.31275 ,     0.373322855982266E+00 ,     0.583316873581255E+00 ,     0.168757935120131E+00 , 
   4.34279 ,     0.367277418360831E+00 ,     0.609187990805272E+00 ,     0.177309676298228E+00 , 
   4.37282 ,     0.366534857265901E+00 ,     0.629776307716320E+00 ,     0.184287722557283E+00 , 
   4.40286 ,     0.371478444414028E+00 ,     0.646745782865642E+00 ,     0.190156950243247E+00 , 
   4.43289 ,     0.381207117456593E+00 ,     0.661909861491036E+00 ,     0.195324113047886E+00 , 
   4.46293 ,     0.393666852587229E+00 ,     0.676872718236000E+00 ,     0.200071098175410E+00 , 
   4.49296 ,     0.405960661799578E+00 ,     0.692714401293967E+00 ,     0.204515491600302E+00 , 
   4.52300 ,     0.414787984935982E+00 ,     0.709781627833557E+00 ,     0.208602602277359E+00 , 
   4.55303 ,     0.416942474744165E+00 ,     0.727625279497877E+00 ,     0.212127667921248E+00 , 
   4.58307 ,     0.409787795222794E+00 ,     0.745096751363507E+00 ,     0.214782192833733E+00 , 
   4.61310 ,     0.391635891688614E+00 ,     0.760583976567366E+00 ,     0.216215049177155E+00 , 
   4.64314 ,     0.361970362942501E+00 ,     0.772340433795678E+00 ,     0.216097560215402E+00 , 
   4.67318 ,     0.321485622781674E+00 ,     0.778842228192966E+00 ,     0.214182319677086E+00 , 
   4.70321 ,     0.271945127713367E+00 ,     0.779103024495536E+00 ,     0.210347644784210E+00 , 
   4.73325 ,     0.215892873742868E+00 ,     0.772885212024619E+00 ,     0.204622697996297E+00 , 
   4.76328 ,     0.156275826470059E+00 ,     0.760766410119373E+00 ,     0.197191719892962E+00 , 
   4.79332 ,     0.960467023074057E-01 ,     0.744049077041010E+00 ,     0.188378830900043E+00 , 
   4.82335 ,     0.378147216041924E-01 ,     0.724531807104769E+00 ,     0.178617024497569E+00 , 
   4.85339 ,    -0.164024914078049E-01 ,     0.704187748140511E+00 ,     0.168406111984431E+00 , 
   4.88342 ,    -0.652963621397236E-01 ,     0.684813159868312E+00 ,     0.158264591159690E+00 , 
   4.91346 ,    -0.108252390051574E+00 ,     0.667714091459839E+00 ,     0.148680005326404E+00 , 
   4.94349 ,    -0.145226877890927E+00 ,     0.653490680540372E+00 ,     0.140061722592056E+00 , 
