 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.205108260368664E+01 ,     0.552795907190332E+00 ,    -0.708285875332707E+00 , 
   0.49828 ,    -0.201339263570165E+01 ,     0.618185612276413E+00 ,    -0.639205457313010E+00 , 
   0.52832 ,    -0.200324671595939E+01 ,     0.663265702490640E+00 ,    -0.586587569767524E+00 , 
   0.55835 ,    -0.200847422668074E+01 ,     0.691097146027119E+00 ,    -0.558698231200445E+00 , 
   0.58839 ,    -0.201712720569455E+01 ,     0.705938037612972E+00 ,    -0.556031921363145E+00 , 
   0.61842 ,    -0.202042988495953E+01 ,     0.712069926912744E+00 ,    -0.572459959708386E+00 , 
   0.64846 ,    -0.201448291636952E+01 ,     0.713036607720387E+00 ,    -0.597430274166527E+00 , 
   0.67849 ,    -0.200044614421046E+01 ,     0.711379207977338E+00 ,    -0.618743524333776E+00 , 
   0.70853 ,    -0.198332188945370E+01 ,     0.708795421793826E+00 ,    -0.625348476647117E+00 , 
   0.73856 ,    -0.196979942093594E+01 ,     0.706537829638214E+00 ,    -0.609627719833854E+00 , 
   0.76860 ,    -0.196582164355520E+01 ,     0.705823626327013E+00 ,    -0.568775400503750E+00 , 
   0.79863 ,    -0.197455592111001E+01 ,     0.708061265425687E+00 ,    -0.505072334856605E+00 , 
   0.82867 ,    -0.199529741206487E+01 ,     0.714792240295325E+00 ,    -0.425096293238356E+00 , 
   0.85870 ,    -0.202355325330815E+01 ,     0.727366047431113E+00 ,    -0.338117026085751E+00 , 
   0.88874 ,    -0.205222654992682E+01 ,     0.746474683917165E+00 ,    -0.254073175024482E+00 , 
   0.91878 ,    -0.207352654053132E+01 ,     0.771736182291846E+00 ,    -0.181583526816166E+00 , 
   0.94881 ,    -0.208104883894420E+01 ,     0.801515488086596E+00 ,    -0.126401370011488E+00 , 
   0.97885 ,    -0.207144004694195E+01 ,     0.833105811245653E+00 ,    -0.905933760673086E-01 , 
   1.00888 ,    -0.204518684332614E+01 ,     0.863283889163958E+00 ,    -0.725466011611786E-01 , 
   1.03892 ,    -0.200631394246585E+01 ,     0.889131091148346E+00 ,    -0.677214827103187E-01 , 
   1.06895 ,    -0.196107213566117E+01 ,     0.908915457801727E+00 ,    -0.699168665148924E-01 , 
   1.09899 ,    -0.191596941176158E+01 ,     0.922787447862160E+00 ,    -0.727264819298717E-01 , 
   1.12902 ,    -0.187567546921738E+01 ,     0.933069071832228E+00 ,    -0.708590515212625E-01 , 
   1.15906 ,    -0.184136867488354E+01 ,     0.944007570842662E+00 ,    -0.610610873158261E-01 , 
   1.18909 ,    -0.180998634606728E+01 ,     0.960997967881958E+00 ,    -0.425001501014343E-01 , 
   1.21913 ,    -0.177461282635070E+01 ,     0.989418730061089E+00 ,    -0.166042294208034E-01 , 
   1.24916 ,    -0.172595301177306E+01 ,     0.103333389301246E+01 ,     0.135245633600846E-01 , 
   1.27920 ,    -0.165456378045488E+01 ,     0.109436335256851E+01 ,     0.439243360943540E-01 , 
   1.30923 ,    -0.155332033514858E+01 ,     0.117099637258036E+01 ,     0.705963594561099E-01 , 
   1.33927 ,    -0.141952637594737E+01 ,     0.125852703730865E+01 ,     0.901519409839609E-01 , 
   1.36930 ,    -0.125615205696653E+01 ,     0.134964797526144E+01 ,     0.100174508516494E+00 , 
   1.39934 ,    -0.107188259371919E+01 ,     0.143558580869130E+01 ,     0.992808666934251E-01 , 
   1.42937 ,    -0.879934285182136E+00 ,     0.150753671690038E+01 ,     0.869485508372124E-01 , 
   1.45941 ,    -0.695877513870584E+00 ,     0.155809420030260E+01 ,     0.632281361171111E-01 , 
   1.48944 ,    -0.534931005028524E+00 ,     0.158236927743563E+01 ,     0.284694235814576E-01 , 
   1.51948 ,    -0.409306454429194E+00 ,     0.157858249690141E+01 ,    -0.168396177695855E-01 , 
   1.54951 ,    -0.326162931986466E+00 ,     0.154803595473097E+01 ,    -0.720794669687403E-01 , 
   1.57955 ,    -0.286583902811926E+00 ,     0.149451860475011E+01 ,    -0.136374139276804E+00 , 
   1.60958 ,    -0.285753527430750E+00 ,     0.142332304251481E+01 ,    -0.208409167146801E+00 , 
   1.63962 ,    -0.314240249871248E+00 ,     0.134012653094220E+01 ,    -0.286289970542485E+00 , 
   1.66966 ,    -0.360057486489497E+00 ,     0.124999720778081E+01 ,    -0.367526755347723E+00 , 
   1.69969 ,    -0.411017206282590E+00 ,     0.115672977424899E+01 ,    -0.449190945752778E+00 , 
   1.72973 ,    -0.456854548521951E+00 ,     0.106261177949176E+01 ,    -0.528230797225581E+00 , 
   1.75976 ,    -0.490684271951275E+00 ,     0.968601408471624E+00 ,    -0.601878426209033E+00 , 
   1.78980 ,    -0.509528549540541E+00 ,     0.874793001625206E+00 ,    -0.668044367067204E+00 , 
   1.81983 ,    -0.513884822786624E+00 ,     0.780984198433553E+00 ,    -0.725590340296847E+00 , 
   1.84987 ,    -0.506526676240138E+00 ,     0.687152741380418E+00 ,    -0.774398416753586E+00 , 
   1.87990 ,    -0.490898081515347E+00 ,     0.593699750362997E+00 ,    -0.815207673859682E+00 , 
   1.90994 ,    -0.469535503816304E+00 ,     0.501402951843240E+00 ,    -0.849252751804644E+00 , 
   1.93997 ,    -0.442920240307001E+00 ,     0.411121426126116E+00 ,    -0.877794301588328E+00 , 
   1.97001 ,    -0.409037348261206E+00 ,     0.323374272514155E+00 ,    -0.901663144882719E+00 , 
   2.00004 ,    -0.363731411808057E+00 ,     0.237956369809022E+00 ,    -0.920938689158410E+00 , 
   2.03008 ,    -0.301749569439192E+00 ,     0.153744310070105E+00 ,    -0.934847736260653E+00 , 
   2.06011 ,    -0.218196282636908E+00 ,     0.687884916243272E-01 ,    -0.941911579433087E+00 , 
   2.09015 ,    -0.110029946607363E+00 ,    -0.192995531341406E-01 ,    -0.940303172179939E+00 , 
   2.12018 ,     0.227719592924015E-01 ,    -0.112746843965156E+00 ,    -0.928320324595099E+00 , 
   2.15022 ,     0.176667484666297E+00 ,    -0.212957242267704E+00 ,    -0.904850596622371E+00 , 
   2.18025 ,     0.344762505237738E+00 ,    -0.319967284550098E+00 ,    -0.869706944494752E+00 , 
   2.21029 ,     0.517740122003558E+00 ,    -0.432175751454124E+00 ,    -0.823749029706890E+00 , 
   2.24032 ,     0.685302258559148E+00 ,    -0.546436230494072E+00 ,    -0.768763282025072E+00 , 
   2.27036 ,     0.837805798976903E+00 ,    -0.658508993338301E+00 ,    -0.707139139542437E+00 , 
   2.30039 ,     0.967738525173160E+00 ,    -0.763774892307414E+00 ,    -0.641431688947168E+00 , 
   2.33043 ,     0.107072456654817E+01 ,    -0.858045134769303E+00 ,    -0.573927931197512E+00 , 
   2.36046 ,     0.114586213311589E+01 ,    -0.938275319168071E+00 ,    -0.506328166420122E+00 , 
   2.39050 ,     0.119534997181489E+01 ,    -0.100301674924818E+01 ,    -0.439617763700609E+00 , 
   2.42054 ,     0.122351718975089E+01 ,    -0.105250593914749E+01 ,    -0.374148536218012E+00 , 
   2.45057 ,     0.123549816092951E+01 ,    -0.108838595969779E+01 ,    -0.309889131383141E+00 , 
   2.48061 ,     0.123586292026353E+01 ,    -0.111314598171308E+01 ,    -0.246757154484643E+00 , 
   2.51064 ,     0.122751065461644E+01 ,    -0.112943352472206E+01 ,    -0.184925162279492E+00 , 
   2.54068 ,     0.121106299923327E+01 ,    -0.113941996131403E+01 ,    -0.125003680592608E+00 , 
   2.57071 ,     0.118487321125256E+01 ,    -0.114437778236899E+01 ,    -0.680435267239372E-01 , 
   2.60075 ,     0.114562555157697E+01 ,    -0.114456501286353E+01 ,    -0.153555179466914E-01 , 
   2.63078 ,     0.108936846008424E+01 ,    -0.113942585864461E+01 ,     0.317980071104075E-01 , 
   2.66082 ,     0.101273367977424E+01 ,    -0.112803086908118E+01 ,     0.725448089323224E-01 , 
   2.69085 ,     0.914059851897108E+00 ,    -0.110961764349458E+01 ,     0.106669410413582E+00 , 
   2.72089 ,     0.794168284513052E+00 ,    -0.108407053071469E+01 ,     0.134715284791034E+00 , 
   2.75092 ,     0.656621658205906E+00 ,    -0.105219991328117E+01 ,     0.157878400275804E+00 , 
   2.78096 ,     0.507413081386345E+00 ,    -0.101574135595437E+01 ,     0.177707591235957E+00 , 
   2.81099 ,     0.354156444823132E+00 ,    -0.977074957346251E+00 ,     0.195684489072713E+00 , 
   2.84103 ,     0.204952466778842E+00 ,    -0.938743381390522E+00 ,     0.212794397591749E+00 , 
   2.87106 ,     0.671667899796592E-01 ,    -0.902902019103827E+00 ,     0.229208230794846E+00 , 
   2.90110 ,    -0.536343911100993E-01 ,    -0.870852092799719E+00 ,     0.244171236913215E+00 , 
   2.93113 ,    -0.154388818181264E+00 ,    -0.842783381757897E+00 ,     0.256142562626812E+00 , 
   2.96117 ,    -0.234763898230158E+00 ,    -0.817795112110181E+00 ,     0.263164168846237E+00 , 
   2.99120 ,    -0.296888630197349E+00 ,    -0.794187973962457E+00 ,     0.263375578745322E+00 , 
   3.02124 ,    -0.344677513816138E+00 ,    -0.769948107591218E+00 ,     0.255549121735992E+00 , 
   3.05127 ,    -0.382908639058309E+00 ,    -0.743294682799485E+00 ,     0.239510255328720E+00 , 
   3.08131 ,    -0.416255276723677E+00 ,    -0.713149104032505E+00 ,     0.216332422378301E+00 , 
   3.11134 ,    -0.448462709756547E+00 ,    -0.679408607731220E+00 ,     0.188249751320031E+00 , 
   3.14138 ,    -0.481814496778723E+00 ,    -0.642962273848989E+00 ,     0.158300090295428E+00 , 
   3.17142 ,    -0.516958110790431E+00 ,    -0.605457353901452E+00 ,     0.129777660578062E+00 , 
   3.20145 ,    -0.553077291064338E+00 ,    -0.568888905119661E+00 ,     0.105621868405171E+00 , 
   3.23149 ,    -0.588326475522844E+00 ,    -0.535128499784111E+00 ,     0.878844305595594E-01 , 
   3.26152 ,    -0.620396622082925E+00 ,    -0.505517406026459E+00 ,     0.773970433309685E-01 , 
   3.29156 ,    -0.647069853372185E+00 ,    -0.480624743460731E+00 ,     0.737116168453213E-01 , 
   3.32159 ,    -0.666642429599639E+00 ,    -0.460219929161168E+00 ,     0.753176038765525E-01 , 
   3.35163 ,    -0.678143371849984E+00 ,    -0.443446518050393E+00 ,     0.800734781548548E-01 , 
   3.38166 ,    -0.681335877559191E+00 ,    -0.429129178026542E+00 ,     0.857390616327779E-01 , 
   3.41170 ,    -0.676544820253650E+00 ,    -0.416112425758580E+00 ,     0.904746549676388E-01 , 
   3.44173 ,    -0.664392432546481E+00 ,    -0.403527546779963E+00 ,     0.931865223073693E-01 , 
   3.47177 ,    -0.645537322802855E+00 ,    -0.390912464230210E+00 ,     0.936420901068343E-01 , 
   3.50180 ,    -0.620497953371680E+00 ,    -0.378159091658120E+00 ,     0.923404479808959E-01 , 
   3.53184 ,    -0.589606376646785E+00 ,    -0.365318796098491E+00 ,     0.901880843946843E-01 , 
   3.56187 ,    -0.553092434642771E+00 ,    -0.352342295871916E+00 ,     0.880796904618326E-01 , 
   3.59191 ,    -0.511256026160612E+00 ,    -0.338852100861861E+00 ,     0.865067426883319E-01 , 
   3.62194 ,    -0.464657314307005E+00 ,    -0.324036977450465E+00 ,     0.853069734276659E-01 , 
   3.65198 ,    -0.414249282044549E+00 ,    -0.306721239956725E+00 ,     0.836286816193173E-01 , 
   3.68201 ,    -0.361394879788584E+00 ,    -0.285607447401151E+00 ,     0.801255369682197E-01 , 
   3.71205 ,    -0.307746661065902E+00 ,    -0.259635002180562E+00 ,     0.733352102102929E-01 , 
   3.74208 ,    -0.255009843129280E+00 ,    -0.228355627319144E+00 ,     0.621447523511830E-01 , 
   3.77212 ,    -0.204647683720414E+00 ,    -0.192212264859377E+00 ,     0.462198734991095E-01 , 
   3.80215 ,    -0.157609842615920E+00 ,    -0.152625665746081E+00 ,     0.262805420985547E-01 , 
   3.83219 ,    -0.114163352930835E+00 ,    -0.111838976136542E+00 ,     0.414025563836007E-02 , 
   3.86222 ,    -0.738816323150917E-01 ,    -0.725331636045105E-01 ,    -0.175177461008304E-01 , 
   3.89226 ,    -0.358057691145136E-01 ,    -0.372885893840989E-01 ,    -0.355908257704699E-01 , 
   3.92230 ,     0.125483930393754E-02 ,    -0.801354371515184E-02 ,    -0.471420730906172E-01 , 
   3.95233 ,     0.383555622939479E-01 ,     0.145234880892236E-01 ,    -0.499942280784169E-01 , 
   3.98237 ,     0.760781263123538E-01 ,     0.309396050085756E-01 ,    -0.432012113472590E-01 , 
   4.01240 ,     0.114312190203565E+00 ,     0.431920496574601E-01 ,    -0.272908376733498E-01 , 
   4.04244 ,     0.152219996203519E+00 ,     0.542396330497273E-01 ,    -0.422106456447553E-02 , 
   4.07247 ,     0.188400608694014E+00 ,     0.674780588948927E-01 ,     0.229464070612527E-01 , 
   4.10251 ,     0.221217474133792E+00 ,     0.860695573057466E-01 ,     0.505910959564932E-01 , 
   4.13254 ,     0.249208090655017E+00 ,     0.112311932234084E+00 ,     0.751873333869438E-01 , 
   4.16258 ,     0.271469794562930E+00 ,     0.147182398754853E+00 ,     0.939347399793388E-01 , 
   4.19261 ,     0.287918314125851E+00 ,     0.190150385073756E+00 ,     0.105240122477870E+00 , 
   4.22265 ,     0.299345919543615E+00 ,     0.239291481792324E+00 ,     0.108957566581096E+00 , 
   4.25268 ,     0.307256465235984E+00 ,     0.291667423851441E+00 ,     0.106344143129241E+00 , 
   4.28272 ,     0.313512533590109E+00 ,     0.343880608196399E+00 ,     0.997465961564432E-01 , 
   4.31275 ,     0.319880108045348E+00 ,     0.392679024284666E+00 ,     0.920875370382403E-01 , 
   4.34279 ,     0.327585276034228E+00 ,     0.435484994489260E+00 ,     0.862574663187200E-01 , 
   4.37282 ,     0.336997242326981E+00 ,     0.470747447693277E+00 ,     0.845344212334997E-01 , 
