611
 gdr350K.dat    mutli by 1 
  9.49038544711686  1.0033015067678506
  9.555836381234908  1.0024631849065524
  9.621287315352955  1.001688507583891
  9.686738249471002  1.00101205559546
  9.75218918358905  1.0004599188727092
  9.817640117707096  1.0000489713414409
  9.883091051825144  0.9997853960813439
  9.94854198594319  0.9996615662751076
  10.013992920061238  0.9996523420922167
  10.079443854179285  0.9997136492320502
  10.144894788297334  0.9997862646652661
  10.210345722415381  0.9998056266162157
  10.275796656533428  0.9997154062060292
  10.341247590651475  0.9994804805674382
  10.406698524769523  0.9990950770516157
  10.47214945888757  0.9985839024159502
  10.537600393005617  0.9979965784183855
  10.603051327123664  0.9973973296068603
  10.668502261241711  0.9968523189897364
  10.733953195359758  0.9964169537481051
  10.799404129477805  0.9961255427383225
  10.864855063595854  0.9959857585847455
  10.930305997713901  0.9959796867867358
  10.995756931831949  0.996071372995763
  11.061207865949996  0.9962183098533779
  11.126658800068043  0.9963826856102227
  11.19210973418609  0.9965386274602253
  11.257560668304137  0.9966739648236418
  11.323011602422184  0.9967877194206428
  11.388462536540231  0.9968858851440685
  11.453913470658279  0.9969774942388782
  11.519364404776326  0.9970714085401144
  11.584815338894375  0.9971733073501882
  11.650266273012422  0.9972827931060734
  11.715717207130469  0.9973917667998679
  11.781168141248516  0.9974857528214232
  11.846619075366563  0.9975487367922181
  11.91207000948461  0.9975698648907209
  11.977520943602658  0.997548713934205
  12.042971877720705  0.9974962084508849
  12.108422811838752  0.9974305927054422
  12.173873745956799  0.9973706155231619
  12.239324680074848  0.997329395181083
  12.304775614192895  0.9973115532977165
  12.370226548310942  0.9973139957005218
  12.43567748242899  0.9973288427240523
  12.501128416547036  0.9973466039695791
  12.566579350665084  0.9973585772507733
  12.63203028478313  0.9973585169612784
  12.697481218901178  0.997343904137831
  12.762932153019225  0.9973166558608525
  12.828383087137272  0.9972826431646604
  12.89383402125532  0.9972496866106875
  12.959284955373368  0.9972246858850865
  13.024735889491415  0.9972113621905837
  13.090186823609463  0.9972099170465848
  13.15563775772751  0.9972187145717768
  13.221088691845557  0.9972367340860011
  13.286539625963604  0.9972650512885091
  13.351990560081651  0.9973063480704897
  13.417441494199698  0.9973628350257339
  13.482892428317745  0.9974339751274118
  13.548343362435793  0.9975153859992953
  13.613794296553841  0.9975994494476601
  13.679245230671889  0.9976771934832704
  13.744696164789936  0.9977405528087796
  13.810147098907983  0.9977842393510127
  13.87559803302603  0.9978068144988882
  13.941048967144077  0.997810813845186
  14.006499901262124  0.9978019170073987
  14.071950835380171  0.9977873698825962
  14.137401769498219  0.997774203412753
  14.202852703616266  0.9977679961591821
  14.268303637734313  0.9977726740463044
  14.333754571852362  0.9977911461130186
  14.399205505970409  0.997825927409758
  14.464656440088456  0.997878898108117
  14.530107374206503  0.9979501297604418
  14.59555830832455  0.9980367126284747
  14.661009242442598  0.998132866643889
  14.726460176560645  0.9982318723657777
  14.791911110678692  0.9983289731695372
  14.857362044796739  0.9984234484393513
  14.922812978914786  0.9985183789686684
  14.988263913032833  0.9986180987118816
  15.053714847150882  0.9987248999053667
  15.11916578126893  0.9988370540147817
  15.184616715386976  0.9989492608236891
  15.250067649505024  0.9990549775340122
  15.31551858362307  0.9991489550836239
  15.380969517741118  0.9992284883906681
  15.446420451859165  0.9992930895755309
  15.511871385977212  0.9993434810575176
  15.57732232009526  0.9993810653283927
  15.642773254213306  0.9994082865807884
  15.708224188331354  0.9994293001665221
  15.773675122449403  0.9994499825835328
  15.83912605656745  0.9994768184245877
  15.904576990685497  0.9995150969155073
  15.970027924803544  0.9995673708218101
  16.03547885892159  0.999632903019701
  16.10092979303964  0.9997081385835903
  16.166380727157687  0.9997877097363912
  16.231831661275734  0.9998654789544078
  16.29728259539378  0.9999354903092599
  16.36273352951183  0.9999929637225183
  16.428184463629876  1.000035344687093
  16.493635397747923  1.0000630763295502
  16.55908633186597  1.0000796148347595
  16.624537265984017  1.000090503584295
  16.689988200102064  1.0001018562481359
  16.75543913422011  1.0001189149537555
  16.82089006833816  1.0001451694558119
  16.886341002456206  1.0001820277829265
  16.951791936574253  1.0002286928743165
  17.0172428706923  1.0002820358739484
  17.082693804810347  1.000336701122432
  17.148144738928394  1.000385928577706
  17.21359567304644  1.0004232764333132
  17.27904660716449  1.0004447299089585
  17.344497541282536  1.0004501781531243
  17.409948475400583  1.0004434350673141
  17.475399409518634  1.0004308185829096
  17.54085034363668  1.0004191710394033
  17.606301277754728  1.0004144220883338
  17.671752211872775  1.000421202702542
  17.737203145990822  1.0004431191448298
  17.80265408010887  1.000482838957442
  17.868105014226916  1.0005414856516581
  17.933555948344964  1.0006176514314975
  17.99900688246301  1.0007068884333126
  18.064457816581058  1.0008023359460911
  18.129908750699105  1.0008963479794926
  18.195359684817152  1.0009822701347546
  18.2608106189352  1.001055465367551
  18.326261553053246  1.0011133144080573
  18.391712487171294  1.0011546630145363
  18.45716342128934  1.001179434890525
  18.522614355407388  1.0011887270536477
  18.588065289525435  1.0011850785494785
  18.653516223643482  1.0011723470980516
  18.71896715776153  1.0011549652703955
  18.784418091879576  1.0011369430254897
  18.849869025997627  1.001121263138623
  18.915319960115674  1.0011099995098478
  18.98077089423372  1.0011048490215717
  19.04622182835177  1.001107389723531
  19.111672762469816  1.0011186283472806
  19.177123696587863  1.0011380879872505
  19.24257463070591  1.001163218027174
  19.308025564823957  1.0011897991668588
  19.373476498942004  1.001213318099804
  19.43892743306005  1.0012305516522417
  19.5043783671781  1.0012404210893646
  19.569829301296146  1.001243694160139
  19.635280235414193  1.0012419086128026
  19.70073116953224  1.0012363496382444
  19.766182103650287  1.0012277216999852
  19.831633037768334  1.0012165290590673
  19.89708397188638  1.0012036465355851
  19.96253490600443  1.0011905111543138
  20.027985840122476  1.001178755211148
  20.093436774240523  1.0011695540506282
  20.15888770835857  1.0011631191884458
  20.224338642476617  1.0011585797726577
  20.289789576594668  1.0011542053444604
  20.355240510712715  1.0011477970122415
  20.420691444830762  1.0011371550065111
  20.48614237894881  1.001120635237654
  20.551593313066856  1.0010977507548637
  20.617044247184904  1.0010695818348596
  20.68249518130295  1.001038656332191
  20.747946115420998  1.001008146906127
  20.813397049539045  1.000980648800829
  20.878847983657092  1.0009571484134472
  20.94429891777514  1.0009367645411393
  21.009749851893186  1.000917408255051
  21.075200786011234  1.0008969560915997
  21.14065172012928  1.0008742579799839
  21.206102654247328  1.0008494865467485
  21.271553588365375  1.0008238086900416
  21.337004522483422  1.0007987553433788
  21.40245545660147  1.0007757169542888
  21.467906390719516  1.0007557354634689
  21.533357324837564  1.0007394664478486
  21.59880825895561  1.0007270982611176
  21.66425919307366  1.0007181660836535
  21.72971012719171  1.0007114018477152
  21.795161061309756  1.0007048103741536
  21.860611995427803  1.000696020437126
  21.92606292954585  1.000682772278982
  21.991513863663897  1.0006633426371252
  22.056964797781944  1.0006368074277658
  22.12241573189999  1.0006031756498188
  22.18786666601804  1.0005634510673271
  22.253317600136086  1.000519579434773
  22.318768534254133  1.0004741544577127
  22.38421946837218  1.0004298276035195
  22.449670402490227  1.0003885847986929
  22.515121336608274  1.000351236868812
  22.58057227072632  1.000317424835904
  22.64602320484437  1.0002861451539655
  22.711474138962416  1.0002564550586095
  22.776925073080463  1.0002278961094073
  22.84237600719851  1.0002003882968025
  22.907826941316557  1.0001737463766947
  22.973277875434604  1.000147250929101
  23.03872880955265  1.000119655982237
  23.104179743670702  1.0000896799463475
  23.16963067778875  1.0000566706598535
  23.235081611906796  1.0000210227551953
  23.300532546024844  0.9999841158111759
  23.36598348014289  0.9999478613652093
  23.431434414260938  0.9999141485054123
  23.496885348378985  0.9998844419465497
  23.562336282497032  0.9998595967296036
  23.62778721661508  0.9998397968206567
  23.693238150733126  0.9998245196138101
  23.758689084851174  0.9998125356016339
  23.82414001896922  0.9998020352679898
  23.889590953087268  0.999790938317908
  23.955041887205315  0.9997773162860953
  24.020492821323362  0.9997597681751937
  24.08594375544141  0.9997376174988362
  24.151394689559456  0.9997109210150866
  24.216845623677504  0.9996803831659763
  24.28229655779555  0.999647268070498
  24.347747491913598  0.9996133102134722
  24.413198426031645  0.9995805474564976
  24.478649360149696  0.9995510216118326
  24.544100294267743  0.9995263994662758
  24.60955122838579  0.9995076604465281
  24.675002162503837  0.9994949830820422
  24.740453096621884  0.9994878438157437
  24.80590403073993  0.9994852169651136
  24.87135496485798  0.9994857394447538
  24.936805898976026  0.9994877956127588
  25.002256833094073  0.9994895993008752
  25.06770776721212  0.9994893876486282
  25.133158701330167  0.9994857545010131
  25.198609635448214  0.9994780088621418
  25.26406056956626  0.9994663656001759
  25.32951150368431  0.999451831403233
  25.394962437802356  0.9994358051046075
  25.460413371920403  0.9994195622929468
  25.52586430603845  0.9994038467035536
  25.591315240156497  0.9993887282694954
  25.656766174274544  0.9993737641989611
  25.72221710839259  0.9993583853328709
  25.78766804251064  0.999342362121028
  25.85311897662869  0.999326181970137
  25.918569910746736  0.9993111842665272
  25.984020844864784  0.9992993575507575
  26.04947177898283  0.9992928129108455
  26.114922713100878  0.9992930856100936
  26.180373647218925  0.9993005200754389
  26.245824581336972  0.9993139931663437
  26.31127551545502  0.9993311079983005
  26.376726449573066  0.9993488007214424
  26.442177383691114  0.9993641433338288
  26.50762831780916  0.9993750716606429
  26.573079251927208  0.9993808252787898
  26.638530186045255  0.9993820027685397
  26.703981120163302  0.9993802502740928
  26.76943205428135  0.9993776869765149
  26.834882988399396  0.9993762327753206
  26.900333922517444  0.9993770429624106
  26.96578485663549  0.9993802464174204
  27.031235790753538  0.9993850945203719
  27.096686724871585  0.9993904637342197
  27.162137658989632  0.999395486078286
  27.227588593107683  0.999400009652782
  27.29303952722573  0.9994046741300944
  27.358490461343777  0.9994105857343227
  27.423941395461824  0.9994187762495568
  27.48939232957987  0.9994297161317927
  27.55484326369792  0.9994430888483853
  27.620294197815966  0.9994578840543853
  27.685745131934013  0.99947273123648
  27.75119606605206  0.999486334090938
  27.816647000170107  0.9994978704447882
  27.882097934288154  0.9995072490786832
  27.9475488684062  0.9995151415345456
  28.01299980252425  0.9995227533853003
  28.078450736642296  0.9995313890712697
  28.143901670760343  0.9995419735263603
  28.20935260487839  0.999554747234901
  28.274803538996437  0.9995692824044803
  28.340254473114484  0.9995847919909107
  28.40570540723253  0.9996005301863542
  28.47115634135058  0.9996160416700587
  28.536607275468626  0.9996311475949703
  28.602058209586673  0.999645764161524
  28.667509143704724  0.9996597708144749
  28.73296007782277  0.9996730788125736
  28.798411011940818  0.9996858487959288
  28.863861946058865  0.9996986375887734
  28.929312880176912  0.9997122703672702
  28.99476381429496  0.999727437575562
  29.060214748413006  0.9997442516910791
  29.125665682531054  0.9997620752106597
  29.1911166166491  0.9997797747299894
  29.256567550767148  0.9997962743818385
  29.322018484885195  0.9998110811487703
  29.387469419003242  0.9998244786853515
  29.45292035312129  0.9998373093347809
  29.518371287239336  0.9998505182988712
  29.583822221357384  0.9998647450414068
  29.64927315547543  0.999880162588474
  29.714724089593478  0.9998965772733257
  29.780175023711525  0.9999136555879761
  29.845625957829572  0.999931123821485
  29.91107689194762  0.9999488622026077
  29.976527826065666  0.9999668996060183
  30.041978760183717  0.999985346413309
  30.107429694301764  1.0000042921293175
  30.17288062841981  1.0000236899199855
  30.23833156253786  1.000043274469204
  30.303782496655906  1.0000625796278584
  30.369233430773953  1.0000810887052434
  30.434684364892  1.0000984603575935
  30.500135299010047  1.0001146917747015
  30.565586233128094  1.0001300898369065
  30.63103716724614  1.0001450388262063
  30.69648810136419  1.0001597036282255
  30.761939035482236  1.0001738711908295
  30.827389969600283  1.0001870477187034
  30.89284090371833  1.000198748461886
  30.958291837836377  1.000208776099224
  31.023742771954424  1.000217293190956
  31.08919370607247  1.0002246498504521
  31.15464464019052  1.000231111850993
  31.220095574308566  1.0002367075056369
  31.285546508426613  1.0002413210138557
  31.35099744254466  1.0002449765487667
  31.416448376662707  1.0002481163295327
  31.481899310780758  1.0002516726848725
  31.547350244898805  1.0002568597616308
  31.612801179016852  1.0002647714856676
  31.6782521131349  1.0002759679819329
  31.743703047252946  1.0002902231527417
  31.809153981370994  1.0003065222766425
  31.87460491548904  1.00032329961171
  31.940055849607088  1.0003388327835538
  32.00550678372513  1.000351672238921
  32.07095771784318  1.0003609768721469
  32.13640865196123  1.0003666545983754
  32.20185958607928  1.0003692738433165
  32.26731052019733  1.0003698024842673
  32.332761454315374  1.00036930066292
  32.39821238843342  1.0003686970827523
  32.46366332255147  1.0003687075777175
  32.529114256669516  1.0003698569953832
  32.59456519078756  1.0003725113513007
  32.66001612490561  1.0003768544611296
  32.72546705902366  1.0003828235433534
  32.790917993141704  1.0003900795744363
  32.85636892725975  1.0003980759342306
  32.9218198613778  1.0004062134700085
  32.987270795495846  1.000413997785019
  33.05272172961389  1.0004211090051462
  33.11817266373194  1.000427360412631
  33.18362359784999  1.0004326027144088
  33.249074531968034  1.0004366576876917
  33.31452546608608  1.0004393211417668
  33.37997640020413  1.000440407139556
  33.445427334322176  1.00043977845809
  33.51087826844022  1.000437344131661
  33.57632920255827  1.0004330614189652
  33.64178013667632  1.0004269915850634
  33.707231070794364  1.0004194037447065
  33.77268200491241  1.0004108458159424
  33.83813293903046  1.0004020843521342
  33.903583873148506  1.0003938911679087
  33.96903480726655  1.0003867762857739
  34.0344857413846  1.0003808346229812
  34.09993667550265  1.0003758199261297
  34.165387609620694  1.0003714095303007
  34.23083854373874  1.0003674844075885
  34.29628947785679  1.0003642271998612
  34.361740411974836  1.0003619583939778
  34.42719134609288  1.0003608064248983
  34.49264228021093  1.0003604192399067
  34.55809321432898  1.0003599007971642
  34.623544148447024  1.0003580221054682
  34.68899508256507  1.0003536078630564
  34.75444601668312  1.0003459253849056
  34.819896950801166  1.0003349264322738
  34.88534788491921  1.0003212741924812
  34.95079881903727  1.0003061686559127
  35.016249753155314  1.0002910338341346
  35.08170068727336  1.0002771548678135
  35.14715162139141  1.0002653652804796
  35.212602555509456  1.0002558797436605
  35.2780534896275  1.0002483279959054
  35.34350442374555  1.0002419692402382
  35.4089553578636  1.0002359865895416
  35.474406291981644  1.0002297291257576
  35.53985722609969  1.000222811895507
  35.60530816021774  1.0002150757807649
  35.670759094335786  1.0002064858339705
  35.73621002845383  1.0001970564392473
  35.80166096257188  1.0001868368882791
  35.86711189668993  1.0001759250281177
  35.932562830807974  1.0001644569540378
  35.99801376492602  1.000152558978788
  36.06346469904407  1.000140301973397
  36.128915633162116  1.0001277115313096
  36.19436656728016  1.0001148427129145
  36.25981750139821  1.0001018635030838
  36.32526843551626  1.000089066696137
  36.390719369634304  1.0000767736436924
  36.45617030375235  1.0000651745995026
  36.5216212378704  1.000054205108227
  36.587072171988446  1.0000435420551506
  36.65252310610649  1.0000327285413289
  36.71797404022454  1.0000213593862277
  36.78342497434259  1.000009231483259
  36.848875908460634  0.9999963955110452
  36.91432684257868  0.9999831047892344
  36.97977777669673  0.9999697014695141
  37.045228710814776  0.9999564924679408
  37.11067964493282  0.9999436588672386
  37.17613057905087  0.9999312297042545
  37.24158151316892  0.9999191349367658
  37.307032447286964  0.9999073222401502
  37.37248338140501  0.9998958799217603
  37.43793431552306  0.9998850817007838
  37.503385249641106  0.99987529414825
  37.56883618375915  0.9998667690723418
  37.6342871178772  0.9998594346473222
  37.699738051995254  0.9998528287855781
  37.7651889861133  0.999846247306881
  37.83063992023135  0.9998390439392086
  37.896090854349396  0.9998309131712924
  37.96154178846744  0.9998219925658819
  38.02699272258549  0.9998127400730429
  38.09244365670354  0.9998036881793083
  38.157894590821584  0.9997952417047186
  38.22334552493963  0.9997876250814935
  38.28879645905768  0.9997809537188665
  38.354247393175726  0.9997753122744424
  38.41969832729377  0.9997707424927528
  38.48514926141182  0.9997671497151832
  38.55060019552987  0.999764231183777
  38.616051129647914  0.9997615244246303
  38.68150206376596  0.9997585722090031
  38.74695299788401  0.9997550913553265
  38.812403932002056  0.9997510157405003
  38.8778548661201  0.9997463816239626
  38.94330580023815  0.9997411581361857
  39.0087567343562  0.9997351833312492
  39.074207668474244  0.9997282918901166
  39.13965860259229  0.9997205671447181
  39.20510953671034  0.9997125368659544
  39.270560470828386  0.9997051494318395
  39.33601140494643  0.9996995043098775
  39.40146233906448  0.9996964676495799
  39.46691327318253  0.9996963697709723
  39.532364207300574  0.9996989195921239
  39.59781514141862  0.9997033385747809
  39.66326607553667  0.999708611159715
  39.728717009654716  0.9997137304530038
  39.79416794377276  0.9997178726770809
  39.85961887789081  0.999720498751695
  39.92506981200886  0.999721405228462
  39.990520746126904  0.9997207294574176
