  0.21500E+01 -0.47303E-02  0.24581E-01  0.29311E-01
  0.22000E+01 -0.51159E-02  0.22599E-01  0.27715E-01
  0.22500E+01 -0.54170E-02  0.10338E-01  0.15755E-01
  0.23000E+01 -0.55416E-02 -0.89912E-02  0.34497E-02
  0.23500E+01 -0.54205E-02 -0.29316E-01  0.23895E-01
  0.24000E+01 -0.50235E-02 -0.42747E-01  0.37724E-01
  0.24500E+01 -0.43667E-02 -0.43227E-01  0.38861E-01
  0.25000E+01 -0.35074E-02 -0.28713E-01  0.25205E-01
  0.25500E+01 -0.25317E-02 -0.15721E-02  0.95957E-03
  0.26000E+01 -0.15353E-02  0.28129E-01  0.29664E-01
  0.26500E+01 -0.60474E-03  0.45888E-01  0.46492E-01
  0.27000E+01  0.19696E-03  0.41147E-01  0.40950E-01
  0.27500E+01  0.83637E-03  0.14623E-01  0.13787E-01
  0.28000E+01  0.13081E-02 -0.20100E-01  0.21408E-01
  0.28500E+01  0.16268E-02 -0.43386E-01  0.45013E-01
  0.29000E+01  0.18154E-02 -0.42729E-01  0.44544E-01
  0.29500E+01  0.18953E-02 -0.20953E-01  0.22848E-01
  0.30000E+01  0.18791E-02  0.93373E-02  0.74583E-02
  0.30500E+01  0.17702E-02  0.34195E-01  0.32425E-01
  0.31000E+01  0.15660E-02  0.45323E-01  0.43757E-01
  0.31500E+01  0.12652E-02  0.41811E-01  0.40546E-01
  0.32000E+01  0.87452E-03  0.27301E-01  0.26427E-01
  0.32500E+01  0.41366E-03  0.73347E-02  0.69211E-02
  0.33000E+01 -0.84772E-04 -0.12044E-01  0.11959E-01
  0.33500E+01 -0.57910E-03 -0.26306E-01  0.25727E-01
  0.34000E+01 -0.10263E-02 -0.33115E-01  0.32089E-01
  0.34500E+01 -0.13907E-02 -0.31926E-01  0.30535E-01
  0.35000E+01 -0.16513E-02 -0.23501E-01  0.21849E-01
  0.35500E+01 -0.18054E-02 -0.10339E-01  0.85339E-02
  0.36000E+01 -0.18684E-02  0.34926E-02  0.53609E-02
  0.36500E+01 -0.18687E-02  0.14016E-01  0.15885E-01
  0.37000E+01 -0.18401E-02  0.18960E-01  0.20800E-01
  0.37500E+01 -0.18134E-02  0.18288E-01  0.20101E-01
  0.38000E+01 -0.18094E-02  0.11669E-01  0.13478E-01
  0.38500E+01 -0.18349E-02  0.86658E-03  0.27015E-02
  0.39000E+01 -0.18830E-02 -0.10338E-01  0.84553E-02
  0.39500E+01 -0.19360E-02 -0.19871E-01  0.17935E-01
  0.40000E+01 -0.19711E-02 -0.25685E-01  0.23714E-01
  0.40500E+01 -0.19675E-02 -0.26036E-01  0.24068E-01
  0.41000E+01 -0.19110E-02 -0.20882E-01  0.18971E-01
  0.41500E+01 -0.17974E-02 -0.11614E-01  0.98162E-02
  0.42000E+01 -0.16325E-02 -0.10431E-02  0.58941E-03
  0.42500E+01 -0.14307E-02  0.85207E-02  0.99514E-02
  0.43000E+01 -0.12100E-02  0.15347E-01  0.16557E-01
  0.43500E+01 -0.98880E-03  0.17957E-01  0.18945E-01
  0.44000E+01 -0.78128E-03  0.15851E-01  0.16632E-01
  0.44500E+01 -0.59579E-03  0.96058E-02  0.10202E-01
  0.45000E+01 -0.43433E-03  0.15293E-02  0.19636E-02
  0.45500E+01 -0.29376E-03 -0.67158E-02  0.64221E-02
  0.46000E+01 -0.16819E-03 -0.13144E-01  0.12976E-01
  0.46500E+01 -0.51588E-04 -0.15544E-01  0.15492E-01
  0.47000E+01  0.60042E-04 -0.13207E-01  0.13267E-01
  0.47500E+01  0.16746E-03 -0.69647E-02  0.71321E-02
  0.48000E+01  0.26816E-03  0.36254E-02  0.33572E-02
  0.48500E+01  0.35728E-03  0.15910E-01  0.15553E-01
  0.49000E+01  0.42923E-03  0.24730E-01  0.24301E-01
  0.49500E+01  0.47945E-03  0.28402E-01  0.27922E-01
  0.50000E+01  0.50592E-03  0.26748E-01  0.26242E-01
  0.50500E+01  0.50980E-03  0.19315E-01  0.18805E-01
  0.51000E+01  0.49558E-03  0.60722E-02  0.55766E-02
  0.51500E+01  0.47020E-03 -0.94126E-02  0.98828E-02
  0.52000E+01  0.44195E-03 -0.23765E-01  0.24207E-01
  0.52500E+01  0.41897E-03 -0.32109E-01  0.32528E-01
  0.53000E+01  0.40796E-03 -0.32238E-01  0.32646E-01
  0.53500E+01  0.41324E-03 -0.26736E-01  0.27150E-01
  0.54000E+01  0.43627E-03 -0.16016E-01  0.16453E-01
  0.54500E+01  0.47574E-03 -0.20565E-02  0.25323E-02
  0.55000E+01  0.52811E-03  0.95802E-02  0.90521E-02
  0.55500E+01  0.58838E-03  0.14885E-01  0.14296E-01
  0.56000E+01  0.65108E-03  0.14601E-01  0.13950E-01
  0.56500E+01  0.71106E-03  0.97454E-02  0.90343E-02
  0.57000E+01  0.76421E-03  0.20067E-02  0.12425E-02
  0.57500E+01  0.80785E-03 -0.49462E-02  0.57540E-02
  0.58000E+01  0.84080E-03 -0.86962E-02  0.95370E-02
  0.58500E+01  0.86318E-03 -0.81942E-02  0.90574E-02
  0.59000E+01  0.87611E-03 -0.36318E-02  0.45079E-02
  0.59500E+01  0.88117E-03  0.33825E-02  0.25013E-02
  0.60000E+01  0.88004E-03  0.11125E-01  0.10245E-01
  0.60500E+01  0.87412E-03  0.17607E-01  0.16733E-01
  0.61000E+01  0.86434E-03  0.19823E-01  0.18959E-01
  0.61500E+01  0.85120E-03  0.17324E-01  0.16473E-01
  0.62000E+01  0.83479E-03  0.12133E-01  0.11298E-01
  0.62500E+01  0.81511E-03  0.56276E-02  0.48125E-02
  0.63000E+01  0.79218E-03 -0.19264E-02  0.27185E-02
  0.63500E+01  0.76637E-03 -0.78113E-02  0.85776E-02
  0.64000E+01  0.73832E-03 -0.10288E-01  0.11027E-01
  0.64500E+01  0.70910E-03 -0.94222E-02  0.10131E-01
  0.65000E+01  0.67997E-03 -0.56681E-02  0.63481E-02
  0.65500E+01  0.65226E-03 -0.11020E-02  0.17543E-02
  0.66000E+01  0.62714E-03  0.33749E-02  0.27478E-02
  0.66500E+01  0.60545E-03  0.75739E-02  0.69685E-02
  0.67000E+01  0.58761E-03  0.99160E-02  0.93284E-02
  0.67500E+01  0.57355E-03  0.91673E-02  0.85938E-02
  0.68000E+01  0.56282E-03  0.62455E-02  0.56826E-02
  0.68500E+01  0.55471E-03  0.24427E-02  0.18880E-02
  0.69000E+01  0.54835E-03 -0.14770E-02  0.20253E-02
  0.69500E+01  0.54292E-03 -0.39179E-02  0.44608E-02
  0.70000E+01  0.53774E-03 -0.43685E-02  0.49062E-02
  0.70500E+01  0.53232E-03 -0.42032E-02  0.47355E-02
  0.71000E+01  0.52644E-03 -0.33131E-02  0.38395E-02
  0.71500E+01  0.52008E-03 -0.18813E-02  0.24013E-02
  0.72000E+01  0.51338E-03  0.96634E-04  0.41675E-03
  0.72500E+01  0.50663E-03  0.56708E-03  0.60452E-04
  0.73000E+01  0.50014E-03 -0.14674E-02  0.19676E-02
  0.73500E+01  0.49424E-03 -0.42581E-02  0.47523E-02
  0.74000E+01  0.48922E-03 -0.70375E-02  0.75267E-02
  0.74500E+01  0.48532E-03 -0.85978E-02  0.90832E-02
  0.75000E+01  0.48266E-03 -0.75096E-02  0.79923E-02
  0.75500E+01  0.48128E-03 -0.40403E-02  0.45216E-02
  0.76000E+01  0.48106E-03  0.69164E-03  0.21058E-03
  0.76500E+01  0.48180E-03  0.59969E-02  0.55151E-02
  0.77000E+01  0.48315E-03  0.11626E-01  0.11143E-01
  0.77500E+01  0.48470E-03  0.15659E-01  0.15174E-01
  0.78000E+01  0.48599E-03  0.16795E-01  0.16309E-01
  0.78500E+01  0.48659E-03  0.14795E-01  0.14309E-01
  0.79000E+01  0.48610E-03  0.86367E-02  0.81506E-02
  0.79500E+01  0.48423E-03  0.16909E-02  0.12067E-02
  0.80000E+01  0.48080E-03 -0.45774E-02  0.50582E-02
  0.80500E+01  0.47574E-03 -0.10456E-01  0.10931E-01
  0.81000E+01  0.46908E-03 -0.14588E-01  0.15057E-01
  0.81500E+01  0.46091E-03 -0.14087E-01  0.14548E-01
  0.82000E+01  0.45135E-03 -0.92766E-02  0.97280E-02
  0.82500E+01  0.44052E-03 -0.37735E-02  0.42140E-02
  0.83000E+01  0.42850E-03  0.20582E-02  0.16297E-02
  0.83500E+01  0.41532E-03  0.84748E-02  0.80594E-02
  0.84000E+01  0.40101E-03  0.14701E-01  0.14300E-01
  0.84500E+01  0.38555E-03  0.19438E-01  0.19053E-01
  0.85000E+01  0.36896E-03  0.21052E-01  0.20683E-01
  0.85500E+01  0.35128E-03  0.19580E-01  0.19229E-01
  0.86000E+01  0.33259E-03  0.15485E-01  0.15153E-01
  0.86500E+01  0.31303E-03  0.11044E-01  0.10731E-01
  0.87000E+01  0.29279E-03  0.85119E-02  0.82191E-02
  0.87500E+01  0.27208E-03  0.74190E-02  0.71469E-02
  0.88000E+01  0.25111E-03  0.73135E-02  0.70624E-02
  0.88500E+01  0.23011E-03  0.80884E-02  0.78583E-02
  0.89000E+01  0.20927E-03  0.94309E-02  0.92217E-02
  0.89500E+01  0.18873E-03  0.11121E-01  0.10932E-01
  0.90000E+01  0.16861E-03  0.12925E-01  0.12757E-01
  0.90500E+01  0.14899E-03  0.13499E-01  0.13350E-01
  0.91000E+01  0.12991E-03  0.12703E-01  0.12573E-01
  0.91500E+01  0.11138E-03  0.94742E-02  0.93628E-02
  0.92000E+01  0.93416E-04  0.37073E-02  0.36138E-02
  0.92500E+01  0.76020E-04 -0.25713E-02  0.26473E-02
  0.93000E+01  0.59195E-04 -0.75454E-02  0.76046E-02
  0.93500E+01  0.42958E-04 -0.10986E-01  0.11029E-01
  0.94000E+01  0.27331E-04 -0.13510E-01  0.13538E-01
  0.94500E+01  0.12357E-04 -0.16129E-01  0.16141E-01
  0.95000E+01 -0.19170E-05 -0.17682E-01  0.17680E-01
  0.95500E+01 -0.15420E-04 -0.17694E-01  0.17678E-01
  0.96000E+01 -0.28083E-04 -0.18949E-01  0.18920E-01
  0.96500E+01 -0.39829E-04 -0.20981E-01  0.20941E-01
  0.97000E+01 -0.50588E-04 -0.22091E-01  0.22041E-01
  0.97500E+01 -0.60303E-04 -0.23404E-01  0.23344E-01
  0.98000E+01 -0.68936E-04 -0.23557E-01  0.23488E-01
  0.98500E+01 -0.76476E-04 -0.21622E-01  0.21546E-01
  0.99000E+01 -0.82937E-04 -0.18767E-01  0.18684E-01
  0.99500E+01 -0.88367E-04 -0.15666E-01  0.15578E-01
  0.10000E+02 -0.92839E-04 -0.11097E-01  0.11004E-01
  0.10050E+02 -0.96454E-04 -0.32070E-02  0.31106E-02
  0.10100E+02 -0.99322E-04  0.56264E-02  0.57257E-02
  0.10150E+02 -0.10156E-03  0.12853E-01  0.12954E-01
  0.10200E+02 -0.10328E-03  0.18502E-01  0.18605E-01
  0.10250E+02 -0.10460E-03  0.22954E-01  0.23059E-01
  0.10300E+02 -0.10560E-03  0.24673E-01  0.24779E-01
  0.10350E+02 -0.10635E-03  0.23711E-01  0.23818E-01
  0.10400E+02 -0.10690E-03  0.21541E-01  0.21648E-01
  0.10450E+02 -0.10728E-03  0.18042E-01  0.18149E-01
  0.10500E+02 -0.10750E-03  0.13338E-01  0.13445E-01
  0.10550E+02 -0.10753E-03  0.84653E-02  0.85728E-02
  0.10600E+02 -0.10735E-03  0.41017E-02  0.42090E-02
  0.10650E+02 -0.10692E-03  0.22324E-02  0.23393E-02
  0.10700E+02 -0.10621E-03  0.17065E-02  0.18127E-02
  0.10750E+02 -0.10517E-03 -0.66507E-03  0.55989E-03
  0.10800E+02 -0.10377E-03 -0.28692E-02  0.27654E-02
  0.10850E+02 -0.10199E-03 -0.24807E-02  0.23787E-02
  0.10900E+02 -0.99800E-04 -0.13981E-02  0.12983E-02
  0.10950E+02 -0.97211E-04 -0.87867E-03  0.78146E-03
  0.11000E+02 -0.94239E-04  0.15680E-03  0.25104E-03
  0.11050E+02 -0.90910E-04 -0.32149E-03  0.23058E-03
  0.11100E+02 -0.87269E-04 -0.18064E-02  0.17191E-02
  0.11150E+02 -0.83368E-04 -0.23711E-02  0.22877E-02
  0.11200E+02 -0.79264E-04 -0.41313E-02  0.40520E-02
  0.11250E+02 -0.75024E-04 -0.61385E-02  0.60635E-02
  0.11300E+02 -0.70706E-04 -0.85737E-02  0.85030E-02
  0.11350E+02 -0.66369E-04 -0.13230E-01  0.13164E-01
  0.11400E+02 -0.62065E-04 -0.15699E-01  0.15637E-01
  0.11450E+02 -0.57836E-04 -0.16668E-01  0.16610E-01
  0.11500E+02 -0.53714E-04 -0.18446E-01  0.18392E-01
  0.11550E+02 -0.49719E-04 -0.18075E-01  0.18026E-01
  0.11600E+02 -0.45864E-04 -0.17407E-01  0.17361E-01
  0.11650E+02 -0.42148E-04 -0.15636E-01  0.15594E-01
  0.11700E+02 -0.38563E-04 -0.12201E-01  0.12163E-01
  0.11750E+02 -0.35096E-04 -0.98520E-02  0.98169E-02
  0.11800E+02 -0.31727E-04 -0.68166E-02  0.67849E-02
  0.11850E+02 -0.28437E-04 -0.41073E-02  0.40788E-02
  0.11900E+02 -0.25203E-04 -0.19242E-02  0.18990E-02
  0.11950E+02 -0.22007E-04 -0.29704E-03  0.27503E-03
  0.12000E+02 -0.18832E-04 -0.29432E-03  0.27549E-03
  0.12050E+02 -0.15664E-04  0.12442E-03  0.14008E-03
  0.12100E+02 -0.12496E-04 -0.10419E-02  0.10295E-02
  0.12150E+02 -0.93229E-05 -0.26877E-02  0.26784E-02
  0.12200E+02 -0.61469E-05 -0.53185E-02  0.53123E-02
  0.12250E+02 -0.29708E-05 -0.90947E-02  0.90917E-02
  0.12300E+02  0.19569E-06 -0.88269E-02  0.88271E-02
  0.12350E+02  0.33433E-05 -0.95582E-02  0.95616E-02
  0.12400E+02  0.64586E-05 -0.10314E-01  0.10320E-01
  0.12450E+02  0.95280E-05 -0.79760E-02  0.79855E-02
  0.12500E+02  0.12536E-04 -0.36333E-02  0.36459E-02
  0.12550E+02  0.15468E-04  0.19906E-02  0.19752E-02
  0.12600E+02  0.18310E-04  0.52352E-02  0.52169E-02
  0.12650E+02  0.21048E-04  0.91564E-02  0.91353E-02
  0.12700E+02  0.23669E-04  0.12410E-01  0.12386E-01
  0.12750E+02  0.26163E-04  0.15778E-01  0.15752E-01
  0.12800E+02  0.28522E-04  0.17467E-01  0.17439E-01
  0.12850E+02  0.30741E-04  0.16079E-01  0.16048E-01
  0.12900E+02  0.32815E-04  0.14772E-01  0.14739E-01
  0.12950E+02  0.34746E-04  0.11794E-01  0.11759E-01
  0.13000E+02  0.36535E-04  0.98118E-02  0.97752E-02
  0.13050E+02  0.38188E-04  0.88940E-02  0.88558E-02
  0.13100E+02  0.39710E-04  0.84395E-02  0.83998E-02
  0.13150E+02  0.41111E-04  0.73057E-02  0.72646E-02
  0.13200E+02  0.42400E-04  0.80512E-02  0.80088E-02
  0.13250E+02  0.43588E-04  0.10297E-01  0.10253E-01
  0.13300E+02  0.44686E-04  0.10851E-01  0.10807E-01
  0.13350E+02  0.45706E-04  0.10932E-01  0.10887E-01
  0.13400E+02  0.46658E-04  0.11367E-01  0.11320E-01
  0.13450E+02  0.47553E-04  0.11491E-01  0.11443E-01
  0.13500E+02  0.48400E-04  0.10555E-01  0.10507E-01
  0.13550E+02  0.49209E-04  0.97020E-02  0.96528E-02
  0.13600E+02  0.49989E-04  0.88672E-02  0.88172E-02
  0.13650E+02  0.50747E-04  0.74028E-02  0.73521E-02
  0.13700E+02  0.51491E-04  0.54147E-02  0.53632E-02
  0.13750E+02  0.52228E-04  0.56225E-02  0.55703E-02
  0.13800E+02  0.52964E-04  0.57279E-02  0.56749E-02
  0.13850E+02  0.53705E-04  0.57894E-02  0.57357E-02
  0.13900E+02  0.54455E-04  0.58422E-02  0.57878E-02
  0.13950E+02  0.55220E-04  0.45896E-02  0.45344E-02
  0.14000E+02  0.56004E-04  0.18212E-02  0.17652E-02
  0.14050E+02  0.56810E-04 -0.99549E-03  0.10523E-02
  0.14100E+02  0.57640E-04 -0.42683E-02  0.43259E-02
  0.14150E+02  0.58498E-04 -0.77435E-02  0.78020E-02
  0.14200E+02  0.59385E-04 -0.10958E-01  0.11018E-01
  0.14250E+02  0.60302E-04 -0.12769E-01  0.12829E-01
  0.14300E+02  0.61248E-04 -0.13246E-01  0.13307E-01
  0.14350E+02  0.62225E-04 -0.12530E-01  0.12593E-01
  0.14400E+02  0.63230E-04 -0.11212E-01  0.11276E-01
  0.14450E+02  0.64261E-04 -0.98536E-02  0.99179E-02
  0.14500E+02  0.65316E-04 -0.10191E-01  0.10256E-01
  0.14550E+02  0.66392E-04 -0.11461E-01  0.11528E-01
  0.14600E+02  0.67483E-04 -0.12663E-01  0.12730E-01
  0.14650E+02  0.68585E-04 -0.13786E-01  0.13855E-01
  0.14700E+02  0.69693E-04 -0.14631E-01  0.14701E-01
  0.14750E+02  0.70801E-04 -0.15948E-01  0.16019E-01
  0.14800E+02  0.71903E-04 -0.16667E-01  0.16739E-01
  0.14850E+02  0.72993E-04 -0.17303E-01  0.17376E-01
  0.14900E+02  0.74064E-04 -0.16976E-01  0.17050E-01
  0.14950E+02  0.75110E-04 -0.15035E-01  0.15110E-01
  0.15000E+02  0.76127E-04 -0.12135E-01  0.12211E-01
  0.15050E+02  0.77108E-04 -0.86323E-02  0.87095E-02
  0.15100E+02  0.78048E-04 -0.29224E-02  0.30005E-02
  0.15150E+02  0.78945E-04  0.26071E-02  0.25281E-02
  0.15200E+02  0.79793E-04  0.68947E-02  0.68149E-02
  0.15250E+02  0.80591E-04  0.94204E-02  0.93398E-02
  0.15300E+02  0.81336E-04  0.12620E-01  0.12538E-01
  0.15350E+02  0.82025E-04  0.14688E-01  0.14606E-01
  0.15400E+02  0.82658E-04  0.14855E-01  0.14772E-01
  0.15450E+02  0.83233E-04  0.13867E-01  0.13784E-01
  0.15500E+02  0.83750E-04  0.14116E-01  0.14032E-01
  0.15550E+02  0.84209E-04  0.14761E-01  0.14677E-01
  0.15600E+02  0.84610E-04  0.13572E-01  0.13488E-01
  0.15650E+02  0.84953E-04  0.11521E-01  0.11436E-01
  0.15700E+02  0.85239E-04  0.11082E-01  0.10997E-01
  0.15750E+02  0.85467E-04  0.11000E-01  0.10915E-01
  0.15800E+02  0.85640E-04  0.10548E-01  0.10463E-01
  0.15850E+02  0.85757E-04  0.10594E-01  0.10508E-01
  0.15900E+02  0.85821E-04  0.76622E-02  0.75764E-02
  0.15950E+02  0.85830E-04  0.53771E-02  0.52912E-02
  0.16000E+02  0.85788E-04  0.24255E-02  0.23397E-02
  0.16050E+02  0.85694E-04 -0.35710E-03  0.44279E-03
  0.16100E+02  0.85549E-04 -0.16512E-02  0.17368E-02
  0.16150E+02  0.85356E-04 -0.18802E-02  0.19656E-02
  0.16200E+02  0.85115E-04 -0.27286E-02  0.28137E-02
  0.16250E+02  0.84828E-04 -0.52653E-02  0.53502E-02
  0.16300E+02  0.84495E-04 -0.61822E-02  0.62667E-02
  0.16350E+02  0.84119E-04 -0.81120E-02  0.81961E-02
  0.16400E+02  0.83702E-04 -0.85699E-02  0.86536E-02
  0.16450E+02  0.83244E-04 -0.80630E-02  0.81463E-02
  0.16500E+02  0.82748E-04 -0.74236E-02  0.75064E-02
  0.16550E+02  0.82216E-04 -0.75609E-02  0.76432E-02
  0.16600E+02  0.81649E-04 -0.75390E-02  0.76207E-02
  0.16650E+02  0.81051E-04 -0.65085E-02  0.65896E-02
  0.16700E+02  0.80423E-04 -0.57217E-02  0.58021E-02
  0.16750E+02  0.79768E-04 -0.29069E-02  0.29866E-02
  0.16800E+02  0.79089E-04 -0.15791E-02  0.16582E-02
  0.16850E+02  0.78386E-04  0.50958E-03  0.43119E-03
  0.16900E+02  0.77665E-04  0.23451E-02  0.22674E-02
  0.16950E+02  0.76926E-04  0.19759E-02  0.18990E-02
  0.17000E+02  0.76174E-04  0.33328E-03  0.25711E-03
  0.17050E+02  0.75410E-04 -0.11701E-02  0.12455E-02
  0.17100E+02  0.74637E-04  0.66537E-04  0.80998E-05
  0.17150E+02  0.73859E-04 -0.13703E-02  0.14442E-02
  0.17200E+02  0.73077E-04 -0.23236E-02  0.23967E-02
  0.17250E+02  0.72294E-04 -0.24089E-02  0.24812E-02
  0.17300E+02  0.71514E-04 -0.28440E-02  0.29155E-02
  0.17350E+02  0.70738E-04 -0.80935E-03  0.88008E-03
  0.17400E+02  0.69968E-04  0.14077E-03  0.70803E-04
  0.17450E+02  0.69208E-04  0.36321E-02  0.35629E-02
  0.17500E+02  0.68458E-04  0.85504E-02  0.84819E-02
  0.17550E+02  0.67721E-04  0.11833E-01  0.11766E-01
  0.17600E+02  0.67000E-04  0.14557E-01  0.14490E-01
  0.17650E+02  0.66294E-04  0.15409E-01  0.15343E-01
  0.17700E+02  0.65606E-04  0.16430E-01  0.16364E-01
  0.17750E+02  0.64937E-04  0.16194E-01  0.16129E-01
  0.17800E+02  0.64287E-04  0.15306E-01  0.15242E-01
  0.17850E+02  0.63658E-04  0.15072E-01  0.15008E-01
  0.17900E+02  0.63050E-04  0.13415E-01  0.13352E-01
  0.17950E+02  0.62464E-04  0.13137E-01  0.13075E-01
  0.18000E+02  0.61899E-04  0.13286E-01  0.13224E-01
  0.18050E+02  0.61355E-04  0.14159E-01  0.14098E-01
  0.18100E+02  0.60833E-04  0.14514E-01  0.14453E-01
  0.18150E+02  0.60331E-04  0.12445E-01  0.12384E-01
  0.18200E+02  0.59850E-04  0.11313E-01  0.11253E-01
  0.18250E+02  0.59387E-04  0.91393E-02  0.90799E-02
  0.18300E+02  0.58943E-04  0.66396E-02  0.65806E-02
  0.18350E+02  0.58516E-04  0.46108E-02  0.45523E-02
  0.18400E+02  0.58105E-04  0.51934E-03  0.46123E-03
  0.18450E+02  0.57709E-04 -0.23840E-02  0.24417E-02
  0.18500E+02  0.57326E-04 -0.53043E-02  0.53616E-02
  0.18550E+02  0.56954E-04 -0.80559E-02  0.81129E-02
  0.18600E+02  0.56593E-04 -0.78292E-02  0.78858E-02
  0.18650E+02  0.56241E-04 -0.96872E-02  0.97434E-02
  0.18700E+02  0.55895E-04 -0.12886E-01  0.12942E-01
  0.18750E+02  0.55556E-04 -0.15389E-01  0.15445E-01
  0.18800E+02  0.55220E-04 -0.18674E-01  0.18729E-01
  0.18850E+02  0.54888E-04 -0.20651E-01  0.20706E-01
  0.18900E+02  0.54556E-04 -0.22809E-01  0.22863E-01
  0.18950E+02  0.54225E-04 -0.23882E-01  0.23936E-01
  0.19000E+02  0.53892E-04 -0.22839E-01  0.22892E-01
  0.19050E+02  0.53558E-04 -0.22303E-01  0.22356E-01
  0.19100E+02  0.53220E-04 -0.20591E-01  0.20644E-01
  0.19150E+02  0.52877E-04 -0.19366E-01  0.19419E-01
  0.19200E+02  0.52530E-04 -0.18135E-01  0.18188E-01
  0.19250E+02  0.52177E-04 -0.14287E-01  0.14339E-01
  0.19300E+02  0.51818E-04 -0.13701E-01  0.13753E-01
  0.19350E+02  0.51453E-04 -0.14155E-01  0.14206E-01
  0.19400E+02  0.51080E-04 -0.11199E-01  0.11250E-01
  0.19450E+02  0.50700E-04 -0.10752E-01  0.10803E-01
  0.19500E+02  0.50314E-04 -0.88736E-02  0.89239E-02
  0.19550E+02  0.49920E-04 -0.44013E-02  0.44512E-02
  0.19600E+02  0.49519E-04 -0.24974E-02  0.25469E-02
  0.19650E+02  0.49111E-04 -0.16370E-02  0.16861E-02
  0.19700E+02  0.48697E-04 -0.14706E-02  0.15193E-02
  0.19750E+02  0.48277E-04 -0.30423E-03  0.35251E-03
  0.19800E+02  0.47851E-04  0.27876E-02  0.27398E-02
  0.19850E+02  0.47421E-04  0.23853E-02  0.23379E-02
  0.19900E+02  0.46986E-04  0.19423E-02  0.18953E-02
  0.19950E+02  0.46548E-04  0.51893E-02  0.51427E-02
  0.20000E+02  0.46106E-04  0.60618E-02  0.60157E-02
  0.20050E+02  0.45663E-04  0.73831E-02  0.73374E-02
  0.20100E+02  0.45218E-04  0.99997E-02  0.99545E-02
  0.20150E+02  0.44773E-04  0.10572E-01  0.10527E-01
  0.20200E+02  0.44328E-04  0.11913E-01  0.11869E-01
  0.20250E+02  0.43885E-04  0.13972E-01  0.13928E-01
  0.20300E+02  0.43444E-04  0.14811E-01  0.14767E-01
  0.20350E+02  0.43006E-04  0.18426E-01  0.18383E-01
  0.20400E+02  0.42571E-04  0.20710E-01  0.20667E-01
  0.20450E+02  0.42142E-04  0.19607E-01  0.19565E-01
  0.20500E+02  0.41718E-04  0.20673E-01  0.20631E-01
  0.20550E+02  0.41301E-04  0.20523E-01  0.20482E-01
  0.20600E+02  0.40891E-04  0.20516E-01  0.20475E-01
