Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
161102.910       27609      390779  0.106E+00  0.230E-01
161114.910       46495      733902  0.107E+00  0.236E-01
161126.910       65121     1081395  0.105E+00  0.235E-01
161138.910       88250     1425309  0.104E+00  0.231E-01
161150.910      103589     1763350  0.111E+00  0.240E-01
161202.910      128070     2081580  0.112E+00  0.260E-01
161214.910      148305     2417394  0.131E+00  0.270E-01
161226.912      170003     2748659  0.113E+00  0.240E-01
161238.910      190582     3072758  0.107E+00  0.229E-01
161250.910      212786     3395159  0.109E+00  0.243E-01
161302.913      235578     3720000  0.118E+00  0.282E-01
161314.910      256334     4033424  0.104E+00  0.234E-01
161326.910      271953     4364882  0.102E+00  0.228E-01
161338.910      294302     4692360  0.104E+00  0.233E-01
161350.910      317108     5027853  0.111E+00  0.255E-01
161402.910      337539     5359961  0.106E+00  0.229E-01
161414.910      357791     5693094  0.114E+00  0.240E-01
161426.910      374720     6024701  0.102E+00  0.226E-01
161438.910      394445     6359592  0.211E+00  0.332E-01
161450.910      415290     6694296  0.107E+00  0.233E-01
161502.910      434760     7026989  0.104E+00  0.230E-01
161514.910      454114     7359349  0.106E+00  0.237E-01
161526.910      473206     7692089  0.108E+00  0.239E-01
161538.910      488737     8024803  0.104E+00  0.219E-01
161550.910      502132     8357565  0.113E+00  0.235E-01
161602.910      521438     8691390  0.108E+00  0.221E-01
161614.910      545295     9024267  0.109E+00  0.240E-01
161626.910      570606     9357980  0.104E+00  0.229E-01
161638.910      592647     9690870  0.106E+00  0.239E-01
161650.910      615457    10025911  0.106E+00  0.231E-01
161702.910      636871    10358386  0.115E+00  0.249E-01
161714.910      661088    10689954  0.106E+00  0.234E-01
161726.910      686555    11022274  0.111E+00  0.241E-01
161738.910      707760    11354635  0.103E+00  0.244E-01
161750.910      729913    11688564  0.102E+00  0.228E-01
161802.914      752660    12022000  0.607E-01  0.128E-01
161814.910      771044    12354425  0.106E+00  0.224E-01
161826.910      791150    12686421  0.114E+00  0.241E-01
161838.910      812118    13018139  0.108E+00  0.237E-01
161850.910      826195    13350595  0.105E+00  0.230E-01
161902.910      844911    13678019  0.111E+00  0.236E-01
161914.910      863447    14014908  0.107E+00  0.233E-01
161926.910      887381    14354497  0.108E+00  0.246E-01
161938.910      902986    14692514  0.102E+00  0.233E-01
161950.910      918027    15028811  0.108E+00  0.233E-01
162002.910      936768    15366028  0.111E+00  0.243E-01
162014.910      954337    15705848  0.108E+00  0.233E-01
162026.910      968750    16046054  0.106E+00  0.234E-01
162038.910      986335    16384272  0.105E+00  0.225E-01
162050.910     1003249    16721871  0.105E+00  0.227E-01
162102.910     1020764    17057686  0.104E+00  0.233E-01
162114.910     1038347    17408778  0.107E+00  0.232E-01
162126.910     1061213    17794428  0.105E+00  0.228E-01
162138.910     1092233    18189736  0.105E+00  0.246E-01
162150.910     1115551    18576151  0.103E+00  0.233E-01
162202.910     1139446    18991131  0.104E+00  0.225E-01
162214.910     1160025    19331306  0.134E+00  0.271E-01
162226.910     1174957    19669418  0.103E+00  0.228E-01
162238.910     1195042    19971521  0.118E+00  0.241E-01
162250.910     1215692    20270982  0.109E+00  0.230E-01
162302.910     1236245    20574663  0.101E+00  0.231E-01
162314.910     1252442    20895988  0.188E+00  0.318E-01
162326.910     1273661    21216900  0.974E-01  0.231E-01
162338.910     1292162    21546466  0.109E+00  0.240E-01
162350.910     1316359    21919503  0.130E+00  0.248E-01
162402.910     1337842    22284612  0.107E+00  0.237E-01
162414.912     1357001    22655991  0.105E+00  0.231E-01
162426.910     1381167    23031363  0.105E+00  0.227E-01
162438.910     1401461    23381386  0.105E+00  0.227E-01
162450.910     1419012    23731500  0.105E+00  0.229E-01
162502.910     1440183    24080089  0.983E-01  0.221E-01
162514.910     1461832    24430255  0.129E+00  0.263E-01
162526.910     1477757    24780397  0.997E-01  0.228E-01
162538.910     1493669    25130625  0.106E+00  0.220E-01
162550.910     1514571    25481229  0.105E+00  0.234E-01
162602.910     1536641    25831464  0.109E+00  0.227E-01
162614.910     1558906    26181868  0.115E+00  0.247E-01
162626.910     1578037    26532339  0.107E+00  0.223E-01
162638.910     1602581    26882514  0.152E+00  0.270E-01
162650.910     1619779    27233027  0.102E+00  0.217E-01
162702.910     1637417    27583106  0.109E+00  0.220E-01
162714.910     1656574    27933423  0.111E+00  0.221E-01
162726.910     1680903    28283947  0.106E+00  0.228E-01
162738.910     1701221    28634882  0.106E+00  0.222E-01
162750.910     1720131    28984271  0.108E+00  0.224E-01
162802.910     1740473    29334059  0.107E+00  0.240E-01
162814.910     1761235    29684807  0.107E+00  0.227E-01
162826.910     1779565    30035284  0.108E+00  0.219E-01
162838.910     1797379    30385936  0.102E+00  0.225E-01
162850.910     1818611    30736674  0.102E+00  0.223E-01
162902.910     1841002    31087093  0.108E+00  0.234E-01
162914.910     1860199    31437335  0.107E+00  0.215E-01
162926.910     1879604    31784080  0.111E+00  0.228E-01
162938.910     1899537    32130326  0.110E+00  0.228E-01
162950.910     1917036    32481635  0.107E+00  0.226E-01
163002.910     1934013    32832427  0.111E+00  0.239E-01
163014.910     1952940    33182916  0.107E+00  0.216E-01
163026.910     1970106    33534097  0.105E+00  0.223E-01
163038.910     1988550    33884869  0.103E+00  0.222E-01
163050.910     2009071    34235906  0.114E+00  0.253E-01
163102.910     2026799    34586795  0.186E+00  0.260E-01
163114.910     2048044    34937459  0.109E+00  0.244E-01
163126.910     2068968    35287775  0.106E+00  0.226E-01
163138.912     2092837    35637653  0.133E+00  0.300E-01
163150.910     2110541    35988584  0.102E+00  0.221E-01
163202.910     2130549    36339507  0.100E+00  0.222E-01
163214.910     2149701    36689497  0.106E+00  0.234E-01
163226.913     2171178    37040000  0.128E+00  0.267E-01
163238.910     2193092    37390134  0.106E+00  0.228E-01
163250.910     2210494    37740178  0.111E+00  0.230E-01
163302.910     2227171    38089767  0.109E+00  0.233E-01
163314.910     2250085    38438825  0.105E+00  0.232E-01
163326.910     2267344    38787344  0.102E+00  0.231E-01
163338.910     2293037    39138170  0.110E+00  0.241E-01
163350.910     2314992    39488013  0.104E+00  0.221E-01
163402.910     2334830    39838117  0.108E+00  0.234E-01
163414.910     2356285    40188278  0.104E+00  0.228E-01
163426.910     2376777    40537056  0.102E+00  0.234E-01
163438.910     2398979    40888089  0.168E+00  0.296E-01
163450.910     2413069    41237942  0.106E+00  0.225E-01
163502.910     2433658    41588668  0.106E+00  0.229E-01
163514.910     2453634    41939267  0.183E+00  0.305E-01
163526.910     2476610    42285797  0.107E+00  0.232E-01
163538.910     2498206    42627999  0.105E+00  0.231E-01
163550.910     2521587    42968901  0.112E+00  0.240E-01
163602.910     2545058    43313376  0.101E+00  0.223E-01
163614.910     2563246    43656827  0.105E+00  0.221E-01
163626.910     2583692    44018281  0.101E+00  0.221E-01
163638.912     2599464    44334627  0.112E+00  0.240E-01
163650.910     2619958    44714243  0.108E+00  0.218E-01
163702.910     2645223    45118770  0.103E+00  0.236E-01
163714.910     2669440    45525589  0.107E+00  0.232E-01
163726.910     2690408    45932000  0.886E-01  0.193E-01
163738.910     2703983    46265107  0.104E+00  0.217E-01
163750.910     2727439    46597734  0.116E+00  0.224E-01
163802.910     2748389    46930506  0.104E+00  0.224E-01
163814.910     2768851    47264002  0.105E+00  0.221E-01
163826.910     2793184    47649923  0.110E+00  0.221E-01
163838.910     2817609    48055775  0.119E+00  0.247E-01
163850.910     2838287    48460374  0.109E+00  0.217E-01
163902.910     2857132    48865856  0.106E+00  0.227E-01
163914.910     2876167    49248152  0.109E+00  0.218E-01
163926.910     2896641    49616893  0.113E+00  0.226E-01
163938.910     2919788    50001256  0.103E+00  0.219E-01
163950.910     2945274    50391181  0.107E+00  0.232E-01
164002.910     2966806    50782056  0.104E+00  0.221E-01
164014.910     2988888    51163901  0.100E+00  0.232E-01
164026.910     3009652    51482719  0.106E+00  0.224E-01
164038.910     3027179    51795063  0.103E+00  0.217E-01
164050.910     3041911    52110643  0.103E+00  0.214E-01
