Q (Ang^-1), RMC, Data
  0.59999999999999998       ,  -0.18514680721066820       ,  -0.19064000000000000     
  0.80000000000000004       ,  -0.18401520829228857       ,  -0.17140000000000000     
   1.0000000000000000       ,  -0.13114519572805672       ,  -0.13766999999999999     
   1.2000000000000000       ,   -3.8786845676530596E-002  ,   -5.8990000000000001E-002
   1.3999999999999999       ,    4.4851801317824104E-002  ,    5.2690000000000001E-002
   1.6000000000000001       ,    6.6779759868242403E-002  ,    8.7179999999999994E-002
   1.8000000000000000       ,    1.2402432205671573E-002  ,   -1.6310000000000002E-002
   2.0000000000000000       ,   -7.8889064239143616E-002  ,   -8.9539999999999995E-002
   2.2000000000000002       ,  -0.14281976626758364       ,  -0.12202000000000000     
   2.3999999999999999       ,  -0.13960407505692068       ,  -0.13124000000000000     
   2.6000000000000001       ,   -8.0931257046530813E-002  ,   -9.9430000000000004E-002
   2.7999999999999998       ,   -1.4237429326895285E-002  ,   -2.9900000000000000E-003
   3.0000000000000000       ,    1.7562339253665821E-002  ,    3.5450000000000002E-002
   3.2000000000000002       ,    5.2751896933008564E-003  ,    1.9249999999999999E-004
   3.3999999999999999       ,   -2.8522073280680571E-002  ,   -2.4830000000000001E-002
   3.6000000000000001       ,   -5.4070906849392190E-002  ,   -4.5609999999999998E-002
   3.7999999999999998       ,   -5.7778202512513643E-002  ,   -5.2850000000000001E-002
   4.0000000000000000       ,   -4.6836439707242342E-002  ,   -5.0729999999999997E-002
   4.2000000000000002       ,   -3.5459574498877405E-002  ,   -4.2970000000000001E-002
   4.4000000000000004       ,   -2.7380659765178263E-002  ,   -2.9989999999999999E-002
   4.5999999999999996       ,   -1.1053044565678863E-002  ,   -8.9999999999999993E-003
   4.7999999999999998       ,    2.7329778341285922E-002  ,    2.2150000000000000E-002
   5.0000000000000000       ,    8.4528072435305024E-002  ,    6.5790000000000001E-002
   5.2000000000000002       ,   0.13430620282953637       ,   0.13103999999999999     
   5.4000000000000004       ,   0.14422071379331095       ,   0.16209000000000001     
   5.5999999999999996       ,   0.10251709408302231       ,    9.7689999999999999E-002
   5.7999999999999998       ,    3.0061815125465619E-002  ,    1.6570000000000001E-002
   6.0000000000000000       ,   -3.5493290329242796E-002  ,   -3.0650000000000000E-002
   6.2000000000000002       ,   -6.9277055110935112E-002  ,   -5.7759999999999999E-002
   6.4000000000000004       ,   -7.4756314921328865E-002  ,   -6.8839999999999998E-002
   6.5999999999999996       ,   -7.2229302000687709E-002  ,   -7.3440000000000005E-002
   6.7999999999999998       ,   -7.4744281571233140E-002  ,   -7.5420000000000001E-002
   7.0000000000000000       ,   -7.6718318253446299E-002  ,   -7.2020000000000001E-002
   7.2000000000000002       ,   -6.4281407599140403E-002  ,   -5.8279999999999998E-002
   7.4000000000000004       ,   -3.2933350332347233E-002  ,   -3.2489999999999998E-002
   7.5999999999999996       ,    6.7846119221705043E-003  ,   -2.7100000000000002E-003
   7.7999999999999998       ,    3.8911948023120743E-002  ,    3.3849999999999998E-002
   8.0000000000000000       ,    5.4253521181813216E-002  ,    5.4269999999999999E-002
   8.1999999999999993       ,    5.3451225620378399E-002  ,    5.2190000000000000E-002
   8.4000000000000004       ,    4.2072976149205930E-002  ,    3.4869999999999998E-002
   8.5999999999999996       ,    2.6053671826064065E-002  ,    1.8220000000000000E-002
   8.8000000000000007       ,    1.0990405736843482E-002  ,    7.9500000000000005E-003
   9.0000000000000000       ,    1.8002399091882903E-003  ,    2.4599999999999999E-003
