 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.253771526988635E+01 ,    -0.385824234946704E-01 ,    -0.111847256292682E+01 , 
   0.49828 ,    -0.226124200099900E+01 ,     0.302771328064755E-01 ,    -0.120235025450081E+01 , 
   0.52832 ,    -0.203461148997251E+01 ,     0.910796492978542E-01 ,    -0.128789822421204E+01 , 
   0.55835 ,    -0.186117957175289E+01 ,     0.142923649311872E+00 ,    -0.137372918782658E+01 , 
   0.58838 ,    -0.174276561876457E+01 ,     0.185140204665577E+00 ,    -0.145831680106585E+01 , 
   0.61841 ,    -0.167962308260121E+01 ,     0.217306781596342E+00 ,    -0.154003100995328E+01 , 
   0.64843 ,    -0.167045393623789E+01 ,     0.239255131239988E+00 ,    -0.161718022524627E+01 , 
   0.67846 ,    -0.171246619616984E+01 ,     0.251073042129687E+00 ,    -0.168805908866209E+01 , 
   0.70848 ,    -0.180147247234470E+01 ,     0.253099919013928E+00 ,    -0.175100033233195E+01 , 
   0.73850 ,    -0.193202633225892E+01 ,     0.245916299999641E+00 ,    -0.180442901545230E+01 , 
   0.76852 ,    -0.209759220793435E+01 ,     0.230327569086128E+00 ,    -0.184691726249164E+01 , 
   0.79854 ,    -0.229074365111138E+01 ,     0.207342260089284E+00 ,    -0.187723753262796E+01 , 
   0.82855 ,    -0.250338397905700E+01 ,     0.178145477429436E+00 ,    -0.189441242516230E+01 , 
   0.85856 ,    -0.272698277203250E+01 ,     0.144068076158366E+00 ,    -0.189775907285689E+01 , 
   0.88857 ,    -0.295282129921130E+01 ,     0.106552345119139E+00 ,    -0.188692629430852E+01 , 
   0.91857 ,    -0.317223977215244E+01 ,     0.671150208202172E-01 ,    -0.186192286483614E+01 , 
   0.94858 ,    -0.337687935700316E+01 ,     0.273085234440518E-01 ,    -0.182313551767768E+01 , 
   0.97858 ,    -0.355891211528899E+01 ,    -0.113186511427124E-01 ,    -0.177133559594705E+01 , 
   1.00857 ,    -0.371125247914659E+01 ,    -0.472614294829529E-01 ,    -0.170767363108455E+01 , 
   1.03857 ,    -0.382774448503450E+01 ,    -0.790965977115867E-01 ,    -0.163366151394085E+01 , 
   1.06856 ,    -0.390331976988082E+01 ,    -0.105519252531391E+00 ,    -0.155114233725950E+01 , 
   1.09855 ,    -0.393412225022762E+01 ,    -0.125376388627096E+00 ,    -0.146224840929053E+01 , 
   1.12853 ,    -0.391759642931626E+01 ,    -0.137696814165779E+00 ,    -0.136934835320268E+01 , 
   1.15851 ,    -0.385253737743532E+01 ,    -0.141716674427375E+00 ,    -0.127498460148693E+01 , 
   1.18849 ,    -0.373910157352635E+01 ,    -0.136899969256374E+00 ,    -0.118180295477142E+01 , 
   1.21846 ,    -0.357877894646056E+01 ,    -0.122953570363098E+00 ,    -0.109247618748519E+01 , 
   1.24843 ,    -0.337432757821225E+01 ,    -0.998363766114722E-01 ,    -0.100962393713159E+01 , 
   1.27840 ,    -0.312967359526034E+01 ,    -0.677623861041114E-01 ,    -0.935731299911352E+00 , 
   1.30836 ,    -0.284977974808020E+01 ,    -0.271976097011667E-01 ,    -0.873068665603020E+00 , 
   1.33832 ,    -0.254048703382719E+01 ,     0.211491019518183E-01 ,    -0.823615353952552E+00 , 
   1.36827 ,    -0.220833443049081E+01 ,     0.763411003354747E-01 ,    -0.788989560983432E+00 , 
   1.39822 ,    -0.186036236276691E+01 ,     0.137234492367503E+00 ,    -0.770386987003778E+00 , 
   1.42817 ,    -0.150390589664544E+01 ,     0.202503716459508E+00 ,    -0.768530301813984E+00 , 
   1.45811 ,    -0.114638385273051E+01 ,     0.270671533594516E+00 ,    -0.783631312545008E+00 , 
   1.48805 ,    -0.795090034758113E+00 ,     0.340142721535997E+00 ,    -0.815367344030812E+00 , 
   1.51798 ,    -0.456992592497021E+00 ,     0.409240673518866E+00 ,    -0.862872931236709E+00 , 
   1.54791 ,    -0.138547185556450E+00 ,     0.476246035480059E+00 ,    -0.924747470542401E+00 , 
   1.57783 ,     0.154470899901423E+00 ,     0.539436469640912E+00 ,    -0.999078995642994E+00 , 
