Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
013953.404        3758       20646  0.308E+00  0.336E-05
014005.402        5285       41551  0.308E+00  0.243E-06
014017.395        6918       67122  0.307E+00  0.262E-06
014029.411        8454       90515  0.307E+00  0.297E-06
014041.400        9672      109916  0.307E+00  0.239E-06
014053.399       10931      129381  0.306E+00  0.283E-06
014105.401       12161      149048  0.306E+00  0.284E-06
014117.405       13637      171965  0.306E+00  0.272E-06
014129.395       15267      198521  0.306E+00  0.327E-06
014141.400       17176      224523  0.306E+00  0.236E-06
014153.394       18764      249871  0.306E+00  0.269E-06
014205.396       20415      275596  0.306E+00  0.299E-06
014217.397       21943      301128  0.305E+00  0.248E-06
014229.398       23493      326126  0.305E+00  0.281E-06
014241.397       25132      351817  0.305E+00  0.299E-06
014253.427       26671      377332  0.305E+00  0.324E-06
014305.395       28227      403222  0.304E+00  0.287E-06
014317.403       29588      425279  0.304E+00  0.323E-06
014329.400       31486      445505  0.306E+00  0.473E-06
014341.398       32734      465713  0.306E+00  0.302E-06
014353.395       34362      491930  0.305E+00  0.317E-06
014405.409       35662      513329  0.305E+00  0.310E-06
014417.408       36917      533893  0.305E+00  0.269E-06
014429.399       38125      553741  0.305E+00  0.349E-06
014441.398       39951      573341  0.306E+00  0.860E-06
014453.394       41645      599942  0.306E+00  0.249E-06
014505.396       43372      626946  0.305E+00  0.308E-06
014517.395       45080      654001  0.305E+00  0.276E-06
014529.395       46703      679956  0.305E+00  0.298E-06
014541.395       48379      706884  0.305E+00  0.328E-06
014553.394       50016      733997  0.304E+00  0.269E-06
014605.394       51705      760972  0.304E+00  0.287E-06
014617.394       53374      787734  0.304E+00  0.283E-06
014629.394       55019      814924  0.304E+00  0.308E-06
014641.395       56654      841904  0.304E+00  0.280E-06
014653.394       58314      869229  0.304E+00  0.273E-06
014705.398       59963      896267  0.304E+00  0.324E-06
