 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.157608489940634E+01 ,     0.174022306820473E+01 ,     0.199633954152317E+01 , 
   0.49828 ,    -0.200449728403096E+01 ,     0.112209259712051E+01 ,     0.107218288812300E+01 , 
   0.52832 ,    -0.233738907575982E+01 ,     0.606844041795902E+00 ,     0.288364316684933E+00 , 
   0.55835 ,    -0.257632155798393E+01 ,     0.195999026001389E+00 ,    -0.352072850239862E+00 , 
   0.58839 ,    -0.272619745865490E+01 ,    -0.112455162434142E+00 ,    -0.850878497185126E+00 , 
   0.61842 ,    -0.279484119272559E+01 ,    -0.323751277969624E+00 ,    -0.121418583492564E+01 , 
   0.64846 ,    -0.279247122653230E+01 ,    -0.445915894502614E+00 ,    -0.145195153752719E+01 , 
   0.67849 ,    -0.273109267872000E+01 ,    -0.489254187265921E+00 ,    -0.157727665696215E+01 , 
   0.70853 ,    -0.262384120058383E+01 ,    -0.465771792237921E+00 ,    -0.160564318473296E+01 , 
   0.73856 ,    -0.248431053488812E+01 ,    -0.388561664969524E+00 ,    -0.155410349482987E+01 , 
   0.76860 ,    -0.232589590183290E+01 ,    -0.271184365469251E+00 ,    -0.144046045811459E+01 , 
   0.79863 ,    -0.216118355058932E+01 ,    -0.127069367458962E+00 ,    -0.128247479046565E+01 , 
   0.82867 ,    -0.200141356901570E+01 ,     0.310370955527356E-01 ,    -0.109713329801249E+01 , 
   0.85870 ,    -0.185603855707913E+01 ,     0.191555343610503E+00 ,    -0.900007303967848E+00 , 
   0.88874 ,    -0.173239529432552E+01 ,     0.344468564748915E+00 ,    -0.704724942191348E+00 , 
   0.91878 ,    -0.163550036656848E+01 ,     0.481618827387896E+00 ,    -0.522574495140274E+00 , 
   0.94881 ,    -0.156797418875567E+01 ,     0.596894796564818E+00 ,    -0.362248886948741E+00 , 
   0.97885 ,    -0.153009130818814E+01 ,     0.686308651376529E+00 ,    -0.229734182391859E+00 , 
   1.00888 ,    -0.151994862725968E+01 ,     0.747965102038361E+00 ,    -0.128337854514891E+00 , 
   1.03892 ,    -0.153373755684240E+01 ,     0.781930454683656E+00 ,    -0.588460130206225E-01 , 
   1.06895 ,    -0.156610137087797E+01 ,     0.790014134421702E+00 ,    -0.197930405413252E-01 , 
   1.09899 ,    -0.161055539821680E+01 ,     0.775478752310703E+00 ,    -0.782242150112472E-02 , 
   1.12902 ,    -0.165994531563425E+01 ,     0.742697535058608E+00 ,    -0.181141618984762E-01 , 
   1.15906 ,    -0.170691778352541E+01 ,     0.696779624537402E+00 ,    -0.448522100282730E-01 , 
   1.18909 ,    -0.174437800815654E+01 ,     0.643184350329664E+00 ,    -0.817047442376298E-01 , 
   1.21913 ,    -0.176591046523872E+01 ,     0.587345091787257E+00 ,    -0.122291064716189E+00 , 
   1.24916 ,    -0.176614185578460E+01 ,     0.534321840221208E+00 ,    -0.160611010440929E+00 , 
   1.27920 ,    -0.174102920454696E+01 ,     0.488499160302234E+00 ,    -0.191416153521223E+00 , 
   1.30923 ,    -0.168806062358659E+01 ,     0.453343088440942E+00 ,    -0.210506281207373E+00 , 
   1.33927 ,    -0.160636138361699E+01 ,     0.431226783973895E+00 ,    -0.214939599937972E+00 , 
   1.36930 ,    -0.149670327863800E+01 ,     0.423330678064137E+00 ,    -0.203150399541408E+00 , 
   1.39934 ,    -0.136142054546237E+01 ,     0.429618667913607E+00 ,    -0.174973302889364E+00 , 
   1.42937 ,    -0.120424053055030E+01 ,     0.448887801834607E+00 ,    -0.131578407039085E+00 , 
   1.45941 ,    -0.103004162918949E+01 ,     0.478885103186560E+00 ,    -0.753263278295092E-01 , 
   1.48944 ,    -0.844554542083133E+00 ,     0.516481874481306E+00 ,    -0.955615779741736E-02 , 
   1.51948 ,    -0.654025436478070E+00 ,     0.557893161483839E+00 ,     0.616775495668268E-01 , 
   1.54951 ,    -0.464861054480594E+00 ,     0.598928156245513E+00 ,     0.133900579509723E+00 , 
   1.57955 ,    -0.283276132805924E+00 ,     0.635256249201035E+00 ,     0.202528471110313E+00 , 
   1.60958 ,    -0.114962700857310E+00 ,     0.662673228993481E+00 ,     0.263170507514828E+00 , 
   1.63962 ,     0.352010172669044E-01 ,     0.677352753707246E+00 ,     0.311910425032396E+00 , 
   1.66966 ,     0.163387126938738E+00 ,     0.676069614293463E+00 ,     0.345548117312458E+00 , 
   1.69969 ,     0.266988537765469E+00 ,     0.656383377042814E+00 ,     0.361789536516858E+00 , 
   1.72973 ,     0.344715934975973E+00 ,     0.616773591873036E+00 ,     0.359375518957771E+00 , 
   1.75976 ,     0.396618107703569E+00 ,     0.556720728062561E+00 ,     0.338144168633918E+00 , 
   1.78980 ,     0.424026856816359E+00 ,     0.476730175479783E+00 ,     0.299025485816368E+00 , 
   1.81983 ,     0.429431874552357E+00 ,     0.378299849180302E+00 ,     0.243970896765902E+00 , 
   1.84987 ,     0.416294740870111E+00 ,     0.263834985287306E+00 ,     0.175824005231415E+00 , 
   1.87990 ,     0.388814321512468E+00 ,     0.136516457264442E+00 ,     0.981420517379905E-01 , 
   1.90994 ,     0.351658223289566E+00 ,     0.131237194000454E-03 ,     0.149800727356730E-01 , 
   1.93997 ,     0.309676452298371E+00 ,    -0.141124631470509E+00 ,    -0.693485191001297E-01 , 
   1.97001 ,     0.267613971265025E+00 ,    -0.282859069181614E+00 ,    -0.150520329574452E+00 , 
   2.00004 ,     0.229838456803603E+00 ,    -0.420701074416025E+00 ,    -0.224444732714733E+00 , 
   2.03008 ,     0.200098262410583E+00 ,    -0.550510204092251E+00 ,    -0.287487176080917E+00 , 
   2.06011 ,     0.181323493347712E+00 ,    -0.668567553494835E+00 ,    -0.336660823252295E+00 , 
   2.09015 ,     0.175480332321527E+00 ,    -0.771738774465645E+00 ,    -0.369776540221060E+00 , 
   2.12018 ,     0.183485490814205E+00 ,    -0.857601538525685E+00 ,    -0.385543952473565E+00 , 
   2.15022 ,     0.205184094244533E+00 ,    -0.924532062516713E+00 ,    -0.383619342309055E+00 , 
   2.18025 ,     0.239390646141742E+00 ,    -0.971747734390437E+00 ,    -0.364599336627904E+00 , 
   2.21029 ,     0.283989163898998E+00 ,    -0.999305365290384E+00 ,    -0.329962467519099E+00 , 
   2.24032 ,     0.336085332057713E+00 ,    -0.100805701168925E+01 ,    -0.281963593961340E+00 , 
   2.27036 ,     0.392200752393888E+00 ,    -0.999567527594783E+00 ,    -0.223488694094116E+00 , 
   2.30039 ,     0.448497226420461E+00 ,    -0.975999907078942E+00 ,    -0.157879542345623E+00 , 
   2.33043 ,     0.501017590278651E+00 ,    -0.939975968619314E+00 ,    -0.887391766649207E-01 , 
