 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   3.02124 ,     0.223787661562768E-01 ,    -0.490341047874730E+00 ,    -0.251221501732961E+00 , 
   3.05127 ,    -0.187307913469879E-01 ,    -0.474473913193435E+00 ,    -0.263365031821337E+00 , 
   3.08131 ,    -0.612063073907306E-01 ,    -0.457283523105111E+00 ,    -0.275600215634313E+00 , 
   3.11134 ,    -0.103475337471515E+00 ,    -0.439495323229997E+00 ,    -0.287850020552305E+00 , 
   3.14138 ,    -0.144014016349335E+00 ,    -0.421780211392596E+00 ,    -0.299997435679658E+00 , 
   3.17142 ,    -0.181409087183123E+00 ,    -0.404714515087136E+00 ,    -0.311881902693975E+00 , 
   3.20145 ,    -0.214415309264278E+00 ,    -0.388747795201050E+00 ,    -0.323299589885181E+00 , 
   3.23149 ,    -0.242005596699817E+00 ,    -0.374180042719306E+00 ,    -0.334007448215015E+00 , 
   3.26152 ,    -0.263411510673182E+00 ,    -0.361149205498901E+00 ,    -0.343730717038677E+00 , 
   3.29156 ,    -0.278152123535131E+00 ,    -0.349629323824409E+00 ,    -0.352173308552700E+00 , 
   3.32159 ,    -0.286049778402808E+00 ,    -0.339438906374453E+00 ,    -0.359030309030646E+00 , 
   3.35163 ,    -0.287231861184950E+00 ,    -0.330258580343538E+00 ,    -0.364001702841630E+00 , 
   3.38166 ,    -0.282118355546604E+00 ,    -0.321656534357281E+00 ,    -0.366806359229733E+00 , 
   3.41170 ,    -0.271395633659149E+00 ,    -0.313119867916524E+00 ,    -0.367195324379165E+00 , 
   3.44173 ,    -0.255977612463971E+00 ,    -0.304089686255704E+00 ,    -0.364963530266194E+00 , 
   3.47177 ,    -0.236956041642910E+00 ,    -0.293997646054991E+00 ,    -0.359959160676909E+00 , 
   3.50180 ,    -0.215542251673271E+00 ,    -0.282301667876665E+00 ,    -0.352090093165087E+00 , 
   3.53184 ,    -0.193003147373463E+00 ,    -0.268518679258404E+00 ,    -0.341327050169644E+00 , 
   3.56187 ,    -0.170594558093594E+00 ,    -0.252252523804326E+00 ,    -0.327703327419886E+00 , 
   3.59191 ,    -0.149495230351545E+00 ,    -0.233215545183105E+00 ,    -0.311311206503775E+00 , 
   3.62194 ,    -0.130744759976609E+00 ,    -0.211242804102071E+00 ,    -0.292295384526369E+00 , 
   3.65198 ,    -0.115188604805316E+00 ,    -0.186298380915536E+00 ,    -0.270843951803318E+00 , 
   3.68201 ,    -0.103433000573915E+00 ,    -0.158473724740070E+00 ,    -0.247177605378526E+00 , 
   3.71205 ,    -0.958121354805912E-01 ,    -0.127978500324857E+00 ,    -0.221537891728799E+00 , 
   3.74208 ,    -0.923693447136563E-01 ,    -0.951248272348014E-01 ,    -0.194175319894989E+00 , 
   3.77212 ,    -0.928533939576554E-01 ,    -0.603061768559318E-01 ,    -0.165338174078094E+00 , 
   3.80215 ,    -0.967301650911518E-01 ,    -0.239724713716300E-01 ,    -0.135262784225667E+00 , 
   3.83219 ,    -0.103209276490921E+00 ,     0.133968984050659E-01 ,    -0.104165890045074E+00 , 
   3.86222 ,    -0.111284404967374E+00 ,     0.513203592409850E-01 ,    -0.722395674844327E-01 , 
   3.89226 ,    -0.119785366523078E+00 ,     0.893400204215984E-01 ,    -0.396489891519122E-01 , 
   3.92230 ,    -0.127439396559096E+00 ,     0.127044548540951E+00 ,    -0.653307554414336E-02 , 
   3.95233 ,    -0.132938580050007E+00 ,     0.164087730828087E+00 ,     0.269921224962673E-01 , 
   3.98237 ,    -0.135010045402515E+00 ,     0.200201725765767E+00 ,     0.608276727995194E-01 , 
   4.01240 ,    -0.132485371152876E+00 ,     0.235204369933401E+00 ,     0.948841807235944E-01 , 
   4.04244 ,    -0.124365672300693E+00 ,     0.269000305622268E+00 ,     0.129073052224780E+00 , 
   4.07247 ,    -0.109879033259782E+00 ,     0.301576089498941E+00 ,     0.163297362536081E+00 , 
   4.10251 ,    -0.885273277528944E-01 ,     0.332989814030720E+00 ,     0.197443123892724E+00 , 
   4.13254 ,    -0.601199938232179E-01 ,     0.363356098534201E+00 ,     0.231371720664329E+00 , 
   4.16258 ,    -0.247929874808604E-01 ,     0.392827567242020E+00 ,     0.264914199817106E+00 , 
   4.19261 ,     0.169881125809052E-01 ,     0.421574114059218E+00 ,     0.297867974405060E+00 , 
   4.22265 ,     0.644410733306821E-01 ,     0.449761349410205E+00 ,     0.329996326757524E+00 , 
   4.25268 ,     0.116495457071677E+00 ,     0.477529631142334E+00 ,     0.361030897972589E+00 , 
   4.28272 ,     0.171835175264095E+00 ,     0.504975001857972E+00 ,     0.390677135025308E+00 , 
   4.31275 ,     0.228953055589653E+00 ,     0.532133197522924E+00 ,     0.418622451110685E+00 , 
   4.34279 ,     0.286214726831597E+00 ,     0.558967669485369E+00 ,     0.444546653689985E+00 , 
   4.37282 ,     0.341928662492518E+00 ,     0.585362290416608E+00 ,     0.468134022085790E+00 , 
   4.40286 ,     0.394418925387410E+00 ,     0.611119112815238E+00 ,     0.489086284490252E+00 , 
   4.43289 ,     0.442097036961417E+00 ,     0.635961236378045E+00 ,     0.507135662329469E+00 , 
   4.46293 ,     0.483529462334642E+00 ,     0.659540537337918E+00 ,     0.522057124145912E+00 , 
   4.49296 ,     0.517497450640670E+00 ,     0.681449737001059E+00 ,     0.533679023844352E+00 , 
   4.52300 ,     0.543046385962608E+00 ,     0.701238053883869E+00 ,     0.541891387690907E+00 , 
   4.55303 ,     0.559522364030717E+00 ,     0.718429506363653E+00 ,     0.546651255414927E+00 , 
   4.58307 ,     0.566594383157656E+00 ,     0.732542818894152E+00 ,     0.547984664197529E+00 , 
   4.61310 ,     0.564261288062177E+00 ,     0.743111838484966E+00 ,     0.545985078373123E+00 , 
   4.64314 ,     0.552843391791321E+00 ,     0.749705388743328E+00 ,     0.540808298303621E+00 , 
   4.67318 ,     0.532959481758622E+00 ,     0.751945571550064E+00 ,     0.532664113853509E+00 , 
   4.70321 ,     0.505490649492613E+00 ,     0.749523662891988E+00 ,     0.521805185706560E+00 , 
   4.73325 ,     0.471533031480091E+00 ,     0.742212928002706E+00 ,     0.508513826715927E+00 , 
   4.76328 ,     0.432342076948744E+00 ,     0.729877888163737E+00 ,     0.493087502625640E+00 , 
   4.79332 ,     0.389271340832894E+00 ,     0.712479792558446E+00 ,     0.475823966527892E+00 , 
   4.82335 ,     0.343709017992879E+00 ,     0.690078268629183E+00 ,     0.457006977340271E+00 , 
   4.85339 ,     0.297015478662699E+00 ,     0.662829329536343E+00 ,     0.436893526228120E+00 , 
   4.88342 ,     0.250464935316015E+00 ,     0.630980095416932E+00 ,     0.415703407144193E+00 , 
   4.91346 ,     0.205194077372706E+00 ,     0.594860726570333E+00 ,     0.393611823430332E+00 , 
   4.94349 ,     0.162160070952989E+00 ,     0.554874164894228E+00 ,     0.370745530396100E+00 , 
   4.97353 ,     0.122109762464152E+00 ,     0.511484331644055E+00 ,     0.347182785852513E+00 , 
   5.00356 ,     0.855612795754324E-01 ,     0.465203435099876E+00 ,     0.322957131112561E+00 , 
   5.03360 ,     0.527985277849393E-01 ,     0.416579004436087E+00 ,     0.298064769926183E+00 , 
   5.06363 ,     0.238783741868518E-01 ,     0.366181192279096E+00 ,     0.272475068706359E+00 , 
   5.09367 ,    -0.135036891117037E-02 ,     0.314590786636886E+00 ,     0.246143484234497E+00 , 
   5.12370 ,    -0.232176624730091E-01 ,     0.262388253154362E+00 ,     0.219026049279409E+00 , 
   5.15374 ,    -0.421946809809284E-01 ,     0.210144001778495E+00 ,     0.191094424214052E+00 , 
   5.18377 ,    -0.588503883084249E-01 ,     0.158409948592827E+00 ,     0.162350462480131E+00 , 
   5.21381 ,    -0.738049145119652E-01 ,     0.107712333588918E+00 ,     0.132839244476772E+00 , 
   5.24384 ,    -0.876824965096054E-01 ,     0.585456666670961E-01 ,     0.102659608763397E+00 , 
   5.27388 ,    -0.101066687339232E+00 ,     0.113676132154311E-01 ,     0.719713476965744E-01 , 
   5.30391 ,    -0.114460331026434E+00 ,    -0.334053993392897E-01 ,     0.409984289846698E-01 , 
   5.33395 ,    -0.128252457849830E+00 ,    -0.754020708750409E-01 ,     0.100278437039408E-01 , 
   5.36398 ,    -0.142693800047131E+00 ,    -0.114299799265877E+00 ,    -0.205960493321288E-01 , 
