 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.236298017361862E+01 ,     0.692876772401469E+00 ,     0.134548046312900E+01 , 
   0.49828 ,    -0.252980007008994E+01 ,     0.106485404657847E+00 ,    -0.582362450003557E+00 , 
   0.52832 ,    -0.266946187802590E+01 ,    -0.817377990957004E-01 ,    -0.155864330554657E+01 , 
   0.55835 ,    -0.263167318150146E+01 ,     0.184790425685822E+00 ,    -0.118468339974194E+01 , 
   0.58838 ,    -0.242178484596741E+01 ,     0.593583622338317E+00 ,    -0.373715488402419E-01 , 
   0.61841 ,    -0.221107441514272E+01 ,     0.760576306541916E+00 ,     0.829491805300515E+00 , 
   0.64843 ,    -0.218772495198127E+01 ,     0.557546514467683E+00 ,     0.728457776222392E+00 , 
   0.67846 ,    -0.238375202721340E+01 ,     0.184550570544343E+00 ,    -0.184421543982749E+00 , 
   0.70848 ,    -0.263797840855902E+01 ,    -0.440639192407096E-01 ,    -0.114297602613491E+01 , 
   0.73850 ,    -0.273339327372444E+01 ,     0.181965761247338E-01 ,    -0.145221238811094E+01 , 
   0.76852 ,    -0.258785526348293E+01 ,     0.250147791394210E+00 ,    -0.102367755912039E+01 , 
   0.79854 ,    -0.232577108131382E+01 ,     0.408193371338080E+00 ,    -0.355621361711133E+00 , 
   0.82855 ,    -0.216448411781394E+01 ,     0.359105007010645E+00 ,    -0.449253001667021E-01 , 
   0.85856 ,    -0.221801022278620E+01 ,     0.184678894612082E+00 ,    -0.287932806809891E+00 , 
   0.88857 ,    -0.239775580267741E+01 ,     0.798857632448311E-01 ,    -0.781501062420533E+00 , 
   0.91857 ,    -0.250185679830576E+01 ,     0.157983102498239E+00 ,    -0.105554656546067E+01 , 
   0.94858 ,    -0.241013268653753E+01 ,     0.348219006943321E+00 ,    -0.904032283684202E+00 , 
   0.97858 ,    -0.220125826562794E+01 ,     0.471989092016622E+00 ,    -0.535129515132921E+00 , 
   1.00857 ,    -0.207844744557003E+01 ,     0.415548033180777E+00 ,    -0.340530657494838E+00 , 
   1.03857 ,    -0.216911787791125E+01 ,     0.236133025518013E+00 ,    -0.521629970000503E+00 , 
   1.06856 ,    -0.238739759165729E+01 ,     0.108554548249059E+00 ,    -0.913925815346452E+00 , 
   1.09855 ,    -0.249724506308821E+01 ,     0.167162466464274E+00 ,    -0.115154040717289E+01 , 
   1.12853 ,    -0.232919411082956E+01 ,     0.387629097493552E+00 ,    -0.100614282848843E+01 , 
   1.15851 ,    -0.195357789037048E+01 ,     0.610132083120066E+00 ,    -0.591504724688945E+00 , 
   1.18849 ,    -0.164090317167666E+01 ,     0.677349161068262E+00 ,    -0.258768911934366E+00 , 
   1.21846 ,    -0.162918116651779E+01 ,     0.564234143900520E+00 ,    -0.285613817837280E+00 , 
   1.24843 ,    -0.190031679829553E+01 ,     0.391760979033925E+00 ,    -0.636871590128292E+00 , 
   1.27840 ,    -0.217314968947941E+01 ,     0.321380319564435E+00 ,    -0.100070157665236E+01 , 
   1.30836 ,    -0.213506312389487E+01 ,     0.425029061883195E+00 ,    -0.105947036527924E+01 , 
   1.33832 ,    -0.171830333502340E+01 ,     0.636371592341019E+00 ,    -0.756405980535726E+00 , 
   1.36827 ,    -0.117680855480278E+01 ,     0.813029134504997E+00 ,    -0.333904469002445E+00 , 
   1.39822 ,    -0.886769087018804E+00 ,     0.848858725536858E+00 ,    -0.122770856180950E+00 , 
   1.42817 ,    -0.103591278748430E+01 ,     0.744780552150018E+00 ,    -0.271018988250860E+00 , 
   1.45811 ,    -0.146786261369371E+01 ,     0.591960628638985E+00 ,    -0.639427194120216E+00 , 
   1.48805 ,    -0.181536428066851E+01 ,     0.494653381616419E+00 ,    -0.937217116153722E+00 , 
   1.51798 ,    -0.180462329224079E+01 ,     0.499433517955868E+00 ,    -0.966943535756852E+00 , 
   1.54791 ,    -0.146561742502626E+01 ,     0.578964477890573E+00 ,    -0.767954980265359E+00 , 
   1.57783 ,    -0.107163843738285E+01 ,     0.668343633426621E+00 ,    -0.550505743115962E+00 , 
   1.60775 ,    -0.875601827903986E+00 ,     0.715727410545123E+00 ,    -0.497429619504275E+00 , 
   1.63766 ,    -0.890040296453292E+00 ,     0.709979865798240E+00 ,    -0.614547439958237E+00 , 
   1.66757 ,    -0.909844372305312E+00 ,     0.674906750999935E+00 ,    -0.752302718262020E+00 , 
   1.69747 ,    -0.746312364745075E+00 ,     0.644372777788815E+00 ,    -0.762263108521571E+00 , 
   1.72737 ,    -0.440585359887613E+00 ,     0.638553059284093E+00 ,    -0.637457006157829E+00 , 
   1.75726 ,    -0.241432996574118E+00 ,     0.652969255692114E+00 ,    -0.511429628848377E+00 , 
   1.78715 ,    -0.355313558698087E+00 ,     0.662128215021364E+00 ,    -0.525490723505587E+00 , 
   1.81703 ,    -0.701747641522999E+00 ,     0.634855403936482E+00 ,    -0.691986084925160E+00 , 
   1.84691 ,    -0.921524948734622E+00 ,     0.555263263764909E+00 ,    -0.879718663858965E+00 , 
   1.87678 ,    -0.664316611240526E+00 ,     0.438313091213929E+00 ,    -0.932882697514966E+00 , 
   1.90664 ,     0.810736489754655E-01 ,     0.326870955974471E+00 ,    -0.813601016240011E+00 , 
   1.93650 ,     0.914558767225835E+00 ,     0.265925115545434E+00 ,    -0.638566943449707E+00 , 
   1.96636 ,     0.130493363766907E+01 ,     0.267848822665888E+00 ,    -0.576922303404246E+00 , 
   1.99620 ,     0.101064264595065E+01 ,     0.295608068157370E+00 ,    -0.700657593086448E+00 , 
   2.02604 ,     0.292316836982875E+00 ,     0.282866827231454E+00 ,    -0.919927319423966E+00 , 
   2.05588 ,    -0.271470480558650E+00 ,     0.181922085362583E+00 ,    -0.105922057513578E+01 , 
   2.08571 ,    -0.225526489610818E+00 ,     0.397831735618855E-02 ,    -0.100612936565522E+01 , 
   2.11553 ,     0.420009647476235E+00 ,    -0.183238755010704E+00 ,    -0.802624782785258E+00 , 
   2.14535 ,     0.122148747475868E+01 ,    -0.303633152911324E+00 ,    -0.602041485739364E+00 , 
   2.17516 ,     0.166994442513684E+01 ,    -0.330795015394924E+00 ,    -0.533912686419934E+00 , 
   2.20496 ,     0.158311273703948E+01 ,    -0.308358444376872E+00 ,    -0.597522025981422E+00 , 
   2.23476 ,     0.120271638819283E+01 ,    -0.313913123858446E+00 ,    -0.675492112384568E+00 , 
   2.26455 ,     0.940093800113670E+00 ,    -0.395049963671800E+00 ,    -0.649629476813102E+00 , 
   2.29433 ,     0.101115865215921E+01 ,    -0.531301528816120E+00 ,    -0.510835788717100E+00 , 
   2.32410 ,     0.127990457516921E+01 ,    -0.655117188249444E+00 ,    -0.363066542084876E+00 , 
   2.35387 ,     0.142926961632826E+01 ,    -0.714401331213623E+00 ,    -0.319313453280021E+00 , 
   2.38363 ,     0.128396905131447E+01 ,    -0.721917301473767E+00 ,    -0.386808517539093E+00 , 
   2.41339 ,     0.982775050170173E+00 ,    -0.746562329336661E+00 ,    -0.449853246102651E+00 , 
   2.44313 ,     0.844376566280533E+00 ,    -0.851506232064490E+00 ,    -0.371195919395634E+00 , 
   2.47287 ,     0.105394399250958E+01 ,    -0.103189109795710E+01 ,    -0.124151452459120E+00 , 
   2.50260 ,     0.146179324647101E+01 ,    -0.120806073599951E+01 ,     0.165017234352306E+00 , 
   2.53233 ,     0.168590511484913E+01 ,    -0.128453933645624E+01 ,     0.310349202332935E+00 , 
   2.56205 ,     0.143750617107611E+01 ,    -0.122830951542666E+01 ,     0.222272104695934E+00 , 
   2.59175 ,     0.786616949590501E+00 ,    -0.110102135674755E+01 ,    -0.576023960202379E-02 , 
   2.62145 ,     0.131264360782380E+00 ,    -0.101589720610990E+01 ,    -0.158949966775955E+00 , 
   2.65115 ,    -0.111791669284518E+00 ,    -0.105180972610283E+01 ,    -0.669079393606553E-01 , 
   2.68083 ,     0.162044274061166E+00 ,    -0.119274701779499E+01 ,     0.259672851515245E+00 , 
   2.71051 ,     0.667109743695249E+00 ,    -0.134067982162247E+01 ,     0.633273702062326E+00 , 
   2.74018 ,     0.961331675451927E+00 ,    -0.139060137732451E+01 ,     0.832034277437954E+00 , 
   2.76984 ,     0.791732655384191E+00 ,    -0.130739184591036E+01 ,     0.765555605264302E+00 , 
   2.79949 ,     0.268599731919207E+00 ,    -0.114506809498190E+01 ,     0.532458060598866E+00 , 
   2.82913 ,    -0.258257888999343E+00 ,    -0.997569924552603E+00 ,     0.329392623332271E+00 , 
   2.85876 ,    -0.495497416251546E+00 ,    -0.925063769596680E+00 ,     0.292568826318047E+00 , 
   2.88839 ,    -0.418352335360760E+00 ,    -0.915920757091290E+00 ,     0.403139913845708E+00 , 
   2.91801 ,    -0.236236423442093E+00 ,    -0.910954003290449E+00 ,     0.527725134431332E+00 , 
   2.94761 ,    -0.171884500143798E+00 ,    -0.863560150576583E+00 ,     0.549077050504578E+00 , 
   2.97721 ,    -0.266412397294890E+00 ,    -0.781834833709736E+00 ,     0.468977372139608E+00 , 
   3.00680 ,    -0.378522825864308E+00 ,    -0.717818811302731E+00 ,     0.395726298501358E+00 , 
   3.03638 ,    -0.357832176541722E+00 ,    -0.716180914718679E+00 ,     0.432725002645813E+00 , 
   3.06596 ,    -0.215280509082429E+00 ,    -0.768907330343131E+00 ,     0.571299109543619E+00 , 
   3.09552 ,    -0.125832199957229E+00 ,    -0.815885487879602E+00 ,     0.685915340560996E+00 , 
   3.12507 ,    -0.261104000229053E+00 ,    -0.791151652034698E+00 ,     0.639153073502710E+00 , 
   3.15461 ,    -0.609910264208863E+00 ,    -0.675999364719774E+00 ,     0.406564783998256E+00 , 
   3.18415 ,    -0.957925063934078E+00 ,    -0.515123718398714E+00 ,     0.111852487037535E+00 , 
   3.21367 ,    -0.105443245543106E+01 ,    -0.383203610996715E+00 ,    -0.624784466856800E-01 , 
   3.24318 ,    -0.825008461224955E+00 ,    -0.329568319265981E+00 ,    -0.183531621901282E-01 , 
   3.27269 ,    -0.444893226241079E+00 ,    -0.344743141207340E+00 ,     0.178191742664449E+00 , 
   3.30218 ,    -0.206504467821894E+00 ,    -0.373117534131514E+00 ,     0.347126292518091E+00 , 
   3.33167 ,    -0.290389378374783E+00 ,    -0.358650281180676E+00 ,     0.334539033955748E+00 , 
   3.36114 ,    -0.628995715544054E+00 ,    -0.286284835217136E+00 ,     0.130313464633074E+00 , 
   3.39060 ,    -0.970813858196742E+00 ,    -0.188561674612759E+00 ,    -0.129123908457508E+00 , 
   3.42006 ,    -0.108346842413150E+01 ,    -0.116532675375430E+00 ,    -0.271325189655633E+00 , 
   3.44950 ,    -0.924355119905547E+00 ,    -0.101037832811124E+00 ,    -0.220220547853889E+00 , 
   3.47893 ,    -0.645861794109085E+00 ,    -0.134058987327919E+00 ,    -0.460969654580912E-01 , 
   3.50835 ,    -0.448184715861861E+00 ,    -0.180363870186825E+00 ,     0.100167767819946E+00 , 
   3.53777 ,    -0.416637815124854E+00 ,    -0.205403661216629E+00 ,     0.108485988789864E+00 , 
   3.56717 ,    -0.479274323332994E+00 ,    -0.196070621305306E+00 ,    -0.129512292681275E-01 , 
   3.59656 ,    -0.504759658970496E+00 ,    -0.161327853825857E+00 ,    -0.160509273477318E+00 , 
   3.62593 ,    -0.437468114106988E+00 ,    -0.118072824412930E+00 ,    -0.229607158398858E+00 , 
   3.65530 ,    -0.343501387420931E+00 ,    -0.775277034276123E-01 ,    -0.197279143311952E+00 , 
   3.68466 ,    -0.331423723306930E+00 ,    -0.424185389119087E-01 ,    -0.127100412981567E+00 , 
   3.71400 ,    -0.428921407144587E+00 ,    -0.126105743630645E-01 ,    -0.101261085981634E+00 , 
   3.74334 ,    -0.535679138975795E+00 ,     0.104406891671593E-01 ,    -0.145162056783104E+00 , 
   3.77266 ,    -0.501471059731884E+00 ,     0.260795177442758E-01 ,    -0.210551664323174E+00 , 
   3.80197 ,    -0.263239244739501E+00 ,     0.396737575196417E-01 ,    -0.227488977876984E+00 , 
   3.83127 ,     0.810326313040768E-01 ,     0.621186338702039E-01 ,    -0.174374495327890E+00 , 
   3.86056 ,     0.331787026277168E+00 ,     0.100718272225316E+00 ,    -0.101672305644492E+00 , 
   3.88983 ,     0.337066159994797E+00 ,     0.148798769618082E+00 ,    -0.882516511070161E-01 , 
   3.91910 ,     0.110873693814991E+00 ,     0.185487748553593E+00 ,    -0.169675991401264E+00 , 
   3.94835 ,    -0.174932924315263E+00 ,     0.189642566870209E+00 ,    -0.302287572437729E+00 , 
   3.97759 ,    -0.317237908811502E+00 ,     0.158675121246235E+00 ,    -0.395320512258781E+00 , 
   4.00682 ,    -0.224624331948608E+00 ,     0.116154341853350E+00 ,    -0.384178229563693E+00 , 
   4.03603 ,     0.331210848108471E-01 ,     0.990640759262688E-01 ,    -0.282858973857149E+00 , 
   4.06524 ,     0.297997106260287E+00 ,     0.131895468829127E+00 ,    -0.171846912348782E+00 , 
   4.09443 ,     0.449948170526154E+00 ,     0.206919447248149E+00 ,    -0.132723772924055E+00 , 
   4.12361 ,     0.482023281047252E+00 ,     0.287045138625706E+00 ,    -0.184769230519472E+00 , 
   4.15277 ,     0.472740730859534E+00 ,     0.330891913858973E+00 ,    -0.275072031913331E+00 , 
   4.18193 ,     0.493746026204758E+00 ,     0.322157768544624E+00 ,    -0.326964379265643E+00 , 
   4.21107 ,     0.540908044186056E+00 ,     0.281351704311690E+00 ,    -0.302929974849292E+00 , 
   4.24019 ,     0.548285104862711E+00 ,     0.251085549507689E+00 ,    -0.228729071250947E+00 , 
   4.26931 ,     0.466440904006154E+00 ,     0.266144901313686E+00 ,    -0.161688023158046E+00 , 
   4.29841 ,     0.328771381549487E+00 ,     0.330667937127622E+00 ,    -0.135131578180284E+00 , 
   4.32750 ,     0.240780458154906E+00 ,     0.418436287806806E+00 ,    -0.130101250461374E+00 , 
   4.35658 ,     0.296023385955190E+00 ,     0.494048901128934E+00 ,    -0.991101266075948E-01 , 
   4.38564 ,     0.488706479463469E+00 ,     0.537361240043669E+00 ,    -0.189024771219800E-01 , 
   4.41469 ,     0.700040079481952E+00 ,     0.552850259624421E+00 ,     0.776021875049158E-01 , 
   4.44372 ,     0.777083388926541E+00 ,     0.559064249980095E+00 ,     0.122154229336487E+00 , 
   4.47275 ,     0.647000753486798E+00 ,     0.569325531297834E+00 ,     0.697432974366782E-01 , 
   4.50175 ,     0.378274101638534E+00 ,     0.580475039525915E+00 ,    -0.553602681821124E-01 , 
   4.53075 ,     0.138993414206648E+00 ,     0.578071152243584E+00 ,    -0.168491220895280E+00 , 
   4.55973 ,     0.804587825979020E-01 ,     0.552043844383368E+00 ,    -0.185532375464965E+00 , 
   4.58870 ,     0.231022087447606E+00 ,     0.508587797078415E+00 ,    -0.883006717820020E-01 , 
   4.61765 ,     0.477243884722270E+00 ,     0.468241241002544E+00 ,     0.592586407288362E-01 , 
   4.64659 ,     0.644355263444713E+00 ,     0.452174686583604E+00 ,     0.158962475669977E+00 , 
   4.67551 ,     0.615969637868891E+00 ,     0.468109026671609E+00 ,     0.153268463033777E+00 , 
   4.70442 ,     0.407451133790210E+00 ,     0.506540704620647E+00 ,     0.677410904461738E-01 , 
   4.73332 ,     0.144835848427159E+00 ,     0.548696816081750E+00 ,    -0.122989764800560E-01 , 
   4.76220 ,    -0.289995851839036E-01 ,     0.578429524386093E+00 ,    -0.112433986695975E-01 , 
   4.79107 ,    -0.496715970085086E-01 ,     0.588730423897840E+00 ,     0.776791593537992E-01 , 
   4.81992 ,     0.380286079176300E-01 ,     0.579987019325565E+00 ,     0.190666132900629E+00 , 
   4.84876 ,     0.128260629270404E+00 ,     0.554841503083886E+00 ,     0.248618742177453E+00 , 
   4.87758 ,     0.137668433277036E+00 ,     0.516373849176531E+00 ,     0.222789667652649E+00 , 
   4.90639 ,     0.601068259821271E-01 ,     0.471146287711997E+00 ,     0.156746686122004E+00 , 
   4.93519 ,    -0.435934465441955E-01 ,     0.432014035130056E+00 ,     0.127498652171148E+00 , 
   4.96396 ,    -0.104853312184054E+00 ,     0.414455335068977E+00 ,     0.178995285752418E+00 , 
   4.99273 ,    -0.104234473423402E+00 ,     0.426169545295795E+00 ,     0.283619695125486E+00 , 
   5.02147 ,    -0.814073584009680E-01 ,     0.457499085636576E+00 ,     0.363740094882729E+00 , 
   5.05021 ,    -0.943094513217667E-01 ,     0.482216638981139E+00 ,     0.355674060168186E+00 , 
   5.07893 ,    -0.164671984252396E+00 ,     0.471451335489612E+00 ,     0.263477140812002E+00 , 
   5.10763 ,    -0.256439719099275E+00 ,     0.412835448731592E+00 ,     0.158215468888238E+00 , 
   5.13631 ,    -0.305195857506866E+00 ,     0.321207213018756E+00 ,     0.122756146680063E+00 , 
   5.16498 ,    -0.274250292212828E+00 ,     0.231862529374466E+00 ,     0.186276075771906E+00 , 
   5.19364 ,    -0.190714214665151E+00 ,     0.179580692951191E+00 ,     0.300904869783873E+00 , 
   5.22228 ,    -0.130351276116003E+00 ,     0.177269944332694E+00 ,     0.378931837414969E+00 , 
   5.25090 ,    -0.160865127484063E+00 ,     0.208789729708331E+00 ,     0.360654650555128E+00 , 
   5.27951 ,    -0.287106654061086E+00 ,     0.240555444877058E+00 ,     0.259160374683200E+00 , 
   5.30810 ,    -0.441579954781653E+00 ,     0.243357536086230E+00 ,     0.147652314665343E+00 , 
   5.33668 ,    -0.529385603248837E+00 ,     0.209221755044337E+00 ,     0.101058402454887E+00 , 
