angle data err_data 
-2.6828563423556995 12290.9 49.186834964942776
-2.4828563423556993 1374.1 15.445171711522127
-2.2828563423556996 1655.3 17.249089880080312
-2.0828563423556994 1984.4 16.7670312745015
-1.8828563423556994 2821.1 27.20269620664615
-1.6828563423556995 3924.9 31.255043887658157
-1.4828563423556993 4576.9 23.900487934937487
-1.2828563423556993 5418.8 32.22124929219478
-1.0828563423556994 5738.2 30.17235689044428
-0.8828563423556994 5948.3 32.09652086528229
-0.6828563423556995 5640.6 32.104654911007394
-0.4828563423556993 5412.1 34.54880632669799
-0.2828563423556991 5012.9 32.98972883866701
-0.08285634235569939 4379.7 23.861032179834353
0.11714365764430079 4136.4 28.996934833953695
0.3171436576443005 3882.4 28.63835834535891
0.5171436576443007 4241.9 25.300856022692376
0.7171436576443009 4438.2 29.628327032652102
0.9171436576443006 5138.8 35.87614500721261
1.1171436576443008 12266.2 57.9943860789339
1.3171436576443005 6135.2 40.102978263644
1.5171436576443007 6639.9 37.33958290364839
1.7171436576443009 7038.0 33.70822483005724
1.917143657644301 8138.5 46.50268780846566
2.1171436576443012 24596.2 74.56580932231402
2.3171436576443005 45285.0 97.46298095460929
2.5171436576443007 50125.0 113.68147552274192
2.717143657644301 54575.871515761384 103.47881452760912
2.917143657644301 56980.1807523388 114.9285523766074
3.1171436576443012 57636.460553913086 117.10925653868813
3.3171436576443005 58623.239044849506 106.54353832899048
3.5171436576443007 57219.882992842686 123.19778935484241
3.717143657644301 57873.45438161455 102.66916169566694
3.917143657644301 57910.638766061944 102.91181450564767
4.117143657644301 58625.964970192195 124.18713275205545
4.3171436576443005 58147.73131523237 115.07531823373658
4.517143657644301 58618.253468642375 124.1810767655203
4.717143657644301 59158.44906912527 123.87317073406706
4.917143657644301 59843.084737302284 123.63905436746926
5.117143657644301 58844.63132175473 141.1545753158201
5.3171436576443005 60587.06790756261 122.9294769621844
5.517143657644302 60747.09032992347 136.8771173281829
5.717143657644301 61583.77030089067 92.18936778917842
5.9171436576443 60883.68327582857 97.32128819473733
6.117143657644301 62208.05101634116 121.04144978243295
6.3171436576443005 62575.45643363334 122.5851630767771
6.517143657644302 64105.61652087876 103.61129486572399
6.717143657644301 63517.69802050461 116.89411472736576
6.917143657644302 64895.47187876758 111.26574858889305
7.117143657644301 65823.19727358893 107.25148375756963
7.3171436576443005 67563.218616079 133.71418461022512
7.517143657644302 67592.09410225537 109.34404375847474
7.717143657644301 69691.73199079324 126.29480812021221
7.917143657644302 70957.24086265199 111.62117633134953
8.117143657644302 73658.8397931764 113.33859201021505
8.317143657644301 74322.69632136669 131.82285757592112
8.5171436576443 76526.7876790754 128.12625209950227
8.7171436576443 79145.46732894177 168.99896241745327
8.917143657644303 82317.26514073361 126.04267857394221
9.117143657644302 82257.7961358736 171.2159750735943
9.317143657644301 86570.92317316643 143.89117934880736
9.5171436576443 88515.28752649504 143.33376298022267
9.7171436576443 91246.2720024951 124.15503550016864
9.917143657644303 90921.71499692979 157.4198054915382
10.117143657644302 92397.35316924442 149.44873827664415
10.317143657644301 92499.02111787858 145.40228170543514
10.5171436576443 93181.6824651277 148.6553709618065
10.7171436576443 91101.01531578039 141.0854347423069
10.917143657644303 90966.13752052905 122.9230705877842
11.117143657644302 89607.3791471483 111.07716927338075
11.317143657644301 88681.9761673278 142.28980644621092
11.5171436576443 85677.91241149306 151.36432751150895
11.7171436576443 85447.47480420239 114.0703216574549
11.917143657644303 84146.59442479843 172.4016506138014
12.117143657644302 84156.43951411101 127.11503766705736
