angle err_angle q err_q 
-2.6828563423556995 0.006069442095578832 -0.4030227060437141 0.0009173944608790958
-2.4828563423556993 0.006069442095578832 -0.37298329697651145 0.0009165999520190199
-2.2828563423556996 0.006069442095578832 -0.3429427517375016 0.0009158663166289085
-2.0828563423556994 0.006069442095578832 -0.3129011618353953 0.0009151937100497792
-1.8828563423556994 0.006069442095578832 -0.28285861878208535 0.0009145822751319562
-1.6828563423556995 0.006069442095578832 -0.25281521409236796 0.0009140321420935331
-1.4828563423556993 0.006069442095578832 -0.222771039283664 0.0009135434283907271
-1.2828563423556993 0.006069442095578832 -0.19272618587574045 0.0009131162386004351
-1.0828563423556994 0.006069442095578832 -0.1626807453904312 0.0009127506643152561
-0.8828563423556994 0.006069442095578832 -0.13263480935135868 0.0009124467840512353
-0.6828563423556995 0.006069442095578832 -0.10258846928365474 0.0009122046631685455
-0.4828563423556993 0.006069442095578832 -0.07254181671368196 0.0009120243538052917
-0.2828563423556991 0.006069442095578832 -0.042494943168754955 0.0009119058948246025
-0.08285634235569939 0.006069442095578832 -0.012447940176861436 0.0009118493117751248
0.11714365764430079 0.006069442095578832 0.0175991007336167 0.0009118546168650309
0.3171436576443005 0.006069442095578832 0.04764608803418181 0.0009119218089495848
0.5171436576443007 0.006069442095578832 0.07769293019649987 0.00091205087353231
0.7171436576443009 0.006069442095578832 0.10773953569267862 0.0009122417827797474
0.9171436576443006 0.006069442095578832 0.13778581299554693 0.0009124944955497744
1.1171436576443008 0.006069442095578832 0.16783167057893347 0.0009128089574334111
1.3171436576443005 0.006069442095578832 0.19787701691794526 0.0009131851008100202
1.5171436576443007 0.006069442095578832 0.22792176048924678 0.0009136228449157614
1.7171436576443009 0.006069442095578832 0.25796580977133865 0.0009141220959251443
1.917143657644301 0.006069442095578832 0.2880090732448364 0.0009146827470454808
2.1171436576443012 0.006069442095578832 0.318051459392749 0.0009153046786240175
2.3171436576443005 0.006069442095578832 0.34809287670075834 0.0009159877582674932
2.5171436576443007 0.006069442095578832 0.3781332336574974 0.0009167318409738443
2.717143657644301 0.006069442095578832 0.4081724387548293 0.0009175367692757506
2.917143657644301 0.006069442095578832 0.43821040048812554 0.0009184023733956905
3.1171436576443012 0.006069442095578832 0.46824702735654544 0.0009193284714121507
3.3171436576443005 0.006069442095578832 0.4982822278633143 0.0009203148694366135
3.5171436576443007 0.006069442095578832 0.5283159105160029 0.0009213613618009202
3.717143657644301 0.006069442095578832 0.558347983826805 0.000922467731254597
3.917143657644301 0.006069442095578832 0.5883783563128171 0.0009236337491717053
4.117143657644301 0.006069442095578832 0.6184069364963166 0.000924859175766765
4.3171436576443005 0.006069442095578832 0.6484336329050404 0.0009261437603192854
4.517143657644301 0.006069442095578832 0.6784583540724642 0.0009274872414064278
4.717143657644301 0.006069442095578832 0.7084810085380802 0.0009288893471433054
4.917143657644301 0.006069442095578832 0.7385015048476758 0.0009303497954304284
5.117143657644301 0.006069442095578832 0.7685197515536137 0.0009318682942077855
5.3171436576443005 0.006069442095578832 0.7985356572151081 0.0009334445417150517
5.517143657644302 0.006069442095578832 0.8285491303985049 0.0009350782267574087
5.717143657644301 0.006069442095578832 0.8585600796775593 0.000936769028976462
5.9171436576443 0.006069442095578832 0.8885684136337156 0.0009385166191257346
6.117143657644301 0.006069442095578832 0.9185740408563848 0.0009403206593502272
6.3171436576443005 0.006069442095578832 0.948576869943222 0.0009421808034695248
6.517143657644302 0.006069442095578832 0.978576809500407 0.0009440966972639492
6.717143657644301 0.006069442095578832 1.0085737681429205 0.0009460679787632484
6.917143657644302 0.006069442095578832 1.038567654494825 0.0009480942785373298
7.117143657644301 0.006069442095578832 1.0685583771895408 0.0009501752199885515
7.3171436576443005 0.006069442095578832 1.0985458448701255 0.000952310419645088
7.517143657644302 0.006069442095578832 1.1285299661895516 0.0009544994874549128
7.717143657644301 0.006069442095578832 1.1585106498109856 0.0009567420270799351
7.917143657644302 0.006069442095578832 1.1884878044080667 0.0009590376361898516
8.117143657644302 0.006069442095578832 1.2184613386651821 0.0009613859067552842
8.317143657644301 0.006069442095578832 1.2484311612777486 0.0009637864253397917
8.5171436576443 0.006069442095578832 1.278397180952489 0.0009662387733903528
8.7171436576443 0.006069442095578832 1.308359306407711 0.0009687425275259404
8.917143657644303 0.006069442095578832 1.3383174463735845 0.000971297259823821
9.117143657644302 0.006069442095578832 1.3682715095924187 0.0009739025381032256
9.317143657644301 0.006069442095578832 1.3982214048189423 0.0009765579262060643
9.5171436576443 0.006069442095578832 1.4281670408205815 0.0009792629842743674
9.7171436576443 0.006069442095578832 1.4581083263777348 0.000982017269024152
9.917143657644303 0.006069442095578832 1.4880451702840547 0.0009848203340154429
10.117143657644302 0.006069442095578832 1.5179774813467213 0.000987671729918176
10.317143657644301 0.006069442095578832 1.5479051683867255 0.00099057100477375
10.5171436576443 0.006069442095578832 1.5778281402391416 0.0009935177042519898
10.7171436576443 0.006069442095578832 1.607746305753409 0.000996511371903326
10.917143657644303 0.006069442095578832 1.6376595737936057 0.0009995515494059862
11.117143657644302 0.006069442095578832 1.667567853238731 0.001002637776808034
11.317143657644301 0.006069442095578832 1.6974710529829773 0.0010057695927640949
11.5171436576443 0.006069442095578832 1.727369081936013 0.0010089465347666315
11.7171436576443 0.006069442095578832 1.7572618490232566 0.001012168139371637
11.917143657644303 0.006069442095578832 1.7871492631861565 0.0010154339424186534
12.117143657644302 0.006069442095578832 1.8170312333824645 0.001018743479245002
12.317143657644301 0.006069442095578832 1.8469076685865176 0.0010220962848941676
12.5171436576443 0.006069442095578832 1.876778477789513 0.0010254918943182593
12.7171436576443 0.006069442095578832 1.906643569999786 0.0010289298425745065
12.917143657644303 0.006069442095578832 1.9365028542430853 0.0010324096650157462
13.117143657644302 0.006069442095578832 1.9663562395628538 0.001035930897474888
13.317143657644301 0.006069442095578832 1.996203635020502 0.0010394930764433374
13.5171436576443 0.006069442095578832 2.0260449496956867 0.001043095739243377
13.717143657644304 0.006069442095578832 2.0558800926865892 0.0010467384241945271
13.917143657644303 0.006069442095578832 2.0857089731101883 0.0010504206707738942
14.117143657644302 0.006069442095578832 2.1155315001025423 0.0010541420197705488
14.317143657644301 0.006069442095578832 2.145347582819062 0.0010579020134339685
14.5171436576443 0.006069442095578832 2.1751571304347888 0.0010617001956165968
14.717143657644304 0.006069442095578832 2.20496005214467 0.0010655361119105752
14.917143657644303 0.006069442095578832 2.234756257163838 0.001069409309778717
15.117143657644302 0.006069442095578832 2.2645456547278857 0.0010733193386797879
15.317143657644301 0.006069442095578832 2.29432815409314 0.0010772657501881791
15.5171436576443 0.006069442095578832 2.3241036645369446 0.0010812480981080533
15.717143657644304 0.006069442095578832 2.353872095357931 0.0010852659385820543
15.917143657644303 0.006069442095578832 2.3836333558762943 0.0010893188301946762
16.117143657644302 0.006069442095578832 2.4133873554340757 0.0010934063340703895
16.3171436576443 0.006069442095578832 2.443134003395431 0.0010975280139666284
16.517143657644304 0.006069442095578832 2.4728732091469134 0.0011016834363617462
16.717143657644304 0.006069442095578832 2.502604882097743 0.0011058721705380482
16.917143657644303 0.006069442095578832 2.5323289316800883 0.001110093788660013
17.117143657644302 0.006069442095578832 2.562045267349341 0.0011143478658478193
17.3171436576443 0.006069442095578832 2.5917537985843864 0.0011186339802462906
17.517143657644304 0.006069442095578832 2.621454434887888 0.0011229517130893836
17.717143657644304 0.006069442095578832 2.6511470857865556 0.0011273006487603294
17.917143657644303 0.006069442095578832 2.6808316608314255 0.0011316803748475542
18.117143657644302 0.006069442095578832 2.710508069598135 0.0011360904821964982
18.3171436576443 0.006069442095578832 2.740176221687195 0.0011405305649574533
18.517143657644304 0.006069442095578832 2.7698360267242714 0.0011450002206295409
18.717143657644304 0.006069442095578832 2.799487394360452 0.0011494990501009481
18.917143657644303 0.006069442095578832 2.8291302342725286 0.0011540266576855467
19.117143657644302 0.006069442095578832 2.8587644561632715 0.0011585826511560104
19.3171436576443 0.006069442095578832 2.8883899697617004 0.0011631666417735492
19.517143657644304 0.006069442095578832 2.918006684823364 0.0011677782443143799
19.717143657644304 0.006069442095578832 2.9476145111306113 0.0011724170770930483
19.917143657644303 0.006069442095578832 2.9772133584928686 0.0011770827619827166
20.117143657644302 0.006069442095578832 3.0068031367469135 0.0011817749244325288
20.3171436576443 0.006069442095578832 3.036383755757151 0.0011864931934821709
20.517143657644304 0.006069442095578832 3.0659551254158846 0.0011912372017737229
20.717143657644304 0.006069442095578832 3.0955171556435945 0.001196006585560929
20.917143657644303 0.006069442095578832 3.1250697563892094 0.0012008009847159712
21.117143657644302 0.006069442095578832 3.1546128376303817 0.001205620042733867
21.3171436576443 0.006069442095578832 3.1841463093737628 0.0012104634067345817
21.517143657644304 0.006069442095578832 3.2136700816552772 0.0012153307274629615
21.717143657644304 0.006069442095578832 3.243184064540393 0.001220221659286577
21.917143657644303 0.006069442095578832 3.2726881681244007 0.0012251358601915823
22.117143657644302 0.006069442095578832 3.302182302532684 0.0012300729917766695
22.3171436576443 0.006069442095578832 3.331666377920993 0.0012350327192452207
22.517143657644304 0.006069442095578832 3.361140304475723 0.0012400147113957377
22.717143657644304 0.006069442095578832 3.39060399241418 0.0012450186406106343
22.917143657644303 0.006069442095578832 3.420057351984862 0.0012500441828434809
23.117143657644302 0.006069442095578832 3.449500293467728 0.0012550910176047747
23.3171436576443 0.006069442095578832 3.478932727174473 0.0012601588279463167
23.517143657644304 0.006069442095578832 3.508354563448798 0.0012652473004442705
23.717143657644304 0.006069442095578832 3.5377657126666877 0.0012703561251809798
23.917143657644303 0.006069442095578832 3.56716608523668 0.0012754849957256084
24.117143657644302 0.006069442095578832 3.596555591600143 0.00128063360911368
24.3171436576443 0.006069442095578832 3.6259341422315434 0.0012858016658255755
24.517143657644304 0.006069442095578832 3.6553016476387197 0.0012909888697640601
24.717143657644304 0.006069442095578832 3.6846580183631588 0.0012961949282308974
24.917143657644303 0.006069442095578832 3.714003164980262 0.0013014195519026096
25.117143657644302 0.006069442095578832 3.743336998099626 0.0013066624548054482
25.3171436576443 0.006069442095578832 3.7726594283653068 0.0013119233542896176
25.517143657644304 0.006069442095578832 3.8019703664560986 0.0013172019710028231
25.717143657644304 0.006069442095578832 3.8312697230857964 0.0013224980288631745
25.917143657644303 0.006069442095578832 3.8605574090034827 0.0013278112550315158
26.117143657644302 0.006069442095578832 3.8898333349937855 0.0013331413798832066
26.3171436576443 0.006069442095578832 3.9190974118771567 0.0013384881369794207
26.517143657644304 0.006069442095578832 3.9483495505101445 0.0013438512630379925
26.717143657644304 0.006069442095578832 3.9775896617856588 0.0013492304979038565
26.917143657644303 0.006069442095578832 4.0068176566332525 0.0013546255845191255
27.117143657644302 0.006069442095578832 4.036033446019382 0.0013600362688928344
27.3171436576443 0.006069442095578832 4.065236940947689 0.001365462300070402
27.517143657644304 0.006069442095578832 4.094428052459262 0.0013709034301028265
27.717143657644304 0.006069442095578832 4.123606691632911 0.0013763594140156704
27.917143657644303 0.006069442095578832 4.152772769585443 0.0013818300097778473
28.117143657644302 0.006069442095578832 4.181926197471927 0.001387314978270251
28.3171436576443 0.006069442095578832 4.2110668864859635 0.0013928140832542568
28.517143657644304 0.006069442095578832 4.240194747859962 0.0013983270913401195
28.717143657644304 0.006069442095578832 4.269309692865403 0.0014038537719552916
28.917143657644303 0.006069442095578832 4.298411632813117 0.0014093938973126976
29.117143657644302 0.006069442095578832 4.327500479053548 0.0014149472423789734
29.3171436576443 0.006069442095578832 4.356576142977024 0.0014205135848427066
29.517143657644304 0.006069442095578832 4.3856385360140315 0.0014260927050826924
29.7171436576443 0.006069442095578832 4.414687569635479 0.0014316843861362245
29.917143657644303 0.006069442095578832 4.443723155352975 0.0014372884136674478
30.117143657644306 0.006069442095578832 4.47274520471909 0.00144290457593578
30.3171436576443 0.006069442095578832 4.5017536293276255 0.0014485326637644273
30.517143657644304 0.006069442095578832 4.530748340813893 0.0014541724705090116
30.7171436576443 0.006069442095578832 4.55972925085497 0.0014598237920263161
30.917143657644303 0.006069442095578832 4.588696271169979 0.0014654864266431715
31.117143657644306 0.006069442095578832 4.617649313520356 0.0014711601751254942
31.3171436576443 0.006069442095578832 4.646588289710106 0.001476844840647485
31.517143657644304 0.006069442095578832 4.6755131115860955 0.0014825402287610096
31.7171436576443 0.006069442095578832 4.704423691038297 0.0014882461473651595
31.917143657644303 0.006069442095578832 4.733319940000074 0.0014939624066760175
32.117143657644306 0.006069442095578832 4.762201770448439 0.0014996888191966223
32.3171436576443 0.006069442095578832 4.791069094404328 0.0015054251996871578
32.517143657644304 0.006069442095578832 4.819921823932867 0.001511171365135361
32.7171436576443 0.006069442095578832 4.848759871143635 0.0015169271347271638
32.9171436576443 0.006069442095578832 4.877583148190944 0.0015226923298175769
33.117143657644306 0.006069442095578832 4.90639156727409 0.001528466773901814
33.3171436576443 0.006069442095578832 4.9351850406376325 0.0015342502925866754
33.517143657644304 0.006069442095578832 4.9639634805716595 0.0015400427135621856
33.7171436576443 0.006069442095578832 4.99272679941205 0.0015458438665734912
33.9171436576443 0.006069442095578832 5.021474909540749 0.0015516535833930319
34.117143657644306 0.006069442095578832 5.050207723386025 0.0015574716977929792
34.3171436576443 0.006069442095578832 5.078925153422746 0.0015632980455179515
34.517143657644304 0.006069442095578832 5.10762711217264 0.0015691324642580068
34.7171436576443 0.006069442095578832 5.136313512204561 0.0015749747936219197
34.9171436576443 0.006069442095578832 5.164984266134761 0.001580824875110739
35.117143657644306 0.006069442095578832 5.1936392866271515 0.001586682552091635
35.3171436576443 0.006069442095578832 5.222278486393568 0.0015925476697720303
35.517143657644304 0.006069442095578832 5.250901778194046 0.001598420075174028
35.71714365764431 0.006069442095578832 5.279509074837072 0.0016042996171091214
35.9171436576443 0.006069442095578832 5.308100289179857 0.0016101861461532043
36.117143657644306 0.006069442095578832 5.336675334128608 0.0016160795146218684
36.3171436576443 0.006069442095578832 5.365234122638779 0.0016219795765459973
36.517143657644304 0.006069442095578832 5.39377656771535 0.0016278861876476518
36.71714365764431 0.006069442095578832 5.4223025824130815 0.0016337992053162493
36.9171436576443 0.006069442095578832 5.450812079836788 0.0016397184885850386
37.117143657644306 0.006069442095578832 5.479304973141593 0.0016456438981078618
37.3171436576443 0.006069442095578832 5.507781175533201 0.001651575296136216
37.517143657644304 0.006069442095578832 5.536240600268168 0.0016575125464966033
37.71714365764431 0.006069442095578832 5.564683160654143 0.001663455514568164
37.9171436576443 0.006069442095578832 5.59310877005016 0.001669404067260616
38.117143657644306 0.006069442095578832 5.62151734186688 0.0016753580729924626
38.3171436576443 0.006069442095578832 5.649908789566866 0.0016813174016695044
38.517143657644304 0.006069442095578832 5.678283026664847 0.001687281924663624
38.71714365764431 0.006069442095578832 5.706639966727975 0.0016932515147918624
38.9171436576443 0.006069442095578832 5.734979523376093 0.0016992260462957711
39.117143657644306 0.006069442095578832 5.763301610281995 0.0017052053948210485
39.3171436576443 0.006069442095578832 5.791606141171694 0.0017111894373974537
39.517143657644304 0.006069442095578832 5.819893029824679 0.0017171780524189938
39.71714365764431 0.006069442095578832 5.848162190074186 0.0017231711196243893
39.9171436576443 0.006069442095578832 5.876413535807443 0.0017291685200778039
40.117143657644306 0.006069442095578832 5.904646980965958 0.001735170136149854
40.3171436576443 0.006069442095578832 5.932862439545757 0.0017411758514988762
40.517143657644304 0.006069442095578832 5.961059825597659 0.0017471855510524617
40.71714365764431 0.006069442095578832 5.989239053227541 0.001753199120989259
40.9171436576443 0.006069442095578832 6.017400036596584 0.0017592164487210242
41.117143657644306 0.006069442095578832 6.045542689921551 0.0017652374228749408
41.3171436576443 0.006069442095578832 6.073666927475035 0.001771261933276185
41.517143657644304 0.006069442095578832 6.101772663585738 0.0017772898709307499
41.71714365764431 0.006069442095578832 6.129859812638712 0.001783321128008512
41.9171436576443 0.006069442095578832 6.157928289075625 0.001789355597826547
42.117143657644306 0.006069442095578832 6.1859780073950335 0.0017953931748326936
42.3171436576443 0.006069442095578832 6.214008882152632 0.0018014337545893518
42.517143657644304 0.006069442095578832 6.242020827961512 0.001807477233757522
42.71714365764431 0.006069442095578832 6.270013759492432 0.0018135235100810827
42.9171436576443 0.006069442095578832 6.2979875914740635 0.0018195724823712929
43.117143657644306 0.006069442095578832 6.325942238693269 0.0018256240504915364
43.3171436576443 0.006069442095578832 6.353877615995335 0.0018316781153422796
43.517143657644304 0.006069442095578832 6.381793638284271 0.001837734578846268
43.71714365764431 0.006069442095578832 6.4096902205230215 0.0018437933439339283
43.9171436576443 0.006069442095578832 6.437567277733763 0.001849854314529005
44.117143657644306 0.006069442095578832 6.465424724998144 0.0018559173955344024
44.3171436576443 0.006069442095578832 6.493262477457548 0.0018619824928182425
44.517143657644304 0.006069442095578832 6.521080450313354 0.0018680495132001361
44.71714365764431 0.006069442095578832 6.548878558827194 0.0018741183644376584
44.9171436576443 0.006069442095578832 6.576656718321206 0.0018801889552130299
45.117143657644306 0.006069442095578832 6.604414844178301 0.0018862611951199996
45.3171436576443 0.006069442095578832 6.632152851842412 0.001892334994650929
45.517143657644304 0.006069442095578832 6.659870656818757 0.0018984102651840706
45.71714365764431 0.006069442095578832 6.687568174674096 0.0019044869189710429
45.9171436576443 0.006069442095578832 6.715245321036986 0.001910564869124493
46.117143657644306 0.006069442095578832 6.7429020115980425 0.0019166440296059521
46.3171436576443 0.006069442095578832 6.770538162110183 0.0019227243152138709
46.517143657644304 0.006069442095578832 6.798153688388905 0.0019288056415718469
46.71714365764431 0.006069442095578832 6.825748506312525 0.0019348879251170244
46.9171436576443 0.006069442095578832 6.853322531822442 0.0019409710830886782
47.117143657644306 0.006069442095578832 6.880875680923394 0.0019470550335169675
47.3171436576443 0.006069442095578832 6.908407869683706 0.001953139695211866
47.517143657644304 0.006069442095578832 6.935919014235562 0.0019592249877522674
47.71714365764431 0.006069442095578832 6.963409030775239 0.0019653108314752433
47.9171436576443 0.006069442095578832 6.990877835563382 0.0019713971474654888
48.117143657644306 0.006069442095578832 7.018325344925249 0.0019774838575449104
48.3171436576443 0.006069442095578832 7.045751475250964 0.001983570884262387
48.517143657644304 0.006069442095578832 7.0731561429957805 0.001989658150883685
48.71714365764431 0.006069442095578832 7.100539264680326 0.00199574558138153
48.9171436576443 0.006069442095578832 7.127900756890861 0.0020018331004258284
49.117143657644306 0.006069442095578832 7.155240536279539 0.0020079206333740527
49.3171436576443 0.006069442095578832 7.182558519564647 0.0020140081062617536
49.517143657644304 0.006069442095578832 7.209854623530872 0.002020095445793242
49.71714365764431 0.006069442095578832 7.23712876502955 0.002026182579332401
49.9171436576443 0.006069442095578832 7.2643808609789104 0.0020322694348936434
50.117143657644306 0.006069442095578832 7.291610828364348 0.002038355941133012
50.3171436576443 0.006069442095578832 7.318818584238658 0.0020444420273394146
50.517143657644304 0.006069442095578832 7.346004045722296 0.0020505276234259956
