angle data err_data 
-2.6828563423556995 7850.75 32.29205060505083
-2.4828563423556993 1154.5 15.046015452523681
-2.2828563423556996 1355.4166666666667 15.727918514246253
-2.0828563423556994 1602.0833333333333 17.830394870621408
-1.8828563423556994 2345.0833333333335 18.87134133432364
-1.6828563423556995 3368.8333333333335 24.232590343237295
-1.4828563423556993 3750.5 24.015540821745546
-1.2828563423556993 4375.916666666667 25.471314968921035
-1.0828563423556994 4417.833333333333 29.665283239867044
-0.8828563423556994 4410.083333333333 28.595908686401835
-0.6828563423556995 4070.0 24.369939532678195
-0.4828563423556993 4060.4166666666665 22.911804063638012
-0.2828563423556991 3832.75 22.96646060392276
-0.08285634235569939 3493.5833333333335 22.22957601226188
0.11714365764430079 3295.0 25.107194218255525
0.3171436576443005 3212.1666666666665 24.628374142120915
0.5171436576443007 3485.25 22.830734041939888
0.7171436576443009 3667.0833333333335 27.960311940337522
0.9171436576443006 4194.916666666667 26.613251155910117
1.1171436576443008 8796.25 43.391889433764746
1.3171436576443005 5141.0 34.61399683367014
1.5171436576443007 5546.75 27.003717709633005
1.7171436576443009 5722.75 35.78306907406315
1.917143657644301 6816.25 29.695550842591487
2.1171436576443012 19537.666666666668 66.9120306134528
2.3171436576443005 48123.583333333336 80.45591139482623
2.5171436576443007 53033.166666666664 99.17067069605068
2.717143657644301 55172.63901175783 92.11841963712402
2.917143657644301 54264.19704313611 105.45255695704513
3.1171436576443012 54709.84114411857 106.34705600991374
3.3171436576443005 54244.80527929561 88.10230288089906
3.5171436576443007 54028.38636170462 86.50310834633518
3.717143657644301 53854.91427175806 106.22371970905823
3.917143657644301 53977.269366307584 94.84058590927697
4.117143657644301 53748.044826490055 85.4591967118655
4.3171436576443005 53875.16244559587 85.02330235398546
4.517143657644301 53572.79747624069 110.72244443850228
4.717143657644301 53926.9791425326 100.7606311344957
4.917143657644301 53539.72191310194 120.31048084657178
5.117143657644301 53031.70258891483 100.79717014060392
5.3171436576443005 53734.688678933715 86.82896607529389
5.517143657644302 53745.997540687975 90.35653519111406
5.717143657644301 53455.697846196934 121.7842448742814
5.9171436576443 53648.45414262692 86.17179599658016
6.117143657644301 53574.45705747375 94.09232652872828
6.3171436576443005 53642.458375793794 91.31129971620258
6.517143657644302 53510.67255073162 100.50124450998767
