angle data err_data 
-2.6828563423556995 12179.20242059638 58.18587279475043
-2.4828563423556993 1384.4947186060563 16.48779983325072
-2.2828563423556996 1636.6245639118245 22.90932559020486
-2.0828563423556994 1993.1378332327986 23.853449680711165
-1.8828563423556994 2874.87253176263 24.66202212366513
-1.6828563423556995 3923.7269625181125 31.036666243797274
-1.4828563423556993 4540.347070605172 28.68316614550592
-1.2828563423556993 5484.798518715099 35.855704775659845
-1.0828563423556994 5799.931436724294 33.221070458131955
-0.8828563423556994 6009.017558938823 38.06413932986419
-0.6828563423556995 5539.46189394231 34.41841605442416
-0.4828563423556993 5461.305753182239 32.39935703196052
-0.2828563423556991 5032.136531833519 34.09373692695896
-0.08285634235569939 4363.524386422917 26.368195078038113
0.11714365764430079 4109.206947471586 30.87493301444984
0.3171436576443005 3972.0017108543343 28.20003080311703
0.5171436576443007 4221.138068294628 32.41344132131325
0.7171436576443009 4478.155550894917 27.68778632822699
0.9171436576443006 5045.543655480314 31.20772651504951
1.1171436576443008 12409.570174405284 67.20721257796578
1.3171436576443005 6152.271842705749 30.56057082821829
1.5171436576443007 6654.883907378401 38.0924097753154
1.7171436576443009 6983.1033419282985 41.91047064027172
1.917143657644301 8237.131583295342 39.080856974129674
2.1171436576443012 24989.64902382596 60.915155324363475
2.3171436576443005 45401.35258048584 94.67292497216833
2.5171436576443007 49801.719648679726 106.04985028805628
2.717143657644301 54972.64300879731 111.07651362109652
2.917143657644301 56848.75527944099 123.13270291551935
3.1171436576443012 58027.072906894144 107.79629409666622
3.3171436576443005 57366.086151444964 118.03882271581637
3.5171436576443007 57821.65225445296 113.89906575817187
3.717143657644301 57535.7070461231 122.0927186747173
3.917143657644301 57977.804635413275 128.93308993727757
4.117143657644301 58159.05293606368 120.45397426918085
4.3171436576443005 58479.56691159563 114.86400503756292
4.517143657644301 58528.45065535927 103.29593681347211
4.717143657644301 59227.00216146909 103.38935178749563
4.917143657644301 59341.13122114863 97.98088826123008
5.117143657644301 59153.00522986947 127.42477514914648
5.3171436576443005 60392.74782788582 135.06862025676742
5.517143657644302 60854.115408989914 112.21240380392561
5.717143657644301 60976.31090786369 101.68428410378036
5.9171436576443 61572.095515505134 101.6851635928618
6.117143657644301 62112.69368769852 114.16512130493174
6.3171436576443005 62817.875826269454 133.18993644932354
6.517143657644302 63341.873057407975 112.65054590292169
6.717143657644301 64225.630320981894 146.2102508760513
6.917143657644302 64907.12038492751 115.0363465238343
7.117143657644301 66378.09964526791 113.62726903656815
7.3171436576443005 66562.36579938825 144.1696458371222
7.517143657644302 68055.00183797357 138.5946315790001
7.717143657644301 69628.35792439993 126.21674255148466
7.917143657644302 71331.40042373 120.06147683624853
8.117143657644302 73267.98935307622 105.69254202206149
8.317143657644301 75290.87693191806 129.96105919951688
8.5171436576443 76863.50105333679 117.56441506286376
8.7171436576443 79691.7306566225 145.71422146225692
8.917143657644303 81474.21448444924 136.80469241450885
9.117143657644302 82319.94994091228 154.86316276791914
9.317143657644301 86964.56345071249 139.88719426091964
9.5171436576443 89440.1082790164 190.07362896248605
9.7171436576443 90832.25088080199 130.38242807018466
9.917143657644303 92348.93050605025 137.13984692419194
10.117143657644302 92865.8125044088 158.29318801670902
10.317143657644301 92662.03045073294 126.88058746587366
10.5171436576443 92530.05853464906 155.14720374288956
10.7171436576443 91808.68950011845 136.01684112331208
10.917143657644303 90969.8005383682 118.83546255106936
11.117143657644302 89893.9765973483 133.21113303996432
11.317143657644301 87382.32900949132 158.11754204200503
11.5171436576443 86159.85470119586 126.68910660911085
11.7171436576443 85089.80263855928 123.76385078606263
11.917143657644303 83863.93900906088 124.50683402132343
12.117143657644302 82837.02522956606 109.85657352008582
12.317143657644301 81679.38968653219 112.91443944429928
12.5171436576443 79636.36692380399 109.90575094701141
12.7171436576443 78776.69639591049 114.89845850242006
12.917143657644303 77782.02580705193 127.39527727016922
13.117143657644302 75507.14887051971 155.01603219017503
13.317143657644301 76692.9812003732 111.90382102669032
13.5171436576443 76024.82869431871 102.55677596317847
13.717143657644304 75415.21983025859 124.1487543846855
13.917143657644303 74904.4849770102 134.49474843848435
