angle data err_data 
-2.6828563423556995 1222.7173218627686 29.878553021961974
-2.4828563423556993 492.307388377908 14.342743333282796
-2.2828563423556996 559.1889721225974 25.234413142615463
-2.0828563423556994 657.412832155506 13.289880957130748
-1.8828563423556994 1214.2034654758243 19.481982100249805
-1.6828563423556995 1994.988054511902 33.0800965235239
-1.4828563423556993 2071.012621672196 25.16364707161571
-1.2828563423556993 2074.9860397504885 28.1187904263439
-1.0828563423556994 1738.2988354463548 22.39634249305131
-0.8828563423556994 1369.3591744261914 19.710629922918642
-0.6828563423556995 1274.913469121788 24.567562255685274
-0.4828563423556993 1290.2398742616492 24.658433586036008
-0.2828563423556991 1315.4045261669023 28.61115992101442
-0.08285634235569939 1305.591977413986 17.72442554193794
0.11714365764430079 1335.0899626525725 18.095506502830222
0.3171436576443005 1327.3346072658976 25.670984112452423
0.5171436576443007 1455.6904929981113 24.910675436252447
0.7171436576443009 1591.3580435740103 26.494868013196665
0.9171436576443006 2029.5007800466649 27.511276510884205
1.1171436576443008 2577.069568095488 37.84369995323733
1.3171436576443005 2396.3052697539274 40.218087635787505
1.5171436576443007 2653.089221823723 29.34745494487383
1.7171436576443009 2489.871406075055 31.8955374973081
1.917143657644301 3008.4598478521134 30.358623613906087
2.1171436576443012 5246.066071676377 40.96297603650831
2.3171436576443005 6958.740693526131 51.854178302617285
2.5171436576443007 7024.906229340614 49.13503485056101
2.717143657644301 7269.9031870368335 55.337153270559654
2.917143657644301 7172.336443857453 66.2601323591878
3.1171436576443012 7504.581982945189 49.53483591257511
3.3171436576443005 7653.009792577449 45.54502365052188
3.5171436576443007 7425.442172715478 59.49758086032143
3.717143657644301 7011.138285122062 54.529584797503986
3.917143657644301 7061.915619008727 56.67276248932498
4.117143657644301 7016.500552836897 64.77690128000347
4.3171436576443005 7088.938092243159 51.19319807106818
4.517143657644301 6967.828814573379 65.21107914812478
4.717143657644301 7027.410314986858 43.030607567838295
4.917143657644301 6868.733329019266 53.71786932365246
5.117143657644301 6607.910362280872 55.869930483173384
5.3171436576443005 6850.284448563504 49.628688644088435
5.517143657644302 6846.713130391861 46.479663036441224
5.717143657644301 6837.889429152024 50.67883358674813
5.9171436576443 6802.698309525992 53.440703359177085
6.117143657644301 6732.317765822722 61.29017853354239
6.3171436576443005 6776.656374718527 42.27775686099124
6.517143657644302 6778.9306067607795 47.77918852228984
6.717143657644301 6692.5563200200595 57.08715876730242
6.917143657644302 6720.524778030734 53.447360180428554
7.117143657644301 6701.26875602689 61.60556309619575
7.3171436576443005 6735.061867889911 55.57963709832973
7.517143657644302 6660.314103322092 55.96036412702097
7.717143657644301 6795.648908465319 51.948509349920734
7.917143657644302 6747.732445886919 48.41334444380469
8.117143657644302 6844.523524529334 45.21053069005198
8.317143657644301 6897.24578802319 49.36004159261078
8.5171436576443 6887.950837689016 50.694154378960405
8.7171436576443 6982.680472671204 42.04279348136439
8.917143657644303 6834.759036000665 54.53437358095444
9.117143657644302 6410.485098473234 46.61399816610979
9.317143657644301 6819.995340610613 48.296329901913055
9.5171436576443 6958.8780912022785 51.822363992238934
9.7171436576443 7012.856620791605 53.3725664958155
9.917143657644303 6975.5169648894735 80.08975355247802
10.117143657644302 7006.742274439418 53.368886286112854
10.317143657644301 6925.650881077461 64.44621848249578
10.5171436576443 7016.6262306683275 50.40392637453623
10.7171436576443 7012.422046888111 61.13268195042305
10.917143657644303 7009.865058125022 43.04154354620214
11.117143657644302 7066.44139264523 53.45485909802323
