  0.00000E+00 -0.54509E+00 -0.70918E+00 -0.67922E+00 -0.73553E+00  0.31537E+00  0.32654E+00
  0.50000E-01 -0.51321E+00 -0.63276E+00 -0.66074E+00 -0.69919E+00  0.31543E+00  0.32934E+00
  0.10000E+00 -0.42339E+00 -0.43240E+00 -0.60857E+00 -0.60417E+00  0.31445E+00  0.33734E+00
  0.15000E+00 -0.29179E+00 -0.18041E+00 -0.53176E+00 -0.48554E+00  0.30929E+00  0.34915E+00
  0.20000E+00 -0.14147E+00  0.65386E-02 -0.44316E+00 -0.47914E+00  0.29592E+00  0.40672E-01
  0.25000E+00  0.26035E-02  0.15759E+00 -0.35663E+00 -0.31637E+00  0.27089E+00  0.20284E+00
  0.30000E+00  0.11858E+00  0.21375E+00 -0.28410E+00 -0.18518E+00  0.23250E+00  0.41535E+00
  0.35000E+00  0.19207E+00  0.17951E+00 -0.23345E+00 -0.17482E+00  0.18232E+00  0.35998E+00
  0.40000E+00  0.21845E+00  0.12006E+00 -0.20681E+00 -0.20638E+00  0.12441E+00  0.24195E+00
  0.45000E+00  0.20276E+00  0.70611E-01 -0.20106E+00 -0.27440E+00  0.65206E-01 -0.10883E-01
  0.50000E+00  0.15750E+00  0.61806E-01 -0.20891E+00 -0.29393E+00  0.12081E-01 -0.18600E+00
  0.55000E+00  0.99518E-01  0.73635E-01 -0.22121E+00 -0.26734E+00 -0.28341E-01 -0.14947E+00
  0.60000E+00  0.44983E-01  0.83246E-01 -0.22920E+00 -0.22913E+00 -0.51723E-01 -0.77190E-01
  0.65000E+00  0.64101E-02  0.78493E-01 -0.22652E+00 -0.19580E+00 -0.56843E-01 -0.19294E-01
  0.70000E+00 -0.10040E-01  0.64679E-01 -0.21079E+00 -0.16549E+00 -0.46103E-01  0.31708E-01
  0.75000E+00 -0.48286E-02  0.51000E-01 -0.18324E+00 -0.13362E+00 -0.24456E-01  0.69670E-01
  0.80000E+00  0.16031E-01  0.43401E-01 -0.14825E+00 -0.11699E+00  0.15755E-02  0.46254E-01
  0.85000E+00  0.43244E-01  0.44952E-01 -0.11190E+00 -0.10513E+00  0.25474E-01  0.32182E-02
  0.90000E+00  0.67390E-01  0.53380E-01 -0.79950E-01 -0.87218E-01  0.42235E-01 -0.12837E-01
