 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials
  21.86061     0.98811
  21.92606     0.98728
  21.99151     0.99351
  22.05696     0.96620
  22.12242     1.01999
  22.18787     1.00128
  22.25332     1.00733
  22.31877     0.99492
  22.38422     0.97721
  22.44967     0.99449
  22.51512     1.00837
  22.58057     1.01207
  22.64602     1.01119
  22.71147     1.00661
  22.77693     1.02025
