Q (Ang^-1), RMC, Data
  0.46824702735654544       ,   0.67441403010918466       ,   0.16296815363284450     
  0.49828222786331428       ,   0.80798779100817619       ,   0.20883077047079401     
  0.52831742837008311       ,   0.85827561695606380       ,   0.23445231878189979     
  0.55835262887685189       ,   0.84548501758712646       ,   0.24328827046603393     
  0.58838782938362078       ,   0.80703744943642686       ,   0.24332905254777235     
  0.61842302989038966       ,   0.78011356754055516       ,   0.24337211315307217     
  0.64845823039715844       ,   0.78723870764168125       ,   0.24966027632510598     
  0.67849343090392722       ,   0.83010229821559534       ,   0.26407970199840580     
  0.70852863141069611       ,   0.89291782082573534       ,   0.28436518852449805     
  0.73856383191746500       ,   0.95264689133075775       ,   0.30593222419945482     
  0.76859903242423377       ,   0.99092350603811807       ,   0.32437121081509623     
  0.79863423293100255       ,    1.0023822274833003       ,   0.33750075840175886     
  0.82866943343777144       ,   0.99615748755145506       ,   0.34619154636031590     
  0.85870463394454033       ,   0.99054275303293815       ,   0.35376813134536561     
  0.88873983445130911       ,    1.0037485886791464       ,   0.36440575055025159     
  0.91877503495807789       ,    1.0451683418817255       ,   0.38131455258335373     
  0.94881023546484677       ,    1.1110414295280178       ,   0.40551417872622564     
  0.97884543597161555       ,    1.1862528999154580       ,   0.43567685879132845     
   1.0088806364783844       ,    1.2512396224148086       ,   0.46902148120325332     
   1.0389158369851534       ,    1.2907990480223737       ,   0.50279495842672184     
   1.0689510374919222       ,    1.3009048039898217       ,   0.53566204949856511     
   1.0989862379986910       ,    1.2906380523899268       ,   0.56841116200770592     
   1.1290214385054598       ,    1.2785317383338799       ,   0.60371085261083246     
   1.1590566390122286       ,    1.2850126141761880       ,   0.64506361366372145     
   1.1890918395189973       ,    1.3241967349657040       ,   0.69542130143416880     
   1.2191270400257661       ,    1.3984276105447944       ,   0.75602566990631881     
   1.2491622405325351       ,    1.4976579525227587       ,   0.82589575873234211     
   1.2791974410393041       ,    1.6036777055958273       ,   0.90208278344507642     
   1.3092326415460729       ,    1.6972024968320820       ,   0.98049475609846259     
   1.3392678420528417       ,    1.7647827616149008       ,    1.0568942692866004     
   1.3693030425596104       ,    1.8027630702362263       ,    1.1276667994244440     
   1.3993382430663792       ,    1.8169254067936580       ,    1.1901259602780461     
   1.4293734435731480       ,    1.8183348666878663       ,    1.2423728317074922     
   1.4594086440799168       ,    1.8174519789724908       ,    1.2829364657273776     
   1.4894438445866856       ,    1.8191531968359196       ,    1.3104977254330741     
   1.5194790450934548       ,    1.8207262346145481       ,    1.3239135955079506     
   1.5495142456002235       ,    1.8134945937366629       ,    1.3225654789883350     
   1.5795494461069923       ,    1.7871273308532691       ,    1.3068532595313740     
   1.6095846466137611       ,    1.7345978371467363       ,    1.2785478596262563     
   1.6396198471205299       ,    1.6556040117068931       ,    1.2407527286767104     
   1.6696550476272987       ,    1.5570581552254845       ,    1.1973923803798312     
   1.6996902481340674       ,    1.4505977599950290       ,    1.1523652105489697     
   1.7297254486408362       ,    1.3483461797542557       ,    1.1086652377316608     
   1.7597606491476054       ,    1.2588174237430372       ,    1.0678132784030512     
   1.7897958496543742       ,    1.1846622872478270       ,    1.0298224532575786     
   1.8198310501611430       ,    1.1230335195802807       ,   0.99370478450310906     
   1.8498662506679118       ,    1.0681526397941621       ,   0.95830060475758427     
   1.8799014511746805       ,    1.0147321121968074       ,   0.92307973986243974     
   1.9099366516814493       ,   0.96063756921945398       ,   0.88858134212221496     
   1.9399718521882181       ,   0.90764540024188578       ,   0.85631965100225382     
   1.9700070526949869       ,   0.86010781261460401       ,   0.82821513960347315     
   2.0000422532017561       ,   0.82232262177029192       ,   0.80581297953714681     
