Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
095511.692        3959       16790  0.286E-01  0.983E+00
095523.690        5016       30714  0.288E-01  0.983E+00
095535.690        5866       45269  0.289E-01  0.983E+00
095547.693        6555       59430  0.290E-01  0.983E+00
095559.690        7140       73430  0.291E-01  0.983E+00
095611.690        7681       87309  0.294E-01  0.983E+00
095623.691        8230      102306  0.297E-01  0.983E+00
095635.691        8770      116855  0.302E-01  0.982E+00
095647.691        9309      131069  0.302E-01  0.982E+00
095659.689        9832      146375  0.303E-01  0.982E+00
095711.690       10318      161023  0.301E-01  0.982E+00
095723.689       10818      175983  0.298E-01  0.982E+00
095735.692       11293      190882  0.297E-01  0.982E+00
095747.690       11748      205660  0.298E-01  0.982E+00
095759.690       12225      220294  0.298E-01  0.982E+00
095811.690       12702      234555  0.297E-01  0.982E+00
095823.690       13179      249567  0.295E-01  0.982E+00
095835.691       13639      264063  0.298E-01  0.982E+00
095847.692       14043      277668  0.300E-01  0.982E+00
095859.689       14493      291985  0.303E-01  0.982E+00
095911.692       14970      306157  0.304E-01  0.982E+00
095923.691       15386      320145  0.303E-01  0.982E+00
095935.692       15832      333646  0.309E-01  0.969E+00
095947.692       16275      348670  0.300E-01  0.982E+00
095959.691       16691      362487  0.299E-01  0.982E+00
100011.690       17129      376578  0.300E-01  0.982E+00
100023.690       17623      391589  0.299E-01  0.982E+00
100035.691       18079      406371  0.301E-01  0.982E+00
100047.691       18504      420838  0.301E-01  0.982E+00
100059.691       19017      436058  0.297E-01  0.982E+00
100111.691       19471      450852  0.297E-01  0.982E+00
100123.691       19919      465798  0.297E-01  0.982E+00
100135.691       20371      479920  0.299E-01  0.982E+00
100147.691       20858      495122  0.299E-01  0.982E+00
100159.690       21368      510688  0.301E-01  0.982E+00
100211.689       21886      526297  0.301E-01  0.982E+00
100223.690       22408      542113  0.298E-01  0.982E+00
100235.690       22949      558048  0.302E-01  0.982E+00
100247.691       23444      573354  0.298E-01  0.982E+00
100259.693       23901      587502  0.300E-01  0.982E+00
100311.692       24354      601944  0.301E-01  0.982E+00
100323.691       24797      615819  0.302E-01  0.982E+00
100335.692       25243      629848  0.303E-01  0.982E+00
100347.692       25698      644558  0.303E-01  0.982E+00
100359.691       26133      658035  0.301E-01  0.982E+00
100411.692       26620      672455  0.302E-01  0.982E+00
100423.689       27089      686314  0.306E-01  0.982E+00
100435.690       27523      700277  0.305E-01  0.982E+00
100447.691       28005      715522  0.307E-01  0.982E+00
100459.692       28441      730152  0.307E-01  0.982E+00
100511.695       28920      745082  0.310E-01  0.982E+00
100523.691       29385      759157  0.309E-01  0.982E+00
100535.692       29838      773294  0.306E-01  0.982E+00
100547.691       30301      787938  0.306E-01  0.982E+00
100559.691       30747      802983  0.306E-01  0.982E+00
100611.689       31192      817324  0.302E-01  0.982E+00
100623.692       31645      831914  0.304E-01  0.982E+00
100635.690       32086      846848  0.303E-01  0.982E+00
100647.690       32572      861880  0.303E-01  0.982E+00
100659.690       33019      875673  0.299E-01  0.982E+00
100711.691       33487      890996  0.301E-01  0.982E+00
100723.691       33941      906208  0.301E-01  0.982E+00
100735.691       34405      921375  0.304E-01  0.982E+00
100747.691       34872      936296  0.304E-01  0.982E+00
100759.691       35368      951653  0.303E-01  0.982E+00
100811.690       35826      966799  0.302E-01  0.982E+00
100823.691       36279      982131  0.302E-01  0.982E+00
100835.691       36717      996655  0.303E-01  0.982E+00
100847.692       37156     1011452  0.302E-01  0.982E+00
100859.691       37620     1026407  0.301E-01  0.982E+00
100911.691       38077     1041549  0.299E-01  0.982E+00
