Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
160615.826        4500       16356  0.532E-02  0.333E+00
160627.823        5853       29643  0.479E-02  0.333E+00
160639.826        7080       41819  0.437E-02  0.334E+00
160651.825        8421       54931  0.410E-02  0.335E+00
160703.825        9618       67166  0.389E-02  0.335E+00
160715.826       11006       80777  0.367E-02  0.336E+00
160727.827       12269       93492  0.364E-02  0.336E+00
160739.824       13570      106398  0.354E-02  0.336E+00
160751.824       14838      119408  0.345E-02  0.336E+00
160803.824       16189      132906  0.339E-02  0.336E+00
160815.825       17541      146473  0.339E-02  0.336E+00
160827.824       18798      159155  0.334E-02  0.336E+00
160839.828       20172      172722  0.330E-02  0.335E+00
160851.825       21556      186510  0.327E-02  0.335E+00
160903.824       22946      200167  0.323E-02  0.335E+00
160915.823       24295      213645  0.319E-02  0.335E+00
160927.823       25646      226928  0.311E-02  0.335E+00
160939.827       27060      240513  0.306E-02  0.335E+00
160951.826       28433      254031  0.299E-02  0.335E+00
161003.828       29716      267506  0.291E-02  0.335E+00
161015.828       31056      281063  0.287E-02  0.335E+00
161027.824       32428      294541  0.288E-02  0.335E+00
161039.824       33878      308230  0.288E-02  0.334E+00
161051.824       35194      321746  0.281E-02  0.334E+00
161103.824       36478      334480  0.280E-02  0.334E+00
161115.827       37769      347480  0.271E-02  0.334E+00
161127.825       39099      360793  0.268E-02  0.334E+00
161139.824       40399      374083  0.265E-02  0.334E+00
161151.827       41720      387423  0.259E-02  0.334E+00
161203.824       43024      401099  0.253E-02  0.334E+00
161215.830       44265      413819  0.241E-02  0.334E+00
161227.825       45535      426915  0.237E-02  0.334E+00
161239.827       46869      440602  0.235E-02  0.334E+00
161251.825       48218      454134  0.232E-02  0.334E+00
161303.824       49519      467158  0.227E-02  0.334E+00
161315.825       50862      480721  0.231E-02  0.334E+00
161327.824       52229      494179  0.235E-02  0.333E+00
161339.827       53612      507735  0.232E-02  0.333E+00
161351.824       54944      521077  0.231E-02  0.333E+00
161403.825       56345      534626  0.223E-02  0.333E+00
161415.823       57649      547649  0.214E-02  0.333E+00
161427.825       59048      561379  0.215E-02  0.333E+00
161439.824       60422      574884  0.209E-02  0.334E+00
161451.823       61741      588213  0.210E-02  0.333E+00
161503.823       63075      601710  0.210E-02  0.333E+00
161515.823       64348      614705  0.209E-02  0.333E+00
161527.824       65590      627764  0.207E-02  0.333E+00
161539.824       66876      640781  0.201E-02  0.333E+00
161551.823       68131      653812  0.204E-02  0.332E+00
161603.824       69409      666151  0.198E-02  0.333E+00
161615.826       70678      678726  0.202E-02  0.332E+00
161627.827       71932      691467  0.202E-02  0.332E+00
161639.827       73227      704929  0.199E-02  0.332E+00
161651.828       74560      718195  0.195E-02  0.332E+00
161703.824       75840      731557  0.187E-02  0.332E+00
161715.827       77083      744308  0.182E-02  0.333E+00
161727.824       78466      757721  0.179E-02  0.333E+00
161739.825       79795      771214  0.187E-02  0.332E+00
161751.823       81165      784707  0.182E-02  0.332E+00
161803.829       82482      798192  0.181E-02  0.332E+00
161815.826       83812      811678  0.173E-02  0.332E+00
161827.825       85094      825016  0.168E-02  0.332E+00
161839.827       86349      837851  0.161E-02  0.333E+00
161851.829       87574      850453  0.164E-02  0.332E+00
161903.824       88791      863018  0.166E-02  0.332E+00
161915.825       90090      876130  0.174E-02  0.332E+00
161927.823       91385      889300  0.169E-02  0.332E+00
161939.830       92630      901813  0.160E-02  0.332E+00
161951.825       93865      914325  0.150E-02  0.333E+00
162003.823       95099      926680  0.155E-02  0.332E+00
162015.824       96444      940313  0.151E-02  0.332E+00
162027.825       97756      954072  0.151E-02  0.332E+00
162039.825       99105      967638  0.153E-02  0.332E+00
162051.825      100451      981082  0.157E-02  0.331E+00
162103.825      101610      993552  0.146E-02  0.332E+00
162115.824      102880     1006405  0.150E-02  0.332E+00
162127.825      104197     1019448  0.147E-02  0.332E+00
162139.825      105498     1032679  0.145E-02  0.332E+00
162151.826      106797     1046237  0.141E-02  0.332E+00
162203.824      108187     1060088  0.144E-02  0.332E+00
162215.823      109516     1074063  0.146E-02  0.331E+00
162227.824      110824     1087614  0.142E-02  0.332E+00
162239.826      112187     1101108  0.142E-02  0.332E+00
162251.830      113454     1114167  0.139E-02  0.332E+00
162303.825      114846     1127742  0.136E-02  0.332E+00
162315.826      116180     1141448  0.140E-02  0.332E+00
162327.826      117459     1154609  0.136E-02  0.332E+00
162339.823      118796     1167911  0.148E-02  0.331E+00
162351.825      120065     1181023  0.151E-02  0.331E+00
162403.823      121326     1194415  0.154E-02  0.330E+00
162415.825      122725     1208602  0.152E-02  0.330E+00
162427.825      124066     1222401  0.149E-02  0.330E+00
162439.825      125434     1236364  0.150E-02  0.330E+00
162451.823      126853     1250646  0.141E-02  0.331E+00
162503.823      128286     1264776  0.136E-02  0.331E+00
162515.824      129757     1279249  0.143E-02  0.331E+00
162527.823      131113     1293524  0.144E-02  0.330E+00
162539.824      132477     1307994  0.148E-02  0.330E+00
162551.823      133882     1322222  0.146E-02  0.330E+00
162603.824      135308     1336674  0.146E-02  0.330E+00
162615.823      136676     1350996  0.146E-02  0.330E+00
162627.823      138076     1365162  0.143E-02  0.330E+00
162639.824      139500     1379385  0.141E-02  0.330E+00
162651.823      140928     1393413  0.143E-02  0.330E+00
162703.823      142407     1407848  0.145E-02  0.330E+00
162715.823      143756     1421921  0.141E-02  0.330E+00
162727.824      145170     1436177  0.135E-02  0.330E+00
162739.823      146578     1450420  0.133E-02  0.330E+00
162751.824      148023     1464957  0.130E-02  0.331E+00
162803.823      149455     1479338  0.130E-02  0.331E+00
162815.824      150875     1493895  0.133E-02  0.330E+00
162827.823      152176     1507107  0.141E-02  0.330E+00
162839.825      153511     1521054  0.145E-02  0.330E+00
162851.826      154920     1535099  0.149E-02  0.329E+00
162903.840      156299     1549404  0.165E-02  0.394E+00
162915.823      157744     1563480  0.137E-02  0.330E+00
162927.824      159153     1577844  0.133E-02  0.330E+00
162939.824      160556     1592169  0.144E-02  0.329E+00
162951.824      161981     1606503  0.145E-02  0.329E+00
163003.824      163364     1620492  0.147E-02  0.329E+00
163015.827      164611     1633458  0.144E-02  0.329E+00
163027.824      165892     1646700  0.147E-02  0.329E+00
163039.827      167183     1660013  0.145E-02  0.329E+00
163051.826      168425     1673058  0.149E-02  0.329E+00
163103.826      169836     1687065  0.142E-02  0.329E+00
163115.825      171085     1700550  0.141E-02  0.329E+00
163127.827      172356     1713560  0.139E-02  0.329E+00
163139.826      173643     1726379  0.138E-02  0.329E+00
163151.824      174919     1739727  0.137E-02  0.329E+00
163203.825      176212     1753139  0.138E-02  0.329E+00
163215.823      177467     1766098  0.139E-02  0.329E+00
163227.825      178710     1779193  0.141E-02  0.329E+00
163239.824      179983     1792637  0.146E-02  0.328E+00
163251.828      181204     1805058  0.145E-02  0.329E+00
163303.830      182276     1815920  0.146E-02  0.329E+00
163315.827      183349     1826694  0.150E-02  0.328E+00
163327.825      184557     1838890  0.144E-02  0.329E+00
163339.824      185700     1850802  0.149E-02  0.328E+00
163351.824      186915     1863215  0.146E-02  0.329E+00
163403.823      188097     1874982  0.140E-02  0.329E+00
163415.824      189284     1887217  0.142E-02  0.329E+00
163427.825      190445     1899573  0.137E-02  0.329E+00
163439.826      191671     1911704  0.139E-02  0.329E+00
163451.824      192866     1923915  0.141E-02  0.329E+00
163503.831      194075     1936166  0.141E-02  0.329E+00
163515.827      195142     1947891  0.151E-02  0.328E+00
163527.825      196341     1959947  0.150E-02  0.328E+00
163539.826      197494     1971880  0.154E-02  0.328E+00
163551.827      198691     1983904  0.148E-02  0.328E+00
163603.827      199912     1995893  0.143E-02  0.328E+00
163615.825      201118     2008245  0.138E-02  0.329E+00
163627.826      202286     2020528  0.140E-02  0.329E+00
163639.824      203446     2032606  0.146E-02  0.328E+00
163651.826      204592     2044369  0.147E-02  0.328E+00
163703.827      205688     2055710  0.138E-02  0.329E+00
163715.828      206815     2067207  0.148E-02  0.328E+00
163727.824      207965     2078574  0.145E-02  0.328E+00
163739.824      209108     2090200  0.150E-02  0.328E+00
163751.827      210290     2102464  0.143E-02  0.328E+00
163803.825      211530     2115120  0.139E-02  0.329E+00
163815.829      212723     2126518  0.144E-02  0.328E+00
163827.824      213843     2138140  0.151E-02  0.328E+00
163839.826      214988     2149687  0.153E-02  0.328E+00
163851.826      216098     2160760  0.148E-02  0.328E+00
163903.828      217359     2173486  0.140E-02  0.328E+00
163915.832      218520     2185386  0.138E-02  0.328E+00
163927.825      219668     2197219  0.135E-02  0.329E+00
163939.826      220878     2209571  0.133E-02  0.329E+00
163951.825      222037     2221373  0.136E-02  0.329E+00
164003.827      223236     2233202  0.139E-02  0.328E+00
164015.827      224447     2246004  0.136E-02  0.329E+00
164027.828      225592     2257916  0.150E-02  0.328E+00
164039.829      226725     2269436  0.144E-02  0.328E+00
164051.827      227902     2281187  0.144E-02  0.328E+00
164103.830      229107     2293592  0.148E-02  0.328E+00
164115.827      230202     2304691  0.145E-02  0.328E+00
164127.827      231333     2316138  0.147E-02  0.328E+00
164139.826      232438     2327834  0.148E-02  0.328E+00
164151.824      233596     2339473  0.145E-02  0.328E+00
164203.826      234919     2352514  0.146E-02  0.328E+00
164215.826      236137     2364858  0.142E-02  0.328E+00
164227.825      237303     2376622  0.145E-02  0.328E+00
164239.826      238445     2388324  0.146E-02  0.328E+00
