Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
195014.073      537493     2707904  0.135E+00  0.968E+00
195026.007      538762     2728908  0.135E+00  0.968E+00
195038.007      539897     2750152  0.138E+00  0.968E+00
195050.039      540847     2768323  0.151E+00  0.968E+00
195102.010      542282     2795627  0.151E+00  0.967E+00
195114.006      543548     2820094  0.153E+00  0.967E+00
195126.012      544310     2835445  0.160E+00  0.967E+00
195138.009      545482     2856672  0.156E+00  0.967E+00
195150.037      546226     2870545  0.151E+00  0.967E+00
195202.009      547510     2895357  0.152E+00  0.967E+00
195214.035      548321     2912408  0.157E+00  0.967E+00
195226.070      549293     2932016  0.164E+00  0.966E+00
195238.084      550649     2959643  0.168E+00  0.966E+00
195250.008      551438     2973792  0.173E+00  0.966E+00
195302.009      552876     2998460  0.176E+00  0.966E+00
195314.066      554206     3022714  0.183E+00  0.966E+00
195326.008      555526     3047825  0.216E+00  0.965E+00
195338.070      556550     3069239  0.209E+00  0.965E+00
195350.015      557486     3090334  0.234E+00  0.964E+00
195402.008      558653     3116552  0.234E+00  0.964E+00
195414.037      559951     3146234  0.289E+00  0.963E+00
195426.026      560735     3165768  0.274E+00  0.963E+00
195438.008      561702     3189017  0.262E+00  0.963E+00
195450.008      562582     3209868  0.285E+00  0.963E+00
195502.011      563442     3230491  0.289E+00  0.962E+00
195514.059      564493     3256000  0.372E+00  0.132E+01
195526.008      565553     3281924  0.275E+00  0.962E+00
195538.009      566544     3306077  0.282E+00  0.962E+00
