 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.265425600033375E+01 ,     0.514055314133376E+00 ,    -0.179813465792907E+01 , 
   0.49828 ,    -0.264020606034595E+01 ,     0.469373749315505E+00 ,    -0.170133573836337E+01 , 
   0.52832 ,    -0.264525933960567E+01 ,     0.397461850009733E+00 ,    -0.158466154904499E+01 , 
   0.55835 ,    -0.266673783654568E+01 ,     0.308118457503271E+00 ,    -0.145982095419492E+01 , 
   0.58838 ,    -0.270145003151767E+01 ,     0.211249875879804E+00 ,    -0.133845407493588E+01 , 
   0.61841 ,    -0.274590492748150E+01 ,     0.116106272971290E+00 ,    -0.123124940152781E+01 , 
   0.64843 ,    -0.279652036152832E+01 ,     0.306195410586870E-01 ,    -0.114716004543125E+01 , 
   0.67846 ,    -0.284981275576985E+01 ,    -0.391079136997660E-01 ,    -0.109277681832647E+01 , 
   0.70848 ,    -0.290255798643187E+01 ,    -0.891280999049561E-01 ,    -0.107190251253060E+01 , 
   0.73850 ,    -0.295191606962248E+01 ,    -0.117767463735745E+00 ,    -0.108535520380193E+01 , 
   0.76852 ,    -0.299551560139151E+01 ,    -0.125541278355283E+00 ,    -0.113100995635010E+01 , 
   0.79854 ,    -0.303149706917150E+01 ,    -0.114879210533958E+00 ,    -0.120406946722266E+01 , 
   0.82855 ,    -0.305851702833696E+01 ,    -0.896945809363443E-01 ,    -0.129753644220090E+01 , 
   0.85856 ,    -0.307571752405192E+01 ,    -0.548424079698767E-01 ,    -0.140284523956591E+01 , 
   0.88857 ,    -0.308266691550021E+01 ,    -0.155197484763770E-01 ,    -0.151059872529931E+01 , 
   0.91857 ,    -0.307927937982370E+01 ,     0.233345304958998E-01 ,    -0.161134921736853E+01 , 
   0.94858 ,    -0.306572085736117E+01 ,     0.575848316545050E-01 ,    -0.169636034588651E+01 , 
   0.97858 ,    -0.304230912530147E+01 ,     0.843393001403534E-01 ,    -0.175828969772730E+01 , 
