Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
192822.911        4135       31492  0.975E-02  0.587E+00
192834.912        6248       59664  0.954E-02  0.590E+00
192846.911        8680       92438  0.943E-02  0.593E+00
192858.911       10602      118870  0.934E-02  0.592E+00
192910.912       12445      144691  0.926E-02  0.595E+00
192922.912       14306      169527  0.919E-02  0.596E+00
192934.911       16153      194178  0.919E-02  0.595E+00
192946.911       18001      219948  0.904E-02  0.603E+00
192958.911       20019      245736  0.885E-02  0.603E+00
193010.911       21999      271193  0.882E-02  0.603E+00
193022.932       23033      284903  0.882E-02  0.602E+00
193035.003       23964      297972  0.886E-02  0.599E+00
193046.916       24755      307892  0.887E-02  0.601E+00
193058.911       25556      318342  0.880E-02  0.604E+00
193110.916       26694      333154  0.885E-02  0.602E+00
193122.913       27837      347903  0.889E-02  0.599E+00
193134.911       29074      363915  0.884E-02  0.600E+00
193146.912       30047      376758  0.889E-02  0.598E+00
193158.912       30895      388385  0.895E-02  0.598E+00
193210.913       31667      398421  0.880E-02  0.603E+00
193222.913       32696      411850  0.870E-02  0.604E+00
193234.943       33678      423692  0.864E-02  0.609E+00
193246.920       34668      436056  0.868E-02  0.604E+00
193258.921       35562      447532  0.860E-02  0.607E+00
193310.949       36077      454469  0.857E-02  0.606E+00
193322.912       36600      461252  0.862E-02  0.604E+00
193334.914       37282      470400  0.862E-02  0.604E+00
193346.919       38102      480634  0.859E-02  0.604E+00
193358.918       38932      491964  0.860E-02  0.604E+00
195658.610       39587      500682  0.859E-02  0.605E+00
195710.614       40863      516946  0.855E-02  0.607E+00
195722.609       41790      529141  0.856E-02  0.604E+00
195734.616       42700      542012  0.854E-02  0.604E+00
195746.632       43521      552926  0.861E-02  0.602E+00
195758.610       44428      564690  0.847E-02  0.606E+00
195810.614       45468      578318  0.846E-02  0.605E+00
195822.609       46509      591007  0.850E-02  0.602E+00
195834.610       47689      606743  0.840E-02  0.606E+00
195846.652       48820      622136  0.831E-02  0.606E+00
195858.609       49917      637001  0.831E-02  0.609E+00
195910.610       51191      652831  0.844E-02  0.603E+00
195922.616       52227      666689  0.834E-02  0.608E+00
195934.610       53221      679155  0.834E-02  0.609E+00
195946.661       54152      691052  0.835E-02  0.604E+00
195958.609       55469      707721  0.837E-02  0.606E+00
200010.609       56643      722821  0.837E-02  0.606E+00
200022.609       57818      738594  0.844E-02  0.604E+00
200034.634       59098      755507  0.852E-02  0.598E+00
200046.609       60282      771205  0.849E-02  0.599E+00
200058.661       61356      785219  0.836E-02  0.603E+00
200110.610       62482      800444  0.827E-02  0.607E+00
200122.613       63370      811938  0.826E-02  0.608E+00
200134.609       64476      826675  0.837E-02  0.603E+00
200146.614       65502      841113  0.835E-02  0.603E+00
200158.610       66573      855276  0.844E-02  0.600E+00
200210.616       67740      870976  0.856E-02  0.598E+00
200222.616       68710      884151  0.843E-02  0.601E+00
200234.615       69828      899086  0.837E-02  0.600E+00
200246.619       70873      913166  0.838E-02  0.600E+00
200258.615       71924      927064  0.836E-02  0.602E+00
200310.611       72814      938708  0.831E-02  0.602E+00
200322.619       73802      951698  0.830E-02  0.604E+00
200334.616       74968      966119  0.842E-02  0.601E+00
200346.612       76190      981839  0.839E-02  0.597E+00
200358.610       77307      996848  0.832E-02  0.600E+00
200410.610       78672     1013112  0.848E-02  0.592E+00
200422.616       79927     1029310  0.832E-02  0.598E+00
200434.613       81204     1045551  0.832E-02  0.597E+00
200446.611       82254     1059351  0.833E-02  0.596E+00
200458.609       83468     1075318  0.836E-02  0.594E+00
200510.611       84689     1091511  0.847E-02  0.591E+00
200522.610       86017     1108913  0.848E-02  0.588E+00
200534.612       87220     1123844  0.841E-02  0.591E+00
