Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
012749.599        2367       10248  0.904E-01  0.995E+00
012801.596        3584       18939  0.800E-01  0.995E+00
012813.599        4764       27757  0.714E-01  0.995E+00
012825.595        5860       37225  0.648E-01  0.994E+00
012837.600        6902       46825  0.592E-01  0.994E+00
012849.595        7789       56300  0.551E-01  0.994E+00
012901.599        8594       65819  0.522E-01  0.994E+00
012913.594        9365       75491  0.496E-01  0.994E+00
012925.596       10140       85171  0.473E-01  0.994E+00
012937.603       10691       93876  0.461E-01  0.994E+00
012949.594       11336      102935  0.446E-01  0.994E+00
013001.596       11917      112706  0.433E-01  0.994E+00
013013.594       12565      122438  0.419E-01  0.994E+00
013025.599       13178      131531  0.409E-01  0.994E+00
013037.599       13738      140695  0.398E-01  0.994E+00
013049.597       14335      150085  0.387E-01  0.994E+00
013101.596       14881      159169  0.378E-01  0.993E+00
013113.598       15423      168438  0.371E-01  0.993E+00
013125.594       15979      177484  0.362E-01  0.993E+00
013137.596       16510      187061  0.356E-01  0.993E+00
013149.596       17007      196362  0.348E-01  0.993E+00
013201.599       17541      206063  0.340E-01  0.993E+00
013213.599       18064      215832  0.333E-01  0.993E+00
013225.599       18511      225560  0.327E-01  0.993E+00
013237.599       18984      235331  0.322E-01  0.993E+00
013249.594       19483      245386  0.316E-01  0.993E+00
013301.599       19967      255262  0.309E-01  0.993E+00
013313.596       20377      265238  0.304E-01  0.993E+00
013325.597       20808      274381  0.299E-01  0.993E+00
013337.596       21198      283795  0.295E-01  0.993E+00
013349.595       21581      293122  0.291E-01  0.993E+00
013401.595       21944      301965  0.288E-01  0.993E+00
013413.601       22309      311250  0.284E-01  0.993E+00
013425.601       22524      316171  0.282E-01  0.993E+00
013437.603       22675      319887  0.280E-01  0.993E+00
013449.603       22840      323978  0.278E-01  0.993E+00
013501.603       23040      328305  0.276E-01  0.993E+00
013513.605       23237      333535  0.274E-01  0.993E+00
013525.597       23401      338044  0.273E-01  0.993E+00
013537.602       23599      343372  0.271E-01  0.993E+00
013549.621       23759      347602  0.270E-01  0.993E+00
013601.606       23974      353642  0.269E-01  0.993E+00
013613.606       24167      358830  0.266E-01  0.993E+00
013625.611       24354      363528  0.264E-01  0.993E+00
013637.603       24532      368315  0.263E-01  0.993E+00
013649.601       24755      373939  0.262E-01  0.993E+00
013701.659       24957      379218  0.260E-01  0.993E+00
013713.603       25134      384206  0.259E-01  0.993E+00
013725.650       25300      389133  0.258E-01  0.993E+00
013737.633       25502      394345  0.256E-01  0.993E+00
013749.598       25690      399497  0.255E-01  0.993E+00
013801.616       25835      403977  0.253E-01  0.993E+00
013813.606       25990      408582  0.252E-01  0.993E+00
013825.619       26126      412673  0.251E-01  0.993E+00
013837.663       26283      417209  0.250E-01  0.993E+00
013849.600       26421      421694  0.250E-01  0.993E+00
013901.604       26582      425952  0.249E-01  0.993E+00
013913.609       26774      431437  0.246E-01  0.993E+00
013925.603       26912      435537  0.245E-01  0.993E+00
013937.601       27011      438725  0.245E-01  0.993E+00
013949.617       27146      442721  0.244E-01  0.993E+00
014001.601       27285      446881  0.243E-01  0.993E+00
014013.626       27441      451496  0.242E-01  0.993E+00
014025.603       27547      455358  0.241E-01  0.993E+00
014037.605       27683      459776  0.239E-01  0.993E+00
014049.611       27814      463681  0.238E-01  0.993E+00
014101.597       27965      467915  0.237E-01  0.993E+00
014113.604       28119      472693  0.236E-01  0.993E+00
014125.604       28306      479308  0.233E-01  0.993E+00
014137.647       28470      485270  0.232E-01  0.993E+00
014149.606       28593      489734  0.231E-01  0.993E+00
014201.608       28738      495195  0.230E-01  0.993E+00
014213.610       28903      500798  0.229E-01  0.993E+00
014225.607       28994      504691  0.228E-01  0.993E+00
014237.619       29080      508789  0.227E-01  0.993E+00
014249.602       29200      513015  0.227E-01  0.993E+00
014301.604       29323      517724  0.226E-01  0.993E+00
014313.666       29404      520506  0.226E-01  0.993E+00
014325.612       29494      524709  0.226E-01  0.993E+00
014337.601       29635      529551  0.224E-01  0.993E+00
014349.634       29736      533228  0.223E-01  0.993E+00
014401.603       29852      537311  0.222E-01  0.993E+00
014413.624       29951      541599  0.222E-01  0.993E+00
014425.612       30038      544718  0.222E-01  0.993E+00
014437.607       30159      549398  0.221E-01  0.993E+00
014449.603       30295      553939  0.220E-01  0.993E+00
014501.651       30396      558148  0.219E-01  0.993E+00
014513.604       30501      562383  0.218E-01  0.993E+00
014525.601       30604      566434  0.217E-01  0.993E+00
014537.605       30682      570057  0.217E-01  0.993E+00
014549.604       30784      574581  0.217E-01  0.993E+00
014601.600       30890      579614  0.216E-01  0.993E+00
014613.644       31018      584808  0.215E-01  0.992E+00
014625.610       31119      589332  0.215E-01  0.992E+00
014637.604       31240      594647  0.215E-01  0.992E+00
014649.602       31348      599391  0.214E-01  0.992E+00
014701.604       31445      603836  0.213E-01  0.992E+00
014713.615       31532      607553  0.212E-01  0.992E+00
014725.655       31676      613874  0.212E-01  0.992E+00
014737.601       31788      618841  0.212E-01  0.992E+00
014749.622       31868      623036  0.211E-01  0.992E+00
014801.610       31932      626459  0.211E-01  0.992E+00
014813.603       32018      630252  0.210E-01  0.992E+00
014825.630       32101      633729  0.209E-01  0.992E+00
014837.602       32172      638024  0.209E-01  0.992E+00
014849.605       32271      642292  0.208E-01  0.992E+00
014901.609       32339      645833  0.208E-01  0.992E+00
014913.671       32390      648873  0.208E-01  0.992E+00
014925.602       32499      653936  0.207E-01  0.992E+00
014937.603       32593      658938  0.206E-01  0.992E+00
014949.604       32682      663503  0.205E-01  0.992E+00
015001.604       32771      668673  0.205E-01  0.992E+00
015013.601       32878      673995  0.205E-01  0.992E+00
015025.616       32996      679140  0.204E-01  0.992E+00
015037.612       33054      682306  0.204E-01  0.992E+00
015049.608       33129      687156  0.203E-01  0.992E+00
015101.612       33212      691048  0.202E-01  0.992E+00
015113.623       33264      694508  0.202E-01  0.992E+00
015125.605       33360      698729  0.202E-01  0.992E+00
015137.603       33420      702718  0.201E-01  0.992E+00
