  0.86500E+01 -0.33417E-02 -0.62350E-02
  0.87000E+01 -0.33721E-02 -0.38534E-02
  0.87500E+01 -0.34420E-02  0.23818E-03
  0.88000E+01 -0.35420E-02  0.43655E-02
  0.88500E+01 -0.36591E-02  0.73168E-02
  0.89000E+01 -0.37783E-02  0.80774E-02
  0.89500E+01 -0.38848E-02  0.63251E-02
  0.90000E+01 -0.39669E-02  0.23799E-02
  0.90500E+01 -0.40146E-02 -0.39903E-02
  0.91000E+01 -0.40225E-02 -0.11476E-01
  0.91500E+01 -0.39860E-02 -0.19657E-01
  0.92000E+01 -0.39053E-02 -0.27421E-01
  0.92500E+01 -0.37805E-02 -0.32039E-01
  0.93000E+01 -0.36161E-02 -0.31630E-01
  0.93500E+01 -0.34168E-02 -0.26533E-01
  0.94000E+01 -0.31911E-02 -0.18423E-01
  0.94500E+01 -0.29492E-02 -0.96302E-02
  0.95000E+01 -0.27023E-02 -0.30558E-03
  0.95500E+01 -0.24632E-02  0.89688E-02
  0.96000E+01 -0.22439E-02  0.14764E-01
  0.96500E+01 -0.20550E-02  0.17379E-01
  0.97000E+01 -0.19040E-02  0.18762E-01
  0.97500E+01 -0.17945E-02  0.18319E-01
  0.98000E+01 -0.17252E-02  0.18029E-01
  0.98500E+01 -0.16909E-02  0.19336E-01
  0.99000E+01 -0.16822E-02  0.21362E-01
  0.99500E+01 -0.16875E-02  0.23433E-01
  0.10000E+02 -0.16948E-02  0.26524E-01
  0.10050E+02 -0.16927E-02  0.32109E-01
  0.10100E+02 -0.16727E-02  0.37447E-01
  0.10150E+02 -0.16297E-02  0.39799E-01
  0.10200E+02 -0.15622E-02  0.39283E-01
  0.10250E+02 -0.14721E-02  0.36681E-01
  0.10300E+02 -0.13643E-02  0.31117E-01
  0.10350E+02 -0.12442E-02  0.23435E-01
  0.10400E+02 -0.11181E-02  0.15864E-01
  0.10450E+02 -0.99169E-03  0.88233E-02
  0.10500E+02 -0.86983E-03  0.26333E-02
  0.10550E+02 -0.75705E-03 -0.18778E-02
  0.10600E+02 -0.65795E-03 -0.46114E-02
  0.10650E+02 -0.57686E-03 -0.44117E-02
  0.10700E+02 -0.51888E-03 -0.33313E-02
  0.10750E+02 -0.48895E-03 -0.53324E-02
  0.10800E+02 -0.49017E-03 -0.88720E-02
  0.10850E+02 -0.52409E-03 -0.11581E-01
  0.10900E+02 -0.58813E-03 -0.14984E-01
  0.10950E+02 -0.67565E-03 -0.19606E-01
  0.11000E+02 -0.77659E-03 -0.23437E-01
  0.11050E+02 -0.87777E-03 -0.27571E-01
  0.11100E+02 -0.96537E-03 -0.30765E-01
  0.11150E+02 -0.10272E-02 -0.30705E-01
  0.11200E+02 -0.10552E-02 -0.29549E-01
  0.11250E+02 -0.10468E-02 -0.26806E-01
  0.11300E+02 -0.10051E-02 -0.23424E-01
  0.11350E+02 -0.93920E-03 -0.22110E-01
  0.11400E+02 -0.86153E-03 -0.19328E-01
  0.11450E+02 -0.78587E-03 -0.16421E-01
  0.11500E+02 -0.72462E-03 -0.16021E-01
  0.11550E+02 -0.68674E-03 -0.15116E-01
  0.11600E+02 -0.67646E-03 -0.15165E-01
  0.11650E+02 -0.69309E-03 -0.14741E-01
  0.11700E+02 -0.73184E-03 -0.12579E-01
  0.11750E+02 -0.78522E-03 -0.10796E-01
  0.11800E+02 -0.84486E-03 -0.71824E-02
  0.11850E+02 -0.90299E-03 -0.25835E-02
  0.11900E+02 -0.95368E-03  0.26908E-02
  0.11950E+02 -0.99326E-03  0.82723E-02
  0.12000E+02 -0.10202E-02  0.12616E-01
  0.12050E+02 -0.10350E-02  0.17254E-01
  0.12100E+02 -0.10393E-02  0.19739E-01
  0.12150E+02 -0.10351E-02  0.20862E-01
  0.12200E+02 -0.10247E-02  0.19950E-01
  0.12250E+02 -0.10102E-02  0.16816E-01
  0.12300E+02 -0.99307E-03  0.16711E-01
  0.12350E+02 -0.97445E-03  0.14697E-01
  0.12400E+02 -0.95448E-03  0.11844E-01
  0.12450E+02 -0.93277E-03  0.11336E-01
  0.12500E+02 -0.90768E-03  0.12121E-01
  0.12550E+02 -0.87727E-03  0.13513E-01
  0.12600E+02 -0.83881E-03  0.11919E-01
  0.12650E+02 -0.79031E-03  0.10537E-01
  0.12700E+02 -0.73029E-03  0.82514E-02
  0.12750E+02 -0.65919E-03  0.61559E-02
  0.12800E+02 -0.57926E-03  0.28186E-02
  0.12850E+02 -0.49450E-03 -0.27975E-02
  0.12900E+02 -0.41000E-03 -0.72337E-02
  0.12950E+02 -0.33114E-03 -0.12056E-01
  0.13000E+02 -0.26234E-03 -0.14556E-01
  0.13050E+02 -0.20602E-03 -0.14773E-01
  0.13100E+02 -0.16207E-03 -0.13542E-01
  0.13150E+02 -0.12801E-03 -0.12323E-01
  0.13200E+02 -0.99352E-04 -0.89026E-02
  0.13250E+02 -0.70908E-04 -0.39793E-02
  0.13300E+02 -0.37922E-04 -0.10016E-02
  0.13350E+02  0.27925E-05  0.10748E-02
  0.13400E+02  0.52265E-04  0.29881E-02
  0.13450E+02  0.10937E-03  0.40543E-02
  0.13500E+02  0.17137E-03  0.35534E-02
  0.13550E+02  0.23488E-03  0.26879E-02
  0.13600E+02  0.29694E-03  0.14701E-02
  0.13650E+02  0.35565E-03 -0.65592E-03
  0.13700E+02  0.41057E-03 -0.34733E-02
  0.13750E+02  0.46263E-03 -0.41278E-02
  0.13800E+02  0.51317E-03 -0.47607E-02
  0.13850E+02  0.56330E-03 -0.51418E-02
  0.13900E+02  0.61300E-03 -0.50714E-02
  0.13950E+02  0.66104E-03 -0.57135E-02
  0.14000E+02  0.70454E-03 -0.72044E-02
  0.14050E+02  0.74029E-03 -0.80768E-02
  0.14100E+02  0.76477E-03 -0.88151E-02
  0.14150E+02  0.77605E-03 -0.93015E-02
  0.14200E+02  0.77347E-03 -0.92355E-02
  0.14250E+02  0.75884E-03 -0.76227E-02
  0.14300E+02  0.73514E-03 -0.46334E-02
  0.14350E+02  0.70660E-03 -0.43774E-03
  0.14400E+02  0.67733E-03  0.44170E-02
  0.14450E+02  0.65026E-03  0.94549E-02
  0.14500E+02  0.62700E-03  0.13026E-01
  0.14550E+02  0.60743E-03  0.15921E-01
  0.14600E+02  0.59023E-03  0.19073E-01
  0.14650E+02  0.57349E-03  0.22285E-01
  0.14700E+02  0.55574E-03  0.25428E-01
  0.14750E+02  0.53649E-03  0.27331E-01
  0.14800E+02  0.51674E-03  0.28617E-01
  0.14850E+02  0.49880E-03  0.28381E-01
  0.14900E+02  0.48588E-03  0.27238E-01
  0.14950E+02  0.48130E-03  0.25766E-01
  0.15000E+02  0.48773E-03  0.23442E-01
  0.15050E+02  0.50658E-03  0.20239E-01
  0.15100E+02  0.53766E-03  0.18226E-01
  0.15150E+02  0.57927E-03  0.15548E-01
  0.15200E+02  0.62859E-03  0.11657E-01
  0.15250E+02  0.68215E-03  0.64595E-02
  0.15300E+02  0.73653E-03  0.26835E-02
  0.15350E+02  0.78865E-03 -0.13259E-02
  0.15400E+02  0.83608E-03 -0.63132E-02
  0.15450E+02  0.87695E-03 -0.11586E-01
  0.15500E+02  0.91014E-03 -0.14835E-01
  0.15550E+02  0.93462E-03 -0.16965E-01
  0.15600E+02  0.94953E-03 -0.20229E-01
  0.15650E+02  0.95458E-03 -0.23627E-01
  0.15700E+02  0.94937E-03 -0.24633E-01
  0.15750E+02  0.93452E-03 -0.24459E-01
  0.15800E+02  0.91088E-03 -0.23832E-01
  0.15850E+02  0.88056E-03 -0.21956E-01
  0.15900E+02  0.84590E-03 -0.22459E-01
  0.15950E+02  0.80998E-03 -0.21924E-01
  0.16000E+02  0.77561E-03 -0.21902E-01
  0.16050E+02  0.74524E-03 -0.21773E-01
  0.16100E+02  0.72047E-03 -0.20371E-01
  0.16150E+02  0.70179E-03 -0.18185E-01
  0.16200E+02  0.68872E-03 -0.16868E-01
  0.16250E+02  0.67992E-03 -0.17391E-01
  0.16300E+02  0.67358E-03 -0.16312E-01
  0.16350E+02  0.66783E-03 -0.16147E-01
  0.16400E+02  0.66102E-03 -0.14357E-01
  0.16450E+02  0.65201E-03 -0.11481E-01
  0.16500E+02  0.64022E-03 -0.84728E-02
  0.16550E+02  0.62558E-03 -0.64294E-02
  0.16600E+02  0.60841E-03 -0.46208E-02
  0.16650E+02  0.58924E-03 -0.23691E-02
  0.16700E+02  0.56876E-03 -0.10120E-02
  0.16750E+02  0.54773E-03  0.17533E-02
  0.16800E+02  0.52702E-03  0.25668E-02
  0.16850E+02  0.50766E-03  0.39310E-02
  0.16900E+02  0.49080E-03  0.51380E-02
  0.16950E+02  0.47773E-03  0.45328E-02
  0.17000E+02  0.46971E-03  0.32732E-02
  0.17050E+02  0.46786E-03  0.28815E-02
  0.17100E+02  0.47272E-03  0.59291E-02
  0.17150E+02  0.48440E-03  0.68407E-02
  0.17200E+02  0.50239E-03  0.85123E-02
  0.17250E+02  0.52544E-03  0.11019E-01
