Flight time (us) , Calculated , Experiment
   2800.8119999999999       ,   0.13154376634575882       ,   0.12781999999999999     
   2803.0620000000004       ,   0.13897707074385973       ,   0.12778000000000000     
   2805.2970000000000       ,   0.14826567646641303       ,   0.14161000000000001     
   2807.5309999999999       ,   0.15874480133697072       ,   0.15018000000000001     
   2809.7809999999999       ,   0.16929578921033081       ,   0.16053000000000001     
   2812.0309999999999       ,   0.17831218457196371       ,   0.17676000000000000     
   2814.2809999999999       ,   0.18434427443724416       ,   0.18390999999999999     
   2816.5309999999999       ,   0.18652065878452778       ,   0.19506999999999999     
   2818.7809999999999       ,   0.18488202252659075       ,   0.20218000000000000     
   2821.0309999999999       ,   0.18041333562438153       ,   0.19680000000000000     
   2823.2970000000000       ,   0.17481969497530131       ,   0.18525000000000000     
   2825.5620000000004       ,   0.17038498905470920       ,   0.17799999999999999     
   2827.8120000000004       ,   0.16949634040416864       ,   0.17657999999999999     
   2830.0780000000000       ,   0.17432450860949811       ,   0.17740000000000000     
   2832.3440000000001       ,   0.18647916989160956       ,   0.18378000000000000     
   2834.6089999999999       ,   0.20647436989431348       ,   0.19664999999999999     
   2836.8750000000000       ,   0.23335760085602614       ,   0.23252999999999999     
   2839.1410000000001       ,   0.26443050030830412       ,   0.25919999999999999     
   2841.4220000000000       ,   0.29549138553646570       ,   0.28344000000000003     
   2843.7030000000000       ,   0.32105722603982711       ,   0.30773000000000000     
   2845.9690000000001       ,   0.33622487875851298       ,   0.33995999999999998     
   2848.2340000000004       ,   0.33847848916093848       ,   0.34739999999999999     
   2850.5159999999996       ,   0.32787088659892405       ,   0.34344999999999998     
   2852.7970000000000       ,   0.30740664046026944       ,   0.32152999999999998     
   2855.0780000000000       ,   0.28201403621016125       ,   0.29505999999999999     
   2857.3590000000004       ,   0.25757165109717994       ,   0.27050999999999997     
   2859.6560000000004       ,   0.23975653710426698       ,   0.24790999999999999     
   2861.9530000000000       ,   0.23379119098235929       ,   0.24218999999999999     
   2864.2340000000004       ,   0.24319111755098016       ,   0.25608999999999998     
   2866.5159999999996       ,   0.26951344392094112       ,   0.28081000000000000     
   2868.8129999999996       ,   0.31214714749043182       ,   0.31888000000000000     
   2871.1089999999999       ,   0.36687909960794302       ,   0.37619999999999998     
   2873.4059999999999       ,   0.42632838199187306       ,   0.43589000000000000     
   2875.7030000000000       ,   0.48055040513535879       ,   0.50875999999999999     
   2878.0000000000000       ,   0.51920304790132721       ,   0.54664000000000001     
   2880.3119999999999       ,   0.53453939817544927       ,   0.58309000000000000     
   2882.6250000000000       ,   0.52346307849484364       ,   0.58767999999999998     
   2884.9220000000000       ,   0.48908001734871304       ,   0.55864000000000003     
   2887.2190000000001       ,   0.43820994815218156       ,   0.51265000000000005     
   2889.5309999999999       ,   0.37893270590084371       ,   0.45354000000000000     
   2891.8440000000001       ,   0.31961959102979459       ,   0.38551000000000002     
   2894.1559999999999       ,   0.26633193903287650       ,   0.31939000000000001     
   2896.4690000000001       ,   0.22237699130494479       ,   0.26390999999999998     
   2898.7970000000000       ,   0.18851640309570461       ,   0.21598000000000001     
   2901.1250000000000       ,   0.16425451638927352       ,   0.18637999999999999     
   2903.4380000000001       ,   0.14792940244961494       ,   0.16475999999999999     
   2905.7500000000000       ,   0.13739381908947443       ,   0.14884000000000000     
   2908.0780000000000       ,   0.13080234933242638       ,   0.13730000000000001     
   2910.4059999999999       ,   0.12676498681497073       ,   0.13431000000000001     
   2912.7339999999999       ,   0.12420862835566157       ,   0.12812999999999999     
   2915.0780000000000       ,   0.12242541093340657       ,   0.12463000000000000     
   2917.4059999999999       ,   0.12106060423852456       ,   0.12528000000000000     
