 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.315337928770461E+01 ,    -0.875174335921958E-01 ,    -0.145043792948777E+01 , 
   0.49828 ,    -0.327725079605467E+01 ,    -0.250658253428339E+00 ,    -0.161759110108849E+01 , 
   0.52832 ,    -0.329925974494188E+01 ,    -0.340972258191675E+00 ,    -0.170916218649952E+01 , 
   0.55835 ,    -0.323708027280450E+01 ,    -0.365743979975639E+00 ,    -0.172983467347821E+01 , 
   0.58839 ,    -0.311940782059258E+01 ,    -0.340367705631159E+00 ,    -0.169258429299631E+01 , 
   0.61842 ,    -0.297951391565714E+01 ,    -0.284844459113440E+00 ,    -0.161582713939360E+01 , 
   0.64846 ,    -0.284867565461509E+01 ,    -0.219920482246584E+00 ,    -0.152005206546489E+01 , 
   0.67849 ,    -0.275068722327971E+01 ,    -0.163557871797649E+00 ,    -0.142451663432591E+01 , 
   0.70853 ,    -0.269836493260924E+01 ,    -0.128308899282245E+00 ,    -0.134452106609965E+01 , 
   0.73856 ,    -0.269251023231286E+01 ,    -0.119953487438755E+00 ,    -0.128962912524441E+01 , 
   0.76860 ,    -0.272329125126831E+01 ,    -0.137499645112069E+00 ,    -0.126301078459551E+01 , 
   0.79863 ,    -0.277354280142752E+01 ,    -0.174390641347152E+00 ,    -0.126187689253715E+01 , 
   0.82867 ,    -0.282315384754093E+01 ,    -0.220557574761455E+00 ,    -0.127879776780404E+01 , 
   0.85870 ,    -0.285356655417857E+01 ,    -0.264836277086185E+00 ,    -0.130357451379266E+01 , 
   0.88874 ,    -0.285146894017382E+01 ,    -0.297249152639781E+00 ,    -0.132528012838699E+01 , 
   0.91878 ,    -0.281099972231738E+01 ,    -0.310731108773839E+00 ,    -0.133410887533658E+01 , 
   0.94881 ,    -0.273414083006798E+01 ,    -0.302031361814000E+00 ,    -0.132275497135158E+01 , 
   0.97885 ,    -0.262937124300935E+01 ,    -0.271714045222522E+00 ,    -0.128716339633756E+01 , 
   1.00888 ,    -0.250901223699232E+01 ,    -0.223369633412336E+00 ,    -0.122662951736255E+01 , 
   1.03892 ,    -0.238593877533858E+01 ,    -0.162298931881786E+00 ,    -0.114334384123947E+01 , 
   1.06895 ,    -0.227042106319743E+01 ,    -0.940149047689561E-01 ,    -0.104156285783876E+01 , 
   1.09899 ,    -0.216778461433900E+01 ,    -0.229131434407657E-01 ,    -0.926625015198922E+00 , 
   1.12902 ,    -0.207736127996522E+01 ,     0.486059583765690E-01 ,    -0.804021242602906E+00 , 
   1.15906 ,    -0.199289987973653E+01 ,     0.120402046322529E+00 ,    -0.678680541660438E+00 , 
   1.18909 ,    -0.190428123970267E+01 ,     0.194232287235983E+00 ,    -0.554558264329441E+00 , 
   1.21913 ,    -0.180010733063307E+01 ,     0.272886930507825E+00 ,    -0.434536028098493E+00 , 
   1.24916 ,    -0.167056320034293E+01 ,     0.359052422647252E+00 ,    -0.320574896565335E+00 , 
   1.27920 ,    -0.150991466681044E+01 ,     0.454180253782397E+00 ,    -0.214020017948100E+00 , 
