   r (Ang),     Ge-Ge,     Ge-O ,     O-O  
   0.06545 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.13090 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.19635 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.26180 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.32725 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.39271 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.45816 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.52361 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.58906 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.65451 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.71996 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.78541 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.85086 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.91631 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.98176 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.04721 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.11267 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.17812 ,         0.000000000000000 ,         0.960265272270874 ,         0.000000000000000 , 
   1.24357 ,         0.000000000000000 ,         1.174412783668441 ,         0.000000000000000 , 
   1.30902 ,         0.000000000000000 ,         1.769401590509568 ,         0.000000000000000 , 
   1.37447 ,         0.000000000000000 ,         2.504311813378319 ,         0.070627111468911 , 
   1.43992 ,         0.000000000000000 ,         2.585636576916991 ,         1.172663211583777 , 
   1.50537 ,         0.000000000000000 ,         3.290032810783506 ,         1.341156204931911 , 
   1.57082 ,         0.000000000000000 ,         4.007052105376340 ,         1.309847591800933 , 
   1.63627 ,         0.000000000000000 ,         4.250985534940148 ,         1.705541849375994 , 
   1.70172 ,         0.000000000000000 ,         4.395680055636634 ,         1.909669382128074 , 
   1.76718 ,         0.000000000000000 ,         4.296599078547210 ,         1.979741411958996 , 
   1.83263 ,         0.000000000000000 ,         3.702985364303237 ,         2.158719526120612 , 
   1.89808 ,         0.000000000000000 ,         2.980378866596071 ,         1.975385189761606 , 
   1.96353 ,         0.000000000000000 ,         2.021321707630123 ,         1.822825959287157 , 
   2.02898 ,         0.000000000000000 ,         1.266763320557129 ,         1.426210807614472 , 
   2.09443 ,         0.000000000000000 ,         0.781424614225332 ,         0.949774717971722 , 
   2.15988 ,         0.000000000000000 ,         0.430195618697560 ,         0.661076632650880 , 
   2.22533 ,         0.000000000000000 ,         0.248482995338689 ,         0.428150524549745 , 
   2.29078 ,         0.000000000000000 ,         0.200989510587246 ,         0.172350991703526 , 
   2.35623 ,         0.000000000000000 ,         0.163593216473843 ,         0.024035832379923 , 
   2.42168 ,         0.000000000000000 ,         0.002497909180872 ,         0.156751385844183 , 
   2.48714 ,         0.000000000000000 ,         0.028418131409228 ,         0.385907486242052 , 
   2.55259 ,         0.000000000000000 ,         0.184360285677343 ,         0.725917487052834 , 
   2.61804 ,         0.000000000000000 ,         0.363339695251932 ,         1.168155724196494 , 
   2.68349 ,         0.000000000000000 ,         0.640807873333223 ,         1.414546009189396 , 
   2.74894 ,         0.000000000000000 ,         0.851043876441327 ,         1.587373069178741 , 
   2.81439 ,         0.000000000000000 ,         0.982074794455831 ,         1.692238336855965 , 
   2.87984 ,         0.719012833424065 ,         0.966206172818884 ,         1.582227059160959 , 
   2.94529 ,         2.375913155750552 ,         0.797086818162231 ,         1.210152051865735 , 
