 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials

 Partial g(r)'s are printed out below

   348  1 are NR and NPAR

   r (Ang)
   0.06545     0.00000
   0.13090     0.00000
   0.19635     0.00000
   0.26180     0.00000
   0.32725     0.00000
   0.39271     0.00000
   0.45816     0.00000
   0.52361     0.00000
   0.58906     0.00000
   0.65451     0.00000
   0.71996     0.00000
   0.78541     0.00000
   0.85086     0.00000
   0.91631     0.00000
   0.98176     0.00000
   1.04721     0.00000
   1.11267     0.00000
   1.17812     0.00000
   1.24357     0.00000
   1.30902     0.00000
   1.37447     0.00000
   1.43992     0.00000
   1.50537     0.00000
   1.57082     0.00000
   1.63627     0.00000
   1.70172     0.00000
   1.76718     0.00000
   1.83263     0.00000
   1.89808     0.00000
   1.96353     0.00000
   2.02898     0.00000
   2.09443     0.00000
   2.15988     0.00000
   2.22533     0.00000
   2.29078     0.00000
   2.35623     0.00000
   2.42168     0.00000
   2.48714     0.00000
   2.55259     0.00000
   2.61804     0.00000
   2.68349     0.00000
   2.74894     0.00000
   2.81439     0.00000
   2.87984     0.31413
   2.94529     2.40928
   3.01074     2.20348
   3.07619     2.18414
   3.14164     2.20553
   3.20710     1.92505
   3.27255     1.90829
   3.33800     1.95889
   3.40345     1.95425
   3.46890     2.06884
   3.53435     1.77973
   3.59980     1.45201
   3.66525     0.81882
   3.73070     0.84858
   3.79615     0.75529
   3.86161     0.94732
   3.92706     0.93854
   3.99251     0.78089
   4.05796     0.87896
   4.12341     0.74913
   4.18886     0.81829
   4.25431     0.74852
   4.31976     0.80047
   4.38521     0.87912
   4.45066     0.86515
   4.51611     0.89135
   4.58157     0.78056
   4.64702     0.88205
   4.71247     0.94115
   4.77792     0.93329
   4.84337     0.84901
   4.90882     0.90100
   4.97427     0.90085
   5.03972     0.86164
   5.10517     0.89523
   5.17062     0.90519
   5.23607     1.00096
   5.30153     0.83426
   5.36698     1.00700
   5.43243     1.00250
   5.49788     1.01899
   5.56333     0.92033
   5.62878     0.94291
   5.69423     0.93565
   5.75968     1.07855
   5.82513     1.03739
   5.89058     1.10790
   5.95604     1.09348
   6.02149     1.06345
   6.08694     1.08915
   6.15239     1.04009
   6.21784     1.09768
   6.28329     1.05587
   6.34874     1.07299
   6.41419     1.08357
   6.47964     1.02180
   6.54509     1.03391
   6.61054     1.04798
   6.67600     1.07560
   6.74145     1.02806
   6.80690     0.98964
   6.87235     1.01624
   6.93780     1.06331
   7.00325     1.02936
   7.06870     0.97215
   7.13415     1.00331
   7.19960     0.96840
   7.26505     0.99820
   7.33050     0.94274
   7.39596     0.95365
   7.46141     1.00563
   7.52686     1.01172
   7.59231     0.96522
   7.65776     0.98236
   7.72321     0.98131
   7.78866     1.03361
   7.85411     0.95357
   7.91956     0.99418
   7.98501     0.99793
   8.05046     0.96301
   8.11592     1.00028
   8.18137     0.90995
   8.24682     0.99602
   8.31227     0.97369
   8.37772     0.98411
   8.44317     1.00952
   8.50862     1.00044
   8.57407     1.01988
   8.63952     1.00061
   8.70497     0.98791
   8.77043     0.96118
   8.83588     0.99964
   8.90133     1.05514
   8.96678     1.01459
   9.03223     1.00065
   9.09768     1.01219
   9.16313     1.03295
   9.22858     0.99931
   9.29403     1.00338
   9.35948     0.99799
   9.42493     0.99917
   9.49039     1.00279
   9.55584     1.00432
   9.62129     0.98382
   9.68674     1.02425
   9.75219     0.97037
   9.81764     1.03556
   9.88309     1.02545
   9.94854     0.99562
  10.01399     0.98669
  10.07944     0.98589
  10.14489     0.99908
  10.21035     1.01742
  10.27580     0.99572
  10.34125     1.00969
  10.40670     0.97297
  10.47215     1.01364
  10.53760     1.01360
  10.60305     0.97795
  10.66850     0.98074
  10.73395     0.94118
  10.79940     1.00079
  10.86486     1.00839
  10.93031     1.00556
  10.99576     0.97974
  11.06121     0.99799
  11.12666     0.98441
  11.19211     1.04087
  11.25756     0.98221
  11.32301     1.00566
  11.38846     1.03074
  11.45391     1.01193
  11.51936     0.97472
  11.58482     1.01249
  11.65027     0.98749
  11.71572     1.01740
  11.78117     0.97735
  11.84662     1.03630
  11.91207     1.00740
  11.97752     1.04606
  12.04297     0.98522
  12.10842     0.98842
  12.17387     1.01962
  12.23932     1.00758
  12.30478     1.01754
  12.37023     0.98221
  12.43568     0.98463
  12.50113     1.02584
  12.56658     1.01921
  12.63203     0.99489
  12.69748     0.96563
  12.76293     1.01049
  12.82838     1.01216
  12.89383     0.99843
  12.95928     0.98079
  13.02474     0.97368
  13.09019     1.00384
  13.15564     0.98986
  13.22109     1.00460
  13.28654     1.01768
  13.35199     0.99896
  13.41744     0.97670
  13.48289     0.99877
  13.54834     0.97621
  13.61379     0.98746
  13.67925     0.99320
  13.74470     0.99602
  13.81015     1.01817
  13.87560     1.00197
  13.94105     1.01076
  14.00650     0.99130
  14.07195     0.98444
  14.13740     1.00373
  14.20285     1.03813
  14.26830     1.02721
  14.33375     1.00770
  14.39921     1.02649
  14.46466     0.99121
  14.53011     1.01987
  14.59556     0.99117
  14.66101     1.00470
  14.72646     0.97523
  14.79191     1.01610
  14.85736     1.01084
  14.92281     0.99783
  14.98826     0.99378
  15.05371     0.98056
  15.11917     1.00425
  15.18462     1.00967
  15.25007     1.00277
  15.31552     1.02408
  15.38097     0.97035
  15.44642     1.01238
  15.51187     0.96776
  15.57732     0.98207
  15.64277     0.98215
  15.70822     0.98056
  15.77368     0.98942
  15.83913     1.00942
  15.90458     0.99495
  15.97003     0.99543
  16.03548     1.00196
  16.10093     0.99003
  16.16638     1.02213
  16.23183     0.98951
  16.29728     0.97940
  16.36273     0.98823
  16.42818     0.99003
  16.49364     1.01007
  16.55909     1.01519
  16.62454     0.98479
  16.68999     1.00411
  16.75544     1.04598
  16.82089     0.98506
  16.88634     1.00810
  16.95179     0.99650
  17.01724     0.99485
  17.08269     1.01680
  17.14814     0.99429
  17.21360     0.99983
  17.27905     1.01961
  17.34450     0.99731
  17.40995     1.02000
  17.47540     1.01522
  17.54085     0.99185
  17.60630     1.00055
  17.67175     0.99186
  17.73720     1.01013
  17.80265     1.00984
  17.86811     1.00808
  17.93356     0.97841
  17.99901     0.98132
  18.06446     0.99480
  18.12991     0.98411
  18.19536     1.00450
  18.26081     0.99696
  18.32626     0.98968
  18.39171     1.01140
  18.45716     0.98062
  18.52261     1.01623
  18.58807     1.00071
  18.65352     0.98138
  18.71897     0.99056
  18.78442     1.01665
  18.84987     1.00650
  18.91532     0.97042
  18.98077     1.02095
  19.04622     0.99942
  19.11167     0.99560
  19.17712     0.98787
  19.24257     1.00509
  19.30803     1.01754
  19.37348     0.99973
  19.43893     1.00818
  19.50438     1.00462
  19.56983     1.00078
  19.63528     1.00043
  19.70073     1.01080
  19.76618     1.01019
  19.83163     0.99440
  19.89708     1.01464
  19.96253     1.00087
  20.02799     0.99968
  20.09344     1.00924
  20.15889     0.99672
  20.22434     1.00386
  20.28979     1.00809
  20.35524     0.99561
  20.42069     1.00687
  20.48614     0.99699
  20.55159     1.00176
  20.61704     0.99323
  20.68250     1.00536
  20.74795     0.99983
  20.81340     1.02590
  20.87885     0.99783
  20.94430     0.99516
  21.00975     1.00130
  21.07520     0.98818
  21.14065     0.99775
  21.20610     0.99997
  21.27155     1.00150
  21.33700     0.98125
  21.40246     0.99510
  21.46791     0.99043
  21.53336     0.99178
  21.59881     0.99074
  21.66426     0.99106
  21.72971     1.00116
  21.79516     1.00795
