Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
014825.629        4753      122518  0.656E-01  0.997E+00
014837.618        7030      205609  0.656E-01  0.997E+00
014849.615       11340      327627  0.627E-01  0.998E+00
014901.642       15257      448561  0.503E-01  0.999E+00
014913.626       18390      568012  0.644E-01  0.998E+00
014925.613       21104      667110  0.632E-01  0.997E+00
014937.620       25782      807672  0.607E-01  0.998E+00
014949.627       30057      932773  0.582E-01  0.998E+00
015001.635       33413     1052859  0.577E-01  0.998E+00
015013.612       36966     1178606  0.607E-01  0.998E+00
015025.616       40306     1267321  0.599E-01  0.998E+00
015037.612       43467     1385063  0.619E-01  0.998E+00
015049.612       48376     1529394  0.580E-01  0.998E+00
015101.613       52377     1681147  0.621E-01  0.997E+00
015113.612       58666     1826573  0.558E-01  0.998E+00
015125.632       62821     1996477  0.567E-01  0.998E+00
015137.614       67922     2161216  0.667E-01  0.997E+00
015149.612       71786     2314818  0.736E-01  0.997E+00
015201.612       77297     2449357  0.601E-01  0.998E+00
015213.612       80991     2593490  0.601E-01  0.997E+00
015225.612       84032     2702617  0.586E-01  0.998E+00
015237.613       87426     2793841  0.550E-01  0.998E+00
015249.640       93601     2952237  0.537E-01  0.998E+00
015301.620       97851     3067042  0.562E-01  0.998E+00
015313.653      103786     3255211  0.555E-01  0.998E+00
015325.613      107843     3406669  0.530E-01  0.998E+00
015337.612      111345     3502512  0.528E-01  0.998E+00
015349.616      115877     3645512  0.534E-01  0.998E+00
015401.612      119131     3774250  0.539E-01  0.998E+00
015413.656      123129     3904002  0.497E-01  0.998E+00
015425.647      127217     4039563  0.511E-01  0.998E+00
015437.630      131307     4164787  0.470E-01  0.999E+00
015449.612      135622     4310428  0.504E-01  0.100E+01
015501.643      139621     4428984  0.575E-01  0.998E+00
015513.612      144465     4580542  0.456E-01  0.999E+00
015525.617      148672     4709451  0.476E-01  0.999E+00
015537.612      155549     4857645  0.566E-01  0.998E+00
015549.664      160939     5052189  0.521E-01  0.999E+00
015601.649      165697     5172318  0.656E-01  0.997E+00
015613.631      169147     5295154  0.547E-01  0.998E+00
015625.616      173354     5412378  0.589E-01  0.998E+00
015637.652      177203     5551165  0.647E-01  0.997E+00
015649.612      181686     5683665  0.560E-01  0.998E+00
015701.620      185157     5817425  0.589E-01  0.998E+00
015713.612      189685     5949034  0.600E-01  0.998E+00
015725.616      195339     6088728  0.563E-01  0.998E+00
015737.644      199911     6230045  0.477E-01  0.999E+00
015749.635      204520     6377108  0.520E-01  0.998E+00
015801.612      209000     6537714  0.562E-01  0.998E+00
015813.653      215201     6735518  0.514E-01  0.998E+00
015825.632      219150     6872003  0.563E-01  0.998E+00
015837.612      224836     7069877  0.623E-01  0.997E+00
015849.612      230052     7229576  0.546E-01  0.998E+00
015901.612      236547     7363580  0.465E-01  0.100E+01
015913.658      244133     7587322  0.449E-01  0.999E+00
015925.655      248239     7739235  0.527E-01  0.998E+00
015937.654      251789     7865009  0.521E-01  0.998E+00
015949.612      256132     7992949  0.541E-01  0.998E+00
020001.612      262007     8136233  0.572E-01  0.998E+00
020013.612      265152     8247643  0.628E-01  0.997E+00
020025.612      269413     8404467  0.588E-01  0.997E+00
020037.612      275021     8572350  0.514E-01  0.999E+00
020049.612      279976     8729010  0.506E-01  0.998E+00
020101.618      284269     8885444  0.539E-01  0.998E+00
020113.632      288333     9028229  0.506E-01  0.998E+00
020125.647      292864     9192745  0.558E-01  0.997E+00
020137.616      298730     9338674  0.551E-01  0.998E+00
020149.612      302969     9502005  0.634E-01  0.997E+00
020201.631      307191     9620619  0.493E-01  0.100E+01
020213.613      313027     9819230  0.666E-01  0.997E+00
020225.612      318034     9981122  0.453E-01  0.999E+00
020237.655      322801    10161688  0.551E-01  0.998E+00
020249.619      329221    10323387  0.544E-01  0.998E+00
020301.634      335236    10509546  0.529E-01  0.998E+00
020313.612      340705    10709864  0.591E-01  0.997E+00
020325.618      344646    10862058  0.582E-01  0.997E+00
020337.612      349479    11035344  0.578E-01  0.997E+00
020349.612      354126    11220417  0.542E-01  0.998E+00
020401.644      360443    11390935  0.544E-01  0.998E+00
020413.612      364307    11511081  0.496E-01  0.999E+00
020425.624      369063    11667742  0.534E-01  0.998E+00
