Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
215701.867        3763       94143  0.567E-01  0.999E+00
215713.867        6575      203203  0.631E-01  0.998E+00
215725.867       10744      360889  0.599E-01  0.998E+00
215737.868       16523      504804  0.617E-01  0.998E+00
215749.867       20593      624156  0.528E-01  0.999E+00
215801.867       23806      737897  0.544E-01  0.998E+00
215813.875       28350      870170  0.537E-01  0.999E+00
215825.867       33303     1025710  0.503E-01  0.999E+00
215837.867       38089     1168421  0.501E-01  0.999E+00
215849.868       43902     1386000  0.452E-01  0.919E+00
215901.867       48568     1559978  0.522E-01  0.998E+00
215913.867       53417     1710270  0.483E-01  0.999E+00
215925.867       57581     1870870  0.576E-01  0.998E+00
215937.867       63794     2037224  0.486E-01  0.999E+00
215949.867       67792     2160353  0.478E-01  0.999E+00
220001.868       71737     2302587  0.610E-01  0.998E+00
220013.867       77276     2455752  0.528E-01  0.998E+00
220025.867       82861     2589102  0.515E-01  0.999E+00
220037.867       86865     2745043  0.549E-01  0.998E+00
220049.867       90418     2882902  0.505E-01  0.999E+00
220101.867       95462     3083300  0.595E-01  0.998E+00
220113.867      101186     3258573  0.634E-01  0.998E+00
220125.867      106081     3438582  0.558E-01  0.998E+00
220137.867      109935     3586436  0.567E-01  0.998E+00
220149.867      114724     3730836  0.544E-01  0.998E+00
220201.867      120731     3914551  0.490E-01  0.999E+00
220213.867      126152     4080498  0.413E-01  0.100E+01
220225.867      132225     4265630  0.631E-01  0.998E+00
220237.868      135528     4394411  0.610E-01  0.998E+00
220249.867      139797     4561373  0.584E-01  0.998E+00
220301.867      144282     4746593  0.523E-01  0.998E+00
220313.867      149502     4898177  0.574E-01  0.998E+00
220325.867      152287     5003263  0.546E-01  0.998E+00
220337.867      155199     5105394  0.619E-01  0.998E+00
220349.867      159467     5260962  0.572E-01  0.998E+00
220401.867      164877     5386689  0.538E-01  0.998E+00
220413.867      168105     5501886  0.537E-01  0.998E+00
220425.867      172197     5644167  0.573E-01  0.998E+00
220437.867      178853     5844001  0.572E-01  0.998E+00
220449.867      182896     5967702  0.531E-01  0.998E+00
220501.867      188211     6098657  0.496E-01  0.999E+00
220513.867      191569     6216668  0.547E-01  0.998E+00
220525.868      195827     6366307  0.603E-01  0.998E+00
220537.867      201571     6526050  0.572E-01  0.998E+00
220549.867      205088     6661068  0.554E-01  0.998E+00
220601.867      208531     6795410  0.613E-01  0.998E+00
220613.867      212576     6917356  0.577E-01  0.998E+00
220625.867      216670     7066850  0.593E-01  0.998E+00
220637.867      221475     7258361  0.573E-01  0.998E+00
220649.867      226772     7427715  0.597E-01  0.998E+00
220701.867      231080     7554269  0.594E-01  0.998E+00
220713.867      235227     7709648  0.602E-01  0.998E+00
220725.868      240884     7895217  0.555E-01  0.998E+00
220737.867      244875     8040532  0.496E-01  0.998E+00
220749.867      248714     8186993  0.547E-01  0.998E+00
220801.870      253606     8378114  0.534E-01  0.998E+00
220813.867      257125     8518070  0.492E-01  0.998E+00
220825.867      263195     8670658  0.518E-01  0.999E+00
220837.868      269692     8834719  0.527E-01  0.999E+00
220849.867      273012     8958964  0.513E-01  0.998E+00
220901.867      278093     9119448  0.497E-01  0.999E+00
220913.867      282269     9271028  0.502E-01  0.998E+00
220925.867      288166     9450857  0.520E-01  0.998E+00
220937.867      292752     9593770  0.546E-01  0.998E+00
220949.867      297575     9745620  0.503E-01  0.999E+00
221001.868      302829     9941180  0.576E-01  0.998E+00
221013.867      308559    10132467  0.585E-01  0.998E+00
221025.867      312067    10275820  0.583E-01  0.998E+00
221037.868      314918    10388560  0.612E-01  0.998E+00
221049.867      318695    10534092  0.643E-01  0.998E+00
221101.867      322565    10691340  0.575E-01  0.998E+00
221113.867      328008    10834735  0.564E-01  0.998E+00
221125.867      333008    10994086  0.546E-01  0.998E+00
221137.867      338074    11147130  0.569E-01  0.998E+00
221149.867      344916    11340567  0.500E-01  0.999E+00
221201.867      349486    11512560  0.514E-01  0.998E+00
221213.867      353365    11660093  0.585E-01  0.998E+00
221225.867      358649    11819701  0.647E-01  0.998E+00
221237.867      365899    12043641  0.733E-01  0.998E+00
221249.867      372375    12237574  0.699E-01  0.998E+00
221301.867      376618    12411243  0.689E-01  0.998E+00
221313.867      381069    12548833  0.695E-01  0.998E+00
221325.867      386246    12747312  0.692E-01  0.998E+00
221337.867      389475    12872283  0.666E-01  0.998E+00
221349.867      392970    13027040  0.675E-01  0.998E+00
221401.867      399683    13206000  0.603E-01  0.977E+00
221413.867      405694    13390211  0.736E-01  0.998E+00
221425.867      409951    13546248  0.700E-01  0.998E+00
221437.867      415182    13703700  0.553E-01  0.999E+00
221449.867      419147    13850989  0.672E-01  0.998E+00
221501.867      422746    13953691  0.522E-01  0.999E+00
221513.867      426524    14086066  0.683E-01  0.998E+00
221525.867      430061    14189221  0.569E-01  0.999E+00
221537.867      435816    14367539  0.656E-01  0.998E+00
221549.867      440555    14507766  0.634E-01  0.999E+00
221601.868      443306    14628494  0.656E-01  0.998E+00
221613.867      448171    14777626  0.603E-01  0.998E+00
221625.867      453464    14931525  0.700E-01  0.998E+00
221637.867      459217    15108894  0.690E-01  0.998E+00
221649.867      462929    15248778  0.696E-01  0.998E+00
221701.867      470963    15434313  0.589E-01  0.999E+00
221713.868      476622    15562129  0.645E-01  0.998E+00
221725.867      480870    15683752  0.638E-01  0.998E+00
221737.867      485719    15826440  0.606E-01  0.998E+00
221749.867      490617    15974475  0.644E-01  0.998E+00
221801.867      494613    16129371  0.695E-01  0.998E+00
221813.867      499620    16322226  0.706E-01  0.998E+00
221825.867      504799    16483477  0.647E-01  0.998E+00
221837.867      510359    16643573  0.625E-01  0.999E+00
221849.867      515263    16795873  0.560E-01  0.999E+00
221901.867      518987    16929307  0.645E-01  0.998E+00
221913.867      523427    17098424  0.632E-01  0.998E+00
221925.867      527474    17257205  0.655E-01  0.998E+00
221937.867      531613    17408704  0.675E-01  0.998E+00
221949.867      537401    17547899  0.592E-01  0.999E+00
222001.867      543669    17715692  0.646E-01  0.998E+00
222013.867      548531    17900035  0.622E-01  0.998E+00
222025.868      554117    18112000  0.872E-01  0.129E+01
222037.867      561324    18272490  0.610E-01  0.999E+00
222049.867      565336    18439390  0.582E-01  0.998E+00
222101.867      570703    18573820  0.557E-01  0.999E+00
222113.867      578351    18740026  0.722E-01  0.999E+00
222125.966      584939    18944000  0.787E-01  0.955E+00
222137.867      588011    19025713  0.659E-01  0.999E+00
222149.867      593154    19188528  0.589E-01  0.999E+00
222201.867      599793    19344016  0.712E-01  0.998E+00
222213.867      606687    19533717  0.581E-01  0.999E+00
222225.867      610155    19674655  0.631E-01  0.998E+00
222237.867      614612    19850010  0.655E-01  0.998E+00
222249.867      617981    19983213  0.680E-01  0.998E+00
222301.867      623324    20115709  0.619E-01  0.999E+00
222313.868      627029    20249658  0.652E-01  0.998E+00
222325.867      632586    20428000  0.353E-01  0.587E+00
222337.867      638753    20617457  0.505E-01  0.999E+00
222349.867      644379    20790563  0.598E-01  0.998E+00
222401.868      649759    20945614  0.584E-01  0.999E+00
222413.867      653380    21075055  0.648E-01  0.998E+00
222425.867      659056    21252036  0.646E-01  0.998E+00
222437.867      666197    21435102  0.609E-01  0.998E+00
222449.868      669623    21562000  0.750E-01  0.108E+01
222501.867      677058    21738668  0.690E-01  0.998E+00
222513.867      680837    21880860  0.723E-01  0.998E+00
222525.867      683719    21988447  0.681E-01  0.998E+00
222537.867      687063    22112313  0.751E-01  0.997E+00
222549.867      691796    22256261  0.632E-01  0.998E+00
