 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.280249848600365E+01 ,    -0.226364575824268E+00 ,    -0.141007817102468E+01 , 
   0.49828 ,    -0.275085013510840E+01 ,     0.484043359371199E-01 ,    -0.133091848627305E+01 , 
   0.52832 ,    -0.270742646504614E+01 ,     0.298578655446900E+00 ,    -0.126189463114872E+01 , 
   0.55835 ,    -0.267216217145415E+01 ,     0.521089566917336E+00 ,    -0.120350722739042E+01 , 
   0.58838 ,    -0.264462656900093E+01 ,     0.713619220484423E+00 ,    -0.115588539790780E+01 , 
   0.61841 ,    -0.262404133554982E+01 ,     0.874636363110282E+00 ,    -0.111879502064337E+01 , 
   0.64843 ,    -0.260931069403598E+01 ,     0.100341164342025E+01 ,    -0.109165907440904E+01 , 
   0.67846 ,    -0.259906298908516E+01 ,     0.110001248573428E+01 ,    -0.107358928779857E+01 , 
   0.70848 ,    -0.259170221377804E+01 ,     0.116527796576854E+01 ,    -0.106342792379564E+01 , 
   0.73850 ,    -0.258546768999730E+01 ,     0.120077463992883E+01 ,    -0.105979819434213E+01 , 
   0.76852 ,    -0.257849981577858E+01 ,     0.120873476781212E+01 ,    -0.106116151222913E+01 , 
   0.79854 ,    -0.256890957517870E+01 ,     0.119197881053714E+01 ,    -0.106587956180378E+01 , 
   0.82855 ,    -0.255484936803870E+01 ,     0.115382447429328E+01 ,    -0.107227901266379E+01 , 
   0.85856 ,    -0.253458266356880E+01 ,     0.109798488918889E+01 ,    -0.107871661694134E+01 , 
   0.88857 ,    -0.250655001490412E+01 ,     0.102845876022023E+01 ,    -0.108364242367675E+01 , 
   0.91857 ,    -0.246942909066653E+01 ,     0.949415494254954E+00 ,    -0.108565891329610E+01 , 
   0.94858 ,    -0.242218658015688E+01 ,     0.865078390911870E+00 ,    -0.108357399891133E+01 , 
   0.97858 ,    -0.236412010430425E+01 ,     0.779608985062251E+00 ,    -0.107644605414601E+01 , 
   1.00857 ,    -0.229488860554156E+01 ,     0.696995545677189E+00 ,    -0.106361940222788E+01 , 
   1.03857 ,    -0.221453008472005E+01 ,     0.620948573483978E+00 ,    -0.104474902888684E+01 , 
   1.06856 ,    -0.212346598851360E+01 ,     0.554805904106176E+00 ,    -0.101981365110377E+01 , 
   1.09855 ,    -0.202249201159329E+01 ,     0.501449721731697E+00 ,    -0.989116672544802E+00 , 
   1.12853 ,    -0.191275554838018E+01 ,     0.463237430269549E+00 ,    -0.953274971196831E+00 , 
   1.15851 ,    -0.179572049326839E+01 ,     0.441947925213735E+00 ,    -0.913195881393234E+00 , 
   1.18849 ,    -0.167312052991996E+01 ,     0.438744371905186E+00 ,    -0.870043137137237E+00 , 
   1.21846 ,    -0.154690245438404E+01 ,     0.454154137162337E+00 ,    -0.825192922868247E+00 , 
   1.24843 ,    -0.141916142947619E+01 ,     0.488066054282170E+00 ,    -0.780181518917043E+00 , 
   1.27840 ,    -0.129207035690283E+01 ,     0.539744739116237E+00 ,    -0.736646320492408E+00 , 
   1.30836 ,    -0.116780576902601E+01 ,     0.607861229831326E+00 ,    -0.696262241432627E+00 , 
   1.33832 ,    -0.104847277642830E+01 ,     0.690538806865445E+00 ,    -0.660675679420647E+00 , 
   1.36827 ,    -0.936031655804555E+00 ,     0.785412473223496E+00 ,    -0.631438312416474E+00 , 
   1.39822 ,    -0.832228623338159E+00 ,     0.889700248021138E+00 ,    -0.609943013628230E+00 , 
   1.42817 ,    -0.738533212748243E+00 ,     0.100028415590049E+01 ,    -0.597364113852642E+00 , 
   1.45811 ,    -0.656084468689974E+00 ,     0.111379858766469E+01 ,    -0.594604107410078E+00 , 
   1.48805 ,    -0.585647882011294E+00 ,     0.122672356737114E+01 ,    -0.602248695565400E+00 , 
   1.51798 ,    -0.527584642934334E+00 ,     0.133548039037686E+01 ,    -0.620531795940487E+00 , 
   1.54791 ,    -0.481834383190984E+00 ,     0.143652709565145E+01 ,    -0.649311826725719E+00 , 
   1.57783 ,    -0.447912131993540E+00 ,     0.152645130232706E+01 ,    -0.688060210990316E+00 , 
   1.60775 ,    -0.424919738339058E+00 ,     0.160205807136271E+01 ,    -0.735862650993502E+00 , 
   1.63766 ,    -0.411571529287118E+00 ,     0.166045064308522E+01 ,    -0.791433308044089E+00 , 
   1.66757 ,    -0.406233496620797E+00 ,     0.169910214345720E+01 ,    -0.853141603666821E+00 , 
   1.69747 ,    -0.406974848614618E+00 ,     0.171591663816837E+01 ,    -0.919050946272163E+00 , 
   1.72737 ,    -0.411630344680742E+00 ,     0.170927823500189E+01 ,    -0.986968297547657E+00 , 
   1.75726 ,    -0.417871462404820E+00 ,     0.167808728162491E+01 ,    -0.105450313700606E+01 , 
   1.78715 ,    -0.423284141179501E+00 ,     0.162178306780351E+01 ,    -0.111913407299948E+01 , 
   1.81703 ,    -0.425450614461407E+00 ,     0.154035280774036E+01 ,    -0.117828109398120E+01 , 
   1.84691 ,    -0.422032691347745E+00 ,     0.143432703965194E+01 ,    -0.122938126297278E+01 , 
   1.87678 ,    -0.410853782740499E+00 ,     0.130476192617559E+01 ,    -0.126996553708957E+01 , 
   1.90664 ,    -0.389976990045091E+00 ,     0.115320926178339E+01 ,    -0.129773434633331E+01 , 
   1.93650 ,    -0.357776684435742E+00 ,     0.981675284095311E+00 ,    -0.131062959303603E+01 , 
   1.96636 ,    -0.313001198637062E+00 ,     0.792569637993958E+00 ,    -0.130690083428179E+01 , 
