  0.00000E+00 -0.24164E+00 -0.20397E+00  0.84106E-02 -0.30628E+00 -0.60701E-01 -0.97477E-01
  0.50000E-01 -0.25400E+00 -0.20306E+00  0.45875E-01 -0.21744E+00 -0.62893E-01 -0.78665E-01
  0.10000E+00 -0.28864E+00 -0.20052E+00  0.15168E+00  0.18175E-01 -0.69030E-01 -0.28688E-01
  0.15000E+00 -0.33874E+00 -0.12640E+00  0.30743E+00  0.61865E+00 -0.77896E-01  0.62141E-01
  0.20000E+00 -0.39463E+00 -0.77030E+00  0.48680E+00  0.86358E+00 -0.87765E-01 -0.23167E+00
  0.25000E+00 -0.44587E+00 -0.58403E+00  0.66094E+00  0.10442E+01 -0.96767E-01 -0.11416E+00
  0.30000E+00 -0.48333E+00 -0.49078E+00  0.80404E+00  0.10789E+01 -0.10328E+00 -0.56288E-01
  0.35000E+00 -0.50138E+00 -0.47113E+00  0.89853E+00  0.98290E+00 -0.10629E+00 -0.64811E-01
  0.40000E+00 -0.49838E+00 -0.45792E+00  0.93744E+00  0.81622E+00 -0.10551E+00 -0.93907E-01
  0.45000E+00 -0.47695E+00 -0.43148E+00  0.92474E+00  0.65277E+00 -0.10145E+00 -0.11690E+00
  0.50000E+00 -0.44288E+00 -0.40084E+00  0.87307E+00  0.55222E+00 -0.95190E-01 -0.12127E+00
  0.55000E+00 -0.40394E+00 -0.39281E+00  0.80087E+00  0.54056E+00 -0.88176E-01 -0.12396E+00
  0.60000E+00 -0.36739E+00 -0.37378E+00  0.72628E+00  0.60551E+00 -0.81790E-01 -0.99245E-01
  0.65000E+00 -0.33882E+00 -0.35984E+00  0.66412E+00  0.70418E+00 -0.77117E-01 -0.75924E-01
  0.70000E+00 -0.32101E+00 -0.35360E+00  0.62302E+00  0.78239E+00 -0.74702E-01 -0.57778E-01
  0.75000E+00 -0.31358E+00 -0.34516E+00  0.60413E+00  0.80499E+00 -0.74508E-01 -0.47852E-01
  0.80000E+00 -0.31359E+00 -0.32447E+00  0.60232E+00  0.76070E+00 -0.75989E-01 -0.45034E-01
  0.85000E+00 -0.31667E+00 -0.31826E+00  0.60864E+00  0.66851E+00 -0.78268E-01 -0.68334E-01
  0.90000E+00 -0.31823E+00 -0.31530E+00  0.61296E+00  0.56017E+00 -0.80413E-01 -0.89672E-01
  0.95000E+00 -0.31490E+00 -0.29935E+00  0.60738E+00  0.47511E+00 -0.81670E-01 -0.96313E-01
  0.10000E+01 -0.30505E+00 -0.29425E+00  0.58734E+00  0.43222E+00 -0.81647E-01 -0.10478E+00
  0.10500E+01 -0.28933E+00 -0.28470E+00  0.55302E+00  0.43499E+00 -0.80405E-01 -0.97087E-01
  0.11000E+01 -0.27009E+00 -0.26583E+00  0.50833E+00  0.46889E+00 -0.78422E-01 -0.78192E-01
  0.11500E+01 -0.25060E+00 -0.25748E+00  0.45891E+00  0.50878E+00 -0.76480E-01 -0.67266E-01
  0.12000E+01 -0.23416E+00 -0.24606E+00  0.41086E+00  0.53317E+00 -0.75475E-01 -0.58375E-01
  0.12500E+01 -0.22319E+00 -0.26011E+00  0.36854E+00  0.52885E+00 -0.76213E-01 -0.60598E-01
  0.13000E+01 -0.21866E+00 -0.25146E+00  0.33351E+00  0.49927E+00 -0.79300E-01 -0.64461E-01
  0.13500E+01 -0.21995E+00 -0.24768E+00  0.30468E+00  0.45082E+00 -0.84969E-01 -0.71317E-01
  0.14000E+01 -0.22520E+00 -0.23851E+00  0.27886E+00  0.39308E+00 -0.93091E-01 -0.80361E-01
  0.14500E+01 -0.23186E+00 -0.23038E+00  0.25216E+00  0.33356E+00 -0.10321E+00 -0.87389E-01
  0.15000E+01 -0.23743E+00 -0.21910E+00  0.22136E+00  0.27485E+00 -0.11465E+00 -0.93177E-01
  0.15500E+01 -0.24004E+00 -0.21703E+00  0.18501E+00  0.21356E+00 -0.12660E+00 -0.10518E+00
  0.16000E+01 -0.23884E+00 -0.21035E+00  0.14387E+00  0.14731E+00 -0.13825E+00 -0.11982E+00
  0.16500E+01 -0.23393E+00 -0.20180E+00  0.10058E+00  0.77308E-01 -0.14889E+00 -0.13261E+00
  0.17000E+01 -0.22633E+00 -0.19400E+00  0.58993E-01  0.84469E-02 -0.15795E+00 -0.14709E+00
  0.17500E+01 -0.21740E+00 -0.19319E+00  0.22933E-01 -0.55200E-01 -0.16505E+00 -0.16320E+00
  0.18000E+01 -0.20842E+00 -0.19166E+00 -0.47981E-02 -0.10511E+00 -0.16998E+00 -0.17699E+00
  0.18500E+01 -0.20033E+00 -0.19314E+00 -0.23256E-01 -0.13861E+00 -0.17277E+00 -0.18388E+00
  0.19000E+01 -0.19340E+00 -0.18722E+00 -0.33272E-01 -0.15648E+00 -0.17350E+00 -0.18656E+00
  0.19500E+01 -0.18740E+00 -0.18499E+00 -0.37198E-01 -0.16523E+00 -0.17238E+00 -0.18578E+00
  0.20000E+01 -0.18176E+00 -0.17918E+00 -0.38107E-01 -0.17023E+00 -0.16967E+00 -0.18244E+00
