 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials

 Partial g(r)'s are printed out below

   529  1 are NR and NPAR

   r (Ang)
   0.06545     0.00000
   0.13090     0.00000
   0.19635     0.00000
   0.26180     0.00000
   0.32725     0.00000
   0.39271     0.00000
   0.45816     0.00000
   0.52361     0.00000
   0.58906     0.00000
   0.65451     0.00000
   0.71996     0.00000
   0.78541     0.00000
   0.85086     0.00000
   0.91631     0.00000
   0.98176     0.00000
   1.04721     0.00000
   1.11267     0.00000
   1.17812     0.00000
   1.24357     0.00000
   1.30902     0.00000
   1.37447     0.00000
   1.43992     0.00000
   1.50537     0.00000
   1.57082     0.00000
   1.63627     0.00000
   1.70172     0.00000
   1.76718     0.00000
   1.83263     0.00000
   1.89808     0.00000
   1.96353     0.00000
   2.02898     0.00000
   2.09443     0.00000
   2.15988     0.00000
   2.22533     0.00000
   2.29078     0.00000
   2.35623     0.00000
   2.42168     0.00000
   2.48714     0.00000
   2.55259     0.00000
   2.61804     0.00000
   2.68349     0.00000
   2.74894     0.00000
   2.81439     0.00000
   2.87984     0.43081
   2.94529     2.14328
   3.01074     2.12045
   3.07619     2.08188
   3.14164     2.01112
   3.20710     2.08748
   3.27255     2.04652
   3.33800     1.98933
   3.40345     1.90498
   3.46890     1.85302
   3.53435     1.76649
   3.59980     1.39138
   3.66525     0.87916
   3.73070     0.85452
   3.79615     0.82072
   3.86161     0.81754
   3.92706     0.81840
   3.99251     0.86858
   4.05796     0.80061
   4.12341     0.87560
   4.18886     0.85505
   4.25431     0.84540
   4.31976     0.85721
   4.38521     0.86708
   4.45066     0.85596
   4.51611     0.84755
   4.58157     0.86134
   4.64702     0.86482
   4.71247     0.89832
   4.77792     0.88909
   4.84337     0.93715
   4.90882     0.89448
   4.97427     0.93996
   5.03972     0.96910
   5.10517     0.94569
   5.17062     0.91942
   5.23607     0.93157
   5.30153     0.96109
   5.36698     0.93205
   5.43243     0.95513
   5.49788     0.97193
   5.56333     0.97592
   5.62878     0.98781
   5.69423     1.04380
   5.75968     1.02919
   5.82513     1.05738
   5.89058     1.10790
   5.95604     1.05338
   6.02149     1.08124
   6.08694     1.09071
   6.15239     1.04578
   6.21784     1.05297
   6.28329     1.06634
   6.34874     1.08756
   6.41419     1.05342
   6.47964     1.05785
   6.54509     1.03796
   6.61054     1.03909
   6.67600     1.00879
   6.74145     1.01332
   6.80690     0.99214
   6.87235     1.00416
   6.93780     0.97774
   7.00325     0.99361
   7.06870     0.99384
   7.13415     0.99161
   7.19960     0.97877
   7.26505     0.96654
   7.33050     0.98538
   7.39596     0.98797
   7.46141     0.99716
   7.52686     0.99887
   7.59231     0.97742
   7.65776     0.96558
   7.72321     0.97258
   7.78866     0.97784
   7.85411     0.97529
   7.91956     1.01067
   7.98501     0.97523
   8.05046     0.99951
   8.11592     0.98697
   8.18137     1.01597
   8.24682     1.00696
   8.31227     0.99380
   8.37772     1.01958
   8.44317     0.99687
   8.50862     0.99621
   8.57407     1.03079
   8.63952     0.97977
   8.70497     1.00243
   8.77043     0.99118
   8.83588     1.01108
   8.90133     0.98353
   8.96678     1.01860
   9.03223     1.00511
   9.09768     1.00349
   9.16313     1.01640
   9.22858     1.00611
   9.29403     0.99429
   9.35948     0.98100
   9.42493     1.01565
   9.49039     1.00077
   9.55584     0.99399
   9.62129     0.99410
   9.68674     1.00609
   9.75219     1.00011
   9.81764     1.01411
   9.88309     0.99226
   9.94854     1.01233
  10.01399     1.00954
  10.07944     1.00705
  10.14489     0.97674
  10.21035     1.01440
  10.27580     1.01515
  10.34125     0.99847
  10.40670     0.97419
  10.47215     0.98272
  10.53760     0.99721
  10.60305     0.98582
  10.66850     0.98917
  10.73395     1.01275
  10.79940     1.00420
  10.86486     1.00377
  10.93031     0.99497
  10.99576     0.99643
  11.06121     1.02104
  11.12666     0.98782
  11.19211     0.98713
  11.25756     1.01510
  11.32301     0.99218
  11.38846     1.02277
  11.45391     0.98451
  11.51936     1.00863
  11.58482     1.01538
  11.65027     0.99194
  11.71572     0.97812
  11.78117     0.99827
  11.84662     0.99552
  11.91207     1.00163
  11.97752     1.00097
  12.04297     1.00141
  12.10842     0.98983
  12.17387     0.98167
  12.23932     0.99019
  12.30478     1.00044
  12.37023     1.01226
  12.43568     0.99596
  12.50113     0.99033
  12.56658     1.00759
  12.63203     1.00329
  12.69748     1.01164
  12.76293     1.00434
  12.82838     1.02659
  12.89383     0.99818
  12.95928     0.99531
  13.02474     0.99372
  13.09019     1.00862
  13.15564     1.00444
  13.22109     1.01032
  13.28654     0.99796
  13.35199     0.99423
  13.41744     0.99806
  13.48289     0.99367
  13.54834     0.99995
  13.61379     0.98885
  13.67925     1.00425
  13.74470     1.00766
  13.81015     1.00672
  13.87560     1.00687
  13.94105     1.00518
  14.00650     1.00492
  14.07195     0.97913
  14.13740     1.01180
  14.20285     0.99299
  14.26830     1.00649
  14.33375     1.00005
  14.39921     0.99744
  14.46466     0.99374
  14.53011     1.00447
  14.59556     1.00736
  14.66101     0.99015
  14.72646     0.99472
  14.79191     0.99032
  14.85736     1.00537
  14.92281     0.99776
  14.98826     0.99599
  15.05371     1.00873
  15.11917     0.99249
  15.18462     1.00447
  15.25007     0.99516
  15.31552     1.01601
  15.38097     1.01269
  15.44642     1.00191
  15.51187     0.99801
  15.57732     0.99550
  15.64277     0.98962
  15.70822     1.00741
  15.77368     0.98311
  15.83913     0.98812
  15.90458     0.99282
  15.97003     1.00176
  16.03548     0.99817
  16.10093     1.00915
  16.16638     0.99517
  16.23183     1.00210
  16.29728     0.99893
  16.36273     1.01146
  16.42818     1.00538
  16.49364     1.00259
  16.55909     1.00222
  16.62454     0.99853
  16.68999     1.00105
  16.75544     1.01086
  16.82089     1.00657
  16.88634     0.99856
  16.95179     1.00375
  17.01724     0.98531
  17.08269     0.99954
  17.14814     1.00121
  17.21360     1.00913
  17.27905     0.99302
  17.34450     0.99956
  17.40995     1.00636
  17.47540     0.99678
  17.54085     0.99613
  17.60630     0.99081
  17.67175     0.98550
  17.73720     0.99265
  17.80265     1.00347
  17.86811     0.99862
  17.93356     1.01403
  17.99901     0.99212
  18.06446     0.99994
  18.12991     1.00250
  18.19536     0.99900
  18.26081     0.99562
  18.32626     0.99453
  18.39171     1.01417
  18.45716     1.00577
  18.52261     0.99159
  18.58807     1.00142
  18.65352     1.00121
  18.71897     0.99705
  18.78442     0.99958
  18.84987     0.98809
  18.91532     1.01303
  18.98077     1.00188
  19.04622     0.99865
  19.11167     1.00382
  19.17712     0.99599
  19.24257     0.99883
  19.30803     1.00365
  19.37348     1.00142
  19.43893     1.01102
  19.50438     0.99503
  19.56983     1.01724
  19.63528     1.00442
  19.70073     0.99596
  19.76618     0.99713
  19.83163     0.99838
  19.89708     0.99964
  19.96253     1.00094
  20.02799     1.00711
  20.09344     0.99294
  20.15889     0.99342
  20.22434     1.01931
  20.28979     0.98848
  20.35524     1.00477
  20.42069     0.99263
  20.48614     0.98850
  20.55159     1.00007
  20.61704     1.00171
  20.68250     1.00025
  20.74795     1.00529
  20.81340     0.99218
  20.87885     1.00111
  20.94430     0.99313
  21.00975     1.00336
  21.07520     0.99982
  21.14065     0.99919
  21.20610     0.99988
  21.27155     1.00002
  21.33700     1.00076
  21.40246     0.99884
  21.46791     0.99703
  21.53336     0.99408
  21.59881     1.00743
  21.66426     0.99370
  21.72971     1.00226
  21.79516     1.00357
