 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   2.23476 ,    -0.420587477454091E+00 ,     0.518098988452956E-01 ,    -0.904050234933481E+00 , 
   2.26455 ,    -0.279084222656286E+00 ,    -0.111380407859680E+00 ,    -0.726470628745740E+00 , 
   2.29433 ,    -0.103603371062498E+00 ,    -0.291802738634521E+00 ,    -0.526818268977364E+00 , 
   2.32410 ,     0.999478448090795E-01 ,    -0.485792698663527E+00 ,    -0.308433236294284E+00 , 
   2.35387 ,     0.324398118123348E+00 ,    -0.688997836823847E+00 ,    -0.754178319103166E-01 , 
   2.38363 ,     0.561614457590112E+00 ,    -0.896550092369572E+00 ,     0.167483615318030E+00 , 
   2.41339 ,     0.802844120849015E+00 ,    -0.110325987936750E+01 ,     0.415034626451881E+00 , 
   2.44313 ,     0.103908066067579E+01 ,    -0.130382267093224E+01 ,     0.661680199549757E+00 , 
   2.47287 ,     0.126143768292577E+01 ,    -0.149302857801107E+01 ,     0.901737009929408E+00 , 
   2.50260 ,     0.146151372459629E+01 ,    -0.166596550678669E+01 ,     0.112959210857556E+01 , 
   2.53233 ,     0.163173225218043E+01 ,    -0.181820700738628E+01 ,     0.133990153764509E+01 , 
   2.56205 ,     0.176564211831214E+01 ,    -0.194597685649020E+01 ,     0.152778019799531E+01 , 
   2.59175 ,     0.185816582566439E+01 ,    -0.204628369137993E+01 ,     0.168897464838711E+01 , 
   2.62145 ,     0.190578552567064E+01 ,    -0.211702056177614E+01 ,     0.182001127333858E+01 , 
   2.65115 ,     0.190665969349706E+01 ,    -0.215702600632696E+01 ,     0.191831338834894E+01 , 
   2.68083 ,     0.186066671750796E+01 ,    -0.216610510400843E+01 ,     0.198228229931275E+01 , 
   2.71051 ,     0.176937505702171E+01 ,    -0.214501080610643E+01 ,     0.201133902266726E+01 , 
   2.74018 ,     0.163594298880155E+01 ,    -0.209538763339988E+01 ,     0.200592521690761E+01 , 
   2.76984 ,     0.146495411794833E+01 ,    -0.201968144386893E+01 ,     0.196746377959244E+01 , 
   2.79949 ,     0.126219762346145E+01 ,    -0.192102036737065E+01 ,     0.189828142935778E+01 , 
   2.82913 ,     0.103440451419771E+01 ,    -0.180307310750767E+01 ,     0.180149732505267E+01 , 
   2.85876 ,     0.788952885649017E+00 ,    -0.166989158555564E+01 ,     0.168088328707192E+01 , 
   2.88839 ,     0.533556221804460E+00 ,    -0.152574532244167E+01 ,     0.154070240493856E+01 , 
   2.91801 ,     0.275949143814695E+00 ,    -0.137495501601043E+01 ,     0.138553368217654E+01 , 
   2.94761 ,     0.235846683396584E-01 ,    -0.122173248347075E+01 ,     0.122009084577985E+01 , 
