   r (Ang),     Ge-Ge
   0.06545 ,         0.000000000000000 , 
   0.13090 ,         0.000000000000000 , 
   0.19635 ,         0.000000000000000 , 
   0.26180 ,         0.000000000000000 , 
   0.32725 ,         0.000000000000000 , 
   0.39271 ,         0.000000000000000 , 
   0.45816 ,         0.000000000000000 , 
   0.52361 ,         0.000000000000000 , 
   0.58906 ,         0.000000000000000 , 
   0.65451 ,         0.000000000000000 , 
   0.71996 ,         0.000000000000000 , 
   0.78541 ,         0.000000000000000 , 
   0.85086 ,         0.000000000000000 , 
   0.91631 ,         0.000000000000000 , 
   0.98176 ,         0.000000000000000 , 
   1.04721 ,         1.055533640470398 , 
   1.11267 ,         0.935040322042529 , 
   1.17812 ,         0.000000000000000 , 
   1.24357 ,         0.000000000000000 , 
   1.30902 ,         0.000000000000000 , 
   1.37447 ,         0.000000000000000 , 
   1.43992 ,         0.558384382366248 , 
   1.50537 ,         0.000000000000000 , 
   1.57082 ,         0.000000000000000 , 
   1.63627 ,         0.000000000000000 , 
   1.70172 ,         0.000000000000000 , 
   1.76718 ,         0.370745785480116 , 
   1.83263 ,         0.344739597955737 , 
   1.89808 ,         0.642753369100472 , 
   1.96353 ,         0.000000000000000 , 
   2.02898 ,         0.281249880964669 , 
   2.09443 ,         0.000000000000000 , 
   2.15988 ,         0.248194573201127 , 
   2.22533 ,         0.000000000000000 , 
   2.29078 ,         0.220641784719783 , 
   2.35623 ,         0.208554933271107 , 
   2.42168 ,         0.197434711617599 , 
   2.48714 ,         0.000000000000000 , 
   2.55259 ,         0.000000000000000 , 
   2.61804 ,         0.337863119333944 , 
   2.68349 ,         0.000000000000000 , 
   2.74894 ,         0.153226646377511 , 
   2.81439 ,         0.438549039230997 , 
   2.87984 ,         0.698070605854933 , 
   2.94529 ,         0.133478246869081 , 
   3.01074 ,         1.916072270211593 , 
   3.07619 ,         2.324849774270819 , 
   3.14164 ,         2.815570800100284 , 
   3.20710 ,         2.476673976942411 , 
   3.27255 ,         2.702955632450196 , 
   3.33800 ,         3.221519917730801 , 
   3.40345 ,         3.098810477738344 , 
   3.46890 ,         2.886755653236998 , 
   3.53435 ,         0.741555140094426 , 
   3.59980 ,         0.804189799027294 , 
   3.66525 ,         0.258575309741360 , 
   3.73070 ,         0.415970514397078 , 
   3.79615 ,         0.803501418703840 , 
   3.86161 ,         0.310598221546504 , 
   3.92706 ,         0.600662924870356 , 
   3.99251 ,         0.508489555912452 , 
   4.05796 ,         0.914121559174314 , 
   4.12341 ,         0.476717632958045 , 
   4.18886 ,         0.659909848262676 , 
   4.25431 ,         1.343499189768963 , 
   4.31976 ,         0.682574247677020 , 
   4.38521 ,         0.722565084296838 , 
   4.45066 ,         0.409190725011421 , 
   4.51611 ,         0.681285045875175 , 
   4.58157 ,         1.048101948370693 , 
   4.64702 ,         0.750684678893714 , 
   4.71247 ,         0.990683705993427 , 
   4.77792 ,         0.659392850602072 , 
   4.84337 ,         0.888496763029836 , 
   4.90882 ,         0.913015254087274 , 
   4.97427 ,         0.655160911810446 , 
   5.03972 ,         1.230919361951248 , 
   5.10517 ,         1.066275624265129 , 
   5.17062 ,         0.779589384708579 , 
   5.23607 ,         0.633518094262874 , 
   5.30153 ,         0.947557722617038 , 
   5.36698 ,         0.803989360920456 , 
   5.43243 ,         0.588549796870447 , 
   5.49788 ,         1.302472639727281 , 
   5.56333 ,         0.897887187598445 , 
   5.62878 ,         1.315691588768370 , 
   5.69423 ,         0.999926637534652 , 
   5.75968 ,         0.942425740979343 , 
   5.82513 ,         1.091990321918267 , 
   5.89058 ,         0.967747157311143 , 
   5.95604 ,         1.273007156968752 , 
   6.02149 ,         1.117741837576363 , 
   6.08694 ,         1.062581447201805 , 
   6.15239 ,         1.009502805225379 , 
   6.21784 ,         1.257915484076346 , 
   6.28329 ,         1.085197349336076 , 
   6.34874 ,         0.804385270976051 , 
   6.41419 ,         1.041355937623101 , 
   6.47964 ,         0.910108669504754 , 
   6.54509 ,         0.864967425848926 , 
   6.61054 ,         1.218891166376239 , 
   6.67600 ,         1.273050556921650 , 
   6.74145 ,         1.375844310825933 , 
   6.80690 ,         0.649765602199686 , 
   6.87235 ,         1.201344577751575 , 
   6.93780 ,         0.938216461915524 , 
   7.00325 ,         0.849933950883689 , 
   7.06870 ,         0.973311982231440 , 
   7.13415 ,         1.342299297572236 , 
   7.19960 ,         0.848884548538166 , 
   7.26505 ,         0.987226971873746 , 
   7.33050 ,         1.142063711907827 , 
   7.39596 ,         1.100771091716370 , 
   7.46141 ,         0.852755958293761 , 
   7.52686 ,         1.103694137824833 , 
   7.59231 ,         0.803516346922527 , 
   7.65776 ,         1.145267718654164 , 
   7.72321 ,         0.795922232844693 , 
   7.78866 ,         0.973480128847500 , 
   7.85411 ,         1.013636283163516 , 
   7.91956 ,         0.904640987296654 , 
   7.98501 ,         1.271245241850004 , 
   8.05046 ,         0.803994896542801 , 
   8.11592 ,         0.949295515041969 , 
   8.18137 ,         0.830371219907870 , 
   8.24682 ,         0.953450279620130 , 
   8.31227 ,         1.173118132367448 , 
   8.37772 ,         0.989879876454953 , 
