Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
001310.853      153045     1713948  0.189E-01  0.341E+00
001322.799      153528     1721030  0.188E-01  0.341E+00
001334.801      154091     1729772  0.187E-01  0.341E+00
001346.800      154583     1737324  0.189E-01  0.341E+00
001358.799      155156     1745784  0.190E-01  0.340E+00
001410.803      156446     1752461  0.181E-01  0.348E+00
001422.806      157380     1760945  0.184E-01  0.344E+00
001434.793      157983     1768715  0.184E-01  0.343E+00
001446.860      158528     1776612  0.187E-01  0.342E+00
001458.821      158978     1783108  0.187E-01  0.342E+00
001510.800      159527     1791483  0.186E-01  0.342E+00
001522.795      160070     1799239  0.187E-01  0.341E+00
001534.795      160627     1807294  0.187E-01  0.341E+00
001546.796      161149     1815371  0.187E-01  0.341E+00
001558.797      161692     1824048  0.188E-01  0.341E+00
001610.822      162279     1832405  0.189E-01  0.340E+00
001622.802      162861     1841078  0.188E-01  0.340E+00
001634.799      163350     1848628  0.188E-01  0.340E+00
001646.799      163874     1856552  0.188E-01  0.340E+00
001658.799      164381     1863657  0.188E-01  0.340E+00
001710.804      164918     1871843  0.188E-01  0.340E+00
001722.841      165431     1880035  0.187E-01  0.340E+00
001734.799      165895     1887070  0.185E-01  0.340E+00
001746.802      166433     1895296  0.189E-01  0.339E+00
001758.795      167031     1904400  0.188E-01  0.339E+00
001810.796      167571     1913037  0.187E-01  0.340E+00
001822.869      168059     1920898  0.169E-01  0.300E+00
001834.799      168595     1928752  0.186E-01  0.339E+00
001846.802      169211     1938272  0.186E-01  0.339E+00
001858.796      169705     1945565  0.187E-01  0.339E+00
001910.797      170213     1953532  0.185E-01  0.339E+00
001922.802      170792     1962146  0.184E-01  0.339E+00
001934.798      171232     1969133  0.182E-01  0.340E+00
001946.798      171722     1976834  0.182E-01  0.340E+00
001958.802      172240     1984799  0.181E-01  0.340E+00
002010.805      172727     1992485  0.183E-01  0.339E+00
002022.799      173226     2000564  0.180E-01  0.340E+00
002034.794      173668     2007395  0.181E-01  0.339E+00
002046.805      174094     2014780  0.182E-01  0.339E+00
002058.795      174657     2023980  0.182E-01  0.339E+00
002110.799      175209     2031995  0.183E-01  0.339E+00
002122.847      175669     2039423  0.183E-01  0.339E+00
002134.802      176145     2047065  0.182E-01  0.339E+00
002146.795      176610     2054299  0.182E-01  0.339E+00
002158.800      177124     2062586  0.180E-01  0.339E+00
002210.846      177607     2070294  0.180E-01  0.339E+00
002222.804      178247     2080030  0.179E-01  0.339E+00
002234.821      178808     2088372  0.181E-01  0.339E+00
002246.800      179241     2096107  0.182E-01  0.339E+00
002258.807      179649     2102915  0.181E-01  0.339E+00
002310.807      180229     2110556  0.175E-01  0.342E+00
002322.799      181785     2118629  0.171E-01  0.343E+00
002334.797      182363     2126197  0.174E-01  0.342E+00
002346.805      182828     2132636  0.175E-01  0.341E+00
002358.795      183443     2141611  0.175E-01  0.341E+00
002410.796      183984     2149700  0.177E-01  0.340E+00
002422.797      184526     2158191  0.175E-01  0.340E+00
002434.799      185089     2167202  0.178E-01  0.339E+00
002446.800      185597     2174886  0.179E-01  0.339E+00
002458.850      186070     2182390  0.179E-01  0.339E+00
002510.796      186574     2190358  0.180E-01  0.339E+00
002522.802      187104     2197944  0.179E-01  0.339E+00
002534.799      187576     2205130  0.179E-01  0.339E+00
