 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,     0.705176114061011E+02 ,     0.767900198959850E+02 ,     0.784357212533214E+02 , 
   0.49828 ,     0.638327418845054E+02 ,     0.698779826044501E+02 ,     0.712865417019571E+02 , 
   0.52832 ,     0.570926157570867E+02 ,     0.628997901920888E+02 ,     0.640649944764882E+02 , 
   0.55835 ,     0.503756015456289E+02 ,     0.559382088369965E+02 ,     0.568577831633416E+02 , 
   0.58839 ,     0.437616952506920E+02 ,     0.490780765168218E+02 ,     0.497539858188482E+02 , 
   0.61842 ,     0.373304735843707E+02 ,     0.424040663473064E+02 ,     0.428426781218989E+02 , 
   0.64846 ,     0.311589390338441E+02 ,     0.359983243889609E+02 ,     0.362104174943469E+02 , 
   0.67849 ,     0.253193464481670E+02 ,     0.299380818265707E+02 ,     0.299386949999336E+02 , 
   0.70853 ,     0.198771042026601E+02 ,     0.242933452234702E+02 ,     0.241014660484151E+02 , 
   0.73856 ,     0.148888417938600E+02 ,     0.191247672331505E+02 ,     0.187628696717199E+02 , 
   0.76860 ,     0.104007299859039E+02 ,     0.144817937538598E+02 ,     0.139752394390732E+02 , 
   0.79863 ,     0.644712963131169E+01 ,     0.104011723375384E+02 ,     0.977749725305859E+01 , 
   0.82867 ,     0.304963150823938E+01 ,     0.690589125765474E+01 ,     0.619400489572098E+01 , 
   0.85870 ,     0.216532627694385E+00 ,     0.400459976213125E+01 ,     0.323392808181704E+01 , 
   0.88874 ,    -0.205722469986400E+01 ,     0.169153862422407E+01 ,     0.891144922931285E+00 , 
   0.91878 ,    -0.378964524297020E+01 ,    -0.530127806537113E-01 ,    -0.855293754095473E+00 , 
   0.94881 ,    -0.501081969069261E+01 ,    -0.126178986586678E+01 ,    -0.204016964588215E+01 , 
   0.97885 ,    -0.576164508648790E+01 ,    -0.197913609716107E+01 ,    -0.271060920209910E+01 , 
   1.00888 ,    -0.609218041036758E+01 ,    -0.225919603375664E+01 ,    -0.292416629009445E+01 , 
   1.03892 ,    -0.605970671605299E+01 ,    -0.216378564221909E+01 ,    -0.274655766624570E+01 , 
   1.06895 ,    -0.572657374777581E+01 ,    -0.176003121439652E+01 ,    -0.224914856151279E+01 , 
   1.09899 ,    -0.515792356269518E+01 ,    -0.111787765236911E+01 ,    -0.150629593122323E+01 , 
   1.12902 ,    -0.441938598642442E+01 ,    -0.307571487531554E+00 ,    -0.592662008341039E+00 , 
   1.15906 ,    -0.357484056615414E+01 ,     0.602776399323843E+00 ,     0.419389462172580E+00 , 
   1.18909 ,    -0.268433511805013E+01 ,     0.154944871895061E+01 ,     0.146220747039973E+01 , 
   1.21913 ,    -0.180224227156400E+01 ,     0.247511067332315E+01 ,     0.247498211528312E+01 , 
   1.24916 ,    -0.975723073576004E+00 ,     0.333045410562356E+01 ,     0.340550559755825E+01 , 
   1.27920 ,    -0.243551385328902E+00 ,     0.407543849974244E+01 ,     0.421150274601010E+01 , 
   1.30923 ,     0.364664720566524E+00 ,     0.468009015019516E+01 ,     0.486148903146429E+01 , 
   1.33927 ,     0.828847186052797E+00 ,     0.512484195239253E+01 ,     0.533513660860605E+01 , 
   1.36930 ,     0.113839963352893E+01 ,     0.540041773883322E+01 ,     0.562315192424111E+01 , 
   1.39934 ,     0.129176690484958E+01 ,     0.550728584932898E+01 ,     0.572669070826671E+01 , 
   1.42937 ,     0.129564004990654E+01 ,     0.545472566845397E+01 ,     0.565635664356398E+01 , 
   1.45941 ,     0.116385920917701E+01 ,     0.525956729243215E+01 ,     0.543084772732637E+01 , 
   1.48944 ,     0.916078755445208E+00 ,     0.494467755201315E+01 ,     0.507532848142003E+01 , 
   1.51948 ,     0.576267525016195E+00 ,     0.453727475451261E+01 ,     0.461961613239406E+01 , 
   1.54951 ,     0.171121655212143E+00 ,     0.406715936502826E+01 ,     0.409627427614423E+01 , 
   1.57955 ,    -0.271531671820147E+00 ,     0.356494829666156E+01 ,     0.353870822101392E+01 , 
   1.60958 ,    -0.724264323140603E+00 ,     0.306039662189749E+01 ,     0.297935226151948E+01 , 
   1.63962 ,    -0.116144249484501E+01 ,     0.258088266841881E+01 ,     0.244803090025740E+01 , 
   1.66966 ,    -0.156042824761346E+01 ,     0.215012113450144E+01 ,     0.197056404534947E+01 , 
   1.69969 ,    -0.190254061983091E+01 ,     0.178715472839899E+01 ,     0.156767118006494E+01 , 
   1.72973 ,    -0.217374372121840E+01 ,     0.150565870517736E+01 ,     0.125421228153128E+01 , 
   1.75976 ,    -0.236504434593426E+01 ,     0.131357542672878E+01 ,     0.103878479726117E+01 , 
   1.78980 ,    -0.247259702961910E+01 ,     0.121307862260752E+01 ,     0.923677250139354E+00 , 
   1.81983 ,    -0.249752931604109E+01 ,     0.120085028162569E+01 ,     0.905161999196038E+00 , 
   1.84987 ,    -0.244551355483442E+01 ,     0.126863789511654E+01 ,     0.974093235750774E+00 , 
   1.87990 ,    -0.232612317150153E+01 ,     0.140404683587667E+01 ,     0.111676223385009E+01 , 
   1.90994 ,    -0.215202050543617E+01 ,     0.159151258485643E+01 ,     0.131595084397760E+01 , 
   1.93997 ,    -0.193802961856435E+01 ,     0.181339073535929E+01 ,     0.155211668573430E+01 , 
   1.97001 ,    -0.170015071589011E+01 ,     0.205109945050619E+01 ,     0.180463972717641E+01 , 
   2.00004 ,    -0.145457293852088E+01 ,     0.228624936916602E+01 ,     0.205305999835533E+01 , 
   2.03008 ,    -0.121673940519546E+01 ,     0.250169970308510E+01 ,     0.227823993343359E+01 , 
   2.06011 ,    -0.100051276110505E+01 ,     0.268248612084072E+01 ,     0.246339193847755E+01 , 
   2.09015 ,    -0.817481550359714E+00 ,     0.281657549471846E+01 ,     0.259492174252700E+01 , 
   2.12018 ,    -0.676437978512409E+00 ,     0.289541409192715E+01 ,     0.266305027411171E+01 , 
   2.15022 ,    -0.583046670718969E+00 ,     0.291424863002109E+01 ,     0.266219048264360E+01 , 
   2.18025 ,    -0.539712500192464E+00 ,     0.287221304721851E+01 ,     0.259106990713675E+01 , 
   2.21029 ,    -0.545644109484467E+00 ,     0.277218711307908E+01 ,     0.245260408499651E+01 , 
   2.24032 ,    -0.597098995224409E+00 ,     0.262044540844305E+01 ,     0.225353932448106E+01 , 
   2.27036 ,    -0.687786536246562E+00 ,     0.242612609130713E+01 ,     0.200389524143561E+01 , 
   2.30039 ,    -0.809397587321244E+00 ,     0.220055769697775E+01 ,     0.171624719723133E+01 , 
   2.33043 ,    -0.952223595584599E+00 ,     0.195648858620295E+01 ,     0.140489591987877E+01 , 
   2.36046 ,    -0.110582485548991E+01 ,     0.170726729258522E+01 ,     0.108497584985761E+01 , 
   2.39050 ,    -0.125970659500764E+01 ,     0.146602282752650E+01 ,     0.771554999761175E+00 , 
   2.42054 ,    -0.140396303749405E+01 ,     0.124489203376123E+01 ,     0.478777395126403E+00 , 
   2.45057 ,    -0.152985323592100E+01 ,     0.105433654513439E+01 ,     0.219094677143231E+00 , 
   2.48061 ,    -0.163027803793144E+01 ,     0.902585153953946E+00 ,     0.262654591693133E-02 , 
   2.51064 ,    -0.170013462355424E+01 ,     0.795228863472428E+00 ,    -0.163319123399549E+00 , 
   2.54068 ,    -0.173653320251384E+01 ,     0.734986150827302E+00 ,    -0.274545887432591E+00 , 
   2.57071 ,    -0.173886916122737E+01 ,     0.721645575091858E+00 ,    -0.330078450106930E+00 , 
   2.60075 ,    -0.170875269307806E+01 ,     0.752182442525713E+00 ,    -0.332083982961898E+00 , 
   2.63078 ,    -0.164980622730409E+01 ,     0.821036375430048E+00 ,    -0.285617151007261E+00 , 
   2.66082 ,    -0.156734733331913E+01 ,     0.920527860759674E+00 ,    -0.198210467064722E+00 , 
   2.69085 ,    -0.146798082813067E+01 ,     0.104138463948657E+01 ,    -0.793395407520769E-01 , 
   2.72089 ,    -0.135912825261765E+01 ,     0.117334349498308E+01 ,     0.602012386868069E-01 , 
   2.75092 ,    -0.124852550830281E+01 ,     0.130578984637039E+01 ,     0.208973310817288E+00 , 
   2.78096 ,    -0.114372017129108E+01 ,     0.142839665963419E+01 ,     0.355578202636890E+00 , 
   2.81099 ,    -0.105159884809610E+01 ,     0.153172553263883E+01 ,     0.489311793534397E+00 , 
   2.84103 ,    -0.977972040626064E+00 ,     0.160775624098961E+01 ,     0.600752163790887E+00 , 
   2.87106 ,    -0.927239572893106E+00 ,     0.165031628692966E+01 ,     0.682249787739993E+00 , 
   2.90110 ,    -0.902154008963222E+00 ,     0.165538871425727E+01 ,     0.728295615706575E+00 , 
   2.93113 ,    -0.903693029588006E+00 ,     0.162128420719150E+01 ,     0.735750528256429E+00 , 
   2.96117 ,    -0.931044840397861E+00 ,     0.154867180289917E+01 ,     0.703928248156434E+00 , 
   2.99120 ,    -0.981703776603166E+00 ,     0.144047092138923E+01 ,     0.634532544253641E+00 , 
   3.02124 ,    -0.105166675483906E+01 ,     0.130161536944726E+01 ,     0.531457950239655E+00 , 
   3.05127 ,    -0.113571547367545E+01 ,     0.113870706267060E+01 ,     0.400470780189255E+00 , 
   3.08131 ,    -0.122776459594614E+01 ,     0.959583049916807E+00 ,     0.248793544993792E+00 , 
   3.11134 ,    -0.132125280116948E+01 ,     0.772823719075287E+00 ,     0.846206367831086E-01 , 
   3.14138 ,    -0.140955173276859E+01 ,     0.587232611260880E+00 ,    -0.834038702315775E-01 , 
   3.17142 ,    -0.148636754864439E+01 ,     0.411318978047971E+00 ,    -0.246714366852994E+00 , 
   3.20145 ,    -0.154611098795869E+01 ,     0.252813097818231E+00 ,    -0.397326674735586E+00 , 
   3.23149 ,    -0.158421447591311E+01 ,     0.118241542210591E+00 ,    -0.528287291915047E+00 , 
   3.26152 ,    -0.159737860638285E+01 ,     0.125852666202048E-01 ,    -0.634044543094042E+00 , 
   3.29156 ,    -0.158373510800739E+01 ,    -0.609621157375298E-01 ,    -0.710722703500503E+00 , 
   3.32159 ,    -0.154291880244216E+01 ,    -0.101124873210288E+00 ,    -0.756286529205115E+00 , 
   3.35163 ,    -0.147604676436476E+01 ,    -0.108560310408176E+00 ,    -0.770590509677835E+00 , 
   3.38166 ,    -0.138560854345875E+01 ,    -0.857611848807312E-01 ,    -0.755314140996878E+00 , 
   3.41170 ,    -0.127527657320410E+01 ,    -0.368545182087624E-01 ,    -0.713791188729383E+00 , 
   3.44173 ,    -0.114965046591057E+01 ,     0.326883059528795E-01 ,    -0.650746887384201E+00 , 
   3.47177 ,    -0.101395252300012E+01 ,     0.116410543915520E+00 ,    -0.571961980139070E+00 , 
   3.50180 ,    -0.873694281816650E+00 ,     0.207275144911191E+00 ,    -0.483886179865255E+00 , 
   3.53184 ,    -0.734335155526139E+00 ,     0.298090816653871E+00 ,    -0.393225854895645E+00 , 
   3.56187 ,    -0.600954159130728E+00 ,     0.381933597028623E+00 ,    -0.306531425890544E+00 , 
   3.59191 ,    -0.477954388817737E+00 ,     0.452539461351411E+00 ,    -0.229809112018562E+00 , 
   3.62194 ,    -0.368817444671995E+00 ,     0.504645930488953E+00 ,    -0.168179383817615E+00 , 
   3.65198 ,    -0.275921534988801E+00 ,     0.534264297915305E+00 ,    -0.125600946322177E+00 , 
   3.68201 ,    -0.200432804659329E+00 ,     0.538868714557055E+00 ,    -0.104674537640304E+00 , 
   3.71205 ,    -0.142274759826305E+00 ,     0.517493660473172E+00 ,    -0.106535585348159E+00 , 
   3.74208 ,    -0.100175807590672E+00 ,     0.470736962663514E+00 ,    -0.130839148759308E+00 , 
   3.77212 ,    -0.717901884120187E-01 ,     0.400671148557381E+00 ,    -0.175834934357395E+00 , 
   3.80215 ,    -0.538832317889493E-01 ,     0.310671224490493E+00 ,    -0.238524840868659E+00 , 
   3.83219 ,    -0.425681645524674E-01 ,     0.205171635877644E+00 ,    -0.314890777728851E+00 , 
   3.86222 ,    -0.335788529951575E-01 ,     0.893689445602961E-01 ,    -0.400176668468109E+00 , 
   3.89226 ,    -0.225610167055453E-01 ,    -0.311105479118280E-01 ,    -0.489205801191699E+00 , 
   3.92230 ,    -0.536370149174301E-02 ,    -0.150557522015891E+00 ,    -0.576713153928195E+00 , 
   3.95233 ,     0.216868380586624E-01 ,    -0.263519783160967E+00 ,    -0.657672058975043E+00 , 
   3.98237 ,     0.615472653153099E-01 ,    -0.365115929052742E+00 ,    -0.727595555883062E+00 , 
   4.01240 ,     0.116265327809950E+00 ,    -0.451304817695720E+00 ,    -0.782794921758105E+00 , 
   4.04244 ,     0.186846910127907E+00 ,    -0.519096269670795E+00 ,    -0.820580998204468E+00 , 
   4.07247 ,     0.273189051550084E+00 ,    -0.566692365442966E+00 ,    -0.839397839755040E+00 , 
   4.10251 ,     0.374081889714006E+00 ,    -0.593553140717498E+00 ,    -0.838882631901288E+00 , 
   4.13254 ,     0.487278281350626E+00 ,    -0.600385162279300E+00 ,    -0.819850486794062E+00 , 
   4.16258 ,     0.609625801892883E+00 ,    -0.589056098925730E+00 ,    -0.784207333802256E+00 , 
   4.19261 ,     0.737252176755304E+00 ,    -0.562442713263865E+00 ,    -0.734798403776904E+00 , 
   4.22265 ,     0.865792158628822E+00 ,    -0.524223443087414E+00 ,    -0.675203510669846E+00 , 
   4.25268 ,     0.990641606513626E+00 ,    -0.478629709112483E+00 ,    -0.609493254151098E+00 , 
   4.28272 ,     0.110722316247603E+01 ,    -0.430172124112456E+00 ,    -0.541962246969232E+00 , 
   4.31275 ,     0.121124752401224E+01 ,    -0.383358791610888E+00 ,    -0.476856416720475E+00 , 
   4.34279 ,     0.129895487730588E+01 ,    -0.342422838614310E+00 ,    -0.418111314058278E+00 , 
   4.37282 ,     0.136732253557442E+01 ,    -0.311075258634476E+00 ,    -0.369117213817599E+00 , 
   4.40286 ,     0.141422710966824E+01 ,    -0.292297140998053E+00 ,    -0.332524718886878E+00 , 
   4.43289 ,     0.143855247176975E+01 ,    -0.288182575901872E+00 ,    -0.310101719595398E+00 , 
   4.46293 ,     0.144023816832290E+01 ,    -0.299840140676556E+00 ,    -0.302649117932019E+00 , 
   4.49296 ,     0.142026658237897E+01 ,    -0.327357110797929E+00 ,    -0.309978920693478E+00 , 
   4.52300 ,     0.138059081507413E+01 ,    -0.369826635623926E+00 ,    -0.330954379549457E+00 , 
   4.55303 ,     0.132400873077484E+01 ,    -0.425434312107439E+00 ,    -0.363588051173832E+00 , 
   4.58307 ,     0.125399168660764E+01 ,    -0.491597106149882E+00 ,    -0.405190195805363E+00 , 
   4.61310 ,     0.117447896883617E+01 ,    -0.565144611699110E+00 ,    -0.452557029735410E+00 , 
   4.64314 ,     0.108965074817244E+01 ,    -0.642530366210622E+00 ,    -0.502186159657053E+00 , 
