r (Ang), PDF (RMC), PDF (Expt)
   6.5450934118047310E-002  ,   -5.1890294902891779E-002  ,   -5.1848715021545887E-002
  0.13090186823609462       ,  -0.10378058980578356       ,  -0.10369743004309177     
  0.19635280235414193       ,  -0.15567088470867532       ,  -0.15554614506463765     
  0.26180373647218924       ,  -0.20756117961156711       ,  -0.20739486008618355     
  0.32725467059023655       ,  -0.25945147451445882       ,  -0.25924357510772938     
  0.39270560470828386       ,  -0.31134176941735064       ,  -0.31109229012927531     
  0.45815653882633117       ,  -0.32865289320301921       ,  -0.36294100515082123     
  0.52360747294437848       ,  -0.41512235922313423       ,  -0.41478972017236709     
  0.58905840706242585       ,  -0.35936080500407597       ,  -0.46663843519391296     
  0.65450934118047310       ,  -0.50176432409958427       ,  -0.51848715021545877     
  0.71996027529852036       ,  -0.53318324379146087       ,  -0.57033586523700464     
  0.78541120941656772       ,   0.16196996306033823       ,  -0.62218458025855061     
  0.85086214353461509       ,    1.7081211462433283       ,  -0.67403329528009648     
  0.91631307765266234       ,   0.99677102715309940       ,  -0.72588201030164246     
  0.98176401177070960       ,    1.2581102483080866       ,  -0.77773072532318821     
   1.0472149458887570       ,    1.6077952195258742       ,  -0.82957944034473419     
   1.1126658800068043       ,    1.4494363476506396       ,  -0.88142815536627983     
   1.1781168141248517       ,    1.5755278852820958       ,  -0.93327687038782592     
   1.2435677482428988       ,    1.1407945850111947       ,  -0.85344956023038154     
   1.3090186823609462       ,    1.8328705710180284       ,  -0.61311182413836374     
   1.3744696164789936       ,    1.7530178499670073       ,  -0.26750954389657350     
   1.4399205505970407       ,    2.2113679871356320       ,   0.16943707815750478     
   1.5053714847150881       ,    2.0551215842037371       ,   0.65652428842499988     
   1.5708224188331354       ,    2.6366284309984005       ,    1.1273298044970983     
   1.6362733529511828       ,    2.8432464322728173       ,    1.5020358083320751     
   1.7017242870692302       ,    2.6554441568100500       ,    1.7065797415628750     
   1.7671752211872773       ,    2.0875559122856417       ,    1.6929626417582717     
   1.8326261553053247       ,    1.2657631835605028       ,    1.4532893752203726     
   1.8980770894233721       ,   0.44322959003502521       ,    1.0222270836597473     
   1.9635280235414192       ,  -0.12695603402144340       ,   0.46716572453322697     
   2.0289789576594668       ,  -0.32759141516346646       ,  -0.12977025408318948     
   2.0944298917775139       ,  -0.23197261768056288       ,  -0.69092222213399934     
   2.1598808258955611       ,   -4.0616590983621831E-002  ,   -1.1570596592044544     
   2.2253317600136087       ,    5.4589013577985998E-002  ,   -1.4928736855987419     
   2.2907826941316558       ,   -1.5954865917600349E-002  ,   -1.6848479947296064     
   2.3562336282497034       ,  -0.18250641847794075       ,   -1.7351977772324025     
   2.4216845623677505       ,  -0.31625764096857395       ,   -1.6560100167904930     
   2.4871354964857977       ,  -0.33774481623924479       ,   -1.4660183577295949     
   2.5525864306038453       ,  -0.27059810769234638       ,   -1.1899440940267434     
   2.6180373647218924       ,  -0.20748270489474929       ,  -0.85855649206072704     
   2.6834882988399396       ,  -0.22559742778219952       ,  -0.50739012863794208     
   2.7489392329579871       ,  -0.32432244718247460       ,  -0.17321263150312888     
   2.8143901670760343       ,  -0.43273271547345538       ,   0.11106481814886242     
   2.8798411011940814       ,  -0.47417840155817509       ,   0.32130350932003426     
   2.9452920353121290       ,  -0.43015024528311430       ,   0.44516945067403546     
   3.0107429694301762       ,  -0.35120844176975430       ,   0.48246235942253485     
   3.0761939035482238       ,  -0.31042209570789325       ,   0.44305594952267013     
   3.1416448376662709       ,  -0.34239553691359925       ,   0.34352090034323768     
   3.2070957717843180       ,  -0.41941970210305946       ,   0.20360987788602800     
   3.2725467059023656       ,  -0.48144615927747836       ,    4.3383105131233189E-002
   3.3379976400204128       ,  -0.49040695422899688       ,  -0.11879264331818475     
   3.4034485741384604       ,  -0.46111930405106671       ,  -0.26750690777572778     
   3.4688995082565075       ,  -0.44402576471231653       ,  -0.39104438078710030     
   3.5343504423745546       ,  -0.47739033671593795       ,  -0.48170004294621738     
   3.5998013764926022       ,  -0.55155898639083045       ,  -0.53564684035278576     
   3.6652523106106494       ,  -0.61557999648001471       ,  -0.55232860843936693     
   3.7307032447286965       ,  -0.61936294017225701       ,  -0.53347994739983051     
   3.7961541788467441       ,  -0.55507867870454697       ,  -0.48204851962939638     
   3.8616051129647913       ,  -0.46373141054670136       ,  -0.40139450593758391     
   3.9270560470828384       ,  -0.40297881589783924       ,  -0.29508393310105313     
   3.9925069812008860       ,  -0.40373834495982736       ,  -0.16736948933939697     
   4.0579579153189336       ,  -0.45012695075920078       ,   -2.4136159174267324E-002
   4.1234088494369807       ,  -0.49608310663496480       ,   0.12619231261179842     
   4.1888597835550279       ,  -0.50216315827845459       ,   0.27239821977247347     
   4.2543107176730750       ,  -0.46227173948268852       ,   0.40132513889149751     
   4.3197616517911221       ,  -0.40172408735112042       ,   0.49990570052492334     
   4.3852125859091702       ,  -0.35277529252571460       ,   0.55792041510275536     
   4.4506635200272173       ,  -0.33016555855397101       ,   0.57065037287357723     
   4.5161144541452645       ,  -0.32533597347970639       ,   0.54049337302029210     
   4.5815653882633116       ,  -0.31988836357741823       ,   0.47689464697197681     
   4.6470163223813588       ,  -0.30343843727185843       ,   0.39450101645321412     
   4.7124672564994068       ,  -0.28041085229793067       ,   0.31005037603663116     
   4.7779181906174539       ,  -0.26255797734735981       ,   0.23890575907943290     
   4.8433691247355011       ,  -0.25662937746178655       ,   0.19218616509070566     
   4.9088200588535482       ,  -0.25889891018440470       ,   0.17515352586085386     
