 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   3.02124 ,    -0.460297034235644E+00 ,    -0.447074311013152E+00 ,    -0.652066849778746E-01 , 
   3.05127 ,    -0.522214779427241E+00 ,    -0.415410301820300E+00 ,    -0.885863026479217E-01 , 
   3.08131 ,    -0.578437159452126E+00 ,    -0.387548405510848E+00 ,    -0.110966923378643E+00 , 
   3.11134 ,    -0.628639505342173E+00 ,    -0.361808351958363E+00 ,    -0.133800182606150E+00 , 
   3.14138 ,    -0.672151041199828E+00 ,    -0.336362449537070E+00 ,    -0.157991514973354E+00 , 
   3.17142 ,    -0.708102993261091E+00 ,    -0.309646642089892E+00 ,    -0.183708317192346E+00 , 
   3.20145 ,    -0.735612567824313E+00 ,    -0.280721857546917E+00 ,    -0.210366088946735E+00 , 
   3.23149 ,    -0.753963331527884E+00 ,    -0.249502067215092E+00 ,    -0.236785597889880E+00 , 
   3.26152 ,    -0.762748067959026E+00 ,    -0.216793796225023E+00 ,    -0.261478189425729E+00 , 
   3.29156 ,    -0.761951653812511E+00 ,    -0.184133251469678E+00 ,    -0.282991200637840E+00 , 
   3.32159 ,    -0.751965908435472E+00 ,    -0.153452578949649E+00 ,    -0.300235764338075E+00 , 
   3.35163 ,    -0.733542440807019E+00 ,    -0.126645848595632E+00 ,    -0.312726379846773E+00 , 
   3.38166 ,    -0.707700392994623E+00 ,    -0.105129304256309E+00 ,    -0.320683219242153E+00 , 
   3.41170 ,    -0.675611801917974E+00 ,    -0.894936247628136E-01 ,    -0.324979075227991E+00 , 
   3.44173 ,    -0.638487519480391E+00 ,    -0.793274171074488E-01 ,    -0.326946298414897E+00 , 
   3.47177 ,    -0.597481991141670E+00 ,    -0.732547475764976E-01 ,    -0.328087985110910E+00 , 
   3.50180 ,    -0.553627444597514E+00 ,    -0.691830778251903E-01 ,    -0.329756292690321E+00 , 
   3.53184 ,    -0.507799438579452E+00 ,    -0.647116781102355E-01 ,    -0.332865692801497E+00 , 
   3.56187 ,    -0.460708453546251E+00 ,    -0.576146643732040E-01 ,    -0.337699794407120E+00 , 
   3.59191 ,    -0.412907876335826E+00 ,    -0.462952659057851E-01 ,    -0.343849546279280E+00 , 
   3.62194 ,    -0.364808026355747E+00 ,    -0.301127980539557E-01 ,    -0.350292878311617E+00 , 
   3.65198 ,    -0.316688467164223E+00 ,    -0.951021050357071E-02 ,    -0.355597058982584E+00 , 
   3.68201 ,    -0.268705568284030E+00 ,     0.140876016222583E-01 ,    -0.358201058782549E+00 , 
   3.71205 ,    -0.220897460202913E+00 ,     0.385854193913861E-01 ,    -0.356720605638445E+00 , 
   3.74208 ,    -0.173192465523984E+00 ,     0.616746733670495E-01 ,    -0.350215896563139E+00 , 
   3.77212 ,    -0.125428518729463E+00 ,     0.813395867867582E-01 ,    -0.338371109551396E+00 , 
   3.80215 ,    -0.773894835825946E-01 ,     0.963052605447670E-01 ,    -0.321553610524032E+00 , 
   3.83219 ,    -0.288599956684657E-01 ,     0.106332400845901E+00 ,    -0.300744978178783E+00 , 
   3.86222 ,     0.203053688132953E-01 ,     0.112295733492763E+00 ,    -0.277360718902316E+00 , 
   3.89226 ,     0.701085528801898E-01 ,     0.116028929171106E+00 ,    -0.252996012425417E+00 , 
   3.92230 ,     0.120344068354830E+00 ,     0.119968217368678E+00 ,    -0.229147293145675E+00 , 
   3.95233 ,     0.170559545252931E+00 ,     0.126669192757723E+00 ,    -0.206961944535079E+00 , 
   3.98237 ,     0.220052993591810E+00 ,     0.138297583975659E+00 ,    -0.187060893866407E+00 , 
   4.01240 ,     0.267912949747444E+00 ,     0.156199443508145E+00 ,    -0.169463362091645E+00 , 
   4.04244 ,     0.313099449456509E+00 ,     0.180638499155287E+00 ,    -0.153622782495652E+00 , 
   4.07247 ,     0.354555105247758E+00 ,     0.210752284527482E+00 ,    -0.138561982917777E+00 , 
   4.10251 ,     0.391328427272223E+00 ,     0.244732065005450E+00 ,    -0.123078059872471E+00 , 
   4.13254 ,     0.422687624253016E+00 ,     0.280184595740225E+00 ,    -0.105976061553478E+00 , 
   4.16258 ,     0.448203514259932E+00 ,     0.314596452854128E+00 ,    -0.862873931624564E-01 , 
   4.19261 ,     0.467785009187334E+00 ,     0.345801917155139E+00 ,    -0.634339267947710E-01 , 
   4.22265 ,     0.481659089047470E+00 ,     0.372357122393850E+00 ,    -0.373107840979437E-01 , 
   4.25268 ,     0.490297621460677E+00 ,     0.393745670372931E+00 ,    -0.827712708869865E-02 , 
   4.28272 ,     0.494303711842000E+00 ,     0.410378949455657E+00 ,     0.229381488655678E-01 , 
   4.31275 ,     0.494278376776686E+00 ,     0.423399473709796E+00 ,     0.553934122876705E-01 , 
   4.34279 ,     0.490692537320931E+00 ,     0.434337798129493E+00 ,     0.881208158570925E-01 , 
   4.37282 ,     0.483788742160262E+00 ,     0.444703851532697E+00 ,     0.120304903934939E+00 , 
   4.40286 ,     0.473531740107590E+00 ,     0.455605504488153E+00 ,     0.151418609828772E+00 , 
   4.43289 ,     0.459618064303146E+00 ,     0.467478592734622E+00 ,     0.181290958287229E+00 , 
   4.46293 ,     0.441543925996705E+00 ,     0.479985713136423E+00 ,     0.210094280480514E+00 , 
   4.49296 ,     0.418720050773759E+00 ,     0.492102131010119E+00 ,     0.238254209162829E+00 , 
   4.52300 ,     0.390613641167782E+00 ,     0.502364860530102E+00 ,     0.266300375581034E+00 , 
   4.55303 ,     0.356892938671133E+00 ,     0.509224766090773E+00 ,     0.294687007898313E+00 , 
   4.58307 ,     0.317549626554763E+00 ,     0.511419271922729E+00 ,     0.323618589957364E+00 , 
   4.61310 ,     0.272978412706522E+00 ,     0.508279669953389E+00 ,     0.352915367140218E+00 , 
   4.64314 ,     0.224000597605982E+00 ,     0.499902624069992E+00 ,     0.381946852950099E+00 , 
   4.67318 ,     0.171827737172232E+00 ,     0.487146595115239E+00 ,     0.409649725004743E+00 , 
   4.70321 ,     0.117970900625614E+00 ,     0.471453502941211E+00 ,     0.434631601524701E+00 , 
   4.73325 ,     0.641088879058960E-01 ,     0.454535172470679E+00 ,     0.455346702217099E+00 , 
   4.76328 ,     0.119339427218610E-01 ,     0.437994334395081E+00 ,     0.470315994129262E+00 , 
   4.79332 ,    -0.370045651271737E-01 ,     0.422964594497527E+00 ,     0.478355467830099E+00 , 
   4.82335 ,    -0.814391980863758E-01 ,     0.409849759598057E+00 ,     0.478773338839285E+00 , 
   4.85339 ,    -0.120490614429899E+00 ,     0.398221240049166E+00 ,     0.471500878791414E+00 , 
   4.88342 ,    -0.153730360389028E+00 ,     0.386897807035716E+00 ,     0.457131765459786E+00 , 
   4.91346 ,    -0.181195453293369E+00 ,     0.374192368337342E+00 ,     0.436859721089128E+00 , 
   4.94349 ,    -0.203355190440895E+00 ,     0.358274282812578E+00 ,     0.412321342406101E+00 , 
   4.97353 ,    -0.221035001396607E+00 ,     0.337570857346027E+00 ,     0.385367497260454E+00 , 
   5.00356 ,    -0.235305493007401E+00 ,     0.311123327668321E+00 ,     0.357799570850887E+00 , 
   5.03360 ,    -0.247347238525947E+00 ,     0.278822449355167E+00 ,     0.331113811611773E+00 , 
   5.06363 ,    -0.258303586507987E+00 ,     0.241474515481807E+00 ,     0.306296641308639E+00 , 
   5.09367 ,    -0.269135014442328E+00 ,     0.200684492225547E+00 ,     0.283705900486622E+00 , 
   5.12370 ,    -0.280489337313922E+00 ,     0.158581241793436E+00 ,     0.263058779406053E+00 , 
   5.15374 ,    -0.292602162369412E+00 ,     0.117442310898212E+00 ,     0.243528991852342E+00 , 
   5.18377 ,    -0.305240915946771E+00 ,     0.792957019776333E-01 ,     0.223936733432054E+00 , 
   5.21381 ,    -0.317703060524902E+00 ,     0.455794184044270E-01 ,     0.202998522173991E+00 , 
   5.24384 ,    -0.328874430170220E+00 ,     0.169259954482225E-01 ,     0.179593172490773E+00 , 
   5.27388 ,    -0.337346965577195E+00 ,    -0.688807856895037E-02 ,     0.152996986057934E+00 , 
   5.30391 ,    -0.341587059291585E+00 ,    -0.268231113397607E-01 ,     0.123046476211515E+00 , 
   5.33395 ,    -0.340137290685045E+00 ,    -0.443172575398527E-01 ,     0.901997601853642E-01 , 
   5.36398 ,    -0.331827005751684E+00 ,    -0.609457986205993E-01 ,     0.554859130787511E-01 , 
   5.39402 ,    -0.315962586038858E+00 ,    -0.780714562417104E-01 ,     0.203517958534035E-01 , 
   5.42406 ,    -0.292467749162840E+00 ,    -0.965577621834477E-01 ,    -0.135655777775258E-01 , 
   5.45409 ,    -0.261948649396253E+00 ,    -0.116601725966810E+00 ,    -0.446996497333042E-01 , 
   5.48413 ,    -0.225667856758700E+00 ,    -0.137715082007576E+00 ,    -0.718006643768411E-01 , 
   5.51416 ,    -0.185424450147451E+00 ,    -0.158851330939213E+00 ,    -0.941235433455362E-01 , 
   5.54420 ,    -0.143352512428601E+00 ,    -0.178645563752096E+00 ,    -0.111524324026005E+00 , 
   5.57423 ,    -0.101664687308384E+00 ,    -0.195711985112796E+00 ,    -0.124449527551763E+00 , 
   5.60427 ,    -0.623784115206316E-01 ,    -0.208934480081163E+00 ,    -0.133822923566684E+00 , 
   5.63430 ,    -0.270676184017154E-01 ,    -0.217690015043830E+00 ,    -0.140853178610790E+00 , 
   5.66434 ,     0.331932921738044E-02 ,    -0.221961597429882E+00 ,    -0.146800172678035E+00 , 
   5.69437 ,     0.285441480878596E-01 ,    -0.222322801833500E+00 ,    -0.152744634001080E+00 , 
   5.72441 ,     0.490498285584248E-01 ,    -0.219803749725790E+00 ,    -0.159403931857397E+00 , 
   5.75444 ,     0.658219463633032E-01 ,    -0.215672842169476E+00 ,    -0.167026849987562E+00 , 
   5.78448 ,     0.801629490140256E-01 ,    -0.211184436704055E+00 ,    -0.175384022474164E+00 , 
   5.81451 ,     0.934183066665270E-01 ,    -0.207347039000332E+00 ,    -0.183851723868027E+00 , 
   5.84455 ,     0.106702897813110E+00 ,    -0.204759076730659E+00 ,    -0.191568666300678E+00 , 
   5.87458 ,     0.120676878895085E+00 ,    -0.203542154678471E+00 ,    -0.197631924627291E+00 , 
   5.90462 ,     0.135412083965297E+00 ,    -0.203379063443097E+00 ,    -0.201291681375281E+00 , 
   5.93465 ,     0.150373966974550E+00 ,    -0.203640917639662E+00 ,    -0.202106273773823E+00 , 
   5.96469 ,     0.164523038872206E+00 ,    -0.203569622680142E+00 ,    -0.200028465889985E+00 , 
   5.99472 ,     0.176517525265931E+00 ,    -0.202472117103599E+00 ,    -0.195408844102838E+00 , 
   6.02476 ,     0.184979772350769E+00 ,    -0.199883176424192E+00 ,    -0.188919541074633E+00 , 
   6.05479 ,     0.188776475530976E+00 ,    -0.195663352604255E+00 ,    -0.181417522474526E+00 , 
   6.08483 ,     0.187259595731260E+00 ,    -0.190015164478770E+00 ,    -0.173778162217425E+00 , 
   6.11486 ,     0.180421628973900E+00 ,    -0.183419898249088E+00 ,    -0.166734549148379E+00 , 
   6.14490 ,     0.168934554791479E+00 ,    -0.176514888287685E+00 ,    -0.160755145595651E+00 , 
   6.17494 ,     0.154063432733391E+00 ,    -0.169943118041248E+00 ,    -0.155982893015448E+00 , 
   6.20497 ,     0.137469177944705E+00 ,    -0.164211049729036E+00 ,    -0.152244860491250E+00 , 
   6.23501 ,     0.120936047969541E+00 ,    -0.159586309145634E+00 ,    -0.149126174487978E+00 , 
   6.26504 ,     0.106073789164298E+00 ,    -0.156055681625914E+00 ,    -0.146088572650267E+00 , 
   6.29508 ,     0.940494378849573E-01 ,    -0.153348765765992E+00 ,    -0.142605297355159E+00 , 
   6.32511 ,     0.853984520410720E-01 ,    -0.151017269510163E+00 ,    -0.138281887294084E+00 , 
   6.35515 ,     0.799501533756163E-01 ,    -0.148547862163651E+00 ,    -0.132936990182802E+00 , 
   6.38518 ,     0.768811797063809E-01 ,    -0.145480308151337E+00 ,    -0.126627388939579E+00 , 
   6.41522 ,     0.748868279946808E-01 ,    -0.141503393377960E+00 ,    -0.119614618075544E+00 , 
   6.44525 ,     0.724383358974007E-01 ,    -0.136508320151261E+00 ,    -0.112283835900040E+00 , 
   6.47529 ,     0.680784228329354E-01 ,    -0.130590736390123E+00 ,    -0.105036055830117E+00 , 
   6.50532 ,     0.607007199808853E-01 ,    -0.124005412157477E+00 ,    -0.981801783585795E-01 , 
   6.53536 ,     0.497622430925105E-01 ,    -0.117088643615273E+00 ,    -0.918504475298280E-01 , 
   6.56539 ,     0.353910260289120E-01 ,    -0.110170192918241E+00 ,    -0.859683286190656E-01 , 
   6.59543 ,     0.183708741388772E-01 ,    -0.103497566288532E+00 ,    -0.802570118851300E-01 , 
   6.62546 ,     0.808171838748324E-05 ,    -0.971907422317537E-01 ,    -0.743043403731391E-01 , 
   6.65550 ,    -0.180934637578178E-01 ,    -0.912365143126839E-01 ,    -0.676588018391538E-01 , 
   6.68553 ,    -0.343061230519997E-01 ,    -0.855208140062222E-01 ,    -0.599358419467381E-01 , 
   6.71557 ,    -0.472506526961176E-01 ,    -0.798874958881581E-01 ,    -0.509097686092613E-01 , 
   6.74560 ,    -0.560176324562496E-01 ,    -0.742055431196583E-01 ,    -0.405702859717368E-01 , 
   6.77564 ,    -0.602998151672818E-01 ,    -0.684250195422416E-01 ,    -0.291312559925443E-01 , 
   6.80567 ,    -0.604145362080238E-01 ,    -0.626056308128349E-01 ,    -0.169905827934587E-01 , 
   6.83571 ,    -0.572161785551924E-01 ,    -0.569094426239934E-01 ,    -0.465149163059693E-02 , 
   6.86574 ,    -0.519189063816818E-01 ,    -0.515591080378182E-01 ,     0.737571611355326E-02 , 
   6.89578 ,    -0.458656826916327E-01 ,    -0.467723550511099E-01 ,     0.186681337843846E-01 , 
   6.92582 ,    -0.402881440075113E-01 ,    -0.426900945989836E-01 ,     0.289589660929583E-01 , 
   6.95585 ,    -0.361018389822900E-01 ,    -0.393176666750375E-01 ,     0.381650114379691E-01 , 
   6.98589 ,    -0.337729389663483E-01 ,    -0.364959095034670E-01 ,     0.463675515368011E-01 , 
   7.01592 ,    -0.332776512643924E-01 ,    -0.339116181724548E-01 ,     0.537526316816995E-01 , 
   7.04596 ,    -0.341572279926737E-01 ,    -0.311473177271733E-01 ,     0.605265921975700E-01 , 
   7.07599 ,    -0.356532396099598E-01 ,    -0.277604923371401E-01 ,     0.668287815446937E-01 , 
   7.10603 ,    -0.368931112045764E-01 ,    -0.233748990101014E-01 ,     0.726641881360577E-01 , 
   7.13606 ,    -0.370874611198480E-01 ,    -0.177632055206343E-01 ,     0.778740444245572E-01 , 
   7.16610 ,    -0.356999406522491E-01 ,    -0.109017742611199E-01 ,     0.821533441523516E-01 , 
   7.19613 ,    -0.325569772205202E-01 ,    -0.298460352147636E-02 ,     0.851127823120599E-01 , 
   7.22617 ,    -0.278775804436642E-01 ,     0.560724494262968E-02 ,     0.863715550233053E-01 , 
   7.25620 ,    -0.222195945327388E-01 ,     0.143741929834006E-01 ,     0.856593714261506E-01 , 
   7.28624 ,    -0.163553049780411E-01 ,     0.227894712386032E-01 ,     0.829029003503457E-01 , 
   7.31627 ,    -0.111029923474122E-01 ,     0.303929853148037E-01 ,     0.782745457249353E-01 , 
   7.34631 ,    -0.714933824912308E-02 ,     0.368672471326311E-01 ,     0.721894272181899E-01 , 
   7.37634 ,    -0.489905459037244E-02 ,     0.420794808428650E-01 ,     0.652480068274944E-01 , 
   7.40638 ,    -0.438255748488159E-02 ,     0.460822800775794E-01 ,     0.581343569571405E-01 , 
   7.43641 ,    -0.524107615819062E-02 ,     0.490751171781984E-01 ,     0.514907387679001E-01 , 
   7.46645 ,    -0.679347850781639E-02 ,     0.513381700431406E-01 ,     0.457954499621835E-01 , 
   7.49648 ,    -0.817315954407410E-02 ,     0.531561208800062E-01 ,     0.412712542957307E-01 , 
   7.52652 ,    -0.850954805540657E-02 ,     0.547513132798148E-01 ,     0.378458823398815E-01 , 
   7.55655 ,    -0.711969540676948E-02 ,     0.562425473114711E-01 ,     0.351752475495690E-01 , 
   7.58659 ,    -0.367270455024907E-02 ,     0.576386561259434E-01 ,     0.327264616954849E-01 , 
   7.61662 ,     0.170603707079966E-02 ,     0.588666466891948E-01 ,     0.299044226857597E-01 , 
   7.64666 ,     0.841345876110259E-02 ,     0.598249620320871E-01 ,     0.261956516476828E-01 , 
   7.67670 ,     0.154381189539716E-01 ,     0.604456702889464E-01 ,     0.212984818584654E-01 , 
   7.70673 ,     0.215115983361926E-01 ,     0.607468442931767E-01 ,     0.152107756924302E-01 , 
   7.73677 ,     0.253180340471798E-01 ,     0.608587663231149E-01 ,     0.825474690984421E-02 , 
   7.76680 ,     0.257265031825655E-01 ,     0.610143544707677E-01 ,     0.103148039632183E-02 , 
   7.79684 ,     0.220056606163170E-01 ,     0.615037255115879E-01 ,    -0.568737669945043E-02 , 
   7.82687 ,     0.139818366699701E-01 ,     0.626027202368265E-01 ,    -0.111097172320981E-01 , 
   7.85691 ,     0.211052752458855E-02 ,     0.644929968583610E-01 ,    -0.145845299766582E-01 , 
   7.88694 ,    -0.125545293918864E-01 ,     0.671948812471024E-01 ,    -0.157415646990586E-01 , 
   7.91698 ,    -0.284931019787429E-01 ,     0.705324640389152E-01 ,    -0.145797580984012E-01 , 
   7.94701 ,    -0.439318857151464E-01 ,     0.741436426366257E-01 ,    -0.114852712142727E-01 , 
   7.97705 ,    -0.571058294914508E-01 ,     0.775373758157871E-01 ,    -0.717426154358002E-02 , 
   8.00708 ,    -0.665245296635293E-01 ,     0.801887570523291E-01 ,    -0.257085826615765E-02 , 
   8.03712 ,    -0.711990747701504E-01 ,     0.816524264013080E-01 ,     0.135600010261584E-02 , 
   8.06715 ,    -0.707906983962393E-01 ,     0.816688715118106E-01 ,     0.376492797475752E-02 , 
   8.09719 ,    -0.656554460181795E-01 ,     0.802379726334149E-01 ,     0.409005217464777E-02 , 
   8.12722 ,    -0.567766574085040E-01 ,     0.776400675105513E-01 ,     0.213620060802822E-02 , 
   8.15726 ,    -0.455963839315444E-01 ,     0.743957508579313E-01 ,    -0.189608961411964E-02 , 
   8.18729 ,    -0.337744902830391E-01 ,     0.711692465112694E-01 ,    -0.745884240880522E-02 , 
   8.21733 ,    -0.229169422694057E-01 ,     0.686334363231880E-01 ,    -0.137666642965124E-01 , 
   8.24736 ,    -0.143202700539995E-01 ,     0.673243992994524E-01 ,    -0.199451025343914E-01 , 
