 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials

 Partial g(r)'s are printed out below

   245  1 are NR and NPAR

   r (Ang)
   0.06545     0.00000
   0.13090     0.00000
   0.19635     0.00000
   0.26180     0.00000
   0.32725     0.00000
   0.39271     0.00000
   0.45816     0.00000
   0.52361     0.00000
   0.58906     0.00000
   0.65451     0.00000
   0.71996     0.00000
   0.78541     0.00000
   0.85086     0.00000
   0.91631     0.00000
   0.98176     0.00000
   1.04721     0.00000
   1.11267     0.00000
   1.17812     0.00000
   1.24357     0.00000
   1.30902     0.00000
   1.37447     0.00000
   1.43992     0.00000
   1.50537     0.00000
   1.57082     0.06703
   1.63627     0.86486
   1.70172     0.97097
   1.76718     1.16520
   1.83263     1.52670
   1.89808     0.41320
   1.96353     0.90093
   2.02898     0.76339
   2.09443     0.82955
   2.15988     0.67367
   2.22533     0.96864
   2.29078     1.04017
   2.35623     1.01298
   2.42168     1.01538
   2.48714     1.06960
   2.55259     1.11700
   2.61804     0.84466
   2.68349     0.84990
   2.74894     1.11637
   2.81439     1.02328
   2.87984     0.99724
   2.94529     0.99155
   3.01074     1.38687
   3.07619     0.80408
   3.14164     1.18991
   3.20710     0.94886
   3.27255     1.29742
   3.33800     0.92043
   3.40345     0.97106
   3.46890     1.03098
   3.53435     1.00640
   3.59980     0.97013
   3.66525     0.92348
   3.73070     0.87948
   3.79615     0.75759
   3.86161     1.07600
   3.92706     0.90099
   3.99251     1.02736
   4.05796     0.72326
   4.12341     0.86587
   4.18886     0.76361
   4.25431     0.95964
   4.31976     0.99284
   4.38521     0.87740
   4.45066     0.86849
   4.51611     1.03004
   4.58157     0.86685
   4.64702     0.95751
   4.71247     0.93854
   4.77792     0.94924
   4.84337     0.92375
   4.90882     0.89242
   4.97427     0.86909
   5.03972     0.92482
   5.10517     0.93299
   5.17062     0.90333
   5.23607     1.08603
   5.30153     0.97698
   5.36698     1.03944
   5.43243     1.00894
   5.49788     0.97959
   5.56333     0.93530
   5.62878     0.92934
   5.69423     0.98462
   5.75968     0.98232
   5.82513     1.12124
   5.89058     0.99158
   5.95604     1.06783
   6.02149     0.93069
   6.08694     0.95097
   6.15239     0.92647
   6.21784     0.88568
   6.28329     0.97207
   6.34874     1.08346
   6.41419     1.03331
   6.47964     0.98497
   6.54509     0.97309
   6.61054     1.04855
   6.67600     1.00953
   6.74145     1.00458
   6.80690     0.97465
   6.87235     1.04373
   6.93780     0.92791
   7.00325     1.06579
   7.06870     1.06932
   7.13415     1.06929
   7.19960     0.95101
   7.26505     1.02484
   7.33050     0.98199
   7.39596     1.01307
   7.46141     0.94784
   7.52686     1.03946
   7.59231     0.99579
   7.65776     1.05500
   7.72321     1.03442
   7.78866     1.01711
   7.85411     1.09140
   7.91956     0.88618
   7.98501     1.01959
   8.05046     1.00818
   8.11592     1.01710
   8.18137     0.95394
   8.24682     1.08723
   8.31227     0.98159
   8.37772     1.06294
   8.44317     1.11846
   8.50862     0.98251
   8.57407     0.92031
   8.63952     1.05712
   8.70497     0.99544
   8.77043     0.92903
   8.83588     0.98735
   8.90133     0.97706
   8.96678     1.06160
   9.03223     1.00572
   9.09768     0.97731
   9.16313     1.00083
   9.22858     0.97892
   9.29403     1.11647
   9.35948     0.89130
   9.42493     0.98697
   9.49039     0.99912
   9.55584     1.03801
   9.62129     0.97390
   9.68674     1.00486
   9.75219     0.96533
   9.81764     0.94563
   9.88309     0.95855
   9.94854     0.95100
  10.01399     0.97820
  10.07944     1.00461
  10.14489     1.01580
  10.21035     0.99330
  10.27580     0.98068
  10.34125     0.96212
  10.40670     0.98061
  10.47215     1.02571
  10.53760     1.08153
  10.60305     1.00936
  10.66850     0.96795
  10.73395     0.98346
  10.79940     1.01413
  10.86486     1.02717
  10.93031     1.04121
  10.99576     0.97413
  11.06121     1.04375
  11.12666     0.96337
  11.19211     0.96930
  11.25756     1.01941
  11.32301     1.02572
  11.38846     0.99866
  11.45391     0.98980
  11.51936     1.01598
  11.58482     1.01440
  11.65027     1.03959
  11.71572     1.02078
  11.78117     1.03688
  11.84662     1.06789
  11.91207     0.98274
  11.97752     0.94782
  12.04297     1.02080
  12.10842     0.95564
  12.17387     0.99339
  12.23932     1.00377
  12.30478     0.96144
  12.37023     0.98264
  12.43568     0.99158
  12.50113     0.95794
  12.56658     0.99303
  12.63203     1.01386
  12.69748     1.00857
  12.76293     1.05613
  12.82838     0.95592
  12.89383     1.00296
  12.95928     1.01649
  13.02474     1.05993
  13.09019     0.99819
  13.15564     0.98064
  13.22109     0.98136
  13.28654     0.98952
  13.35199     0.99005
  13.41744     1.00247
  13.48289     0.99367
  13.54834     1.02825
  13.61379     0.97019
  13.67925     1.01485
  13.74470     0.98420
  13.81015     0.97489
  13.87560     1.00696
  13.94105     1.00859
  14.00650     1.01436
  14.07195     1.01748
  14.13740     0.96835
  14.20285     1.02751
  14.26830     1.00592
  14.33375     1.01607
  14.39921     1.01563
  14.46466     1.01042
  14.53011     0.96921
  14.59556     1.03353
  14.66101     1.01817
  14.72646     1.00075
  14.79191     0.95789
  14.85736     0.99893
  14.92281     1.01841
  14.98826     1.01616
  15.05371     1.00515
  15.11917     1.01022
  15.18462     0.99579
  15.25007     0.94245
  15.31552     1.03032
  15.38097     1.00619
  15.44642     0.97965
  15.51187     0.97347
  15.57732     0.95576
  15.64277     0.99578
  15.70822     1.01297
  15.77368     0.97067
  15.83913     1.03915
  15.90458     0.98484
  15.97003     1.00014
  16.03548     1.03123
