611
 sdq350K.dat    mutli by 1 
  0.46824702735654544  0.20779881394983774
  0.4982822278633143  0.22711196148054422
  0.5283159105160029  0.19993732238233547
  0.558347983826805  0.22984746776762097
  0.5883783563128171  0.23050897776410262
  0.6184069364963166  0.2565356572782515
  0.6484336329050404  0.2474724198231324
  0.6784583540724642  0.2646473921002331
  0.7084810085380802  0.2636069384368016
  0.7385015048476758  0.3029983242027061
  0.7685197515536137  0.28039350476158414
  0.7985356572151081  0.3165133656720691
  0.8285491303985049  0.3242743593808741
  0.8585600796775593  0.35283870173719334
  0.8885684136337156  0.3401115249092609
  0.9185740408563848  0.38302344880191413
  0.948576869943222  0.38934212211789115
  0.978576809500407  0.43825636297819415
  1.0085737681429205  0.41189191055603436
  1.038567654494825  0.46487114243681066
  1.0685583771895408  0.48686376568645506
  1.0985458448701255  0.5442778983369229
  1.1285299661895516  0.5432138279394412
  1.1585106498109856  0.6115160863999103
  1.1884878044080667  0.6502124883506997
  1.2184613386651821  0.7342054950895973
  1.2484311612777486  0.7438206451585686
  1.278397180952489  0.8198889223273664
  1.308359306407711  0.8923436233429676
  1.3383174463735845  0.9986290049797436
  1.3682715095924187  1.0154128848913329
  1.3982214048189423  1.1345051706869325
  1.4281670408205815  1.1952611221575038
  1.4581083263777348  1.2765755593392392
  1.4880451702840547  1.2583090302045645
  1.5179774813467213  1.3187903318487788
  1.5479051683867255  1.3185571204276014
  1.5778281402391416  1.335794723848209
  1.607746305753409  1.2915393932882906
  1.6376595737936057  1.27880046944858
  1.667567853238731  1.236718492642293
  1.6974710529829773  1.2087316557671368
  1.727369081936013  1.1295653646379853
  1.7572618490232566  1.1126713676297804
  1.7871492631861565  1.0785231207205992
  1.8170312333824645  1.0634850973133314
  1.8469076685865176  0.9789251848952704
  1.876778477789513  0.9419523945821274
  1.906643569999786  0.9070040376766941
  1.9365028542430853  0.9084774696144433
  1.9663562395628538  0.8360757315726782
  1.996203635020502  0.8344205969213758
  2.0260449496956867  0.8139095269553054
  2.0558800926865892  0.8122971640713381
  2.0857089731101883  0.7600058212236953
  2.1155315001025423  0.7759056309066066
  2.145347582819062  0.7596566878938402
  2.1751571304347888  0.7815940700055098
  2.20496005214467  0.7273932647098617
  2.234756257163838  0.746510557646629
  2.2645456547278857  0.747295105289017
  2.29432815409314  0.7775820654074522
  2.3241036645369446  0.7319368937808008
  2.353872095357931  0.760925132069356
  2.3836333558762943  0.754669046905393
  2.4133873554340757  0.7935738600416774
  2.443134003395431  0.7408128193589899
  2.4728732091469134  0.7779927079185005
  2.502604882097743  0.7941686108301721
  2.5323289316800883  0.8294397885980812
  2.562045267349341  0.7882798230345563
  2.5917537985843864  0.8429276215929826
  2.621454434887888  0.8262057010590143
  2.6511470857865556  0.869809464508724
  2.6808316608314255  0.8159758420868307
  2.710508069598135  0.8431002602534297
  2.740176221687195  0.821603080738388
  2.7698360267242714  0.8492129184554476
  2.799487394360452  0.7853048606513915
  2.8291302342725286  0.8107664539292052
  2.8587644561632715  0.7956234154495814
  2.8883899697617004  0.8172698877946981
  2.918006684823364  0.7497846995115837
  2.9476145111306113  0.7684031343497291
  2.9772133584928686  0.7532565428565987
  3.0068031367469135  0.783177666809067
  3.036383755757151  0.7247467516291739
  3.0659551254158846  0.7424670938560696
  3.0955171556435945  0.7324139341795064
  3.1250697563892094  0.7548448729177679
  3.1546128376303817  0.6944433688004604
  3.1841463093737628  0.7490456609730957
  3.2136700816552772  0.7273784393632216
  3.243184064540393  0.7584574128060207
  3.2726881681244007  0.7123848059562011
  3.302182302532684  0.7455926102502815
  3.331666377920993  0.736684543382506
  3.361140304475723  0.7711887821296947
  3.39060399241418  0.7304165229961086
  3.420057351984862  0.7601068402073204
  3.449500293467728  0.7670136800973051
  3.478932727174473  0.7887448677655701
  3.508354563448798  0.7636740076120904
  3.5377657126666877  0.7908277687851444
  3.56716608523668  0.8012964730118572
  3.596555591600143  0.8354473821350931
  3.6259341422315434  0.812531948582422
  3.6553016476387197  0.8381429265744533
  3.6846580183631588  0.8531815718982858
  3.714003164980262  0.8943623397606985
  3.743336998099626  0.8597128762570349
  3.7726594283653068  0.9181835748940905
  3.8019703664560986  0.9130229307869606
  3.8312697230857964  0.9651177410315762
  3.8605574090034827  0.9275592522846898
  3.8898333349937855  0.9847654970690832
  3.9190974118771567  0.9955053474422259
  3.9483495505101445  1.0552443120793764
  3.9775896617856588  1.0206638331090052
  4.0068176566332525  1.0818903974536749
  4.036033446019382  1.1020107579543328
  4.065236940947689  1.161434639910472
  4.094428052459262  1.1168938729842164
  4.123606691632911  1.1832290457046777
  4.152772769585443  1.2055746233049585
  4.181926197471927  1.241401038678431
  4.2110668864859635  1.2215499195542263
  4.240194747859962  1.2839306590062045
  4.269309692865403  1.330987545885699
  4.298411632813117  1.394999551966306
  4.327500479053548  1.3686859883968108
  4.356576142977024  1.4282211038202526
  4.3856385360140315  1.4364003431215504
  4.414687569635479  1.4812993752497365
  4.443723155352975  1.4594988158848234
  4.47274520471909  1.5009092585994466
  4.5017536293276255  1.5025782369007656
  4.530748340813893  1.5516118286733673
  4.55972925085497  1.48332524569823
  4.588696271169979  1.5373559844873956
  4.617649313520356  1.5315076640237935
  4.646588289710106  1.5751112650243548
  4.6755131115860955  1.5102587240305085
  4.704423691038297  1.5496000271467847
  4.733319940000074  1.5358035352833286
  4.762201770448439  1.5745379629649185
  4.791069094404328  1.500483568605844
  4.819921823932867  1.5160781680924769
  4.848759871143635  1.51910823632582
  4.877583148190944  1.5461029738623164
  4.90639156727409  1.4475588649887619
  4.9351850406376325  1.4664399058395372
  4.9639634805716595  1.4377283048224503
  4.99272679941205  1.458134317552479
  5.021474909540749  1.360410686674963
  5.050207723386025  1.369779642893361
  5.078925153422746  1.3141226522703697
  5.10762711217264  1.2908322544698843
  5.136313512204561  1.201192272583736
  5.164984266134761  1.2021214993911853
  5.1936392866271515  1.1570817235910231
  5.222278486393568  1.1496026998469957
  5.250901778194046  1.0809340744528146
  5.279509074837072  1.0625072335940753
  5.308100289179857  1.0164037207519163
  5.336675334128608  1.0118870522809464
  5.365234122638779  0.9438640974099327
  5.39377656771535  0.9305983753473286
  5.4223025824130815  0.9112271040592839
  5.450812079836788  0.9127001288772514
  5.479304973141593  0.8375090734747775
  5.507781175533201  0.8561140734933255
  5.536240600268168  0.8300860393693877
  5.564683160654143  0.847499655593033
  5.59310877005016  0.7790392189444996
  5.62151734186688  0.8118336945560256
  5.649908789566866  0.7806675990155995
  5.678283026664847  0.8133906147809266
  5.706639966727975  0.7555810855683195
  5.734979523376093  0.7917284023783205
  5.763301610281995  0.7855321827068973
  5.791606141171694  0.8093093014200021
  5.819893029824679  0.7558034468640051
  5.848162190074186  0.7903458494032868
  5.876413535807443  0.7717962585438924
  5.904646980965958  0.8082553559201981
  5.932862439545757  0.7593839200139929
  5.961059825597659  0.7796400545177696
  5.989239053227541  0.7800547080522138
  6.017400036596584  0.816720447906083
  6.045542689921551  0.771583536729911
  6.073666927475035  0.8043354632712966
  6.101772663585738  0.7999955658494611
  6.129859812638712  0.824327328283919
  6.157928289075625  0.7883084486268988
  6.1859780073950335  0.8103891815571921
  6.214008882152632  0.7991596439909293
  6.242020827961512  0.831884535138223
  6.270013759492432  0.7818216041679401
  6.2979875914740635  0.8166736756080728
  6.325942238693269  0.809176956306249
  6.353877615995335  0.8465817010249154
  6.381793638284271  0.7922560221021465
  6.4096902205230215  0.825362791759202
  6.437567277733763  0.8139798185290525
  6.465424724998144  0.8466621074285483
  6.493262477457548  0.7946021367105439
  6.521080450313354  0.8208287631365672
  6.548878558827194  0.8225073159040949
  6.576656718321206  0.845795564350771
  6.604414844178301  0.8081857683843146
  6.632152851842412  0.8446044875025618
  6.659870656818757  0.8486866645033628
  6.687568174674096  0.8868100642702261
  6.715245321036986  0.8481522764819005
  6.7429020115980425  0.8936917776369533
  6.770538162110183  0.8835210206600784
  6.798153688388905  0.9299051813381619
  6.825748506312525  0.8970224965140993
  6.853322531822442  0.9418181586496653
  6.880875680923394  0.9284377156465751
  6.908407869683706  0.9699719351585198
  6.935919014235562  0.9362650876399687
  6.963409030775239  0.9867724799613439
  6.990877835563382  0.9927209117552801
  7.018325344925249  1.0234146348081923
  7.045751475250964  1.0020005122773048
  7.0731561429957805  1.0320273835401998
  7.100539264680326  1.0469580038344721
  7.127900756890861  1.0806871683226469
  7.155240536279539  1.0612949252640942
  7.182558519564647  1.1021324803850157
  7.209854623530872  1.093156417606505
  7.23712876502955  1.1317197846756593
  7.2643808609789104  1.096970068737439
  7.291610828364348  1.13919455848477
  7.318818584238658  1.1368784085020427
  7.346004045722296  1.1676399698850792
  7.373167130003634  1.138611476290975
  7.400307754339203  1.1686064041794413
  7.427425836053962  1.1607236188711492
  7.4545212925415205  1.193889982903801
  7.481594041264427  1.1469316185268363
  7.5086439997543915  1.1715742063394934
  7.535671085612548  1.1716971712758595
  7.562675216509708  1.193250139153893
  7.589656310186603  1.1629148918172818
  7.616614284454147  1.1724599400073252
  7.6435490571936695  1.1765743179764885
  7.670460546357185  1.1856788304291501
  7.69734866996763  1.1257354636276238
  7.724213346119116  1.158635969149491
  7.751054492977183  1.1394200895727522
  7.777872028779041  1.1658132278614355
  7.804665871833821  1.10875546025268
  7.831435940522838  1.1391307444289376
  7.858182153299815  1.1294155417661034
  7.884904428691152  1.1506459849439978
  7.911602685296161  1.0988124004822337
  7.938276841787326  1.1341934090683206
  7.964926816910538  1.1333889839954132
  7.991552529485349  1.1510216851330901
  8.018153898405227  1.1033275949065326
  8.044730842637785  1.1280535199740231
  8.071283281225039  1.1212458492926156
  8.097811133283662  1.1424761797728271
  8.124314318005212  1.097116715369904
  8.150792754656393  1.124039208557022
  8.177246362579297  1.1192622302294002
  8.203675061191644  1.1429659308825162
  8.230078769987035  1.0997262916902113
  8.256457408535194  1.1217728935079625
  8.282810896482216  1.1133024179304831
  8.309139153550804  1.1373784913968756
  8.33544209954052  1.0861938481136075
  8.361719654328029  1.121742078554185
  8.387971737867346  1.114650549480515
  8.414198270190067  1.1414050591843383
  8.440399171405627  1.099069570754766
  8.466574361701538  1.1197345721813854
  8.492723761343633  1.1164223524906403
  8.518847290676302  1.1450111881435738
  8.544944870122745  1.0949807203045514
  8.571016420185213  1.1239901445518021
  8.597061861445239  1.1130949603752531
  8.623081114563892  1.1433015040632009
  8.649074100282016  1.092800126158125
  8.675040739420469  1.108370801840537
  8.700980952880363  1.0973714950807338
  8.72689466164331  1.1119728524928723
  8.752781786771662  1.074082942036074
  8.77864224940874  1.0972589492047222
  8.804475970779098  1.089733870405501
  8.830282872188732  1.106982711379504
  8.856062875025353  1.0533713714497832
  8.881815900758594  1.0795645336289679
  8.907541870940278  1.060002071282124
  8.933240707204636  1.082704472744848
  8.958912331268557  1.0252970971987512
  8.984556664931821  1.0586024255321895
  9.010173630077338  1.0437791465046848
  9.035763148671393  1.0629044102387317
  9.061325142763875  1.0040424677527737
  9.086859534488513  1.0420847870326755
  9.112366246063127  1.0195197301983052
  9.137845199789844  1.031471278276173
  9.163296318055357  0.9870687006250898
  9.188719523331145  1.0029759114252026
  9.214114738173711  0.9916910031658431
  9.239481885224837  1.0053059640152762
  9.26482088721178  0.9493458168745671
  9.290131666947556  0.9755754618376693
  9.315414147331138  0.962471083284881
  9.340668251347706  0.9832615097691236
  9.365893902068876  0.9309609790832283
  9.391091022652944  0.9484009571419326
  9.41625953634511  0.9360734569492344
  9.44139936647772  0.9522356320997463
  9.466510436470488  0.8994817700953976
  9.491592669830741  0.923313984742363
  9.516645990153643  0.9087307370685432
  9.541670321122442  0.9367741471868486
  9.566665586508682  0.8876348134984947
  9.59163171017245  0.9125585755591512
  9.616568616062604  0.8965973616828802
  9.641476228217  0.9230632366032417
  9.666354470762741  0.8714013729315341
  9.691203267916379  0.8967859014425267
  9.716022543984169  0.889387104158937
  9.74081222336229  0.9214248777141963
  9.765572230537089  0.8755735391049185
  9.790302490085278  0.8937060616928411
  9.815002926674204  0.8824247758546357
  9.839673465062052  0.91428706169498
  9.864314030098086  0.8662962320047208
  9.888924546722865  0.8918009677130546
  9.913504939968497  0.888386113976478
  9.938055134958834  0.9065039644246929
  9.96257505690973  0.8730466341477265
  9.987064631129243  0.894325011529532
  10.011523783017884  0.8877010320684677
  10.035952438068845  0.9196554961441482
  10.060350521868195  0.8748684204469228
  10.084717960095142  0.9030995053979746
  10.109054678522245  0.8945450499516884
  10.133360603015639  0.9251538574724085
  10.157635659535261  0.8863267095288069
  10.181879774135082  0.9093806380426438
  10.20609287296332  0.9057576925244208
  10.230274882262682  0.9287798486946501
  10.25442572837057  0.8970524608244442
  10.278545337719319  0.9251289450355991
  10.30263363683642  0.9168793989923839
  10.32669055234473  0.9318622749087178
  10.350716010962715  0.9025320167653603
  10.374709939504665  0.9272589174491168
  10.398672264880904  0.9148892340939968
  10.422602914098041  0.9531407580345154
  10.446501814259168  0.9069573238122016
  10.470368892564085  0.9359276788786187
  10.494204076309542  0.9343425469364534
  10.518007292889422  0.9610470070000305
  10.54177846979501  0.9144871181559555
  10.565517534615175  0.9519134014379186
  10.58922441503661  0.946197289737006
  10.612899038844043  0.9672945946349084
  10.636541333920464  0.932056823172129
  10.660151228247347  0.9575106964622125
  10.683728649904856  0.9549117616861185
  10.707273527072076  0.9858722526909343
  10.730785788027227  0.9460033857710884
  10.754265361147887  0.9759838610407943
  10.7777121749112  0.9700276705550307
  10.801126157894108  0.992635077629248
  10.82450723877356  0.9576809577579946
