 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.251679342793125E+01 ,     0.396240592486940E+00 ,     0.902167435249775E+00 , 
   0.49828 ,    -0.263000645491582E+01 ,    -0.724226764164632E-01 ,    -0.825812073040457E+00 , 
   0.52832 ,    -0.272712473737607E+01 ,    -0.191634945024819E+00 ,    -0.170759599478546E+01 , 
   0.55835 ,    -0.271145122375345E+01 ,     0.239674982593344E-01 ,    -0.142040383891958E+01 , 
   0.58838 ,    -0.258060504528046E+01 ,     0.298208926671066E+00 ,    -0.464655557792330E+00 , 
   0.61841 ,    -0.244032188094584E+01 ,     0.359215647499982E+00 ,     0.265832147913091E+00 , 
   0.64843 ,    -0.241297663945729E+01 ,     0.171581234080212E+00 ,     0.195867088602695E+00 , 
   0.67846 ,    -0.252445999749782E+01 ,    -0.676462411103027E-01 ,    -0.538098469271643E+00 , 
   0.70848 ,    -0.267500903927318E+01 ,    -0.137613293090246E+00 ,    -0.129581204756606E+01 , 
   0.73850 ,    -0.272442623326678E+01 ,     0.317635413855565E-02 ,    -0.150933091620326E+01 , 
   0.76852 ,    -0.261698934604530E+01 ,     0.200456869570954E+00 ,    -0.112376328922645E+01 , 
   0.79854 ,    -0.243256632609481E+01 ,     0.268051626879134E+00 ,    -0.566100803352608E+00 , 
   0.82855 ,    -0.231559856700813E+01 ,     0.163508346456803E+00 ,    -0.327949698616283E+00 , 
   0.85856 ,    -0.234516958173133E+01 ,     0.135803786063087E-01 ,    -0.552833645420040E+00 , 
   0.88857 ,    -0.246508961321163E+01 ,    -0.198407878339513E-01 ,    -0.968331125745945E+00 , 
   0.91857 ,    -0.253939379005753E+01 ,     0.104172655371261E+00 ,    -0.117706313341572E+01 , 
   0.94858 ,    -0.248263668241255E+01 ,     0.273677576076788E+00 ,    -0.101822941303299E+01 , 
   0.97858 ,    -0.234260990470372E+01 ,     0.336980768071910E+00 ,    -0.683006905783078E+00 , 
   1.00857 ,    -0.225464248583547E+01 ,     0.247115944705239E+00 ,    -0.509369687169384E+00 , 
   1.03857 ,    -0.230660501995853E+01 ,     0.103127583657181E+00 ,    -0.664422694362409E+00 , 
   1.06856 ,    -0.244185379027540E+01 ,     0.563073836661464E-01 ,    -0.100165225372454E+01 , 
   1.09855 ,    -0.249836648395787E+01 ,     0.173453505581234E+00 ,    -0.120627023408902E+01 , 
   1.12853 ,    -0.235743944012030E+01 ,     0.381335180636762E+00 ,    -0.108332685751179E+01 , 
   1.15851 ,    -0.206750238513266E+01 ,     0.535615080180473E+00 ,    -0.728287355901786E+00 , 
   1.18849 ,    -0.182110144666419E+01 ,     0.545136045873429E+00 ,    -0.436776642398833E+00 , 
   1.21846 ,    -0.179200142927371E+01 ,     0.440898714272129E+00 ,    -0.443449285167736E+00 , 
   1.24843 ,    -0.197144330796216E+01 ,     0.337817178642965E+00 ,    -0.722405505856837E+00 , 
   1.27840 ,    -0.215495671800027E+01 ,     0.334252245247910E+00 ,    -0.101716820866066E+01 , 
   1.30836 ,    -0.210476885030143E+01 ,     0.440433003708130E+00 ,    -0.106430908395510E+01 , 
   1.33832 ,    -0.175554685845428E+01 ,     0.588652825203605E+00 ,    -0.812904039756258E+00 , 
   1.36827 ,    -0.128451578217472E+01 ,     0.700785272347820E+00 ,    -0.456581133729210E+00 , 
   1.39822 ,    -0.978217529565943E+00 ,     0.745808974504016E+00 ,    -0.262706597082948E+00 , 
   1.42817 ,    -0.100358837109569E+01 ,     0.743589377947767E+00 ,    -0.353200100987265E+00 , 
   1.45811 ,    -0.127609147217922E+01 ,     0.728149021299366E+00 ,    -0.620725012354535E+00 , 
   1.48805 ,    -0.153502035238208E+01 ,     0.715818787028310E+00 ,    -0.837815378064161E+00 , 
   1.51798 ,    -0.155720133530433E+01 ,     0.705715212604547E+00 ,    -0.851926549810700E+00 , 
   1.54791 ,    -0.132345734576510E+01 ,     0.699112940687989E+00 ,    -0.697408096236017E+00 , 
   1.57783 ,    -0.100072120732310E+01 ,     0.706364709351996E+00 ,    -0.540184818811081E+00 , 
   1.60775 ,    -0.771117722358318E+00 ,     0.731054417788975E+00 ,    -0.519380837120924E+00 , 
   1.63766 ,    -0.673868254164812E+00 ,     0.753426282561985E+00 ,    -0.631352171628636E+00 , 
   1.66757 ,    -0.604387111697058E+00 ,     0.740078475989292E+00 ,    -0.751680967858642E+00 , 
   1.69747 ,    -0.459398029578151E+00 ,     0.677312057253792E+00 ,    -0.762581833324906E+00 , 
   1.72737 ,    -0.274136854161190E+00 ,     0.593870102135041E+00 ,    -0.663350201041111E+00 , 
   1.75726 ,    -0.204043313037595E+00 ,     0.542469102997882E+00 ,    -0.565437003348236E+00 , 
   1.78715 ,    -0.356314604376956E+00 ,     0.549671726843300E+00 ,    -0.583186174837627E+00 , 
   1.81703 ,    -0.633496112062211E+00 ,     0.580965253381058E+00 ,    -0.724811111174768E+00 , 
   1.84691 ,    -0.758968596370796E+00 ,     0.561255973687570E+00 ,    -0.883747184067824E+00 , 
   1.87678 ,    -0.494218193476573E+00 ,     0.440867906468053E+00 ,    -0.936332126859619E+00 , 
   1.90664 ,     0.129520270055522E+00 ,     0.249351688748957E+00 ,    -0.855124610719865E+00 , 
   1.93650 ,     0.781254580316314E+00 ,     0.826476239063516E-01 ,    -0.734408852233578E+00 , 
   1.96636 ,     0.105855976529194E+01 ,     0.262333848723837E-01 ,    -0.704806716490882E+00 , 
   1.99620 ,     0.804402564078419E+00 ,     0.779547135289815E-01 ,    -0.813814214699682E+00 , 
   2.02604 ,     0.249580382841046E+00 ,     0.141132340925820E+00 ,    -0.979260115749030E+00 , 
   2.05588 ,    -0.149908181648105E+00 ,     0.100232923320250E+00 ,    -0.105742563633255E+01 , 
   2.08571 ,    -0.587506575656066E-01 ,    -0.824184426002176E-01 ,    -0.965964025453834E+00 , 
