  0.00000E+00 -0.18675E+00 -0.15414E+00 -0.39092E+00 -0.46536E+00 -0.13555E+00 -0.13191E+00
  0.50000E-01 -0.20348E+00 -0.15836E+00 -0.37446E+00 -0.45269E+00 -0.14397E+00 -0.12934E+00
  0.10000E+00 -0.25026E+00 -0.16948E+00 -0.32801E+00 -0.42027E+00 -0.16753E+00 -0.12263E+00
  0.15000E+00 -0.31771E+00 -0.11307E+00 -0.25981E+00 -0.83343E-01 -0.20148E+00 -0.87800E-01
  0.20000E+00 -0.39255E+00 -0.77328E+00 -0.18151E+00 -0.78890E-01 -0.23914E+00 -0.43243E+00
  0.25000E+00 -0.46059E+00 -0.59759E+00 -0.10579E+00 -0.45301E-01 -0.27333E+00 -0.34552E+00
  0.30000E+00 -0.50969E+00 -0.50745E+00 -0.43665E-01 -0.30828E-01 -0.29789E+00 -0.29092E+00
  0.35000E+00 -0.53261E+00 -0.48467E+00 -0.24403E-02 -0.32861E-01 -0.30912E+00 -0.27817E+00
  0.40000E+00 -0.52776E+00 -0.46542E+00  0.15593E-01 -0.41257E-01 -0.30615E+00 -0.27225E+00
  0.45000E+00 -0.49932E+00 -0.43379E+00  0.12976E-01 -0.47607E-01 -0.29105E+00 -0.26056E+00
  0.50000E+00 -0.45565E+00 -0.40139E+00 -0.40045E-02 -0.47572E-01 -0.26799E+00 -0.24247E+00
  0.55000E+00 -0.40739E+00 -0.39553E+00 -0.27025E-01 -0.40883E-01 -0.24240E+00 -0.24036E+00
  0.60000E+00 -0.36419E+00 -0.38115E+00 -0.48118E-01 -0.29782E-01 -0.21920E+00 -0.22633E+00
  0.65000E+00 -0.33305E+00 -0.37196E+00 -0.61261E-01 -0.19602E-01 -0.20204E+00 -0.22111E+00
  0.70000E+00 -0.31693E+00 -0.36849E+00 -0.63705E-01 -0.17455E-01 -0.19256E+00 -0.21846E+00
  0.75000E+00 -0.31458E+00 -0.36006E+00 -0.55986E-01 -0.21633E-01 -0.19025E+00 -0.21368E+00
  0.80000E+00 -0.32148E+00 -0.33734E+00 -0.41356E-01 -0.30057E-01 -0.19291E+00 -0.20299E+00
  0.85000E+00 -0.33150E+00 -0.32870E+00 -0.24588E-01 -0.36370E-01 -0.19749E+00 -0.20822E+00
  0.90000E+00 -0.33865E+00 -0.32457E+00 -0.10324E-01 -0.39209E-01 -0.20095E+00 -0.20784E+00
  0.95000E+00 -0.33885E+00 -0.30952E+00 -0.18777E-02 -0.33145E-01 -0.20114E+00 -0.19620E+00
  0.10000E+01 -0.33048E+00 -0.30705E+00 -0.50647E-03 -0.23265E-01 -0.19716E+00 -0.19463E+00
  0.10500E+01 -0.31484E+00 -0.30070E+00 -0.52391E-02 -0.12221E-01 -0.18956E+00 -0.18605E+00
  0.11000E+01 -0.29520E+00 -0.28423E+00 -0.13491E-01 -0.33652E-02 -0.17991E+00 -0.17272E+00
  0.11500E+01 -0.27560E+00 -0.27676E+00 -0.22024E-01 -0.44686E-03 -0.17023E+00 -0.16914E+00
  0.12000E+01 -0.25982E+00 -0.26483E+00 -0.27944E-01 -0.32421E-02 -0.16242E+00 -0.16496E+00
  0.12500E+01 -0.25018E+00 -0.27787E+00 -0.29577E-01 -0.10925E-01 -0.15769E+00 -0.16673E+00
  0.13000E+01 -0.24715E+00 -0.26882E+00 -0.26772E-01 -0.16880E-01 -0.15627E+00 -0.16488E+00
  0.13500E+01 -0.24943E+00 -0.26592E+00 -0.20875E-01 -0.20439E-01 -0.15753E+00 -0.16241E+00
  0.14000E+01 -0.25454E+00 -0.25890E+00 -0.14101E-01 -0.21531E-01 -0.16017E+00 -0.16065E+00
  0.14500E+01 -0.25969E+00 -0.25350E+00 -0.87600E-02 -0.20560E-01 -0.16270E+00 -0.15675E+00
  0.15000E+01 -0.26257E+00 -0.24467E+00 -0.64962E-02 -0.18462E-01 -0.16385E+00 -0.15156E+00
  0.15500E+01 -0.26196E+00 -0.24415E+00 -0.77844E-02 -0.17998E-01 -0.16291E+00 -0.15160E+00
  0.16000E+01 -0.25788E+00 -0.23810E+00 -0.11816E-01 -0.19530E-01 -0.15982E+00 -0.15225E+00
  0.16500E+01 -0.25127E+00 -0.22976E+00 -0.16792E-01 -0.21412E-01 -0.15501E+00 -0.14873E+00
  0.17000E+01 -0.24369E+00 -0.22240E+00 -0.20491E-01 -0.21493E-01 -0.14930E+00 -0.14546E+00
  0.17500E+01 -0.23661E+00 -0.22267E+00 -0.20971E-01 -0.20927E-01 -0.14351E+00 -0.14419E+00
  0.18000E+01 -0.23094E+00 -0.22275E+00 -0.17138E-01 -0.16561E-01 -0.13822E+00 -0.14289E+00
  0.18500E+01 -0.22687E+00 -0.22586E+00 -0.91351E-02 -0.87446E-02 -0.13367E+00 -0.13820E+00
  0.19000E+01 -0.22385E+00 -0.22095E+00  0.18143E-02  0.22923E-02 -0.12967E+00 -0.13282E+00
  0.19500E+01 -0.22096E+00 -0.21879E+00  0.13681E-01  0.13327E-01 -0.12584E+00 -0.12651E+00
  0.20000E+01 -0.21722E+00 -0.21231E+00  0.24212E-01  0.22752E-01 -0.12173E+00 -0.11884E+00
  0.20500E+01 -0.21203E+00 -0.20606E+00  0.31521E-01  0.30189E-01 -0.11706E+00 -0.10888E+00
  0.21000E+01 -0.20527E+00 -0.19832E+00  0.34536E-01  0.34956E-01 -0.11178E+00 -0.10499E+00
  0.21500E+01 -0.19745E+00 -0.19196E+00  0.33290E-01  0.34515E-01 -0.10616E+00 -0.99499E-01
  0.22000E+01 -0.18927E+00 -0.18813E+00  0.28720E-01  0.30246E-01 -0.10059E+00 -0.95632E-01
  0.22500E+01 -0.18148E+00 -0.18067E+00  0.22414E-01  0.22655E-01 -0.95489E-01 -0.90795E-01
  0.23000E+01 -0.17459E+00 -0.17544E+00  0.16162E-01  0.13859E-01 -0.91166E-01 -0.89380E-01
  0.23500E+01 -0.16858E+00 -0.17388E+00  0.11440E-01  0.38302E-02 -0.87645E-01 -0.89206E-01
  0.24000E+01 -0.16301E+00 -0.16841E+00  0.91294E-02 -0.41830E-02 -0.84685E-01 -0.88978E-01
  0.24500E+01 -0.15721E+00 -0.16046E+00  0.93403E-02 -0.77786E-02 -0.81871E-01 -0.88462E-01
  0.25000E+01 -0.15043E+00 -0.15893E+00  0.11545E-01 -0.59778E-02 -0.78702E-01 -0.86308E-01
  0.25500E+01 -0.14229E+00 -0.14901E+00  0.14778E-01  0.25445E-02 -0.74815E-01 -0.80940E-01
  0.26000E+01 -0.13280E+00 -0.13978E+00  0.17995E-01  0.17527E-01 -0.70033E-01 -0.70926E-01
  0.26500E+01 -0.12250E+00 -0.12332E+00  0.20355E-01  0.31820E-01 -0.64489E-01 -0.58270E-01
  0.27000E+01 -0.11222E+00 -0.10704E+00  0.21394E-01  0.43507E-01 -0.58513E-01 -0.48226E-01
  0.27500E+01 -0.10291E+00 -0.10614E+00  0.21102E-01  0.46824E-01 -0.52575E-01 -0.44170E-01
  0.28000E+01 -0.95281E-01 -0.10013E+00  0.19811E-01  0.45008E-01 -0.47111E-01 -0.43034E-01
  0.28500E+01 -0.89583E-01 -0.89394E-01  0.18003E-01  0.37389E-01 -0.42387E-01 -0.38426E-01
  0.29000E+01 -0.85557E-01 -0.80494E-01  0.16145E-01  0.25802E-01 -0.38440E-01 -0.35023E-01
  0.29500E+01 -0.82486E-01 -0.84703E-01  0.14515E-01  0.14893E-01 -0.35066E-01 -0.36116E-01
  0.30000E+01 -0.79422E-01 -0.87031E-01  0.13153E-01  0.75446E-02 -0.31908E-01 -0.36466E-01
  0.30500E+01 -0.75434E-01 -0.88662E-01  0.11879E-01  0.39832E-02 -0.28568E-01 -0.34018E-01
  0.31000E+01 -0.69912E-01 -0.86457E-01  0.10417E-01  0.36786E-02 -0.24748E-01 -0.31819E-01
  0.31500E+01 -0.62692E-01 -0.73965E-01  0.85185E-02  0.56200E-02 -0.20344E-01 -0.22319E-01
  0.32000E+01 -0.54071E-01 -0.56773E-01  0.60706E-02  0.75918E-02 -0.15469E-01 -0.13414E-01
  0.32500E+01 -0.44685E-01 -0.41194E-01  0.31512E-02  0.64794E-02 -0.10422E-01 -0.11256E-01
  0.33000E+01 -0.35285E-01 -0.29829E-01  0.91707E-05  0.42510E-02 -0.55865E-02 -0.93896E-02
  0.33500E+01 -0.26507E-01 -0.15432E-01 -0.30136E-02 -0.19478E-04 -0.13168E-02 -0.60503E-02
  0.34000E+01 -0.18697E-01 -0.29848E-02 -0.55873E-02 -0.45857E-02  0.21658E-02 -0.75536E-03
