Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
110915.972           0           1  0.743E-01  0.336E+00
110921.559         251         268  0.752E-01  0.337E+00
110933.603         640         708  0.758E-01  0.338E+00
110945.610        1047        1166  0.772E-01  0.339E+00
110957.607        1637        1847  0.768E-01  0.341E+00
111009.598        1835        2104  0.770E-01  0.342E+00
111021.577        1925        2403  0.757E-01  0.341E+00
111033.570        2209        3332  0.736E-01  0.340E+00
111045.617        2311        3747  0.736E-01  0.340E+00
111057.576        2402        4164  0.740E-01  0.340E+00
111109.599        2522        4678  0.745E-01  0.339E+00
111121.602        2619        5194  0.752E-01  0.339E+00
111133.597        2747        5960  0.755E-01  0.338E+00
111145.585        2878        6877  0.752E-01  0.338E+00
111157.563        2961        7553  0.753E-01  0.338E+00
111209.609        2998        7891  0.752E-01  0.338E+00
111221.592        3025        8335  0.752E-01  0.338E+00
111233.631        3077        8987  0.751E-01  0.338E+00
111245.597        3118        9344  0.752E-01  0.338E+00
111257.590        3151        9697  0.752E-01  0.337E+00
111309.614        3178        9964  0.754E-01  0.337E+00
111321.579        3212       10254  0.756E-01  0.337E+00
111333.572        3251       10540  0.753E-01  0.337E+00
111345.570        3295       10890  0.752E-01  0.337E+00
111357.592        3403       11704  0.747E-01  0.337E+00
111409.568        3615       13762  0.750E-01  0.337E+00
111421.586        3708       14641  0.746E-01  0.337E+00
111433.587        3752       15099  0.745E-01  0.337E+00
111445.602        3819       15824  0.746E-01  0.337E+00
111457.599        3870       16448  0.745E-01  0.337E+00
111509.594        3899       16843  0.745E-01  0.337E+00
111521.606        3989       17657  0.746E-01  0.337E+00
111533.573        4130       18964  0.744E-01  0.337E+00
111545.582        4219       19976  0.742E-01  0.337E+00
111557.618        4237       20202  0.743E-01  0.337E+00
111609.568        4290       20625  0.743E-01  0.337E+00
111621.585        4322       20951  0.744E-01  0.337E+00
111633.626        4348       21206  0.743E-01  0.337E+00
111645.578        4383       21620  0.742E-01  0.337E+00
111657.585        4401       21846  0.743E-01  0.337E+00
111709.596        4433       22165  0.743E-01  0.337E+00
111721.601        4459       22447  0.741E-01  0.337E+00
111733.620        4497       22908  0.743E-01  0.337E+00
111745.596        4562       23516  0.741E-01  0.337E+00
111757.586        4591       23807  0.740E-01  0.337E+00
111809.610        4671       24534  0.741E-01  0.337E+00
111821.606        4701       24913  0.740E-01  0.337E+00
111833.608        4739       25288  0.740E-01  0.337E+00
111845.633        4794       25800  0.740E-01  0.337E+00
111857.585        4822       26129  0.740E-01  0.337E+00
111909.601        4860       26405  0.740E-01  0.337E+00
111921.590        4882       26692  0.741E-01  0.337E+00
111933.583        4913       26980  0.741E-01  0.337E+00
111945.586        4956       27490  0.739E-01  0.337E+00
111957.607        5002       27918  0.740E-01  0.337E+00
112009.594        5037       28283  0.741E-01  0.337E+00
112021.579        5067       28605  0.742E-01  0.337E+00
112033.576        5115       29143  0.741E-01  0.337E+00
112045.574        5159       29655  0.741E-01  0.337E+00
112057.585        5198       30136  0.741E-01  0.337E+00
112109.580        5263       30676  0.743E-01  0.336E+00
112121.573        5293       31116  0.743E-01  0.336E+00
112133.604        5344       31686  0.743E-01  0.336E+00
112145.622        5371       32101  0.743E-01  0.336E+00
112157.598        5423       32611  0.743E-01  0.336E+00
112209.606        5503       33407  0.744E-01  0.336E+00
112221.618        5533       33712  0.744E-01  0.336E+00
112233.590        5560       33994  0.743E-01  0.336E+00
112245.579        5597       34389  0.742E-01  0.336E+00
112257.590        5631       34793  0.741E-01  0.336E+00
112309.595        5672       35243  0.741E-01  0.336E+00
112321.583        5717       35710  0.739E-01  0.336E+00
112333.588        5745       35982  0.740E-01  0.336E+00
112345.607        5768       36337  0.740E-01  0.336E+00
112357.603        5830       36972  0.738E-01  0.336E+00
112409.592        5861       37311  0.738E-01  0.336E+00
112421.612        5903       37774  0.740E-01  0.336E+00
112433.634        5953       38199  0.739E-01  0.336E+00
112445.615        5977       38493  0.739E-01  0.336E+00
112457.608        6025       38960  0.740E-01  0.336E+00
112509.585        6055       39251  0.741E-01  0.336E+00
112521.576        6098       39795  0.741E-01  0.336E+00
112533.607        6169       40548  0.743E-01  0.336E+00
112545.584        6259       41511  0.740E-01  0.336E+00
112557.591        6319       42063  0.741E-01  0.336E+00
112609.594        6362       42547  0.741E-01  0.336E+00
112621.602        6427       43206  0.741E-01  0.336E+00
112633.582        6514       44146  0.740E-01  0.336E+00
112645.623        6564       44695  0.740E-01  0.336E+00
112657.605        6646       45564  0.738E-01  0.336E+00
112709.607        6691       46037  0.737E-01  0.336E+00
